username1,pagetitle1,pagetitle2,counter
Tejanorules,Elida Reyna,Barrera,7562
Tejanorules,Tejano music,List of The Texas Chainsaw Massacre characters,7574
Tejanorules,List of The Texas Chainsaw Massacre characters,Las 3 Divas,7577
Tejanorules,Elida Reyna,Elida,7584
Tejanorules,Tejano music,Ranchera,7595
Tejanorules,Ranchera,Jay Perez,7596
Tejanorules,Roy Acuff,Alexa Vega,7601
Tejanorules,"Carlos Pena, Jr.",Greatest hits album,7611
Tejanorules,Las 3 Divas,Alicia Villarreal,7623
Tejanorules,Tejano music,1999 Tejano Music Awards,7643
Tejanorules,Mexican American,Mileva Marić,7647
Tejanorules,Ya Ves,Kimberly Perry,7665
Tejanorules,Kimberly Perry,The Band Perry,7666
Tejanorules,Perry (surname),The Starving Games,7669
Tejanorules,Tejano music,PenaVega,7671
Tejanorules,Elida Reyna,Shivaree (band),7675
Tejanorules,List of Reba characters,Shadow Children,7686
446rtd,User:446rtd,User:446rtd,7729
Oleg3280,Internet Download Accelerator,Category:Internet suites,7746
Oleg3280,Category:Internet suites,Comparison of download managers,7747
Oleg3280,Comparison of download managers,Offline reader,7748
Waseemkhanbugti,Microsoft Azure,User:Waseemkhanbugti/sandbox,7752
Waseemkhanbugti,User:Waseemkhanbugti/Cadet College Pishin,Cadet College Pishin,7757
Dream Eater,Graphology,Graphology,7790
Dream Eater,Graphology,Gareth Bale,7791
Dream Eater,Gareth Bale,Zebra mussel,7792
Dream Eater,Names of God in Islam,List of Brazilian states by population,7794
Dream Eater,Talk:Indian Institute of Planning and Management,List of Indian entrepreneurs,7801
Dream Eater,List of Indian entrepreneurs,Swami Nithyananda,7806
Dream Eater,Swami Nithyananda,G. R. Gopinath,7821
Dream Eater,G. R. Gopinath,Talk:Graphology,7822
Dream Eater,G. R. Gopinath,Sathya Sai Baba,7853
Dream Eater,G. R. Gopinath,Adidas,7921
Dream Eater,Mehrangarh Fort,Talk:Ram Bahadur Bomjon,7924
Dream Eater,Swami Nithyananda,Kupamanduka,7945
Dream Eater,Swami Nithyananda,Talk:Gay Bar (song),7977
Dream Eater,List of Indian entrepreneurs,Talk:Baruch Spinoza,7982
Dream Eater,Talk:Baruch Spinoza,"Maddur, Mandya",7985
Dream Eater,"Maddur, Mandya",Buddhist pilgrimage sites in India,7986
Dream Eater,Swami Nithyananda,Wikipedia:Sockpuppet investigations/Lokayata91,8004
Dream Eater,Wikipedia:Neutral point of view/Noticeboard,Talk:Ayurveda,8008
Dream Eater,Swami Nithyananda,Wikipedia:Sockpuppet investigations/Acnaren,8023
Dream Eater,"Maddur, Mandya",Asaram Bapu Ashram,8039
Dream Eater,Swami Nithyananda,Namdroling Monastery,8045
Dream Eater,Bangla College,Ravanayan,8048
Dream Eater,Graphology,Vada (food),8058
Dream Eater,Graphology,Chapati,8071
Dream Eater,Chapati,Wikipedia:Administrators' noticeboard,8072
Dream Eater,G. R. Gopinath,List of cognitive biases,8094
Dream Eater,List of Indian entrepreneurs,Inflation in India,8096
Dream Eater,Inflation in India,Economy of India,8099
Dream Eater,Economy of India,Lactose intolerance,8100
Dream Eater,List of Indian entrepreneurs,Right of Children to Free and Compulsory Education Act,8108
Dream Eater,List of Indian entrepreneurs,Bettada Jeeva,8110
Dream Eater,List of Indian entrepreneurs,Praful Patel,8116
VillemoR,Catch Me If You Can (The Vampire Diaries),User:VillemoR,8126
Rus793,Philanthropy,Largemouth bass,8137
Rus793,Largemouth bass,"Rice Park (Saint Paul, Minnesota)",8138
Rus793,"Rice Park (Saint Paul, Minnesota)",Club Universidad de Guadalajara,8142
Rus793,Daniel Boone,"Berks County, Pennsylvania",8145
Rus793,"Berks County, Pennsylvania",Yolande of Dreux,8146
Rus793,Yolande of Dreux,Mayflower,8147
Rus793,Mayflower,Talk:Mayflower,8148
Rus793,Talk:Mayflower,Ghost Festival,8151
Stanley1777,Rocco the Beaver,"Gay, Georgia",8158
Moto2345,User:Moto2345/sandbox,Wikipedia talk:Articles for creation/Sergey A. Mavrody,8167
Atconsul,No ball,No ball,8198
Atconsul,No ball,Talk:Leg before wicket,8271
Atconsul,Talk:Leg before wicket,Talk:Real-time computing,8272
Atconsul,Talk:Leg before wicket,Talk:Laws of cricket,8287
Atconsul,Talk:Laws of cricket,Talk:Wide (cricket),8293
Atconsul,Talk:Laws of cricket,Talk:Steven Finn (cricketer),8303
Atconsul,Talk:Steven Finn (cricketer),Talk:Portland cement,8304
Atconsul,Talk:Portland cement,Talk:Thermostat,8305
Atconsul,No ball,Run out,8310
Neegzistuoja,Sheldon College,User:Neegzistuoja/sandbox,8349
Neegzistuoja,User:Neegzistuoja/sandbox,Australian School of the Arts,8351
Neegzistuoja,"Sheldon, Queensland",PlayStation 4,8357
Neegzistuoja,Sheldon College,"File:Sheldon College logo, from Sheldon College website.gif",8360
Neegzistuoja,Sheldon College,List of places in Queensland by population,8362
Neegzistuoja,List of places in Queensland by population,List of newspapers in Australia,8363
Neegzistuoja,List of newspapers in Australia,Israeli Australian,8364
Neegzistuoja,Maltese Australian,Australian Canadian,8377
Neegzistuoja,Talk:Antoine Lavoisier,"Alexandra Hills, Queensland",8380
Neegzistuoja,Redland City,Template:Awardees of the International Children's Peace Prize,8383
Neegzistuoja,Portal:Current events/2013 October 8,Erdős number,8387
Neegzistuoja,Erdős number,Ray Kurzweil,8388
Neegzistuoja,Stephen Hawking,Fred Rogers,8390
Neegzistuoja,Fred Rogers,Talk:Sheldon College,8391
Neegzistuoja,Talk:Sheldon College,Death of Nelson Mandela,8392
Neegzistuoja,Death of Nelson Mandela,Mexico at the 2014 Winter Olympics,8393
Neegzistuoja,Tonga at the 2014 Winter Olympics,2014 in Australia,8397
Neegzistuoja,2014 in Australia,Townsville Grammar School,8398
Neegzistuoja,Rockhampton Grammar School,Toowoomba Grammar School,8400
Neegzistuoja,Ormiston College,American International School of Sydney,8402
Neegzistuoja,American International School of Sydney,List of actors who played Santa Claus,8403
Neegzistuoja,Cultural depictions of Elvis Presley,List of actors who played President of the United States,8405
Neegzistuoja,List of actors who have played comic book characters,Template:Presidents of Zimbabwe,8409
Neegzistuoja,List of actors who have played comic book characters,List of Streamy Award winners,8415
Neegzistuoja,Leslie Harrison Dam,University of Southern Queensland,8418
Mchantry16,User talk:Epicgenius,Fulham F.C.,8421
HgandVenus,Wikipedia:Teahouse/Questions,Keegan Meth,8437
HgandVenus,Wikipedia:Teahouse/Questions,Wikipedia:WikiProject Zimbabwe/Members,8450
HgandVenus,User talk:HgandVenus,User:Zince35,8462
HgandVenus,Tinotenda Mutombodzi,Brendon McCullum,8499
HgandVenus,Brendon McCullum,Tino Mawoyo,8501
HgandVenus,Tino Mawoyo,Andy Flower,8502
HgandVenus,"Charles Coventry (cricketer, born 1983)",Trevor Garwe,8504
HgandVenus,Wikipedia:Teahouse/Questions,Ravichandran Ashwin,8506
HgandVenus,User:HgandVenus,Wikipedia:WikiProject Cricket,8520
HgandVenus,User talk:HgandVenus,Keyhan Hashemnia,8556
HgandVenus,Tinotenda Mutombodzi,Tinashe Panyangara,8566
HgandVenus,User:HgandVenus,Pakistani cricket team in Ireland in 2013,8570
HgandVenus,Pakistani cricket team in Ireland in 2013,2013 ICC Champions Trophy squads,8571
HgandVenus,2013 ICC Champions Trophy squads,Template:Infobox space station module,8572
HgandVenus,Template:Infobox space station module,Pirs (ISS module),8573
HgandVenus,Venera 16,Space Shuttle Challenger,8577
HgandVenus,Template:Infobox space station module/doc,Mir EO-2,8618
HgandVenus,Mir EO-2,Rohit Sharma,8619
HgandVenus,User talk:Penyulap,User:PALZ9000,8631
HgandVenus,User talk:Penyulap,Template:Launching/SLV,8639
HgandVenus,User:HgandVenus/TP/GSLV/PSLV/Launch/doc,Geosynchronous Satellite Launch Vehicle Mk III,8658
HgandVenus,Geosynchronous Satellite Launch Vehicle Mk III,Battle of Kismayo (2012),8660
HgandVenus,Battle of Kismayo (2012),Tuzk-e-Jahangiri,8661
HgandVenus,Tuzk-e-Jahangiri,Khilji dynasty,8662
HgandVenus,Khilji dynasty,Iltutmish,8663
HgandVenus,Iltutmish,Delhi Sultanate,8665
HgandVenus,Malik Kafur,Shihab-ud-din Omar,8667
HgandVenus,Shihab-ud-din Omar,Turkic peoples,8679
HgandVenus,User talk:HgandVenus,Soyuz TMA-11M,8689
HgandVenus,Wikipedia:Teahouse/Questions,International Space Station,8691
HgandVenus,Wikipedia:Teahouse/Questions,Zvezda (ISS module),8748
HgandVenus,Wikipedia:Teahouse/Questions,Soyuz TMA-6,8757
HgandVenus,Wikipedia:Articles for deletion/Log/2014 March 26,User talk:DvenO,8795
HgandVenus,User talk:Ninney,Pablo Manavello,8808
HgandVenus,User:HgandVenus,Akkalkot,8834
HgandVenus,User:HgandVenus,AMC-2,8897
HgandVenus,Wikipedia talk:WikiProject Spaceflight,Wikipedia:Requests for permissions/Rollback,8904
Skielheim,Talk:Water,User:Skielheim,8935
Skielheim,User:Skielheim,Banksia praemorsa,8936
Rcaspillo,Toni Collette,Wild World,8955
Goneforsoldiers,Talk:Joseph Liebgott,Joseph Liebgott,8990
Goneforsoldiers,Sitsiritsit,Subli,8994
Goneforsoldiers,Subli,Luzon rainforest,8995
Pechar689,Eton Fives,Scone,9002
Pechar689,Blood sausage,Nicene Creed,9004
TheJetter,Polygamy,Legal status of polygamy,9012
TheJetter,Legal status of polygamy,Prostitution,9038
TheJetter,Polygyny,Marriage,9051
Angrynerdo,Andrew Jennings,Talk:Andrew Jennings,9118
786ic0nic,Siri,List of Guantanamo Bay detainees,9123
R.Z. Edwards,Westbrook-Walnut Grove Schools,"Westbrook, Minnesota",9150
R.Z. Edwards,Westbrook-Walnut Grove Schools,User:R.Z. Edwards,9155
R.Z. Edwards,User:R.Z. Edwards,Tim McGraw,9159
R.Z. Edwards,Pizza Ranch,Toro (company),9171
R.Z. Edwards,Wikipedia:Administrators' noticeboard/Incidents,Wikipedia:Changing username/Simple,9180
Ali Asghar Soomro,Gorakh Hill,Qambar Shahdadkot District,9198
Ali Asghar Soomro,Qambar Shahdadkot District,Sindhudesh,9203
Ali Asghar Soomro,Sindhi cap,Soomro,9208
Ali Asghar Soomro,Soomro,Shahdadkot,9209
Ali Asghar Soomro,Shahdadkot,Muhammad Ibrahim Joyo,9211
Ali Asghar Soomro,Muhammad Ibrahim Joyo,Gajar Ka Halwa,9212
Ali Asghar Soomro,Gajar Ka Halwa,Thar Desert,9213
Michaelfaraday1791,Wikipedia:Teahouse/Questions,Mechanical amplifier,9226
Abhishekwemove,User:Abhishekwemove,User:Abhishekwemove/sandbox,9256
BSCD128,WestJet,Survivor: Blood vs. Water,9275
BSCD128,WestJet Encore destinations,List of Star Trek: The Next Generation cast members,9280
BSCD128,List of Star Trek: The Next Generation cast members,Talk:List of Star Trek: The Next Generation cast members,9285
BSCD128,List of Star Trek: The Next Generation cast members,List of Star Trek characters,9293
BSCD128,WestJet Encore,Template:Infobox Star Trek character,9302
BSCD128,Template:Infobox Star Trek character,Jean-Luc Picard,9303
BSCD128,Jean-Luc Picard,Deanna Troi,9306
BSCD128,Deanna Troi,Beverly Crusher,9307
BSCD128,Beverly Crusher,Template:Infobox Star Trek character/doc,9308
BSCD128,Data (Star Trek),Geordi La Forge,9318
BSCD128,Geordi La Forge,Worf,9320
BSCD128,Tasha Yar,Wesley Crusher,9324
BSCD128,Wesley Crusher,Reginald Barclay,9325
BSCD128,Reginald Barclay,Ro Laren,9326
BSCD128,Q (Star Trek),Kathryn Janeway,9328
BSCD128,Kathryn Janeway,Big Brother 2 (Canada),9329
BSCD128,Big Brother 2 (Canada),List of Survivor (U.S. TV series) tribes,9330
BSCD128,List of Survivor (U.S. TV series) tribes,List of Grey's Anatomy cast members,9332
BSCD128,List of Grey's Anatomy cast members,List of Lost cast members,9333
BSCD128,List of Star Trek: The Next Generation cast members,USS Enterprise (NCC-1701-E),9337
BSCD128,List of Star Trek characters,List of Star Trek: Voyager cast members,9347
Gmwikipedier,Canadarm,Space Shuttle Endeavour,9371
Gmwikipedier,Space Shuttle Endeavour,Canada Aviation and Space Museum,9375
Gmwikipedier,Canada Aviation and Space Museum,Ottawa,9377
Gmwikipedier,Ottawa,Sport in Ottawa,9378
Gmwikipedier,Space Shuttle Endeavour,Ottawa Senators,9384
Gmwikipedier,Ottawa Senators,National Gallery of Canada,9385
Gmwikipedier,Ottawa Senators,Prince George of Cambridge,9387
Gmwikipedier,Prince George of Cambridge,Ottawa bus-train crash,9388
Gmwikipedier,Ottawa bus-train crash,OC Transpo,9404
Gmwikipedier,Fallowfield Station (OC Transpo),"Fallowfield, Ontario railway station",9411
Gmwikipedier,2013 in Canada,File:Ottawa Bus-Train Crash - Bus - September 2013.jpg,9413
Gmwikipedier,Ottawa bus-train crash,File:Ottawa Bus-Train Crash - Train - September 2013.jpg,9419
Gmwikipedier,Ottawa bus-train crash,Talk:Ottawa bus-train crash,9421
Gmwikipedier,Ottawa bus-train crash,Central Canada Hockey League,9444
Gmwikipedier,Ottawa bus-train crash,"Milk River, Alberta",9446
Gmwikipedier,Ottawa bus-train crash,Sable Island,9451
Gmwikipedier,Sable Island,Via Rail,9452
Gmwikipedier,Ottawa bus-train crash,Rob Lowe,9455
Gmwikipedier,Canadarm,Milk River (Alberta–Montana),9458
Gmwikipedier,File:Ottawa Bus-Train Crash - Train - September 2013.jpg,File:Ottawa Bus-Train Crash - Bus and Train - September 2013.png,9461
Gmwikipedier,Alexander Dennis Enviro500,Los Angeles City Hall,9465
Gmwikipedier,Los Angeles City Hall,Talk:Minto Metropole,9466
Gmwikipedier,Ottawa bus-train crash,Beau's All Natural Brewing Company,9480
Gmwikipedier,Sport in Ottawa,Tommy Douglas,9484
Gmwikipedier,Robert Borden,R. B. Bennett,9489
Gmwikipedier,R. B. Bennett,Lester B. Pearson,9492
Gmwikipedier,Arthur Meighen,"St. Marys, Ontario",9497
Gmwikipedier,"St. Marys, Ontario",Plympton–Wyoming,9498
Gmwikipedier,Plympton–Wyoming,Pierre Trudeau,9499
Gmwikipedier,Pierre Trudeau,John Abbott,9501
Gmwikipedier,John Abbott,Mackenzie Bowell,9503
Gmwikipedier,Mackenzie Bowell,John Diefenbaker,9505
Gmwikipedier,John Diefenbaker,Alexander Mackenzie,9511
Gmwikipedier,Alexander Mackenzie,Charles Tupper,9513
Gmwikipedier,Charles Tupper,John A. Macdonald,9515
Gmwikipedier,Ottawa bus-train crash,John Sparrow David Thompson,9522
Gmwikipedier,John Sparrow David Thompson,Louis St. Laurent,9525
Gmwikipedier,Louis St. Laurent,Wilfrid Laurier,9527
Gmwikipedier,John Diefenbaker,Talk:Sioux Lookout railway station,9530
Gmwikipedier,Tommy Douglas,Region of Waterloo International Airport,9533
Gmwikipedier,Region of Waterloo International Airport,Ottawa Macdonald–Cartier International Airport,9534
Gmwikipedier,Bearskin Airlines,Template:Confederation Line route diagram,9538
Gmwikipedier,Template:Confederation Line route diagram,Template talk:Confederation Line route diagram,9539
Gmwikipedier,Ottawa bus-train crash,"Springhill, Nova Scotia",9541
Gmwikipedier,"Springhill, Nova Scotia",Brad Richards,9544
Gmwikipedier,Brad Richards,Ottawa Redblacks,9545
Gmwikipedier,Ottawa Redblacks,Talk:Ottawa Redblacks,9546
Gmwikipedier,Talk:Ottawa Redblacks,Mario Götze,9549
Gmwikipedier,Ottawa bus-train crash,Brett Maher (gridiron football),9553
Gmwikipedier,Ottawa Redblacks,Rod Smith (sportscaster),9557
Gmwikipedier,Ottawa Senators,File:Franklin's Lost Expedition - Sonar Image of First Ship Found - Sept 2014.jpg,9559
Gmwikipedier,Franklin's lost expedition,Olivia Chow,9566
SergeiBlakz,Liceo Salvadoreño,Margot Honecker,9569
SergeiBlakz,Erich Honecker,Antiguo Cuscatlán,9572
SergeiBlakz,Antiguo Cuscatlán,Nationalist Republican Alliance,9576
SergeiBlakz,Nationalist Republican Alliance,HP Mini,9577
SergeiBlakz,HP Mini,Nicolas Isimat-Mirin,9578
SergeiBlakz,Nicolas Isimat-Mirin,List of countries by number of police officers,9580
SergeiBlakz,List of countries by number of police officers,National Civil Police of El Salvador,9581
SergeiBlakz,Norman Quijano,Committee in Solidarity with the People of El Salvador,9588
SergeiBlakz,Committee in Solidarity with the People of El Salvador,Antonio Adolfo Pérez y Aguilar,9589
SergeiBlakz,Antonio Adolfo Pérez y Aguilar,Civilian casualty ratio,9591
SergeiBlakz,Civilian casualty ratio,Human Development Index,9592
SergeiBlakz,Human Development Index,Ulrike Meinhof,9593
SergeiBlakz,Ulrike Meinhof,Gareth Bale,9594
SergeiBlakz,Gareth Bale,JJ Rendón,9596
SergeiBlakz,JJ Rendón,Abimael Guzmán,9597
SergeiBlakz,Abimael Guzmán,Johann Kastenberger,9598
SergeiBlakz,Johann Kastenberger,El Salvador,9599
SergeiBlakz,El Salvador,Rafael Burgos,9600
SergeiBlakz,Rafael Burgos,C.D. San Luis,9601
SergeiBlakz,JJ Rendón,Juan José Daboub,9604
SergeiBlakz,Juan José Daboub,Democratic Republic of the Congo,9605
SergeiBlakz,Democratic Republic of the Congo,"Salvadoran presidential election, 2014",9606
SergeiBlakz,"Salvadoran presidential election, 2014",Francisco Flores Pérez,9607
SergeiBlakz,Francisco Flores Pérez,Geraldo Francisco dos Santos,9613
SergeiBlakz,Geraldo Francisco dos Santos,Roy Nelson (fighter),9614
SergeiBlakz,Roy Nelson (fighter),I've Been Everywhere,9615
SergeiBlakz,I've Been Everywhere,Carlos the Jackal,9616
SergeiBlakz,Carlos the Jackal,Diario Co Latino,9618
StoneJohn89,TATA AIG,Boyss Toh Boyss Hain,9628
StoneJohn89,Boyss Toh Boyss Hain,Issaq,9629
StoneJohn89,Issaq,Ek Bura Aadmi,9630
JSidhuMunda,User:JSidhuMunda,User:JSidhuMunda,9632
Janet Hughes,Theodore Garman,User talk:Janet Hughes,9671
Adamantios 171101,Denmark in the Eurovision Song Contest,San Marino in the Eurovision Song Contest,9687
Adamantios 171101,San Marino in the Eurovision Song Contest,List of countries in the Eurovision Song Contest,9691
Adamantios 171101,Greece in the Eurovision Song Contest 2013,Eurovision Song Contest 2014,9700
Adamantios 171101,Eurovision Song Contest 2014,Talk:Unsuccessful Eurovision Song Contest applicants,9703
Adamantios 171101,Talk:Unsuccessful Eurovision Song Contest applicants,Your Face Sounds Familiar (Greek series 1),9704
Adamantios 171101,Your Face Sounds Familiar (Greek series 1),Macedonia in the Eurovision Song Contest,9705
Adamantios 171101,Talk:Macedonia in the Eurovision Song Contest,Greece in the Eurovision Song Contest,9709
Adamantios 171101,Eurovision Song Contest 2014,Cyprus in the Junior Eurovision Song Contest,9715
SacredLabyrinth,String theory,Talk:String theory,9735
LavanRuban1,Marty McDonnell,2002 AFL Grand Final,9760
LavanRuban1,2002 AFL Grand Final,West Footscray Football Club,9761
LavanRuban1,West Footscray Football Club,"West Footscray, Victoria",9768
LavanRuban1,"West Footscray, Victoria",Western Region Football League,9770
LavanRuban1,West Footscray Football Club,Peter Everitt,9772
LavanRuban1,Peter Everitt,Toby Greene,9773
LavanRuban1,Brett Goodes,Matthew Burton,9778
LavanRuban1,Matthew Burton,Jarrod Harbrow,9779
LavanRuban1,Jarrod Harbrow,James McDonald (footballer),9780
LavanRuban1,Matthew Buntine,Aidan Corr,9784
LavanRuban1,Aidan Corr,Chris Scott (Australian footballer),9794
LavanRuban1,Aidan Corr,Simon Garlick,9797
LavanRuban1,Simon Garlick,Kelvin W. Moore,9798
LavanRuban1,Andrew Hooper,Jack Anthony (footballer),9802
LavanRuban1,Jason Akermanis,Shannon Motlop,9806
LavanRuban1,Robert Ahmat,Scott West,9811
LavanRuban1,Adelaide Football Club,Western Bulldogs,9814
LavanRuban1,Western Bulldogs,Lance Franklin,9815
LavanRuban1,Lachie Henderson,Anthony Banik,9818
LavanRuban1,Daniel Southern,Paul Williams (Australian rules footballer),9822
LavanRuban1,Paul Williams (Australian rules footballer),Joel Bowden,9823
LavanRuban1,Joel Bowden,Whitten Oval,9826
LavanRuban1,Whitten Oval,Allen Jakovich,9830
LavanRuban1,Allen Jakovich,Seamus McNamara,9831
LavanRuban1,Seamus McNamara,Brent Prismall,9832
LavanRuban1,Albanvale Football Club,Stuart Dew,9842
LavanRuban1,Stuart Dew,Simon Madden,9843
LavanRuban1,Simon Madden,Matthew Knights,9845
LavanRuban1,Matthew Knights,Luke Darcy,9847
LavanRuban1,Western Bulldogs,Josh Francou,9855
LavanRuban1,Josh Francou,Travis Tuck,9856
LavanRuban1,Kasey Green,Tristan Lynch,9859
LavanRuban1,Tristan Lynch,Scott Camporeale,9860
LavanRuban1,Scott Camporeale,Martin Mattner,9861
LavanRuban1,Martin Mattner,Mark Ricciuto,9862
LavanRuban1,Mark Ricciuto,Australian Football League draft,9863
LavanRuban1,Australian Football League draft,Michael Newton (footballer),9864
LavanRuban1,Troy Selwood,Raphael Clarke,9866
LavanRuban1,Xavier Clarke,Jayden Post,9868
LavanRuban1,Jayden Post,Russell Robertson,9869
LavanRuban1,Russell Robertson,Fabian Deluca,9870
LavanRuban1,Daniel Bandy,Sam Jacobs (Australian footballer),9877
LavanRuban1,Sam Jacobs (Australian footballer),Byron Schammer,9879
LavanRuban1,Byron Schammer,Docklands Stadium,9880
LavanRuban1,Docklands Stadium,Kicks after the siren in Australian rules football,9881
LavanRuban1,Kicks after the siren in Australian rules football,Ashley McGrath,9883
LavanRuban1,Ashley McGrath,Leigh Fisher,9884
LavanRuban1,Graham Johncock,Campbell Heath,9888
LavanRuban1,Campbell Heath,Rhys Stanley,9889
LavanRuban1,Rhys Stanley,Sav Rocca,9890
LavanRuban1,Sav Rocca,Shane Birss,9892
LavanRuban1,Shane Birss,Dane Rampe,9893
LavanRuban1,Dane Rampe,Jaeger O'Meara,9894
LavanRuban1,Jaeger O'Meara,VFL/AFL players with international backgrounds,9895
LavanRuban1,VFL/AFL players with international backgrounds,Chris Schmidt (footballer),9896
LavanRuban1,Nathan Grima,Jake Batchelor,9898
LavanRuban1,Jake Batchelor,Stefan Martin,9899
LavanRuban1,Stefan Martin,Jared Brennan,9900
LavanRuban1,Jared Brennan,Darryl Wakelin,9902
LavanRuban1,Darryl Wakelin,2008 AFL draft,9904
LavanRuban1,2008 AFL draft,Jack Oatey Medal,9905
LavanRuban1,Jack Oatey Medal,Wayne Brittain,9907
LavanRuban1,Wayne Brittain,Harry Brereton,9908
LavanRuban1,Harry Brereton,Gaelic Athletic Association,9909
LavanRuban1,Gaelic Athletic Association,Lucas Pantelis,9910
LavanRuban1,Lucas Pantelis,2013 Melbourne Football Club season,9912
LavanRuban1,2013 Melbourne Football Club season,Lavington Sports Ground,9913
LavanRuban1,Lavington Sports Ground,Steven Kolyniuk,9917
LavanRuban1,Steven Kolyniuk,James Podsiadly,9919
LavanRuban1,James Podsiadly,Daniel Currie,9920
LavanRuban1,Daniel Currie,Danny Gabbidon,9921
LavanRuban1,Danny Gabbidon,2013 AFL draft,9922
LavanRuban1,User:LavanRuban1,1918 VFL season,9928
LavanRuban1,1918 VFL season,Bret Thornton,9929
LavanRuban1,Brent Guerra,Sam Lonergan,9932
LavanRuban1,Sam Lonergan,Stephen Milne,9933
LavanRuban1,Stephen Milne,TAC Cup,9934
LavanRuban1,TAC Cup,Footscray Bulldogs (VFL),9935
LavanRuban1,2013 AFL draft,Ben Graham (football player),9940
LavanRuban1,Ben Graham (football player),Rory Sloane,9942
LavanRuban1,Rory Sloane,Bendigo Football Club,9943
LavanRuban1,Bendigo Football Club,Western Ring Road Trail,9944
LavanRuban1,Western Ring Road Trail,Nicky Winmar,9945
LavanRuban1,Shane Birss,Shane Biggs,9948
DasBarnster,Drum and bass,Varndean School,9983
DasBarnster,Varndean School,Dorothy Stringer High School,9984
DasBarnster,Varndean School,Twinking,9987
SarB752,Lashkar-e-Balochistan,Lashkar-e-Balochistan,9994
Null Drei Null,User:Null Drei Null,MV Lyubov Orlova,10001
Null Drei Null,MV Lyubov Orlova,The Perks of Being a Wallflower (film),10002
Null Drei Null,The Perks of Being a Wallflower (film),Eckert projection,10003
Null Drei Null,Eckert projection,Funicular del Tibidabo,10004
Null Drei Null,Funicular del Tibidabo,Jean-Michel Bismut,10005
Null Drei Null,Jean-Michel Bismut,Delta Spirit,10006
Null Drei Null,Delta Spirit,Saarlouis,10007
Null Drei Null,Saarlouis,Dreux,10008
Null Drei Null,Salzgitter,Wokingham,10026
Null Drei Null,Sofia,Werder (Havel),10031
Null Drei Null,Wikipedia:Administrator intervention against vandalism,Wikipedia:Edit filter/Requested,10038
Null Drei Null,Wikipedia:Edit filter/Requested,Nova Friburgo,10040
Null Drei Null,Kleinmachnow,"Valencia, Carabobo",10046
Null Drei Null,Koblenz Hauptbahnhof,Galgahévíz,10058
Null Drei Null,Oranienburg,Netto (store),10061
Null Drei Null,Ainaro,Prenzlau,10065
Null Drei Null,Huesca,Schönefeld,10069
Null Drei Null,Schönefeld,Meknes,10071
Null Drei Null,Koblenz,Bad Salzungen,10079
Null Drei Null,Bad Salzungen,Patiala,10080
Null Drei Null,"Windsor, Ontario",Santa Maria Capua Vetere,10083
Null Drei Null,Erfurt,Magdeburg,10093
Null Drei Null,Neubrandenburg,Berlin Tegel Airport,10096
Null Drei Null,Hoyerswerda,Düsseldorf,10101
Null Drei Null,Dreux,User:Null Drei Null,10106
Null Drei Null,User:Null Drei Null,Bad Kötzting,10107
Null Drei Null,Leichlingen,Gondar,10114
Null Drei Null,Cape Coast,"Laval, Quebec",10118
Null Drei Null,Deidesheim,Marijampolė,10127
Null Drei Null,Marijampolė,Giessen,10128
Null Drei Null,Wikipedia talk:Edit filter,The Majority Says,10141
Null Drei Null,The Majority Says,Zweibrücken,10142
Null Drei Null,Wikipedia:Edit filter/Requested,Monheim am Rhein,10146
Null Drei Null,Gernsheim,Offenbach am Main,10149
Null Drei Null,Offenbach am Main,"Podlesie, Katowice",10150
Null Drei Null,"Podlesie, Katowice","Faro, Portugal",10151
Null Drei Null,Chorleywood,Crailsheim,10157
Null Drei Null,Benicarló,"La Garde, Var",10171
Razaviv5,Carlos García Badías,Sheran Yeini,10198
Razaviv5,Gael Margulies,Eitan Tibi,10217
Razaviv5,Gael Margulies,Meni Levi,10237
Razaviv5,Meni Levi,Eran Zahavi,10245
Razaviv5,Gael Margulies,Eliran Atar,10252
Razaviv5,Dor Micha,Paulo Sousa,10282
Razaviv5,Paulo Sousa,Ovidiu Herea,10286
Razaviv5,Ovidiu Herea,"Tal Ben Haim (footballer, born 1989)",10288
Razaviv5,"Tal Ben Haim (footballer, born 1989)",2013–14 UEFA Champions League,10289
Razaviv5,"Tal Ben Haim (footballer, born 1989)",Rade Prica,10295
Razaviv5,Barak Yitzhaki,José Manuel Jiménez Ortiz,10301
Razaviv5,Template:Maccabi Tel Aviv F.C. squad,Vincent Enyeama,10317
Razaviv5,Vincent Enyeama,Ignacio Fideleff,10320
Razaviv5,Ignacio Fideleff,Juan Pablo Colinas,10323
Razaviv5,Template:Maccabi Tel Aviv F.C. squad,Gonzalo García García,10328
Razaviv5,Dan Einbinder,User talk:Razaviv5,10373
Razaviv5,Barak Yitzhaki,Omri Altman,10387
Razaviv5,Omri Altman,Moanes Dabour,10396
Razaviv5,Eitan Tibi,Nikola Mitrović,10450
Razaviv5,Eitan Tibi,Gal Alberman,10473
Razaviv5,Gal Alberman,Simon Mignolet,10474
Razaviv5,Simon Mignolet,English football clubs in international competition,10475
Razaviv5,"Tal Ben Haim (footballer, born 1989)",Liverpool F.C.,10486
Razaviv5,Liverpool F.C.,Willian (footballer),10487
Razaviv5,User talk:Razaviv5,Talk:2013–14 UEFA Europa League,10493
Razaviv5,Talk:2013–14 UEFA Europa League,Mamadou Sakho,10495
Razaviv5,Eran Zahavi,Hasan Abu Zaid,10524
