username1,pagetitle1,pagetitle2,counter,hop,nhop
Toetaptown,Black Betty,User:Mark Arsten,6882,-1,0
LordPorkey5258,Brad Stevens,"Zionsville, Indiana",6889,1,1
Tren Man Red,Shanghai,Saudi Arabia,6896,2,1
Tren Man Red,Saudi Arabia,List of flags by color combination,6898,3,1
Tren Man Red,List of flags by color combination,Volcanic explosivity index,6899,4,0
Tren Man Red,Volcanic explosivity index,Nuuk,6900,3,1
Tren Man Red,Nuuk,Qaanaaq,6902,2,1
Tren Man Red,Qaanaaq,Murmansk,6904,3,1
Tren Man Red,Murmansk,"Alert, Nunavut",6905,2,1
Tren Man Red,"Alert, Nunavut",New Valley Governorate,6906,4,0
Tren Man Red,New Valley Governorate,User:Marek69,6943,-1,0
Tren Man Red,User:Marek69,Deaths in 2013,6947,3,1
Tren Man Red,New Valley Governorate,Thessaloniki,6966,3,1
Tren Man Red,Thessaloniki,Puerto Baquerizo Moreno,6967,3,1
Veugo,Escapism,Franklin's lost expedition,6975,4,0
Veugo,Franklin's lost expedition,System,6977,3,1
Veugo,System,Brief,6979,4,0
Flamehawk52,SSC Tuatara,Pelican,6988,3,1
Flamehawk52,Pelican,Yin and yang,6989,3,1
Dmoreno1992,Abraham Lincoln (disambiguation),Black (disambiguation),6991,5,0
Dmoreno1992,Close,"Barra de São Miguel, Alagoas",6994,4,0
Dmoreno1992,1996 Summer Olympics medal table,Sound (disambiguation),6996,5,0
VascoLSN,Template:X1,Freddie Wong,7006,-1,0
Pinkiepie07,The Day of the Doctor,Freddie Wong,7014,3,1
TaisMaria,College Book Renter,Michael Fassbender,7024,4,0
Libanorova,Anastasia Pavlyuchenkova,Tamira Paszek,7033,1,1
Tinamckintyre23,Talk:Walford,List of EastEnders characters (2008),7036,2,1
Tinamckintyre23,List of EastEnders characters (2008),Talk:Jim Branning,7037,-1,0
Tinamckintyre23,Lloyd Mullaney,Dancing on Ice,7041,2,1
Tinamckintyre23,Dancing on Ice,Talk:Liam Butcher,7042,-1,0
Tinamckintyre23,Talk:Liam Butcher,Tanya Branning,7047,-1,0
Tinamckintyre23,Alan Turner (Emmerdale),Dot Cotton,7060,3,1
Tinamckintyre23,Talk:Martin Fowler (EastEnders),User:Tinamckintyre23/sandbox,7066,-1,0
Tinamckintyre23,Talk:Sal Martin,Peggy Mitchell,7068,-1,0
Tinamckintyre23,User:Tinamckintyre23/sandbox,List of EastEnders characters (2013),7071,2,1
Tinamckintyre23,User:Tinamckintyre23/sandbox,Nick Wilton,7074,1,1
Tinamckintyre23,Sonia Fowler,Emma Willis,7091,3,1
Tinamckintyre23,List of EastEnders characters (2012),List of past EastEnders characters,7096,2,1
Tinamckintyre23,List of EastEnders characters,List of EastEnders characters (2007),7098,2,1
Tinamckintyre23,Tanya Branning,Talk:List of EastEnders characters (2012),7101,-1,0
Tinamckintyre23,Talk:List of EastEnders characters (2012),Talk:Tanya Branning,7105,-1,0
Tinamckintyre23,Tanya Branning,Anna Windass,7108,3,1
Tinamckintyre23,Anna Windass,Tina McIntyre,7109,1,1
Tinamckintyre23,List of EastEnders television spin-offs,Deirdre Barlow,7113,2,1
Tinamckintyre23,File:Tanya Branning.jpg,Abi Branning,7116,-1,0
Tinamckintyre23,Alan Turner (Emmerdale),Matt Carter (Coronation Street),7128,3,1
Tinamckintyre23,Matt Carter (Coronation Street),Norris Cole,7129,2,1
Tinamckintyre23,Talk:Kat Slater,Tessa Wyatt,7134,4,0
Tinamckintyre23,List of EastEnders characters (2013),Steve McDonald (Coronation Street),7137,3,1
Tinamckintyre23,Anna Windass,Kate Magowan,7141,3,1
Tinamckintyre23,Talk:Peggy Mitchell,Talk:Kevin Webster,7218,-1,0
Tinamckintyre23,Talk:Janet Mitchell,Wikipedia:Sockpuppet investigations/Tinamckintyre23,7242,-1,0
Tinamckintyre23,Talk:Janet Mitchell,Michelle Connor,7253,3,1
Tinamckintyre23,Michelle Connor,Talk:Mo Harris,7254,-1,0
Tinamckintyre23,Talk:Mo Harris,List of Coronation Street characters (2008),7255,3,1
Tinamckintyre23,Myra McQueen,Mercedes McQueen,7275,1,1
Tinamckintyre23,Doctor Browning,Shirley Carter,7277,3,1
Giminiman,The Big Lebowski,Bouvet Island,7286,3,1
Giminiman,The Big Lebowski,9GAG,7288,4,0
Darkeclipse1,Joseph Morgan (actor),Matthew Davis,7291,2,1
Darkeclipse1,The Originals (TV series),Alain Vigneault,7296,4,0
Darkeclipse1,Alain Vigneault,The Fast and the Furious,7299,4,0
Darkeclipse1,The Fast and the Furious,John Ortiz,7300,1,1
Darkeclipse1,John Ortiz,Dominic Toretto,7301,3,1
Darkeclipse1,Dominic Toretto,Rita Ora,7302,3,1
Darkeclipse1,Rita Ora,The Host (2013 film),7303,3,1
Darkeclipse1,The Host (2013 film),Vasectomy,7304,3,1
Darkeclipse1,Vasectomy,Stephen Amell,7305,4,0
Darkeclipse1,Stephen Amell,The Vampire Diaries,7306,1,1
Darkeclipse1,The Originals (TV series),Susanna Thompson,7308,3,1
Darkeclipse1,Susanna Thompson,Candice Accola,7309,3,1
Darkeclipse1,Nina Dobrev,Justin Timberlake,7311,2,1
Darkeclipse1,Stephen Amell,List of The Vampire Diaries episodes,7314,2,1
Darkeclipse1,List of The Vampire Diaries episodes,The Wanted,7315,3,1
Darkeclipse1,Stephen Amell,Emily Bett Rickards,7318,1,1
Darkeclipse1,Emily Bett Rickards,Cory Monteith,7319,3,1
Darkeclipse1,The 20/20 Experience,The X Factor (U.S. TV series),7347,3,1
Darkeclipse1,The X Factor (U.S. TV series),The 20/20 Experience World Tour,7349,3,1
Darkeclipse1,The 20/20 Experience World Tour,Michael Bublé,7353,2,1
Darkeclipse1,Legends of the Summer,Arrow (TV series),7360,2,1
Darkeclipse1,Legends of the Summer,List of Days of Our Lives cast members,7362,4,0
Weiswhoweis,Troye Sivan,Charlie McDonnell,7399,3,1
Wvuiscool,Tavon Austin,List of historically significant college football games,7406,2,1
Wvuiscool,List of historically significant college football games,Vitaly Zdorovetskiy,7411,3,1
Wvuiscool,Rocky Johnson,Lionel Messi,7418,3,1
Wvuiscool,Lionel Messi,Nitro High School,7431,5,0
Bloodshade707,Talk:Pool (cue sports),Pool,7433,1,1
Bloodshade707,Pool,Bouncy ball,7440,4,0
Bloodshade707,Bouncy ball,Amphetamine,7441,3,1
Ebmc5,Plane (geometry),XYZ Affair,7451,4,0
Ebmc5,XYZ Affair,Zebulon Pike,7453,3,1
Ebmc5,Zebulon Pike,Freestyle swimming,7454,4,0
Ebmc5,Freestyle swimming,Paleolithic,7456,3,1
Zebedru,Real Irish Republican Army,Ander Herrera,7461,3,1
Tuna12346,Visual Basic,William Henry Perkin,7465,4,0
Timmdog,Berwick Grammar School,Berwick Grammar School,7468,1,1
Timmdog,Berwick Grammar School,"Berwick, Victoria",7470,1,1
Timmdog,"Berwick, Victoria",Antilia (building),7475,4,0
Dr.wallen,50 Cent: Bulletproof,Andrew,7480,4,0
Dr.wallen,Andrew,Spencer (given name),7482,5,0
Dr.wallen,Andrew,Canaanite,7488,4,0
Dr.wallen,Andrew,Plagues of Egypt,7490,3,1
Dr.wallen,Plagues of Egypt,Elephant,7494,2,1
Jabel20,Toyotomi Hideyoshi,Tokugawa Ieyasu,7497,1,1
Jabel20,Tokugawa Ieyasu,Space Chimps 2: Zartog Strikes Back,7501,4,0
Jabel20,Space Chimps 2: Zartog Strikes Back,Sen no Rikyū,7503,4,0
Jabel20,Sen no Rikyū,Yothu Yindi,7504,4,0
Jabel20,Yothu Yindi,Pearl Harbor (film),7505,3,1
Gregdavis1,Robert Clift,User talk:Gregdavis1,7514,-1,0
Cameron9775,Battle of Agincourt,NATO bombing of Yugoslavia,7557,2,1
Bullman123,Osman I,Volume,7606,3,1
Bullman123,Volume,Regulus,7609,3,1
Bullman123,Regulus,Kepler-7b,7610,3,1
Dontbescaredhomie11,Ken Shamrock,Bryan Caraway,7667,2,1
Devynbarrie,Polka,Dred Scott,7671,3,1
Devynbarrie,Leonid Brezhnev,Uruguay,7675,2,1
Jerry123456,Miracle,Zinedine Zidane,7678,4,0
Jerry123456,Zinedine Zidane,Ada Lovelace,7680,3,1
Jerry123456,Ada Lovelace,Chemical element,7682,3,1
Calthax,Ek Ghar Banaunga,Hot Wheels World Race,7685,4,0
Anasoon212,Harpenden,Terrorism,7705,3,1
Anasoon212,Terrorism,St Albans,7708,3,1
Edwardsm9668,"Crowley, Louisiana","Crowley, Louisiana",7713,1,1
Edwardsm9668,"Crowley, Louisiana",Zohar,7735,3,1
Edwardsm9668,Zohar,Theories about Stonehenge,7736,4,0
David J Hu face,Russian alphabet,Help:IPA for Japanese,7738,3,1
David J Hu face,Help:IPA for Japanese,Help:IPA for Icelandic,7739,3,1
David J Hu face,Help:IPA for Latin,Help:IPA for German,7742,3,1
David J Hu face,Help:IPA for German,Help:IPA for Polish,7743,3,1
David J Hu face,Jeremy Shafer,Stereotypes of animals,7749,5,0
David J Hu face,Stereotypes of animals,History of aviation,7751,3,1
David J Hu face,History of aviation,Aircraft design process,7757,3,1
David J Hu face,Aircraft design process,Wikipedia:Tutorial/Editing,7758,-1,0
David J Hu face,Aircraft design process,Bean,7763,3,1
DopperLopper41,Homosexuality,Savior (film),7770,3,1
DopperLopper41,Savior (film),The Munsters,7773,4,0
DopperLopper41,The Munsters,Marie Antoinette,7774,3,1
DopperLopper41,Marie Antoinette,Southern Comfort (1981 film),7775,4,0
DopperLopper41,Homosexuality,John Holmes (pornographic actor),7777,3,1
DopperLopper41,John Holmes (pornographic actor),Red's Eats,7778,4,0
George wang ping,"Selwyn College, Auckland",Worm (disambiguation),7786,5,0
George wang ping,Worm (disambiguation),User talk:George wang ping,7802,-1,0
Coreycreate2,Tulip,Temperate rainforest,7810,2,1
Dillonnprather,Planarian,Redneck,7815,4,0
Meredith Divita,Bibiano Fernandes,Bibiano Fernandes,7819,1,1
Robiedawg,Moon landing,Flappy Bird,7827,3,1
Samustwist,John Yzendoorn,Olga Constantinovna of Russia,7833,4,0
Ottomanturkey,User:Ditirambo,User:Ottomanturkey,7851,-1,0
Ottomanturkey,User:Ottomanturkey,File:Kurumburak.svg,7852,-1,0
Ottomanturkey,User:Makedonia,User:Multichill/top self uploaders/Vlatkoto,7861,-1,0
Bronx24,User:Makedonia,User:Bronx24,7865,-1,0
Bronx24,User:Bronx24,User:Makedonia,7866,-1,0
Bronx24,Flag of Greece,Hellenic languages,7885,2,1
Bronx24,Hellenic languages,File:Greece Serbia Locator.png,7886,-1,0
Bronx24,User:Bronx24,Marika,7889,-1,0
Bronx24,Marika,White people,7890,3,1
Lemon77781,The View from Saturday,Independence Rock (Wyoming),7897,3,1
Puma sajuk,Folklore in Hawaii,Family of Gautama Buddha,7902,3,1
Puma sajuk,Family of Gautama Buddha,User:Puma sajuk,7904,-1,0
Puma sajuk,User:Puma sajuk,Yama (Hinduism),7905,4,0
Puma sajuk,Yama (Hinduism),Toyol,7906,3,1
Puma sajuk,Hantu Tinggi,Elvis Crespo,7926,4,0
Puma sajuk,Toyol,Lil' P-Nut,7930,5,0
Puma sajuk,Lil' P-Nut,Bongcheon-dong,7933,5,0
Puma sajuk,Bongcheon-dong,Cheezels,7935,5,0
Puma sajuk,Cheezels,Sanjay Thumma,7939,3,1
Puma sajuk,Sadako Sasaki,Pratyangira,7954,4,0
Puma sajuk,Pratyangira,Gempak Starz,7956,4,0
Puma sajuk,Gempak Starz,Sanjay and Craig,7965,4,0
Puma sajuk,User:Puma sajuk,User:UBX/User gay,7983,-1,0
Puma sajuk,Pratyangira,Drug,8004,3,1
Puma sajuk,CustomInk,Template:Db page,8010,-1,0
Puma sajuk,Pratyangira,Gandaberunda,8021,2,1
Puma sajuk,India,Kumon,8050,4,0
Puma sajuk,Kumon,The Nut Job,8053,5,0
Puma sajuk,Pangkor Island,Ghost,8056,3,1
Puma sajuk,Ghost,Sai Baba of Shirdi,8057,3,1
Luke8867,The Jackson 5,Kallakkurichi taluk,8072,5,0
Luke8867,Kallakkurichi taluk,Tesco,8074,3,1
Bullman1234567891,Prince Edward Island,Osman I,8077,3,1
Bullman1234567891,Osman I,Boss Model Management,8088,-1,0
TheNewGospel,Middlesbrough F.C.,Albert Adomah,8090,1,1
Hydroium,Thomas Brand (senior),Florence flask,8095,5,0
Hydroium,Florence flask,Nosferatu,8098,4,0
Hydroium,Max Schreck,Justin Bieber,8103,3,1
Jonnieroxursox,Marine pollution,Mike Dirnt,8116,3,1
Jonnieroxursox,Mike Dirnt,Talk:Ned Kelly,8117,-1,0
Jonnieroxursox,Talk:Ned Kelly,Cro-Magnon,8118,-1,0
Iam kashur,Syed Ali Shah Geelani,Benjamin Netanyahu,8128,3,1
Daisydog101,Kane (wrestler),Jerry Spinelli,8130,3,1
Daisydog101,Fred Begay,Smart (automobile),8133,4,0
Edeltoro,C.D. Guadalajara,Éder dos Santos,8141,3,1
Edeltoro,Éder dos Santos,Mexico national football team,8152,3,1
Edeltoro,Mexico national football team,Kichi (footballer),8193,4,0
Edeltoro,Kichi (footballer),Arsenal F.C.,8224,3,1
Edeltoro,Arsenal F.C.,Manchester United F.C.,8227,1,1
Edeltoro,Manchester United F.C.,C.D. Guadalajara,8229,2,1
Edeltoro,Template:Football kit/pattern list,Manchester United F.C. Reserves and Academy,8258,-1,0
Edeltoro,Manchester United F.C. Reserves and Academy,Juan Ángel Seguro,8261,4,0
Edeltoro,Club América,Tottenham Hotspur F.C.,8291,2,1
Edeltoro,Club América,Argentina national football team,8343,2,1
Edeltoro,"Christian Giménez (footballer, born 1981)",A.C. Milan,8351,2,1
Edeltoro,A.C. Milan,Real Madrid C.F.,8352,1,1
Edeltoro,Real Madrid C.F.,Celtic F.C.,8357,2,1
Edeltoro,Cruz Azul,AC Ajaccio,8378,3,1
Edeltoro,Club América,Isaac Acuña,8387,3,1
Edeltoro,FC Barcelona,Chelsea F.C.,8393,1,1
Dawngoesdowntoday,Burusho people,Joscelin (bishop of Paris),8405,4,0
Metraff,Jessie Flower,Talk:Haruka Kuroda,8414,-1,0
Metraff,Talk:Haruka Kuroda,Crystalised,8415,-1,0
Metraff,Crystalised,Plastic Beach,8416,2,1
Metraff,Talk:Rhinestone Eyes,Talk:Phoner to Arizona,8423,-1,0
Metraff,Talk:Phoner to Arizona,Phoner to Arizona,8424,5,0
Metraff,André 3000,Talk:Plastic Beach,8432,-1,0
Metraff,The Song of Iowa,O Tannenbaum,8447,1,1
Metraff,O Tannenbaum,Florida (Where the Sawgrass Meets the Sky),8448,2,1
Metraff,The Song of Iowa,2013,8460,4,0
Metraff,2013,Backbone State Park,8461,4,0
Ramana1209,Madagascar 3: Europe's Most Wanted,Filarete,8492,3,1
Smart dude2,Endocrine system,Stolen Generations,8503,3,1
Smart dude2,Stolen Generations,Eddie Mabo,8505,2,1
Jonnaoh000,Talk:Chiang Kai-shek Memorial Hall,User talk:Jonnaoh000,24,-1,0
Lolcopter213,Martial law,User talk:Lolcopter213,58,-1,0
SlapInFace,User:SlapInFace,Category:Weather events in Australia,108,-1,0
Bambang Rahardjo,GuitarFreaks & DrumMania V6 Blazing!,GuitarFreaks & DrumMania V7,274,1,1
Beanboy 101,User talk:Beanboy 101,User:Captain Conundrum,290,-1,0
We are forever,Lincoln Memorial,User talk:We are forever,371,-1,0
We are forever,User talk:We are forever,Sprinkles,372,1,1
Johnathan29,Data definition language,User talk:Johnathan29,396,-1,0
Blissbliss101,Lemon,User talk:Lugia2453,463,-1,0
Blissbliss101,User:Blissbliss101,Pink,465,-1,0
David Olaru Mr Men,Supermini,User talk:David Olaru Mr Men,610,-1,0
Anti-NaziCommiFa,Ishak Bey Kraloğlu,User talk:Anti-NaziCommiFa,714,-1,0
DarkNuttin,Susan B. Anthony,User talk:MelbourneStar,769,-1,0
Caitlinthough,User talk:Caitlinthough,Knife,778,1,1
Lucascampoli184109,Wikipedia:Featured topics/Hurricane Isabel,User talk:Lucascampoli184109,867,-1,0
Jcc234,Brian Scalabrine,User talk:Jcc234,907,-1,0
Roland Petersen,Wikipedia:Sandbox,User talk:Roland Petersen,999,-1,0
ManaWorldKing,User talk:Bob/autographs,Diamagnetism,1050,-1,0
Louisiana1600,Happy Gilmore,User talk:Louisiana1600,1195,-1,0
FanforClark12,Sydney Lassick,User talk:FanforClark12,1304,-1,0
FanforClark12,User talk:FanforClark12,Grab It Here,1305,7,0
Revelations17,Randy'L He-dow Teton,User talk:Revelations17,1356,-1,0
Google1998,User:Google1998,Dachau concentration camp,1381,-1,0
Thydoom,One Direction,User talk:Thydoom,1402,-1,0
Yorkerman,Royal Rumble (2013),User talk:Yorkerman,1431,-1,0
Morgajor0,Mummy,User talk:Morgajor0,1534,-1,0
Migcluc123,Low-level programming language,User talk:Donner60,1539,-1,0
Joemiks,User talk:Joemiks,Calculator,1613,4,0
Bensmith9918,User talk:Bensmith9918,Surfleet,1623,1,1
Entergarch,User talk:Entergarch,Jazz,1799,1,1
Gamoveragt,Advanced Global Trading,User talk:Gamoveragt,1839,-1,0
Mattsoles,Mark Birkinshaw,Wikipedia:Teahouse/Guests/Right column,1858,-1,0
DonkyGuy92,Ormiston College,User talk:DonkyGuy92,1871,-1,0
Drake12321,Temecula Valley High School,User talk:Drake12321,1972,-1,0
Bananaboyzz,User talk:Bananaboyzz,"Barack Obama, Sr.",2071,4,0
BigJFreeeb,User:BigJFreeeb,Mario Götze,2138,-1,0
Ratchet Cookie Monster,Cape Verde,Africans,2145,2,1
Ratchet Cookie Monster,Africans,"Byron Center, Michigan",2147,4,0
Ratchet Cookie Monster,User talk:Philip Trueman,User talk:Ratchet Cookie Monster,2151,-1,0
NoseboR haoN,"Barack Obama, Sr.",User talk:NoseboR haoN,2201,-1,0
NoseboR haoN,User talk:NoseboR haoN,Lincoln Public Schools,2202,1,1
Hasan Ertik,User talk:Moxy,Î,2226,4,0
The almighty stevens,User:Howicus,User talk:The almighty stevens,2370,-1,0
Edwardteachlives,Lexington Christian Academy (Massachusetts),User talk:Edwardteachlives,2625,-1,0
Nhlfan1456,User:DaHuzyBru,User talk:DaHuzyBru,2683,-1,0
Nhlfan1456,"Greg Smith (basketball, born 1991)",User talk:Nhlfan1456,2685,-1,0
Sato1212,Richard Branson,User talk:Sato1212,2803,-1,0
Sato1212,User talk:Sato1212,List of Nazis (A–E),2811,2,1
Lbermosk,Washington Monument,Gary the Snail,2830,4,0
Paulb151,Parras Middle School,User talk:Paulb151,2875,-1,0
Boykid6,Kidz Bop,User talk:Boykid6,2963,-1,0
Boykid6,User talk:Boykid6,65 (number),2964,5,0
Padre Pirlo,"Muff, County Donegal",Wikipedia:Tutorial/Formatting/sandbox,3094,-1,0
Padre Pirlo,User:Padre Pirlo,Derry,3096,-1,0
Yukonjack26,Talk:Yoo Seung-jun,User talk:Yukonjack26,3133,-1,0
AizaPendon,T-max,User:AizaPendon,3159,-1,0
AizaPendon,Matas (drug store),User talk:AizaPendon,3171,-1,0
WEEGEEN8OR1337,User talk:WEEGEEN8OR1337,Zealand,3183,-1,0
Mirvworks,User:Mirvworks,Ixchel,3337,-1,0
Conathon12,Amnesia: The Dark Descent,User talk:Conathon12,3356,-1,0
Personguyperson,Year 2000 problem,User talk:Personguyperson,3419,-1,0
Simpleton130,User talk:I dream of horses,Kid Ink,3606,4,0
Josepht404,User talk:DVdm,User talk:Josepht404,3633,-1,0
Iahmadz,Muttahida Qaumi Movement,User talk:Iahmadz,3798,-1,0
Thewindlord,User talk:Jim1138,Wikipedia:Sockpuppet investigations/Ju4468,3969,-1,0
Dinabone123,User:Barbie879,User:BrandanB,4185,-1,0
Dinabone123,User:BrandanB,User:Yogscastwiki,4187,-1,0
Bob Federer,Yellowman,User talk:Bob Federer,4213,-1,0
AissuR rehtoM,Black Joke,User talk:AissuR rehtoM,4344,-1,0
Tnt718,Prisoner of Conscious,User talk:Discospinster,4389,-1,0
Tnt718,User talk:Discospinster,User talk:STATicVapor,4390,-1,0
Winslow Zass,Coronation Street,User talk:Winslow Zass,4429,-1,0
Lord evader,Coronation Street,User talk:Lord evader,4474,-1,0
Mccheese00,Super Bowl XLII,User talk:Drmies,4520,-1,0
Mccheese00,User talk:Drmies,User talk:Mccheese00,4521,-1,0
Brockhole2001aspaceodyssey,The Feelers,User talk:A930913,4576,-1,0
Brockholeisbackbaby,Mikey Erg,User talk:Materialscientist,4580,-1,0
ClubbyClubman,Tiff Needell,User talk:ClubbyClubman,4627,-1,0
Smcc111,Dominican Republic,User talk:ClueBot Commons,4648,-1,0
Ram-oturtle,Chewing gum,User talk:Ram-oturtle,4851,-1,0
Cooldude17359,User talk:Cooldude17359,Mr. Lawrence,4854,5,0
BallSacksInJuly,Wikipedia:Notifications/Popup documentation,User talk:BallSacksInJuly,4884,-1,0
Tomsac18,Morocco,User talk:Tomsac18,4973,-1,0
Wikiderp,Merlot,User talk:Wikiderp,4998,-1,0
Noahchensasky,User:Noahchensasky,User talk:Camyoung54,5069,-1,0
SirMrFish,Slender: The Eight Pages,User talk:SirMrFish,5200,-1,0
Rickyzonzon,Mole (animal),User talk:Rickyzonzon,5408,-1,0
JX3P,User talk:Yintan,User:WSF/Feathercoin,5435,-1,0
JX3P,User:WSF/Feathercoin,User talk:JX3P,5436,-1,0
Mikeomagico,Edgar Pêra,User talk:Mikeomagico,5674,-1,0
Jbonfe,Pen,User talk:Jbonfe,5840,-1,0
I smoke weeed,Highlife,User talk:Ducknish,5864,-1,0
Graham1001,User talk:Graham1001,List of people with autism spectrum disorders,6014,-1,0
Graham1001,User talk:Graham1001,Banca d'Italia,6018,3,1
Graham1001,St Gregory the Great Catholic School,User talk:Jonathan A Jones,6021,-1,0
Graham1001,User talk:Jonathan A Jones,Bangladesh Bank,6023,-1,0
ChenteChaculdifornio,Lord Farquaad,User talk:Evanh2008,6081,-1,0
ChenteChaculdifornio,User talk:Evanh2008,Wikipedia talk:Manual of Style/Trivia sections,6082,-1,0
ChenteChaculdifornio,Wikipedia talk:Manual of Style/Trivia sections,User talk:ChenteChaculdifornio,6084,-1,0
Funrox123,"Keokuk, Iowa",User talk:A.amitkumar,6094,-1,0
TheScouseAssassin,History of Liverpool F.C.,User talk:TheScouseAssassin,6103,-1,0
Abbot gordon,User talk:Abbot gordon,User talk:Rushton2010,6234,-1,0
Endeddolby4,Disney's Animal Kingdom,User talk:Endeddolby4,6266,-1,0
BRAIN THE BIB,Monarchy,User talk:BRAIN THE BIB,6284,-1,0
Mat1987,Academy Award for Best Director,User talk:Mat1987,6353,-1,0
Huntedyeti2,Chipping Campden,User:Carom,6487,-1,0
Tahmeed10,Student of the Year,User talk:Tahmeed10,6520,-1,0
CallumMercer34,User talk:CallumMercer33,User talk:CallumMercer34,6608,-1,0
Dibby63,Mount Rushmore,User:Dibby63,6620,-1,0
Ryan1269,User:Ryan1269,James Clerk Maxwell,6631,-1,0
Bknonlnkkn Bakabvqnwnn,User:Bknonlnkkn Bakabvqnwnn,Maureen Starkey Tigrett,6685,-1,0
Sms-aka-me,User talk:Matty.007,User talk:Matty.007,6692,-1,0
33tygb,User:33tygb,Portal:Contents/Religion and belief systems,6741,-1,0
Khalidmahmood390,Bollywood,User talk:Khalidmahmood390,6775,-1,0
Battleby,Wikipedia:Help desk,User talk:Battleby,6797,-1,0
Asiew For,Wikipedia:Help desk,User talk:Dodger67,6805,-1,0
Pamelaness,User talk:Bubba73,Chess endgame,6825,3,1
Pamelaness,Chess endgame,Wikipedia talk:Spam,6826,-1,0
Pamelaness,Wikipedia talk:Spam,Toxic tort,6827,3,1
Tren Man Red,Deaths in 2013,User:NawlinWiki/Articles,6948,-1,0
Tinamckintyre23,User:Tinamckintyre23,Lloyd Mullaney,7040,-1,0
Tinamckintyre23,Talk:Liam Butcher,User talk:Tinamckintyre23,7043,-1,0
Tinamckintyre23,User:Tinamckintyre23,Alan Turner (Emmerdale),7059,-1,0
Tinamckintyre23,User:Tinamckintyre23,List of EastEnders characters (1998),7088,-1,0
Tinamckintyre23,User talk:Tinamckintyre23/sandbox,Anna Wing,7161,-1,0
Tinamckintyre23,User talk:Tinamckintyre23,Talk:Kurt Benson,7171,-1,0
Tinamckintyre23,User:Tinamckintyre23,Janet Mitchell,7182,-1,0
Tinamckintyre23,User talk:Tinamckintyre23,Talk:Janet Mitchell,7199,-1,0
Tinamckintyre23,User talk:AnemoneProjectors,Ronnie Mitchell,7259,4,0
Tinamckintyre23,User talk:AnemoneProjectors,List of Coronation Street characters (2012),7272,4,0
Tinamckintyre23,User:Tinamckintyre23,Myra McQueen,7274,-1,0
Darkeclipse1,Cory Monteith,User talk:Darkeclipse1,7324,-1,0
Darkeclipse1,User talk:Darkeclipse1,Lea Michele,7337,-1,0
Darkeclipse1,User talk:Darkeclipse1,Better Together (EP),7345,-1,0
Bloodshade707,User talk:NewEnglandYankee,User:NewEnglandYankee,7446,-1,0
Gregdavis1,User:Gregdavis1,Robert Clift,7513,-1,0
Gregdavis1,User:Gregdavis1,Giorgi Margvelashvili,7516,-1,0
Fceefyahoo.ca,User talk:Fceefyahoo.ca,User talk:Materialscientist,7582,-1,0
Bullman123,Kepler-7b,User talk:Dawnseeker2000,7615,-1,0
Bullman123,User talk:Dawnseeker2000,User talk:Bullman123,7632,-1,0
Dontbescaredhomie11,User talk:TreyGeek,User talk:DemocraticLuntz,7665,-1,0
Dontbescaredhomie11,User talk:DemocraticLuntz,Ken Shamrock,7666,5,0
Calthax,Hot Wheels World Race,User talk:Calthax,7686,-1,0
Calthax,User talk:Calthax,Barbra Streisand (song),7696,-1,0
David J Hu face,Help:IPA for Polish,Whole number,7744,3,1
David J Hu face,Whole number,Template:My sandbox/doc,7746,-1,0
David J Hu face,Template:My sandbox/doc,Wikipedia:Tutorial/Editing/sandbox,7747,-1,0
David J Hu face,Wikipedia:Tutorial/Editing/sandbox,Jeremy Shafer,7748,-1,0
George wang ping,Worm (disambiguation),User:George wang ping,7787,-1,0
George wang ping,User:George wang ping,User talk:LuK3,7788,-1,0
Ottomanturkey,User:Raso mk,User:Alexander the great1,7847,-1,0
Ottomanturkey,User:Alexander the great1,User:Macedonian Empire,7848,-1,0
Ottomanturkey,User:Macedonian Empire,User:82FirebirdTA,7849,-1,0
Bronx24,User talk:Makedonia,User:Vlatkoto,7869,-1,0
Bronx24,User talk:Makedonia,Greece,7882,3,1
Bronx24,Greece,User:Istanbul,7883,-1,0
Bronx24,User:Istanbul,Flag of Greece,7884,-1,0
Puma sajuk,Toyol,User:Puma sajuk/sandbox,7907,-1,0
Puma sajuk,User:Puma sajuk/sandbox,Hantu Laut,7908,-1,0
Puma sajuk,Hantu Laut,Talk:Hantu Laut,7909,-1,0
Puma sajuk,User:Puma sajuk,User talk:Dlohcierekim,7914,-1,0
Puma sajuk,User talk:Dlohcierekim,Hantu Tinggi,7915,5,0
Puma sajuk,Hantu Tinggi,User talk:Puma sajuk,7924,-1,0
Puma sajuk,User:Puma sajuk,User:Puma sajuk/talk,7991,-1,0
Puma sajuk,India,User talk:Tofutwitch11,8040,-1,0
Bullman1234567891,Osman I,User:Bullman1234567891,8085,-1,0
Hydroium,Kelley Bohanon,Tranquillizer gun,8092,4,0
Hydroium,Justin Bieber,User:Hydroium,8104,-1,0
Hydroium,Nosferatu,User talk:Hydroium,8109,-1,0
Peter Eaves,Talk:TA-65,User talk:Peter Eaves,8124,-1,0
Peter Eaves,User talk:Peter Eaves,Talk:Skilled Group,8125,-1,0
Metraff,User talk:Metraff,Jessie Flower,8413,4,0
Metraff,Plastic Beach,Pirate Jet,8426,1,1
Metraff,Pirate Jet,User:Metraff,8427,-1,0
Metraff,User:Metraff,André 3000,8431,-1,0
Metraff,User:Metraff,Wikipedia:WikiProject Iowa/Active participants,8435,-1,0
