username1,pagetitle1,pagetitle2,counter,hop,nhop
RahulRamdhany,Life Mein Kabhie Kabhiee,Ta Ra Rum Pum,4479,3,1
RahulRamdhany,Bound for Glory (2013),Ratchet & Clank (video game),4482,-1,0
RahulRamdhany,Hell in a Cell (2013),Extreme Rules (2011),4486,2,1
RahulRamdhany,Bound for Glory (2013),List of current champions in TNA Wrestling,4498,2,1
RahulRamdhany,Ratchet & Clank: Into the Nexus,SA's Got Talent,4504,4,0
RahulRamdhany,SA's Got Talent,April Flowers,4506,-1,0
RahulRamdhany,April Flowers,Kajraare,4507,-1,0
RahulRamdhany,Hell in a Cell (2013),Krrish 3,4536,4,0
RahulRamdhany,Krrish 3,Prakash Jha,4542,2,1
RahulRamdhany,12 Rounds 2: Reloaded,Ratchet & Clank: Going Commando,4550,4,0
RahulRamdhany,Ratchet & Clank: Going Commando,Abhishek Bachchan,4551,4,0
RahulRamdhany,Ratchet & Clank: Into the Nexus,Ratchet & Clank,4554,2,1
RahulRamdhany,Ratchet & Clank,Goliyon Ki Raasleela: Ram-Leela,4555,3,1
RahulRamdhany,Survivor Series (2013),"TLC: Tables, Ladders & Chairs (2013)",4569,2,1
RahulRamdhany,Royal Rumble (2014),Ratchet & Clank: Size Matters,4572,4,0
RahulRamdhany,"TLC: Tables, Ladders & Chairs (2013)",Ratchet & Clank: Up Your Arsenal,4590,4,0
RahulRamdhany,"TLC: Tables, Ladders & Chairs (2013)",WrestleMania,4605,2,1
RahulRamdhany,WrestleMania,TNA Genesis,4606,2,1
RahulRamdhany,Royal Rumble (2014),WrestleMania XXIV,4615,2,1
RahulRamdhany,WrestleMania XXIV,Naughty @ 40,4616,4,0
RahulRamdhany,Krrish 3,Sonakshi Sinha,4621,2,1
RahulRamdhany,Royal Rumble (2014),WWE NXT (TV series),4634,2,1
RahulRamdhany,WWE NXT (TV series),Help (film),4635,4,0
RahulRamdhany,Help (film),Payback (2014),4636,4,0
RahulRamdhany,Royal Rumble (2014),List of WWE pay-per-view events,4642,1,1
Jzambrello,Tyler Oakley,Gay anthem,4645,2,1
Kudiz15,User talk:Kudiz15,TBS (TV channel),4705,4,0
Kudiz15,TBS (TV channel),AMC (TV channel),4707,3,1
Kudiz15,WE tv,Nick Jr. (block),4711,3,1
Kudiz15,Nick Jr. (block),BET,4714,2,1
Kudiz15,BET,A&E (TV channel),4715,2,1
Kudiz15,Nick at Nite,TeenNick,4731,1,1
Kudiz15,Nickelodeon,Block programming,4737,1,1
Kudiz15,Block programming,Disney Channel,4738,2,1
Kudiz15,TeenNick,¡Mucha Lucha!,4740,3,1
Kudiz15,TEENick,"Sister, Sister (TV series)",4742,2,1
Kudiz15,"Sister, Sister (TV series)",ABC Family,4743,2,1
Kudiz15,Nickelodeon,Nicktoons (TV channel),4749,1,1
Kudiz15,Nicktoons (TV channel),TLC (TV network),4750,3,1
Kudiz15,Nickelodeon,Wow! Wow! Wubbzy!,4752,1,1
Kudiz15,Nickelodeon,Degrassi: The Next Generation,4799,1,1
Kudiz15,Nickelodeon,Nick Jr.,4801,1,1
Kudiz15,Nickelodeon,Pinwheel (TV series),4816,1,1
Kudiz15,Noggin,Phineas and Ferb,4848,4,0
Kudiz15,Phineas and Ferb,106 & Park,4849,3,1
Kudiz15,106 & Park,Pixar,4850,3,1
Kudiz15,Pixar,VH1,4853,3,1
Kudiz15,VH1,FXX,4854,2,1
Kudiz15,Nick Jr. (block),The Movie Channel,4859,2,1
Kudiz15,HBO,Mickey Mouse Clubhouse,4862,2,1
Kudiz15,Mickey Mouse Clubhouse,PBS Kids,4863,2,1
Kudiz15,PBS Kids,USA Network,4866,2,1
Kudiz15,TeenNick,Step by Step (TV series),4868,2,1
Kudiz15,Step by Step (TV series),FX Movie Channel,4873,2,1
Kudiz15,21st Century Fox,FX (TV channel),4891,2,1
Kudiz15,ABC Family,MoviePlex,4897,2,1
Kudiz15,Pixar,Eureeka's Castle,4910,3,1
Bobsy345,ISAF Sailing World Cup,User talk:Bobsy345,4958,-1,0
Bobsy345,Battle of Crécy,Crécy (comics),4961,1,1
Bobsy345,Crécy (comics),L'elisir d'amore,4962,4,0
Bobsy345,L'elisir d'amore,Troll (Internet),4964,4,0
Bobsy345,Troll (Internet),User:Bobsy345/sandbox,4965,-1,0
Bobsy345,User:Bobsy345/sandbox,Mesut Özil,4966,-1,0
JoeyWinter,Joe Winter,Joseph,4974,4,0
Inababy,Wikipedia:Articles for creation/Redirects,Red panda,4982,3,1
Inababy,Passenger pigeon,Wikipedia:Requests for undeletion,4986,-1,0
Inababy,Wikipedia:Requests for undeletion,Toyger,4987,5,0
Drew campbell,Victor Oladipo,David Akers,4991,3,1
Drew campbell,David Akers,Wes Welker,4992,2,1
Drew campbell,David Price (baseball),Cy Young,4997,2,1
Drew campbell,Cy Young,Bartolo Colón,4998,2,1
Drew campbell,Jake Peavy,Devin Hester,5000,3,1
Drew campbell,Devin Hester,"Billy Hamilton (baseball, born 1866)",5001,3,1
Drew campbell,"Billy Hamilton (baseball, born 1866)",David Ortiz,5002,2,1
Drew campbell,List of Colorado Rockies team records,Bobby Cox,5006,3,1
Drew campbell,Bobby Cox,Jim Leyland,5007,2,1
Drew campbell,Jim Leyland,Reggie Wayne,5008,3,1
Drew campbell,Reggie Wayne,List of Major League Baseball records considered unbreakable,5009,3,1
Drew campbell,List of Major League Baseball records considered unbreakable,List of Major League Baseball record holders,5011,2,1
Drew campbell,List of Major League Baseball record holders,Ty Cobb,5012,1,1
Drew campbell,Ty Cobb,Albert Pujols,5013,2,1
Drew campbell,Albert Pujols,List of New York Yankees team records,5014,2,1
Drew campbell,List of New York Yankees team records,Satchel Paige,5015,2,1
Drew campbell,Satchel Paige,Shoeless Joe Jackson,5018,2,1
Drew campbell,Shoeless Joe Jackson,Mule Suttles,5020,2,1
Drew campbell,Quincy Trouppe,300 save club,5023,2,1
Drew campbell,300 save club,Matt Kilroy,5024,3,1
Drew campbell,Matt Stairs,List of Major League Baseball players with 300 career stolen bases,5027,2,1
Drew campbell,Derek Jeter,Mike Leake,5029,2,1
Drew campbell,Mike Leake,Heinie Reitz,5030,3,1
Drew campbell,Hughie Jennings,Justin Masterson,5033,2,1
Drew campbell,Justin Masterson,Dutch Leonard (left-handed pitcher),5034,2,1
Drew campbell,Herman Long (baseball),Roger Clemens,5038,3,1
Drew campbell,Randy Johnson,Jacob deGrom,5040,2,1
Drew campbell,2026 FIFA World Cup,Dutch Leonard (right-handed pitcher),5046,4,0
Drew campbell,Dutch Leonard (right-handed pitcher),Marco Gonzales,5047,3,1
Drew campbell,Marco Gonzales,Rogers Hornsby,5048,2,1
Drew campbell,Rogers Hornsby,George Springer,5049,3,1
Drew campbell,George Springer,Rabbit Maranville,5050,3,1
Drew campbell,Rabbit Maranville,Warren Spahn,5051,2,1
Drew campbell,Bill Dahlen,Robby Thompson,5054,3,1
Drew campbell,Robby Thompson,George Burns (first baseman),5055,2,1
Drew campbell,Earl Sheely,Turkey Stearnes,5057,2,1
Drew campbell,Turkey Stearnes,Joe Hauser,5058,4,0
Drew campbell,Joe Hauser,Carmelo Anthony,5059,3,1
Drew campbell,Jamie Moyer,Willie Wells,5061,2,1
Drew campbell,Willie Wells,Martín Dihigo,5072,2,1
Drew campbell,2014 Cleveland Indians season,"Bloomington, Indiana",5075,3,1
Drew campbell,"Bloomington, Indiana",User:Vanjagenije,5076,-1,0
Brusselsprouts146,List of religions and spiritual traditions,Vitamin K,5078,3,1
Brusselsprouts146,Vitamin K,Mile Jedinak,5079,4,0
Brusselsprouts146,Mile Jedinak,2014 Israel–Gaza conflict,5081,3,1
Aleksandar Veselinovski2,Bell 206,Army of the Republic of Macedonia,5097,2,1
Aleksandar Veselinovski2,Army of the Republic of Macedonia,Macedonian Air Force,5109,1,1
Aleksandar Veselinovski2,Army of the Republic of Macedonia,Hellenic Army,5161,2,1
Fredericko007,Alvin and the Chipmunks,Jeff Tremaine,5180,3,1
Fredericko007,Alvin and the Chipmunks,Jason Lee (actor),5187,1,1
Fredericko007,Jason Lee (actor),Sonic X,5190,3,1
Fredericko007,Sonic X,Renée Zellweger,5194,3,1
Fredericko007,Renée Zellweger,The SpongeBob SquarePants Movie,5195,3,1
Fredericko007,The SpongeBob SquarePants Movie,Cameron Richardson,5197,3,1
Fredericko007,Cameron Richardson,Jackass (TV series),5198,3,1
Fredericko007,Alvin and the Chipmunks,Johnny Knoxville,5200,3,1
Fredericko007,Jason Acuña,Steve-O,5206,2,1
Fredericko007,Katy Perry,Taylor Swift,5225,2,1
Fredericko007,Jackass (TV series),Kellie Martin,5229,3,1
Fredericko007,Kellie Martin,Michael J. Fox,5231,2,1
Fredericko007,Alvin and the Chipmunks,Pierce Brosnan,5233,2,1
Fredericko007,Bam Margera,Thomas & Friends,5248,3,1
Fredericko007,Thomas & Friends,The Chipettes,5249,4,0
Fredericko007,The Chipettes,The Smurfs 2,5250,3,1
Jajadelera,List of bus companies of the Philippines,User talk:Jajadelera,5272,-1,0
Kapitop,Armageddon,Economy of Bangladesh,5286,3,1
Kapitop,Economy of Bangladesh,Pervez Musharraf,5288,2,1
Kapitop,Economy of Bangladesh,Bangladesh Army,5290,2,1
Kapitop,Bangladesh Army,Talal Asad,5291,3,1
Kapitop,Talal Asad,Faisal of Saudi Arabia,5292,2,1
Kapitop,Abdullah of Saudi Arabia,Haj Amin al-Husseini,5296,2,1
Kapitop,Haj Amin al-Husseini,Yasser Arafat,5297,1,1
Kapitop,Yasser Arafat,Economic Cooperation Organization,5299,2,1
Kapitop,Economic Cooperation Organization,Sistan,5301,3,1
Kapitop,Economy of Bangladesh,Bernard Madoff,5313,3,1
Kapitop,Bernard Madoff,Bangabhaban,5315,3,1
Kapitop,Bangabhaban,Indian Navy,5317,3,1
Kapitop,Indian Navy,Emirate of Diriyah,5321,2,1
Kapitop,Bangladesh Army,Bangladesh Air Force,5324,1,1
Kapitop,Economy of Bangladesh,History of Delhi,5326,3,1
Kapitop,History of Delhi,Bangladesh Navy,5328,3,1
Kapitop,Bangladesh Navy,"Jamia Masjid, Srinagar",5329,3,1
Kapitop,Hazratbal Shrine,Ibn Saud,5332,2,1
Kapitop,Economy of Bangladesh,Ali ibn Husayn Zayn al-Abidin,5363,3,1
Kapitop,Ali ibn Husayn Zayn al-Abidin,Bangladesh–India relations,5364,4,0
Kapitop,Bangladesh–India relations,Shah Jalal,5365,3,1
Kapitop,Shah Jalal,Muhammad Abdul Bari,5366,3,1
Kapitop,Muhammad Abdul Bari,Pakistan Muslim League (N),5368,3,1
Kapitop,Economy of Bangladesh,Hussain Muhammad Ershad,5375,2,1
Kapitop,Hussain Muhammad Ershad,Dhaka,5376,1,1
Kapitop,Dhaka,British Bangladeshi,5387,2,1
Kapitop,Dhaka,Mansur Ali Khan,5397,2,1
Kapitop,Mansur Ali Khan,European Union,5398,2,1
Kapitop,European Union,Islam in France,5399,3,1
Kapitop,Islam in France,States and union territories of India,5402,3,1
Kapitop,States and union territories of India,Template:Colonial India,5403,2,1
Kapitop,Template:Colonial India,Pakistan Army,5404,-1,0
Kapitop,Bangladesh Army,Dhaka Club,5407,4,0
Kapitop,Dhaka Club,Alevism,5409,3,1
Kapitop,Alevism,Abbasid Caliphate,5410,1,1
Kapitop,As-Saffah,Umayyad Caliphate,5413,1,1
Kapitop,Abbasid Caliphate,Ghulam Azam,5416,3,1
Kapitop,Mansur Ali Khan,Indian Rebellion of 1857,5425,2,1
Kapitop,Indian Rebellion of 1857,Mahdi,5428,2,1
Kapitop,Mahdi,Muhammad Nasiruddin al-Albani,5433,2,1
Kapitop,User talk:Equendil,Economy of India,5439,3,1
Kapitop,Economy of India,Bangladesh Awami League,5440,2,1
Kapitop,Bangladesh Awami League,British Asian,5441,3,1
Kapitop,British Asian,Khoja,5442,2,1
Kapitop,Khoja,Pakistan Navy,5443,2,1
Kapitop,Pakistan Navy,Mughal Empire,5444,2,1
Kapitop,Mughal Empire,Partition of Bengal (1947),5445,2,1
Kapitop,Partition of Bengal (1947),Khidr,5446,3,1
Kapitop,Khidr,Khilji dynasty,5447,3,1
Kapitop,Khilji dynasty,Qutbu l-Din Aibak,5448,2,1
Kapitop,Qutbu l-Din Aibak,Arba'een,5450,2,1
Kapitop,As-Saffah,Henryk Broder,5452,4,0
Kapitop,User talk:Equendil,Islamabad,5455,3,1
Kapitop,Islamabad,India's First War of Independence (term),5456,3,1
Kapitop,Indian Rebellion of 1857,Khawaja,5458,3,1
Kapitop,Mausoleum of Khoja Ahmed Yasawi,Gog and Magog,5463,2,1
Kapitop,Messiah,Masjid al-Haram,5470,2,1
Kapitop,Masjid al-Haram,Battle of Ankara,5471,2,1
Kapitop,Economy of Bangladesh,Rohilkhand,5479,2,1
Kapitop,Economy of India,Presidencies and provinces of British India,5481,2,1
Kapitop,Presidencies and provinces of British India,Afghan National Army,5483,2,1
Kapitop,Kabul,Bangladesh–India border,5485,3,1
Kapitop,Bangladesh–India border,Politics of Burma,5486,3,1
Kapitop,Politics of Burma,Yaqub Beg,5487,3,1
Kapitop,Yaqub Beg,Khyber Pass,5489,3,1
Kapitop,Economy of India,List of political parties in Afghanistan,5491,2,1
Kapitop,List of political parties in Afghanistan,Abu Mansur al-Maturidi,5493,3,1
Kapitop,Abu Mansur al-Maturidi,Kolkata,5497,3,1
Kapitop,Economy of Bangladesh,Chittagong,5503,1,1
Kapitop,Chittagong,Demographics of Bangladesh,5505,2,1
Kapitop,Muhammad Nasiruddin al-Albani,Greater Khorasan,5508,2,1
Kapitop,Greater Khorasan,Najd,5509,3,1
Kapitop,Najd,Kashgar,5510,3,1
Kapitop,Khyber Pass,Pakistan Air Force,5514,2,1
Kapitop,Pakistan Air Force,Peshawar,5515,1,1
Kapitop,Peshawar,Amanullah Khan,5517,2,1
Kapitop,Amanullah Khan,Dhaka Nawab Family,5519,2,1
Kapitop,Dhaka Nawab Family,Delhi,5523,2,1
Kapitop,Economy of Bangladesh,Karachi,5548,2,1
Kapitop,Dhaka,Abdullah Yusuf Azzam,5554,3,1
Kapitop,Abdullah Yusuf Azzam,Faisal Mosque,5557,2,1
Kapitop,Delhi,Gilgit,5562,3,1
Kapitop,Gilgit,Mughal tribe,5563,2,1
Kapitop,Turkic peoples,Caliphate,5571,1,1
Kapitop,Caliphate,Electricity sector in Pakistan,5572,2,1
Kapitop,Electricity sector in Pakistan,Hizb ut-Tahrir,5575,3,1
Kapitop,Hizb ut-Tahrir,Moghulistan,5576,3,1
Kapitop,Mughal Empire,Fatehpur Sikri,5583,1,1
Kapitop,Khidr,Khazars,5593,2,1
Kapitop,Khazars,Imamah (Shia doctrine),5596,2,1
Kapitop,Imamah (Shia doctrine),Imamate (Twelver doctrine),5597,1,1
Kapitop,Imamate (Twelver doctrine),Great Siege of Malta,5598,3,1
Kapitop,Great Siege of Malta,Afghan National Police,5599,3,1
Kapitop,Khilji dynasty,Muhammad of Ghor,5604,2,1
Kapitop,Muhammad of Ghor,Iltutmish,5605,2,1
Kapitop,Jalal ud din Firuz Khilji,People's Liberation Army Navy,5610,3,1
Kapitop,People's Liberation Army Navy,Babur,5611,3,1
Kapitop,Babur,Shahbag,5623,3,1
Kapitop,Babur,Israeli Air Force,5649,3,1
Kapitop,Israeli Air Force,Delhi Durbar,5651,3,1
Kapitop,Delhi Durbar,New Delhi,5653,2,1
Kapitop,Dhaka Nawab Family,Chandni Chowk,5655,3,1
Kapitop,Dhaka,Aligarh Muslim University,5665,2,1
Kapitop,Aligarh Muslim University,Khawaja Nazimuddin,5669,2,1
Kapitop,Khawaja Nazimuddin,Warren Hastings,5670,3,1
Kapitop,Warren Hastings,Princely state,5671,2,1
Kapitop,Template:Colonial India,Muslim world,5676,-1,0
Kapitop,Muslim world,Jami,5679,2,1
Kapitop,Jami,Minhaj-ul-Quran,5680,3,1
Kapitop,Minhaj-ul-Quran,Qadiriyya,5681,2,1
Kapitop,Afaq Khoja,Aliah University,5683,3,1
Kapitop,Kabul,Shah Alam II,5685,2,1
Kapitop,Shah Alam II,Tablighi Jamaat,5686,3,1
Kapitop,Tablighi Jamaat,Demographics of Saudi Arabia,5688,2,1
Kapitop,Demographics of Saudi Arabia,Adamjee Haji Dawood,5689,3,1
Kapitop,Adamjee Haji Dawood,Khyber train safari,5690,3,1
Kapitop,Kolkata,Kashmir,5695,2,1
Kapitop,Kashmir,Muhammad Baqir Majlisi,5696,2,1
Kapitop,Muhammad Baqir Majlisi,Oliver Stone,5697,3,1
Kapitop,Karachi,Demographics of Afghanistan,5704,2,1
Kapitop,Mughal tribe,Education in Bangladesh,5708,2,1
Kapitop,Dhaka,Pakistan–Uzbekistan relations,5710,3,1
Kapitop,Pakistan–Uzbekistan relations,Ismail I,5711,3,1
Kapitop,Ismail I,Shahab al-Din Yahya ibn Habash Suhrawardi,5712,2,1
Kapitop,Shahab al-Din Yahya ibn Habash Suhrawardi,Ajmer,5713,3,1
Kapitop,Ajmer,Mumbai,5714,2,1
Kapitop,Mumbai,Vietnam People's Navy,5715,3,1
Kapitop,Vietnam People's Navy,John Sigismund Zápolya,5716,4,0
Kapitop,Bangladesh Air Force,Rise of the Ottoman Empire,5720,3,1
Kapitop,Rise of the Ottoman Empire,Abdullah ibn Mubarak,5721,4,0
Kapitop,Chittagong,Demographics of Russia,5723,3,1
Kapitop,Demographics of Russia,Muhammad Shah,5732,3,1
Kapitop,"Qamar-ud-din Khan, Asif Jah I",Ghalib,5734,2,1
Kapitop,Dhaka Nawab Family,Durrani Empire,5737,2,1
Kapitop,Durrani Empire,Qutb complex,5738,2,1
Kapitop,Qutb complex,Mughal–Maratha Wars,5739,2,1
Kapitop,Mughal–Maratha Wars,Shia Islam in Saudi Arabia,5741,4,0
Kapitop,Shia Islam in Saudi Arabia,Third Anglo-Afghan War,5742,2,1
Kapitop,Third Anglo-Afghan War,Kufa,5743,3,1
Kapitop,Kufa,Salman of Saudi Arabia,5744,3,1
Kapitop,Salman of Saudi Arabia,Zechariah (Hebrew prophet),5745,3,1
Kapitop,Zechariah (Hebrew prophet),Osman I,5746,3,1
Kapitop,Osman I,Prithviraj Chauhan,5747,3,1
Kapitop,Prithviraj Chauhan,Salafi movement,5748,3,1
Kapitop,Muslim Brotherhood,Sheikh Edebali,5754,3,1
Kapitop,Sheikh Edebali,Gates of Alexander,5756,3,1
Kapitop,Kashgar,Battle of Ürümqi (1870),5758,2,1
Kapitop,Yaqub Beg,Turkestan,5762,2,1
Kapitop,Turkestan,Udayan Higher Secondary School,5763,4,0
Kapitop,Udayan Higher Secondary School,Battles of Tarain,5764,4,0
Kapitop,Mumbai,Selim I,5768,2,1
Kapitop,Selim I,Mamluk Dynasty (Delhi),5769,2,1
Kapitop,Mamluk Dynasty (Delhi),Ottoman–Persian War (1743–46),5770,3,1
Kapitop,Ottoman–Persian War (1743–46),Rawalpindi,5771,3,1
Kapitop,Rawalpindi,Treaty of Allahabad,5772,3,1
AlloyGunner,Han dynasty,Equinox,5776,2,1
AlloyGunner,Gospel,Mian,5779,4,0
AlloyGunner,Mian,Canine tooth,5782,3,1
QUEEN369,Office of International Treasury Control,Office of International Treasury Control,5785,0,1
Millzman1,Massachusetts,Massachusetts,5789,1,1
Millzman1,Massachusetts,"Swansea, Massachusetts",5791,2,1
Millzman1,"Swansea, Massachusetts",Swansea,5793,1,1
Rajashekar india3434,Muttaikota,Kuchadri Venkateshwara Swamy temple,5799,5,0
Rajashekar india3434,Kuchanpally,Rajpet,5803,3,1
Rajashekar india3434,Jagruti Degree & PG College,Pocharam lake,5813,3,1
Rajashekar india3434,Pocharam lake,List of villages in Medak mandal,5814,5,0
Rajashekar india3434,Bogada Bhupathipur,Navya weekly,5829,4,0
Rajashekar india3434,Swathi weekly,Tholkatta,5836,4,0
Johncena898,Evan Bourne,Ryback,5848,2,1
Johncena898,Ryback,Yoshi Tatsu,5849,2,1
Johncena898,Wade Barrett,Zac Efron,5852,2,1
Johncena898,Darth Vader,Maize,5860,3,1
Johncena898,Maize,Earthquake,5863,2,1
Johncena898,Earthquake,Singapore American School,5864,4,0
Johncena898,Darth Vader,Ben Affleck,5867,2,1
Johncena898,Ben Affleck,Jim Parsons,5868,2,1
Johncena898,John Cena,Stamford American International School,5872,4,0
RobertStaines,Fabio Capello,Fabio Capello,5878,1,1
RobertStaines,Fabio Capello,Danny Cipriani,5879,3,1
RobertStaines,Hard water,Jagex,5881,3,1
RobertStaines,Jagex,Jonathan Agnew,5882,3,1
RobertStaines,Jonathan Agnew,London,5886,2,1
RobertStaines,London,Seville,5891,2,1
RobertStaines,London,Template:London weatherbox,5904,-1,0
RobertStaines,London,User:RobertStaines/sandbox,5913,-1,0
Getnetabebe,Help:Email notification,Help:Email notification,5915,-1,0
Getnetabebe,Liolaemus zapallarensis,Help:Preferences,5926,5,0
Getnetabebe,Help:Preferences,Wikipedia:Copyright violations,5931,4,0
Getnetabebe,User:John of Reading,Wikipedia:Advice for RfA candidates,5934,-1,0
Getnetabebe,Help:Introduction to referencing/1,Wikipedia:Vandalism,5940,-1,0
Obraonain,Chit Phumisak,Human Action,5951,3,1
Obraonain,Human Action,Alicja Sakaguchi,5952,4,0
Obraonain,Alicja Sakaguchi,Native Esperanto speakers,5953,2,1
Obraonain,Native Esperanto speakers,Sakaguchi,5954,-1,0
Obraonain,Sakaguchi,Abberley Hall School,5955,4,0
HITMANactual666,Talk:IJustine,Talk:IJustine,5963,-1,0
HITMANactual666,Talk:IJustine,Talk:Deficit spending,5965,-1,0
Morts623,Autobiography (Ashlee Simpson album),Don't Forget (song),6001,3,1
Morts623,Don't Forget (song),User talk:Mattandgreg,6002,-1,0
Morts623,785 Records,So Uncool,6013,4,0
Morts623,So Uncool,Hollywood Records,6022,2,1
Morts623,Hollywood Records,Tina Parol,6023,3,1
Morts623,Jordin Sparks (album),Justin Bieber,6033,3,1
Morts623,Kristinia DeBarge,Hilary Duff,6042,2,1
Morts623,Hilary Duff,...Baby One More Time (album),6072,2,1
Morts623,...Baby One More Time (album),List of current Jive Records artists,6073,2,1
Pwner716,Zacchaeus,Lizard,6108,3,1
Wiccywawa,Template:X1,Moustache,6110,-1,0
Wiccywawa,Moustache,Pocket,6111,3,1
Wiccywawa,Pocket,Kris,6112,4,0
Wiccywawa,Moustache,JH (hash function),6115,4,0
Wiccywawa,LVG B.I,Sonic hedgehog,6117,4,0
Wiccywawa,Sonic hedgehog,Bill Gates,6118,3,1
Nickalvero,Katy Perry: Part of Me,The Annoying Orange,6121,3,1
Nickalvero,The Annoying Orange,Call Me Maybe,6122,2,1
Sharpnova,Wikipedia:Sandbox/Archive,User talk:Gwernol,6127,-1,0
Sharpnova,User talk:Gwernol,Talk:Racism,6129,-1,0
Sharpnova,Talk:Racism,Talk:Iraq War,6130,4,0
Sharpnova,Talk:Iraq War,Wikipedia:Requests for permissions/Confirmed,6131,-1,0
Professor Gas Can,List of longest-ruling non-royal national leaders since 1900,Gandhi (film),6138,3,1
Professor Gas Can,Lewis Richardson (Hollyoaks),1980s,6143,4,0
Professor Gas Can,1980s,John Gotti,6145,2,1
Professor Gas Can,John Gotti,Max Havelaar,6146,4,0
Professor Gas Can,Max Havelaar,In the Time of the Butterflies (film),6147,4,0
Professor Gas Can,In the Time of the Butterflies (film),Lyndon B. Johnson,6148,3,1
Professor Gas Can,Lyndon B. Johnson,Larry Burrows,6149,3,1
Professor Gas Can,Larry Burrows,The Act of Killing,6151,4,0
Professor Gas Can,The Act of Killing,Taxi Driver,6152,3,1
Professor Gas Can,Taxi Driver,First Indochina War,6153,2,1
Professor Gas Can,First Indochina War,Yun Posun,6155,3,1
Professor Gas Can,In the Time of the Butterflies (film),Lamar S. Smith,6157,3,1
Professor Gas Can,Lamar S. Smith,Banque de l'Indochine,6158,4,0
Professor Gas Can,Banque de l'Indochine,American Pastoral,6159,4,0
Professor Gas Can,American Pastoral,Template:Obama cabinet infobox,6160,-1,0
Professor Gas Can,Template:Obama cabinet infobox,Bashar al-Assad,6161,-1,0
Professor Gas Can,Bashar al-Assad,Template:Obama cabinet,6162,2,1
Professor Gas Can,Template:Obama cabinet,Leah Patterson-Baker,6164,-1,0
Professor Gas Can,Template:Obama cabinet infobox,All the Way (TV series),6167,-1,0
Professor Gas Can,Template:Obama cabinet infobox,1960s,6169,-1,0
Professor Gas Can,1960s,Mr. T,6170,2,1
Professor Gas Can,Mr. T,Sean Kingston,6171,3,1
Professor Gas Can,Sean Kingston,Thomas Perez,6172,3,1
Professor Gas Can,Thomas Perez,Confirmations of Barack Obama's Cabinet,6173,2,1
Professor Gas Can,Thomas Perez,United States Department of Labor,6176,1,1
Professor Gas Can,Ernest Moniz,SexyBack,6180,4,0
Professor Gas Can,United States Department of Labor,2009 Nobel Peace Prize,6182,2,1
Professor Gas Can,2009 Nobel Peace Prize,South Vietnam,6183,2,1
Professor Gas Can,South Vietnam,Julia Gillard,6184,3,1
Professor Gas Can,Julia Gillard,Kevin Rudd,6185,1,1
Laaurencoombes,Greg James,The Only Way Is Essex (series 7),6191,3,1
Laaurencoombes,The Only Way Is Essex (series 7),One Direction,6192,2,1
Laaurencoombes,One Direction,The Janoskians,6203,3,1
Laaurencoombes,Fandom,Yours Truly (Ariana Grande album),6218,3,1
Canadianpoptart,Peasant,Liar (disambiguation),6231,4,0
Canadianpoptart,Sociology,Keeping Up with the Kardashians,6234,3,1
Canadianpoptart,Keeping Up with the Kardashians,Peter Capaldi,6238,3,1
DrkXxSh4d0w,Kevin Jonas,The Walt Disney Company,6240,2,1
DrkXxSh4d0w,The Walt Disney Company,Rob McElhenney,6241,3,1
Wikiworm124,Yo-yo,Edmund Barton,6245,4,0
Wikiworm124,Bitch (band),Desiderius Erasmus,6249,3,1
Breakingbrick,The Colbert Report,Kingdom of Kush,6267,3,1
Xoondass,Darren Lockyer,World Jump Day,6271,-1,0
Xoondass,World Jump Day,Darren Lockyer,6272,4,0
Xoondass,Han Solo,Fraser Island,6275,3,1
789Blue,Pope Leo X,Anabaptists,6286,2,1
789Blue,Protestant Reformation,Hero,6289,3,1
789Blue,Hero,Archduke Franz Ferdinand of Austria,6290,3,1
Fernando-the-King,2010 Korean Grand Prix,2010 Cafés do Brasil Indy 300,6305,3,1
Fernando-the-King,2010 Cafés do Brasil Indy 300,2010 Portuguese motorcycle Grand Prix,6306,3,1
Fernando-the-King,2010 Portuguese motorcycle Grand Prix,1995 PPG Indy Car World Series,6307,3,1
Fernando-the-King,1995 PPG Indy Car World Series,2010 Grand Prix motorcycle racing season,6308,3,1
Fernando-the-King,2010 Grand Prix motorcycle racing season,2010 Valencian Community motorcycle Grand Prix,6310,2,1
Fernando-the-King,2010 Valencian Community motorcycle Grand Prix,2009 GP2 Series season,6313,3,1
Fernando-the-King,2009 GP2 Series season,2010 Silverstone GP2 Series round,6314,2,1
Fernando-the-King,2010 Silverstone GP2 Series round,1968 Formula One season,6318,3,1
Fernando-the-King,1968 Formula One season,1985 Italian Grand Prix,6319,2,1
Fernando-the-King,1985 South African Grand Prix,1986 Brazilian Grand Prix,6325,2,1
Fernando-the-King,1986 Brazilian Grand Prix,1986 Belgian Grand Prix,6327,2,1
Fernando-the-King,1986 French Grand Prix,1986 German Grand Prix,6333,2,1
Fernando-the-King,1986 Hungarian Grand Prix,1986 Austrian Grand Prix,6337,2,1
Fernando-the-King,1986 Italian Grand Prix,1986 Mexican Grand Prix,6342,2,1
Fernando-the-King,1986 Mexican Grand Prix,1987 Belgian Grand Prix,6343,2,1
Fernando-the-King,1987 Detroit Grand Prix,1987 Hungarian Grand Prix,6345,2,1
Fernando-the-King,1987 Portuguese Grand Prix,1987 Mexican Grand Prix,6352,2,1
Fernando-the-King,1988 Detroit Grand Prix,1974 Formula One season,6360,2,1
