username1,pagetitle1,pagetitle2,counter,hop,nhop
Jayaguru-Shishya,User talk:Jayaguru-Shishya,Wikipedia:Administrators' noticeboard/Edit warring,13279,-1,0
Jayaguru-Shishya,Talk:Queens of the Stone Age,Talk:Frederick George Lee,13284,-1,0
Jayaguru-Shishya,Order of Corporate Reunion,Kom people (Afghanistan),13289,4,0
Jayaguru-Shishya,Talk:Kom people (Afghanistan),Roman Inquisition,13292,4,0
Jayaguru-Shishya,Trouble (band),Wikipedia:Today's articles for improvement/Nominations,13317,-1,0
Jayaguru-Shishya,User talk:Coin945,Internet encyclopedia,13320,4,0
Jayaguru-Shishya,Eight-Nation Alliance,Inverted sugar syrup,13332,3,1
Jayaguru-Shishya,Inverted sugar syrup,Treccani,13333,4,0
Jayaguru-Shishya,Treccani,The Doctrine of Fascism,13334,1,1
Jayaguru-Shishya,Gale (publisher),The Hitchhiker's Guide to the Galaxy,13337,3,1
Jayaguru-Shishya,Talk:The Hitchhiker's Guide to the Galaxy,Bell Labs,13339,-1,0
Jayaguru-Shishya,Bell Labs,Essjay controversy,13341,3,1
Jayaguru-Shishya,Essjay controversy,Internet Watch Foundation and Wikipedia,13342,2,1
Jayaguru-Shishya,Free culture movement,Wikipedia talk:Today's articles for improvement,13344,-1,0
Jayaguru-Shishya,Internet encyclopedia,Metapedia,13350,2,1
Jayaguru-Shishya,Metapedia,List of Unification Church affiliated organizations,13351,3,1
Jayaguru-Shishya,Buchaechum,Hanbok,13354,1,1
Jayaguru-Shishya,Hanbok,10/40 Window,13355,3,1
Jayaguru-Shishya,10/40 Window,Christianity in Korea,13356,2,1
Jayaguru-Shishya,Christianity in Korea,Creation science,13359,1,1
Jayaguru-Shishya,Creation science,Religion in South Korea,13362,3,1
Jayaguru-Shishya,Hanbok,Korean Buddhism,13365,2,1
Jayaguru-Shishya,Korean Buddhism,Cheonmin,13366,2,1
Jayaguru-Shishya,Dance troupe,Clutch (band),13368,4,0
Jayaguru-Shishya,Clutch (band),WikiPilipinas,13369,4,0
Jayaguru-Shishya,WikiPilipinas,MathWorld,13370,3,1
Jayaguru-Shishya,MathWorld,Propædia,13371,3,1
Jayaguru-Shishya,Propædia,Encarta,13379,2,1
Jayaguru-Shishya,Talk:Encarta,Encyclopédie,13381,3,1
Jayaguru-Shishya,Encyclopédie,Encyclopedia of Mathematics,13382,3,1
Jayaguru-Shishya,Encyclopedia of Mathematics,World Book Encyclopedia,13383,2,1
Jayaguru-Shishya,World Book Encyclopedia,Funk & Wagnalls,13384,2,1
Jayaguru-Shishya,Religion in South Korea,Tretinoin,13387,3,1
Jayaguru-Shishya,Queens of the Stone Age,Wikipedia talk:Overlink crisis,13404,-1,0
Jayaguru-Shishya,User talk:Jayaguru-Shishya,Wikipedia:Please do not bite the newcomers,13415,5,0
Jayaguru-Shishya,Clutch (band),Hyaluronan,13418,3,1
Jayaguru-Shishya,Hyaluronan,Retinyl acetate,13420,3,1
Jayaguru-Shishya,Retinyl acetate,Acetate,13421,1,1
Jayaguru-Shishya,The Velvet Underground,Burqa,13428,3,1
Jayaguru-Shishya,The Velvet Underground,The Magnetic Fields,13435,3,1
Jayaguru-Shishya,The Magnetic Fields,Saint Longinus,13436,4,0
Jayaguru-Shishya,Saint Longinus,The Greatest Story Ever Told,13438,1,1
Jayaguru-Shishya,The Greatest Story Ever Told,The Great Commandment,13439,3,1
Jayaguru-Shishya,Creation science,Tree of life (Kabbalah),13443,2,1
Jayaguru-Shishya,Tree of life (Kabbalah),Christian Kabbalah,13444,2,1
Jayaguru-Shishya,Christian Kabbalah,Giovanni Pico della Mirandola,13445,2,1
Jayaguru-Shishya,Talk:Creation science,Oration on the Dignity of Man,13452,3,1
Jayaguru-Shishya,Oration on the Dignity of Man,Taxus baccata,13454,3,1
Jayaguru-Shishya,Johan Kemper,Ayin,13460,1,1
Jayaguru-Shishya,Yimakh shemo,Practical Kabbalah,13464,2,1
Jayaguru-Shishya,User talk:Jayaguru-Shishya,Chiropractic,13497,4,0
Jayaguru-Shishya,Chiropractic,Traditional Chinese medicine,13538,2,1
Jayaguru-Shishya,Hyaluronan,Colon cleansing,13575,3,1
Jayaguru-Shishya,Coffee enema,Talk:Humorism,13577,-1,0
Jayaguru-Shishya,Humorism,Talk:Sritattvanidhi,13593,-1,0
Jayaguru-Shishya,Bile,Pratītyasamutpāda,13608,4,0
Jayaguru-Shishya,Chiropractic,Topos,13619,3,1
Jayaguru-Shishya,Chiropractic,On the Concept of Irony with Continual Reference to Socrates,13622,3,1
Jayaguru-Shishya,Talk:Chiropractic,Cartesian closed category,13625,4,0
Jayaguru-Shishya,Cartesian closed category,Lambda calculus,13626,2,1
Jayaguru-Shishya,Denotational semantics,ML (programming language),13629,2,1
Jayaguru-Shishya,Typed lambda calculus,Andreessen Horowitz,13631,4,0
Jayaguru-Shishya,Andreessen Horowitz,Coinbase,13632,1,1
Jayaguru-Shishya,Lambda calculus,Talk:Traditional Chinese medicine,13635,4,0
Jayaguru-Shishya,Essjay controversy,Ecclesia Gnostica Catholica,13637,3,1
Jayaguru-Shishya,Ecclesia Gnostica Catholica,"Liber XV, The Gnostic Mass",13638,2,1
Jayaguru-Shishya,"Liber XV, The Gnostic Mass",Sex magic,13639,1,1
Jayaguru-Shishya,Oriflamme,Saints of Ecclesia Gnostica Catholica,13641,3,1
Jayaguru-Shishya,Saints of Ecclesia Gnostica Catholica,The Book of the Law,13642,2,1
Jayaguru-Shishya,Sylph,Buer (demon),13646,3,1
Jayaguru-Shishya,Bulaq,Stele of Ankh-ef-en-Khonsu,13648,4,0
Jayaguru-Shishya,Stele of Ankh-ef-en-Khonsu,Liturgy of Saint Basil,13649,3,1
Jayaguru-Shishya,Liturgy of Saint Basil,Ordo Templi Orientis,13652,3,1
Jayaguru-Shishya,Ordo Templi Orientis,Typhonian Order,13654,1,1
Jayaguru-Shishya,Goetia,Cthulhu Mythos,13657,3,1
Jayaguru-Shishya,Therion (Thelema),Secret Chiefs,13659,2,1
Jayaguru-Shishya,The Magnetic Fields,Gnosticism in modern times,13665,4,0
Jayaguru-Shishya,Johannine literature,Martinism,13670,3,1
Jayaguru-Shishya,Martinism,Esoteric Christianity,13671,1,1
Jayaguru-Shishya,Esoteric Christianity,Pauline Christianity,13674,2,1
Jayaguru-Shishya,Essjay controversy,Ecclesia Gnostica,13678,3,1
Jayaguru-Shishya,Traditional Chinese medicine,Rebirth (Buddhism),13694,3,1
Jayaguru-Shishya,The Doctrine of Fascism,Talk:The Doctrine of Fascism,13700,-1,0
Yung kevin,User talk:Yung kevin,User:Yung kevin/sandbox,13705,-1,0
Yung kevin,User:Yung kevin/sandbox,Teyana Taylor,13768,2,1
Btheils,Amino acid,Gabor filter,13778,3,1
Btheils,"Rewalsar, India",Simina,13781,6,0
Btheils,University of Cincinnati,CR manifold,13783,5,0
Btheils,CR manifold,Chiplun,13784,5,0
Tpagrl,United States Postal Inspection Service,National Zoological Park (United States),13794,3,1
Tpagrl,National Zoological Park (United States),"Alexandria Library, Virginia",13795,3,1
Tpagrl,"Alexandria Library, Virginia",Mail and wire fraud,13797,3,1
Tpagrl,Mail and wire fraud,Herbert C. Hoover Building,13798,3,1
Tpagrl,Herbert C. Hoover Building,Simon's Cat,13799,4,0
Tpagrl,John and Mable Ringling Museum of Art,"Arlington County, Virginia",13806,3,1
Tpagrl,United States Postal Inspection Service,"Westchase, Florida",13812,4,0
Tpagrl,Virginia Library Association,List of library associations,13817,3,1
Tpagrl,List of library associations,Robert Moon (postal inspector),13818,4,0
Tpagrl,Literary festival,Library of Virginia,13823,3,1
Tpagrl,National Zoological Park (United States),Library of Alexandria,13829,3,1
Tpagrl,Library of Alexandria,Anne Bishop,13830,4,0
Tpagrl,Virginia Library Association,"Alexandria, Virginia",13833,2,1
Piratenfiber,Talk:Pirate Party,Pirate Party UK,13846,-1,0
Piratenfiber,Pirate Party of Austria,Wikipedia:Teahouse/Questions,13856,-1,0
Sarah Wray,Florida Libraries,Florida Library Association,13870,1,1
Sarah Wray,Florida Library Association,American Library Association,13877,1,1
Sarah Wray,American Library Association,Book censorship in the United States,13878,1,1
Sarah Wray,Institute of Museum and Library Services,Museum of Science & Industry (Tampa),13883,2,1
Sarah Wray,Museum of Science & Industry (Tampa),University of South Florida,13885,1,1
Sarah Wray,Honors College,University of South Florida Honors College,13887,-1,0
Sarah Wray,Museum of Science & Industry (Tampa),Hispanic Scientist of the Year Award,13892,1,1
Sarah Wray,Hispanic Scientist of the Year Award,Al López,13895,4,0
Sarah Wray,Al López,Tampa Baseball Museum,13897,1,1
Sarah Wray,Tampa Baseball Museum,Lila Abu-Lughod,13905,4,0
Sarah Wray,Imagined geographies,Gay literature,13914,4,0
Sarah Wray,Gay literature,Gay male teen fiction,13915,2,1
Sarah Wray,Hyacinth (mythology),Tampa-Hillsborough County Public Library System,13918,4,0
Sarah Wray,Tampa-Hillsborough County Public Library System,"Gay, Lesbian, Bisexual, and Transgender Round Table",13921,3,1
Sarah Wray,Stonewall Book Award,Jane Walker Burleson,13923,4,0
Sarah Wray,"West Palm Beach, Florida",Gwen Cherry,13927,1,1
Sarah Wray,Gwen Cherry,Suffragette,13928,2,1
Sarah Wray,Institute of Museum and Library Services,Laura Bush,13931,1,1
Sarah Wray,Florida Library Association,Harley Quinn,13936,4,0
Sarah Wray,Harley Quinn,Batwoman,13937,2,1
Sarah Wray,Batwoman,Jezebel (website),13938,3,1
Sarah Wray,Hyperbole and a Half,Holly Black,13940,4,0
Sarah Wray,Holly Black,The Coldest Girl in Coldtown,13941,1,1
Sarah Wray,Florida Library Association,Maria Chavez-Hernandez,13946,1,1
Sarah Wray,Maria Chavez-Hernandez,File:Dr. Maria Chavez-Hernandez.gif,13952,-1,0
Sarah Wray,Maria Chavez-Hernandez,Cotton library,13956,4,0
Sarah Wray,Cotton library,Library catalog,13960,2,1
Sarah Wray,Library catalog,Thomas Jefferson,13964,1,1
Sarah Wray,Thomas Jefferson,Library of Congress,13965,1,1
Sarah Wray,Library catalog,Print culture,13969,3,1
Sarah Wray,Print culture,Eliza Atkins Gleason Book Award,13970,4,0
Sarah Wray,Eliza Atkins Gleason Book Award,Eliza Atkins Gleason,13973,1,1
Sarah Wray,Eliza Atkins Gleason,"Hillsborough County, Florida",13974,3,1
Sarah Wray,"Hillsborough County, Florida",Temple Terrace Public Library,13975,1,1
LordSpeldhurst,User:LordSpeldhurst/Books/adf,User:LordSpeldhurst/Books/Medieval Clothing And Armour,14011,-1,0
McTALAO,"Ingria, Piedmont",User talk:Ian Spackman,14015,-1,0
Meetsantanudas,Torry Harris Business Solutions,Draft:CollateBox,14107,-1,0
MrGaganGowda,User:MrGaganGowda/Mrgagangowda,User:MrGaganGowda,14166,-1,0
Timbo303,Talk:List of Interstate Highways,Talk:List of programs broadcast by Qubo,14186,-1,0
Timbo303,Talk:List of programs broadcast by Qubo,List of programs broadcast by Qubo,14188,-1,0
Timbo303,List of programs broadcast by Qubo,List of Wild Kratts episodes,14189,3,1
Timbo303,List of Wild Kratts episodes,Talk:List of Wild Kratts episodes,14190,-1,0
Timbo303,List of Wild Kratts episodes,Bolts and Blip,14201,4,0
Mfb,Compact Muon Solenoid,2013 in science,14276,4,0
Mfb,Large Hadron Collider,LHCb,14281,1,1
Mfb,User:Mfb,ATLAS experiment,14283,-1,0
Mfb,ATLAS experiment,Trigger (particle physics),14284,1,1
Mfb,Trigger (particle physics),DESY,14285,2,1
Mfb,DESY,2013 in spaceflight,14287,4,0
Mfb,2013 in spaceflight,Code-switching,14288,3,1
Mfb,Higgs boson,Cygnus (spacecraft),14291,3,1
Mfb,Talk:Higgs boson,Buoyancy,14298,3,1
Mfb,2013 in science,Hylogenesis,14300,-1,0
Mfb,2013 in science,Angara (rocket family),14304,2,1
Mfb,Talk:Gaia (spacecraft),New Horizons,14308,3,1
Mfb,New Horizons,Talk:Samuelson's inequality,14309,-1,0
Mfb,Talk:Samuelson's inequality,International Space Station program,14310,5,0
Mfb,2013 in science,Kepler-90,14312,3,1
Mfb,2013 in science,HiPER,14317,2,1
Mfb,HiPER,Gravitational constant,14318,3,1
Mfb,Gravitational constant,2014 in spaceflight,14319,4,0
Mfb,Impact event,Cygnus CRS Orb-1,14323,3,1
Mfb,2014 in spaceflight,Heat Shield Rock,14325,3,1
Mfb,Bench Crater meteorite,Gilbreath's conjecture,14328,4,0
Mfb,Gilbreath's conjecture,Sentinel-1,14329,4,0
Mfb,Sentinel-1,Talk:Quantum circuit,14330,-1,0
Mfb,Talk:Quantum circuit,Category:Boilermakers,14331,-1,0
Mfb,Category:Boilermakers,MG XPower SV,14332,5,0
Mfb,Gaia (spacecraft),Template:Infobox ruthenium,14334,3,1
Mfb,KickSat,Portal:Germany/Things you can do,14337,-1,0
Mfb,Portal:Germany/Things you can do,InSight,14338,-1,0
Mfb,InSight,International Space Station,14339,2,1
Mfb,International Space Station,Eric Lerner,14340,3,1
Mfb,Eric Lerner,List of multiple discoveries,14341,3,1
Mfb,List of multiple discoveries,Google Lunar X Prize,14342,3,1
Mfb,Google Lunar X Prize,Linear particle accelerator,14343,3,1
Mfb,Linear particle accelerator,Talk:2014 in science,14344,-1,0
Mfb,Talk:2014 in science,2014 in science,14345,4,0
Mfb,2014 in science,Draft:Andreas Dietsch,14346,-1,0
Mfb,2014 in science,Deep diving,14348,3,1
Mfb,Deep diving,Hamburg,14349,3,1
Mfb,Hamburg,Continental Shelf Station Two,14350,3,1
Mfb,Continental Shelf Station Two,Single-photon source,14351,4,0
Mfb,Phase curve (astronomy),Akatsuki (spacecraft),14356,2,1
Mfb,Chinese space program,Project Valkyrie,14358,3,1
Mfb,Project Valkyrie,Visual cryptography,14359,4,0
Mfb,Visual cryptography,Neutron star,14360,4,0
Mfb,Georges Lemaître ATV,Rosetta (spacecraft),14362,2,1
Mfb,Rosetta (spacecraft),Speed limits by country,14363,3,1
Mfb,Speed limits by country,List of artificial objects on Mars,14364,4,0
Mfb,Wikipedia:Changing username/Usurpations,Template talk:Infobox comics location,14370,-1,0
Mfb,User:Mfb/monobook.js,Fundamental science,14383,-1,0
Mfb,Parachutes (album),Category:Photonics,14393,-1,0
Mfb,Phosphorus,Quantum entanglement,14397,3,1
Mfb,Lambda baryon,Mathematical physics,14409,2,1
Mfb,Sentinel-1,Rebecca Da Costa,14412,4,0
Mfb,Rebecca Da Costa,Bottom quark,14413,4,0
Mfb,Bilepton,Category:Quantum chromodynamics,14416,-1,0
Mfb,CompHEP,Photothermal effect,14421,5,0
Mfb,Röntgen Memorial Site,Standard solar model,14426,4,0
Mfb,Chasqui I,Talk:Neutron star,14435,-1,0
Mfb,Template:Cite doi/10.1007.2Fs00222-006-0013-2,Isotopes of lithium,14437,-1,0
Mfb,International Space Station,Superconducting Super Collider,14440,2,1
Mfb,Radiation hardening,Template:User php-4,14446,-1,0
Mfb,Radiation hardening,Technische Universität Darmstadt,14449,4,0
Mfb,Large Hadron Collider,Amazonas (Brazilian state),14452,3,1
Mfb,2014 in science,Pre-flight safety demonstration,14475,3,1
Mfb,Deltalina,Wikipedia:Today's articles for improvement/Accomplishments,14477,-1,0
Mfb,2014 in science,Luna 23,14481,3,1
Mfb,Luna 23,Hilbert's seventeenth problem,14482,4,0
Mfb,Hilbert's seventeenth problem,Chernobyl disaster,14483,3,1
Mfb,Higgs boson,Dragon (spacecraft),14485,3,1
Mfb,Rosetta (spacecraft),Talk:Write amplification,14491,-1,0
Mfb,Talk:2014 in science,Wikipedia:WikiProject Science/Assessment,14493,-1,0
Mfb,Collider,Confidence trick,14495,3,1
Mfb,Confidence trick,List of confidence tricks,14496,2,1
Mfb,List of confidence tricks,Kepler-16b,14497,4,0
Mfb,Kepler-16b,EMMA (accelerator),14498,4,0
Mfb,2014 in science,Wikipedia:De Gruyter/Userbox,14503,-1,0
Mfb,Sophomore's dream,Beta (plasma physics),14506,4,0
Mfb,Beta (plasma physics),Intercontinental ballistic missile,14507,3,1
Mfb,Wikipedia:Help desk,Talk:Supercentenarian,14518,-1,0
Mfb,Wikipedia:Help desk,Template:Fokker aircraft,14522,5,0
Foxtrot514,Wang Shixiang,Lincoln-Way East High School,14530,5,0
Foxtrot514,Lincoln-Way East High School,Whodunnit? (2013 U.S. TV series),14531,4,0
Foxtrot514,Lincoln-Way East High School,Shane Dawson,14541,4,0
Foxtrot514,Shane Dawson,Celebrity Summit,14542,4,0
Foxtrot514,Celebrity Summit,Public transport in Stockholm,14543,4,0
Foxtrot514,Public transport in Stockholm,Taste of Chicago,14544,4,0
Foxtrot514,Taste of Chicago,Clive James,14546,3,1
Foxtrot514,"Frankfort, Illinois",Wikipedia:Changing username/Simple,14568,-1,0
Foxtrot514,Wikipedia:Changing username/Simple,List of American game shows,14569,-1,0
Foxtrot514,List of American game shows,Northstar Line,14571,2,1
Foxtrot514,Northstar Line,Silver Cross Hospital,14572,4,0
Wombat aficionado,Live from Studio Five,Chun Ge,14587,5,0
Christopher Nathaniel Stowe,User:Christopher Nathaniel Stowe,User:Christopher Nathaniel Stowe,14591,-1,0
Miqbalsial116,Ahsan Khan (actor),Talk:Salman Khan,14603,-1,0
Miqbalsial116,Talk:Salman Khan,Saba Qamar,14604,4,0
Happy5214Testing,Illinois Route 158,Illinois Route 6,14610,3,1
Happy5214Testing,Illinois Route 6,Interstate 70 in Missouri,14611,3,1
Happy5214Testing,Interstate 70 in Missouri,Colorado State Highway 348,14612,3,1
Happy5214Testing,Farm to Market Road 1560,Texas State Highway 211,14616,2,1
Happy5214Testing,Template:San Antonio area highways,Texas State Highway 237,14618,-1,0
Jackanthony78,Roanoke Star,Roanoke Star,14627,1,1
Dkmarshall,Ahmed Ismail Hassan,File:Hassan-Ahmed-Ismail.jpg,14687,-1,0
Aschefkind,Carcinus maenas,Aphelocoma,14708,3,1
Aschefkind,Aphelocoma,Red harvester ant,14709,3,1
Aschefkind,Red harvester ant,Talk:Red harvester ant,14710,-1,0
Aschefkind,Red harvester ant,Crab-eating macaque,14714,3,1
Aschefkind,Pharaoh ant,Eciton burchellii,14735,2,1
Aschefkind,Eciton burchellii,Red imported fire ant,14736,3,1
Aschefkind,Red imported fire ant,Polistes dominula,14737,3,1
Aschefkind,Pharaoh ant,Polistes metricus,14742,3,1
Aschefkind,Polistes metricus,Pemphigus spyrothecae,14743,2,1
Aschefkind,Pharaoh ant,List of invasive species in North America,14747,4,0
Aschefkind,Pharaoh ant,List of invasive species in Australia,14755,4,0
Roxette5,Wikipedia:Help desk,Wikipedia:Help desk,14778,4,0
Roxette5,Wikipedia:Help desk,Tehran,14780,4,0
MrBauer24,User:MrBauer24,Sheffield Farms,14785,-1,0
MrBauer24,Transfer of the Portuguese Court to Brazil,User talk:MrBauer24,14788,-1,0
MrBauer24,User talk:MrBauer24,User talk:EatsShootsAndLeaves,14789,-1,0
MrBauer24,User talk:EatsShootsAndLeaves,Wikipedia:Village pump (technical),14790,-1,0
MrBauer24,Prison Architect,Denton Arts and Jazz Festival,14797,5,0
MrBauer24,Denton Arts and Jazz Festival,Wikipedia:Teahouse/Questions,14798,-1,0
MrBauer24,Ugu Youth Radio FM,User talk:Smashem,14809,-1,0
MrBauer24,Gü,Eritrichium nanum,14814,3,1
X=CaptainMouse=X,P A College of Engineering,Assembly of God in Colombia,14838,4,0
WikivilleInc,Blackjack Billy,Cam Brainard,14867,3,1
WikivilleInc,Cam Brainard,Love and Theft (duo),14872,3,1
WikivilleInc,Love and Theft (duo),Jessica Ettinger,14873,4,0
WikivilleInc,Blackjack Billy,WVBR-FM,14878,4,0
WikivilleInc,Jessica Ettinger,User:WikivilleInc/sandbox,14891,-1,0
WikivilleInc,User:WikivilleInc/sandbox,The Highway (Sirius XM),14892,-1,0
WikivilleInc,The Highway (Sirius XM),Storme Warren,14894,1,1
Evansville 1947,User talk:Evansville 1947,Wikipedia:Changing username/Simple,14896,-1,0
SefBau,Nat Geo Music,Sargam (music),14920,4,0
SefBau,Ram Revilla,Jeremy Allen White,14926,4,0
SefBau,Jeremy Allen White,Talk:Ram Revilla,14927,-1,0
SefBau,Oceans Aquarium Research & Science Center,Michelle Hurst,14932,-1,0
SefBau,User talk:HongKong45,Enderun Colleges,14934,-1,0
SefBau,Enderun Colleges,Wet Wet Wet,14935,3,1
SefBau,Wet Wet Wet,Talk:Apollo 10,14936,-1,0
SefBau,Humpty Dumpty (comics),George Watsky,14946,4,0
SefBau,George Watsky,Siege of Masbate,14947,4,0
SefBau,Nevada Career Institute,User talk:Glenecho,14967,-1,0
SefBau,User talk:Muddyib,Atlantique incident,14971,4,0
SefBau,Talk:Tony Attwood (writer),Chhanda Gayen,15017,-1,0
SefBau,User talk:Emir doski,Mihemed Şêxo,15070,-1,0
SefBau,Fidel (2009 film),Philip Hammond (composer),15250,6,0
SefBau,AJ Perez,User talk:Drumsaway,15298,-1,0
SefBau,User talk:DhallywoodWiki,Parañaque,15308,4,0
SefBau,User talk:Sinpucas,International Mobile Station Equipment Identity,15317,5,0
SefBau,Bearsden Choir,Wikipedia talk:Articles for creation/Pagemodo,15355,-1,0
SefBau,The Presidents of the United States of America (band),User talk:Jb810813,15372,-1,0
Grinbriar,Talk:Bess of Hardwick,Talk:Bess of Hardwick,15408,-1,0
Grinbriar,Talk:Bess of Hardwick,Bess of Hardwick,15409,3,1
Grinbriar,Bess of Hardwick,"Talk:Elizabeth Stuart, Countess of Lennox",15427,-1,0
Grinbriar,Bess of Hardwick,Alison Weir,15429,2,1
Grinbriar,Bess of Hardwick,"Thomas Seymour, 1st Baron Seymour of Sudeley",15435,2,1
Grinbriar,"Thomas Seymour, 1st Baron Seymour of Sudeley","Talk:Thomas Seymour, 1st Baron Seymour of Sudeley",15444,-1,0
Grinbriar,"Thomas Seymour, 1st Baron Seymour of Sudeley",First Baptist Church of Montana (Helena),15525,6,0
Grinbriar,First Baptist Church of Montana (Helena),Talk:First Baptist Church of Montana (Helena),15531,-1,0
Grinbriar,Bess of Hardwick,Talk:Elizabeth I of England,15586,-1,0
Lynch Johnny,Wikipedia talk:Articles for creation/Johnny Lynch (Producer),Wikipedia:Changing username/Simple,15594,-1,0
OdentheGray,Anthocyanidin,Blood,15620,2,1
OdentheGray,User talk:OdentheGray,User:OdentheGray/Books/scripes,15622,-1,0
OdentheGray,Blood,File:Free Flow Energy.jpg,15624,-1,0
OdentheGray,File:Free Flow Energy.jpg,Wikipedia:Non-free content,15625,-1,0
OdentheGray,User talk:OdentheGray,Imponderable fluid,15632,-1,0
OdentheGray,Imponderable fluid,Iodine pentafluoride,15633,4,0
OdentheGray,Iodine pentafluoride,Talk:Red blood cell,15634,-1,0
OdentheGray,Talk:Red blood cell,Wikipedia talk:Contact us,15635,-1,0
OdentheGray,Wikipedia talk:Contact us,Category:United States copyright case law,15636,-1,0
OdentheGray,Category:United States copyright case law,Help:Watching pages,15637,5,0
OdentheGray,User talk:OdentheGray,Talk:Force field (fiction),15639,-1,0
OdentheGray,User:OdentheGray/sandbox,Talk:Anglic,15643,-1,0
Nustaris,Tourism in the Philippines,Philippine cuisine,15652,2,1
Nustaris,Philippine cuisine,Bidasari,15653,4,0
Samfromgib,Sam Benady,George Don (British Army officer),15692,1,1
Thebrownemdash,Wikipedia:Changing username/Simple,United Kingdom Council for Psychotherapy,15729,-1,0
Thebrownemdash,United Kingdom Council for Psychotherapy,"National Fossil Wood Park, Sattanur",15737,5,0
Thebrownemdash,"National Fossil Wood Park, Sattanur",Wikipedia:WikiProject Guild of Copy Editors/Backlog elimination drives/September 2013,15739,-1,0
Aliciacanas,User:Aliciacanas/sandbox,Forest Tent Caterpillar Moth,15788,3,1
Aliciacanas,Talk:Forest Tent Caterpillar Moth,European pied flycatcher,15790,-1,0
Aliciacanas,European pied flycatcher,Talk:European pied flycatcher,15803,-1,0
Aliciacanas,European pied flycatcher,Talk:Ochrogaster lunifer,15807,-1,0
Aliciacanas,Forest Tent Caterpillar Moth,Variable Checkerspot,15826,2,1
Aliciacanas,Variable Checkerspot,Archips cerasivorana,15836,5,0
Aliciacanas,Archips cerasivorana,Bicyclus anynana,15841,3,1
Aliciacanas,Australian painted lady,Talk:Australian painted lady,15865,-1,0
Aliciacanas,Talk:Australian painted lady,Talk:Utetheisa ornatrix,15866,-1,0
Aliciacanas,User:Aliciacanas/sandbox,Utetheisa ornatrix,15873,2,1
Aliciacanas,Utetheisa ornatrix,Queen (butterfly),15879,2,1
Aliciacanas,Queen (butterfly),Pieris brassicae,15881,2,1
Aliciacanas,Pieris brassicae,Edith's Checkerspot,15882,3,1
Aliciacanas,Edith's Checkerspot,Talk:Pieris brassicae,15883,-1,0
Aliciacanas,Edith's Checkerspot,Talk:Edith's Checkerspot,15886,-1,0
Aliciacanas,Caterpillar,Talk:Acipenser oxyrinchus,15889,-1,0
Aliciacanas,Utetheisa ornatrix,Predation,15922,2,1
Aliciacanas,Predation,Spermatophore,15924,2,1
Aliciacanas,Spermatophore,Pheromone,15927,2,1
Aliciacanas,Forest Tent Caterpillar Moth,Overwintering,15929,3,1
Aliciacanas,Overwintering,Ectotherm,15930,2,1
Aliciacanas,Ectotherm,Metamorphosis,15931,2,1
Aliciacanas,Metamorphosis,Parental investment,15934,3,1
Aliciacanas,Parental investment,Nuptial gift,15935,3,1
Aliciacanas,Utetheisa ornatrix,Arsenura armida,15963,3,1
Aliciacanas,Papilio xuthus,Papilio appalachiensis,15977,1,1
Aliciacanas,Papilio appalachiensis,Talk:Papilio xuthus,15987,-1,0
Helenflanaganmad321,Talk:Helen Flanagan,Helen Flanagan,16017,2,1
Mneilson-usgs,User:Mneilson-usgs,Hypostominae,16026,-1,0
Mneilson-usgs,Hypostominae,Chitala chitala,16027,4,0
Inessa Alaverdyan,List of archaeoastronomical sites by country,Xiamen University,16046,3,1
Inessa Alaverdyan,Xiamen University,Tsitsernavank Monastery,16047,4,0
TMartin001,Aeotana,User:TMartin001,16052,-1,0
Astredita,Retrograde and prograde motion,Exoplanet,16089,1,1
Astredita,Exoplanet,Brown dwarf,16090,1,1
Astredita,Brown dwarf,Retrograde and prograde motion,16091,2,1
Astredita,Orbital resonance,Co-orbital configuration,16095,2,1
Astredita,Retrograde and prograde motion,Tidal circularization,16105,2,1
Astredita,Retrograde and prograde motion,IRAS 16293-2422,16119,1,1
Astredita,Retrograde and prograde motion,Talk:Retrograde and prograde motion,16128,-1,0
Astredita,Retrograde and prograde motion,Wikipedia:In the news/Candidates,16133,5,0
Astredita,Exoplanet,Planetary migration,16142,1,1
Astredita,Exoplanet,Gravitational microlensing,16146,2,1
Astredita,Exoplanet,Nebular hypothesis,16149,1,1
Astredita,Exoplanet,Star system,16157,1,1
Astredita,Exoplanet,User talk:Drbogdan,16185,-1,0
Astredita,White dwarf,Gaia (spacecraft),16192,2,1
Astredita,Gaia (spacecraft),Talk:Gaia (spacecraft),16199,-1,0
Astredita,Exoplanet,List of unconfirmed exoplanets,16239,-1,0
Astredita,Exoplanet,Rogue planet,16258,1,1
Astredita,Rogue planet,Template:Extrasolar planet counts,16259,-1,0
Astredita,Exoplanet,File:Orbits of some Kepler Planetary Systems.jpg,16288,-1,0
Astredita,Exoplanet,Planet,16299,1,1
Astredita,Exoplanet,File:Number of Kepler candidates barchart by planet radius.jpg,16337,-1,0
Astredita,Exoplanet,HD 106906 b,16357,2,1
Astredita,Talk:HD 106906 b,Europa (moon),16360,2,1
Astredita,Europa (moon),Exomoon,16364,3,1
Astredita,Exoplanet,Gliese 163 c,16385,2,1
Astredita,Exoplanet,Water cycle,16400,2,1
Astredita,Water cycle,Gas giant,16401,2,1
Astredita,Exoplanet,Pulsar kick,16461,2,1
Astredita,Exoplanet,Circumbinary planet,16470,1,1
Astredita,Circumbinary planet,Helium planet,16512,2,1
