username1,pagetitle1,pagetitle2,counter,hop,nhop
M dog124,Jamie Oliver,William Wallace,6004,3,1
Usernamerfs,Comic book,Comics,6006,2,1
Mikemele35,Lie,Pinocchio,6017,1,1
Littledmanic,Miami,Oil spill,6025,2,1
XxSWAGYOLOxx,Magpul PDR,Into Thin Air,6033,4,0
Thegamingcollection,User talk:Thegamingcollection,David Smith,6049,-1,0
Timko313,Germen,Clarinet,6056,3,1
Jahmirmapp,Guru Gaddi,Arab Spring,6065,3,1
D the minecrafter,Saint Peter,Matthew the Apostle,6068,2,1
D the minecrafter,Matthew the Apostle,Pope John Paul II,6069,2,1
GeordgEtheus,Joe Namath,George Peppard,6074,2,1
Death Killer Fel,I'm Awesome,Igor Sikorsky,6118,3,1
Fapper12,Melbourne,Arthur Conan Doyle,6128,2,1
Hazz1234,Roy Lichtenstein,Polar ice cap,6153,3,1
Shamanjosephsmith,Wisconsin Hills Middle School,Milwaukee Bucks,6167,2,1
Shamanjosephsmith,Brandon Jennings,Kopp's Frozen Custard,6169,4,0
Cookieballer,Talk:Buddhism,Talk:Hinduism,6173,4,0
Cookieballer,Talk:Hinduism,Talk:Islam,6174,3,1
Cookieballer,Talk:Islam,Talk:Major religious groups,6175,-1,0
Cookieballer,Talk:Major religious groups,Kebab,6178,-1,0
Cookieballer,Kebab,Hephthalite Empire,6185,2,1
Cookieballer,Hephthalite Empire,Norway,6187,3,1
Cookieballer,Norway,Falun Gong,6188,2,1
Cookieballer,Major religious groups,User talk:Cookieballer,6192,-1,0
Cookieballer,Major religious groups,Buddhism in Iran,6208,2,1
Cookieballer,User talk:Cookieballer,Church of World Messianity,6212,4,0
Cookieballer,Major religious groups,Chartthaipattana Party,6218,4,0
Honeymanl,Jeopardy (TV series),September 11 attacks,6239,3,1
Honeymanl,Hyatt Regency walkway collapse,Wikipedia:Reference desk/Miscellaneous,6241,-1,0
Jorgenang,Torture,Fabulous,6262,4,0
ThulinB,Bill Bain (consultant),Bain Capital,6264,1,1
ThulinB,Bain Capital,Universal Music Publishing Group,6265,2,1
ThulinB,BlackBerry Limited,Sony Music Entertainment,6270,2,1
ThulinB,Universal Music Publishing Group,American Media (publisher),6273,3,1
ThulinB,American Media (publisher),Jann Wenner,6275,3,1
ThulinB,Jann Wenner,Jimmy Wales,6276,2,1
Squidtennisballs,Brian O'Malley,AJ Lee,6292,4,0
Squidtennisballs,Brian O'Malley,Ryback,6297,4,0
Squidtennisballs,Ryback,John Layfield,6298,2,1
Squidtennisballs,John Layfield,The Miz,6299,2,1
Squidtennisballs,The Miz,WWE Intercontinental Championship,6300,1,1
Squidtennisballs,WWE Intercontinental Championship,Trish Stratus,6302,2,1
Squidtennisballs,Trish Stratus,User talk:Squidtennisballs,6303,-1,0
FallandSpringOlympics,Logo of NBC,Jim Gardner (broadcaster),6307,3,1
FallandSpringOlympics,Jim Gardner (broadcaster),Ben Stiller,6308,3,1
FallandSpringOlympics,Ben Stiller,2020 Winter Youth Olympics,6309,3,1
FallandSpringOlympics,Talk:2018 Winter Paralympics,Kung Fu Panda 2 (video game),6315,-1,0
FallandSpringOlympics,Talk:Kung Fu Panda 2 (video game),Military World Games,6317,-1,0
FallandSpringOlympics,Talk:Military World Games,Asian Winter Games,6322,-1,0
FallandSpringOlympics,Talk:Asian Winter Games,Women's Islamic Games,6326,-1,0
FallandSpringOlympics,Talk:Rasht,Azadi Stadium,6334,-1,0
FallandSpringOlympics,Talk:Khalifa International Stadium,Olympic Park of Hoenggye,6340,4,0
FallandSpringOlympics,Talk:Olympic Park of Hoenggye,Biathlon World Championships,6343,-1,0
FallandSpringOlympics,Biathlon World Championships,Talk:Biathlon World Championships,6344,-1,0
FallandSpringOlympics,Talk:Biathlon World Championships,Sepp Blatter,6345,3,1
FallandSpringOlympics,Template talk:FIFA,Template:Women's Islamic Games,6351,-1,0
FallandSpringOlympics,Candlestick Park,2022 Commonwealth Games,6354,3,1
FallandSpringOlympics,Talk:2022 Commonwealth Games,List of IOC meetings,6356,-1,0
FallandSpringOlympics,Talk:List of IOC meetings,Olympic Congress,6359,-1,0
FallandSpringOlympics,List of IOC meetings,"Michael Morris, 3rd Baron Killanin",6369,1,1
FallandSpringOlympics,"Talk:Michael Morris, 3rd Baron Killanin",Universiade,6371,-1,0
FallandSpringOlympics,Talk:2015 Summer Universiade,2015 Winter Universiade,6379,-1,0
FallandSpringOlympics,Talk:2015 Summer Universiade,Al-Musannah Sports City,6382,-1,0
FallandSpringOlympics,List of IOC meetings,2026 FIFA World Cup,6387,3,1
FallandSpringOlympics,2026 FIFA World Cup,2017 FIFA U-17 World Cup,6388,2,1
FallandSpringOlympics,"Michael Morris, 3rd Baron Killanin",FIFA Beach Soccer World Cup,6393,3,1
FallandSpringOlympics,2017 FIFA Beach Soccer World Cup,World Archery Championships,6397,2,1
FallandSpringOlympics,Talk:World Archery Championships,AFC U-19 Women's Championship,6399,-1,0
FallandSpringOlympics,2016 FIFA U-20 Women's World Cup,Kollo,6423,4,0
FallandSpringOlympics,Kollo,2002 Asian Games,6424,4,0
Reliablechoice,Matt Hardy,Denard Robinson,6432,3,1
Reliablechoice,Denard Robinson,The Big Bang Theory (Family Guy),6433,4,0
Reliablechoice,The Big Bang Theory (Family Guy),Binge eating,6434,3,1
Max9466,Causes of World War I,Lunar phase,6441,3,1
Max9466,Lunar phase,Hiccup,6442,3,1
Duke of yolo,Talk:Maine,User talk:331dot,6446,-1,0
Duke of yolo,User talk:331dot,Wilmot Proviso,6447,3,1
Duke of yolo,Elijah Wood,Talk:Chang'e 3,6452,-1,0
Duke of yolo,Talk:Chang'e 3,Nokia,6454,4,0
PROSHLONG,Think Bike,Derby County F.C.,6457,3,1
Lotsofdudes3,Utah Utes football,Utah Utes football,6460,1,1
Peela mannan,Besharam (2013 film),Besharam (2013 film),6466,1,1
Peela mannan,Besharam (2013 film),Raja Rani (2013 film),6468,3,1
Peela mannan,Raja Rani (2013 film),Maryan (film),6469,2,1
Peela mannan,Maryan (film),List of Tamil-language films,6472,2,1
Peela mannan,List of Tamil-language films,Billa (2007 film),6474,4,0
Peela mannan,Billa (2007 film),Aegan,6476,2,1
Peela mannan,Aegan,Pandiya Naadu,6477,3,1
Rimsource,RHAM High School,RHAM High School,6481,1,1
Rimsource,RHAM High School,User:Rimsource/sandbox,6482,-1,0
Ar1234554454,Capri Anderson,Scream 4,6521,4,0
Ar1234554454,Scream 4,The Hunger Games: Mockingjay – Part 1,6523,3,1
Baconpotatopie,Djibouti,Dirt,6526,3,1
Thatswhatshesaid22,St. Bernard's School,Intolerable Acts,6533,3,1
Thatswhatshesaid22,Intolerable Acts,Elgin Marbles,6535,3,1
Starwarsmlg,Typewriter,User:Excirial/Content,6548,-1,0
Cris53133,Zoo,Go,6553,4,0
Cris53133,Go,9,6554,4,0
Cris53133,9,Demon,6556,3,1
Dwindu,Challenger Secondary School,Lindsay Lohan,6559,4,0
Tyler2025,Thalassophobia,Lake Peipus,6567,3,1
Tyler2025,Lake Peipus,Župica Lake,6568,4,0
Jv3204,Class A (novel),Bill Haley,6572,3,1
Jv3204,Bill Haley,1958 Lituya Bay megatsunami,6582,3,1
Jv3204,1958 Lituya Bay megatsunami,Mad Dogs,6584,5,0
Dylan Jacob,User talk:Dylan Jacob,BlackBerry,6591,-1,0
Dylan Jacob,BlackBerry,Wikipedia:In the news/Candidates,6598,4,0
Dylan Jacob,Wikipedia:In the news/Candidates,Secret Files: Tunguska,6600,5,0
Dylan Jacob,BlackBerry Limited,Stupid Invaders,6620,4,0
Dylan Jacob,User talk:50.8.37.64,List of Canadian provinces and territories by area,6622,5,0
Dylan Jacob,2011 Canadian federal election voter suppression scandal,History of the Green Party of Canada,6663,3,1
Anon Nate,Urtica dioica,User:JohnCD,6681,-1,0
Doctorsakho,Radamel Falcao,Radamel Falcao,6687,1,1
Doctorsakho,Radamel Falcao,Xherdan Shaqiri,6688,2,1
Doctorsakho,Xherdan Shaqiri,Gerard Piqué,6689,2,1
Chrondle,Biography,Omegle,6693,4,0
Thegreatpoweruti,Battleground (2013),List of WWE World Heavyweight Champions,6698,2,1
Thegreatpoweruti,List of WWE World Heavyweight Champions,Chris Noth,6699,3,1
Thegreatpoweruti,"WWE TLC: Tables, Ladders & Chairs",JTG,6704,3,1
Thegreatpoweruti,"WWE TLC: Tables, Ladders & Chairs",Jimmy Snuka,6711,2,1
Thegreatpoweruti,JTG,Up Late with Alec Baldwin,6716,4,0
Thegreatpoweruti,Jimmy Snuka,Cheap Ass Gamer,6718,4,0
Thegreatpoweruti,Cheap Ass Gamer,Chaminade College School,6720,4,0
Thegreatpoweruti,Chaminade College School,Tim White (wrestling),6721,4,0
Thegreatpoweruti,Tim White (wrestling),Pete Seeger,6722,3,1
Salah20002222,"Bay Ridge, Brooklyn",Dolph Ziggler,6726,2,1
Algin Requilman,Michael Bramos,Japeth Aguilar,6747,4,0
Algin Requilman,Rabeh Al-Hussaini,Deniz Kılıçlı,6752,4,0
Algin Requilman,Slovenia national basketball team,Chris Ross (basketball),6761,4,0
Algin Requilman,Doug Kramer,Aaron Aban,6810,3,1
Algin Requilman,Marc Pingris,Ante Tomić (basketball),6827,3,1
Algin Requilman,Ante Tomić (basketball),Alex Tyus,6829,2,1
Algin Requilman,Marc Pingris,De La Salle Green Archers,6837,2,1
Algin Requilman,De La Salle Green Archers,LaMarcus Aldridge,6839,3,1
Algin Requilman,LaMarcus Aldridge,Marcus Douthit,6841,3,1
Algin Requilman,2007 FIBA Asia Championship squads,Ian Sangalang,6854,4,0
Algin Requilman,Ian Sangalang,Antonio Leviste,6857,3,1
Algin Requilman,Antonio Leviste,List of Filipino American athletes,6859,3,1
Algin Requilman,List of Filipino American athletes,Anton Ponomarev,6862,3,1
Algin Requilman,Mick Pennisi,Purefoods Star Hotshots,6866,1,1
Algin Requilman,Jervy Cruz,User:Algin Requilman,6870,-1,0
Algin Requilman,Japeth Aguilar,Bryan Faundo,6879,2,1
Algin Requilman,User:Algin Requilman,Simon Atkins (basketball),6914,-1,0
Algin Requilman,User:Algin Requilman,Abra (rapper),6928,-1,0
Algin Requilman,Abra (rapper),Tyrone Corbin,6931,4,0
Algin Requilman,Tyrone Corbin,Kerby Raymundo,6932,4,0
Algin Requilman,Kerby Raymundo,Don Allado,6933,2,1
Berkley GTA,St. Vincent School,St. Vincent School,6936,1,1
Tank2499,Gas laws,User talk:Vsmith,6940,-1,0
Tank2499,Gas laws,Islamic culture,6942,4,0
Mohammed Carlyle,Beyond: Two Souls,IW engine,6954,3,1
"TheRapeTrainBackFromTheDead,Again",Fiddler's Green (disambiguation),Subatomic particle,6984,3,1
Kenleydunaway,Rob Jungklas,Evan Peters,6989,4,0
Wronganswer888888888,Virginia Plan,Henry Moseley,6997,4,0
Wronganswer888888888,Henry Moseley,Imperialism,6998,2,1
Showroomdummies,Showroom Dummies,Trans-Europe Express (album),7012,1,1
RealJeffHoward,Granite Bay High School,"Roseville High School (Roseville, California)",7025,2,1
Yoshimite,Daniel Jackson (footballer),Carey Baptist Grammar School,7032,1,1
Yoshimite,Carey Baptist Grammar School,List of redheads,7036,5,0
Yoshimite,List of redheads,"Mr. Hankey, the Christmas Poo",7037,3,1
Yoshimite,"Mr. Hankey, the Christmas Poo",Australians,7039,2,1
ToddMilne1,Luka Modrić,Aaron Lennon,7049,2,1
ToddMilne1,Aaron Lennon,Jonjo Shelvey,7050,2,1
ToddMilne1,Jonjo Shelvey,Scott McMann,7051,3,1
Johns182,Ryan Griffen,Peter Siddle,7054,3,1
Johns182,Arryn Siposs,Arena Joondalup,7062,3,1
Leeber2013,List of Google hoaxes and easter eggs,Talk:Tom Cassell,7066,-1,0
Lizzard23,Talk:Dragon,Jadeite (disambiguation),7082,4,0
Lizzard23,Jadeite (disambiguation),Talk:Dragon,7083,-1,0
Sam15192,Serval,Ghetto,7085,3,1
Man of Doom,Michael Schumacher,UNESCO,7090,1,1
Man of Doom,David Moyes,Nicolas Anelka,7100,2,1
Man of Doom,Nicolas Anelka,Nicklas Bendtner,7101,3,1
Man of Doom,Nicklas Bendtner,Olivier Giroud,7103,2,1
Proshooter23,Bob,Bob Saget,7106,2,1
Anthoneenee,Beats Electronics,Ceres (dwarf planet),7116,3,1
Mofpeaches,Pehchaan 3D,Pehchaan 3D,7118,0,1
Mofpeaches,Pehchaan 3D,Duane Reade,7119,4,0
Mofpeaches,Duane Reade,1564,7120,4,0
Mofpeaches,Pehchaan 3D,Poop,7124,6,0
Mofpeaches,Poop,Windows 8.1,7125,4,0
H3GreyPhantom97,Neville Chamberlain,John Curtin,7129,2,1
H3GreyPhantom97,John Curtin,Orange Cargo,7131,4,0
H 11040108,The Kite Rider,AIDS (computer virus),7139,4,0
Jackhambone,Portal 2,Colonies in antiquity,7147,2,1
Jackhambone,Colonies in antiquity,Eastern Ghats,7148,3,1
Survivorfan1995,Wikipedia:Help desk,User:Survivorfan1995,7153,-1,0
Survivorfan1995,Tomorrow Never Dies,Russell Hantz,7156,4,0
Survivorfan1995,Phillip Sheppard,Z8 GND 5296,7160,4,0
Survivorfan1995,Z8 GND 5296,The Amazing Race 23,7161,3,1
Survivorfan1995,The Amazing Race 23,Category:Karate,7162,-1,0
Survivorfan1995,Category:American practitioners of Brazilian jiu-jitsu,Taming Strange,7166,-1,0
Survivorfan1995,Taming Strange,List of Survivor (U.S. TV series) contestants,7168,4,0
Survivorfan1995,List of Survivor (U.S. TV series) contestants,Aras Baskauskas,7170,2,1
Survivorfan1995,Aras Baskauskas,Google Street View,7171,3,1
Survivorfan1995,Google Street View,Libertarian Party (United States),7172,3,1
Survivorfan1995,Libertarian Party (United States),Ron Paul,7173,1,1
Survivorfan1995,Rand Paul,List of films set in Alaska,7175,3,1
Survivorfan1995,List of films set in Alaska,Following,7176,3,1
Survivorfan1995,User:Survivorfan1995,War bride,7179,4,0
Survivorfan1995,War bride,Aikido,7180,3,1
Survivorfan1995,Mercenary,Les fils du vent,7184,4,0
Survivorfan1995,Les fils du vent,Chuck Norris,7185,2,1
Survivorfan1995,Hairdresser,Battle of Thermopylae,7188,2,1
Survivorfan1995,Battle of Thermopylae,Survivor: Blood vs. Water,7189,4,0
Survivorfan1995,Kim Spradlin,Dojo,7204,4,0
Survivorfan1995,Template:Survivor (U.S. TV series) contestants,Marg Helgenberger,7208,-1,0
Survivorfan1995,Mark Burnett,Talk:James Bond in film,7236,-1,0
Survivorfan1995,Colby Donaldson,Elisabeth Hasselbeck,7244,2,1
Survivorfan1995,Skyfall (song),List of James Bond films,7250,1,1
Survivorfan1995,Rupert Boneham,Indiana Jones (franchise),7280,3,1
Survivorfan1995,James Bond filmography,Talk:James Bond filmography,7285,-1,0
Survivorfan1995,Talk:James Bond filmography,Indiana Jones and the Temple of Doom,7286,2,1
Survivorfan1995,Rupert Boneham,Gervase Peterson,7290,1,1
Survivorfan1995,Richard Hatch (Survivor contestant),Terry Sanford High School,7303,4,0
Survivorfan1995,Rob Mariano,Amin Joseph,7319,4,0
Survivorfan1995,The Expendables (film series),Amber Mariano,7321,4,0
Survivorfan1995,Survivor (U.S. TV series),User talk:Survivorfan1995,7335,-1,0
Survivorfan1995,GoldenEye,Casino Royale (2006 film),7428,2,1
Survivorfan1995,Survivor: Blood vs. Water,Paul Walker,7430,3,1
Survivorfan1995,Survivor: Blood vs. Water,Amy Diaz,7494,2,1
Survivorfan1995,Steven Seagal,Category:Parkour in film,7501,-1,0
Survivorfan1995,The Amazing Race (U.S. TV series),El Mariachi,7544,3,1
Survivorfan1995,The Amazing Race 23,User talk:Jack Greenmaven,7579,-1,0
Survivorfan1995,Brandon Lee,Wikipedia:Help desk,7584,4,0
Survivorfan1995,Live and Let Die (film),Survivor: Panama,7589,3,1
Survivorfan1995,Paul Walker,Benjamin Wade (Survivor contestant),7610,3,1
Survivorfan1995,Survivor: Blood vs. Water,Timeline of Google Street View,7652,3,1
Survivorfan1995,Timeline of Google Street View,List of action film actors,7653,4,0
Survivorfan1995,Tyson Apostol,Survivor: Cagayan,7668,2,1
Survivorfan1995,Tyson Apostol,Sheikh Zayed Mosque,7670,4,0
Survivorfan1995,Survivor: Cagayan,Google Street View in Canada,7674,4,0
Survivorfan1995,Google Street View in Canada,List of Survivor (U.S. TV series) tribes,7675,4,0
Survivorfan1995,List of Survivor (U.S. TV series) contestants,User talk:Steelbeard1,7690,-1,0
Survivorfan1995,List of Survivor (U.S. TV series) tribes,Bounty hunter,7698,3,1
Survivorfan1995,List of Survivor (Australian TV Series) contestants,Survivor: Cook Islands,7729,2,1
Survivorfan1995,Survivor (U.S. TV series),Survivor: Nicaragua,7737,2,1
Survivorfan1995,Tyson Apostol,Django Unchained,7744,3,1
Survivorfan1995,Django Unchained,Daniel T. Barry,7746,3,1
Survivorfan1995,Daniel T. Barry,Steven Spielberg,7747,3,1
Survivorfan1995,User:Survivorfan1995,CSI: Crime Scene Investigation (season 10),7787,5,0
Survivorfan1995,Die Another Day,Angelina Jolie,7809,2,1
Survivorfan1995,GoldenEye,Ice palace,7823,3,1
Survivorfan1995,2010 Teen Choice Awards,Stephenie LaGrossa,7856,2,1
Survivorfan1995,Wikipedia:Help desk,Survivor: Borneo,7868,4,0
Survivorfan1995,User talk:Jack Greenmaven,J. P. Calderon,7976,2,1
Survivorfan1995,Aras Baskauskas,John Cochran (Survivor contestant),8048,2,1
Survivorfan1995,Survivor (U.S. TV series),Tina Wesson,8095,1,1
Survivorfan1995,Once Upon a Time in Mexico,The Expendables 3,8155,2,1
Survivorfan1995,Aras Baskauskas,Category:The Apprentice (U.S. TV series) contestants,8164,-1,0
Survivorfan1995,Jennifer Lyon,David Samson (baseball),8174,2,1
Survivorfan1995,David Samson (baseball),Whitney Duncan,8176,2,1
Survivorfan1995,SPECTRE,D.B. Russell,8185,3,1
Survivorfan1995,Die Another Day,Category:Eco-terrorism in fiction,8210,-1,0
Survivorfan1995,Quantum of Solace,Spooks,8212,2,1
Survivorfan1995,User:Survivorfan1995/sandbox,John Rambo,8219,-1,0
Survivorfan1995,Survivor: Borneo,The Amazing Race 6,8225,3,1
Survivorfan1995,User:Survivorfan1995/sandbox,MediaWiki talk:Spam-whitelist,8290,-1,0
Survivorfan1995,MediaWiki talk:Spam-whitelist,Famke Janssen,8339,3,1
Survivorfan1995,Daniel T. Barry,Intelligence quotient,8376,3,1
Survivorfan1995,Jud Birza,El Paso–Juárez,8440,4,0
Survivorfan1995,CSI: Crime Scene Investigation,"El Paso, Texas",8495,2,1
Survivorfan1995,Sean MacFarland,User talk:Banshee01,8514,-1,0
Survivorfan1995,Survivor: Cagayan,Siberia,8550,3,1
Survivorfan1995,Siberia,Damien Walters,8551,4,0
Survivorfan1995,J. P. Calderon,Brian Heidik,8592,1,1
Survivorfan1995,Template:Survivor (U.S. TV series) contestants,Miss Moneypenny,8622,-1,0
Survivorfan1995,Survivor: Africa,Talk:Skyfall,8832,-1,0
Survivorfan1995,Survivor: Heroes vs. Villains,Albanian mafia,9044,3,1
Survivorfan1995,Ziva David,Joaquín Guzmán Loera,9054,4,0
Survivorfan1995,Survivor: Cagayan,Rabies in popular culture,9081,4,0
Survivorfan1995,Criminal Minds,Google Street View in the United States,9132,4,0
Survivorfan1995,Google Street View,User talk:Fv1209,9134,-1,0
Survivorfan1995,Talk:Survivor (U.S. TV series),Spooks: The Greater Good,9150,4,0
Survivorfan1995,Robert Davi,Malaysia Airlines Flight 370,9165,3,1
Newbluejeans,Fungibility,France national football team,9209,3,1
Newbluejeans,France national football team,Antoine Griezmann,9210,1,1
Newbluejeans,Antoine Griezmann,Lucas Moura,9211,2,1
Drewchollis,"Wilmington, Delaware",Salesianum School,9223,2,1
Archimaredes on a train,VirtualBox,Disaccharide,9230,4,0
Archimaredes on a train,Disaccharide,Phuq,9231,5,0
Archimaredes on a train,Phuq,JLS,9232,3,1
Archimaredes on a train,Aston Merrygold,Jebel Hagar ez Zarqa,9238,4,0
Archimaredes on a train,Jebel Hagar ez Zarqa,Sound and Vision,9239,4,0
Archimaredes on a train,Sound and Vision,Doge (meme),9240,4,0
Archimaredes on a train,Doge (meme),Conio.h,9242,4,0
Archimaredes on a train,Conio.h,Fritz Hommel,9243,4,0
Archimaredes on a train,Fritz Hommel,Bebionic,9244,-1,0
Archimaredes on a train,Bebionic,"Big Cook, Little Cook",9245,4,0
Archimaredes on a train,"Big Cook, Little Cook",Major Tom,9246,3,1
Archimaredes on a train,Major Tom,Cichlid,9247,4,0
Archimaredes on a train,Cichlid,Snoopy,9248,3,1
Archimaredes on a train,Snoopy,Talk:Aldhelm,9249,-1,0
Archimaredes on a train,Talk:Aldhelm,OGC,9251,-1,0
Archimaredes on a train,OGC,Unchained,9252,-1,0
Archimaredes on a train,Unchained,The Coppice Spring School,9253,4,0
TheZane323,Dylan Brody,Fallibilism,9265,3,1
TheZane323,Fallibilism,Lisa the Skeptic,9266,4,0
TheZane323,Star Trek Into Darkness,Wikipedia:Sandbox,9269,3,1
TheZane323,Suwon,The Gingerbread Man,9277,4,0
TheZane323,The Gingerbread Man,The Amazing Race,9280,3,1
Leroyjenkins4554,CeeLo Green,Monashee Mountains,9288,3,1
PROFUZIONZ,Wikipedia:Sandbox,IDE,9295,-1,0
LibbyCannedy,Athletics at the 2012 Summer Olympics – Men's 4 × 100 metres relay,Chicago Cubs,9301,3,1
LibbyCannedy,Houston Astros,Kolten Wong,9309,2,1
Bigmukumuku,Hyde Park Baptist High School,Regents School of Austin,9322,2,1
Red mac16,Chinese people,Swastika,9327,3,1
Red mac16,Swastika,Not safe for work,9329,3,1
Red mac16,Not safe for work,Derp,9330,4,0
Lightspeed97,Reggie Fils-Aimé,Reggie Fils-Aimé,9335,1,1
Lightspeed97,Reggie Fils-Aimé,Meme,9337,3,1
Ji Tarkan,List of Star Wars characters,Ibrahim Hamed,9343,4,0
Ji Tarkan,Daniel Craig,Porcupine,9348,3,1
Junebea1,Talk:Bad Girls Club (season 7),Charmed (comics),9352,3,1
Junebea1,Phoebe Halliwell,Bad Girls Club (season 7),9360,4,0
Junebea1,Bad Girls Club,Bad Girls Club (season 3),9365,1,1
Junebea1,Bad Girls Club (season 7),Cameron Dokey,9377,5,0
Junebea1,Bad Girls Club (season 7),2011 Virginia earthquake,9379,3,1
Junebea1,2011 Virginia earthquake,Basketball Wives,9380,3,1
Junebea1,Basketball Wives,Football Wives (VH1 series),9431,4,0
Junebea1,Football Wives (VH1 series),The Real Housewives of Beverly Hills,9432,3,1
Junebea1,Basketball Wives LA,Bad Girls Club (season 5),9447,2,1
Junebea1,Talk:Bad Girls Club (season 7),Bad Girls Club (season 6),9450,2,1
Junebea1,Talk:Bad Girls Club (season 7),Uncanny X-Men,9499,3,1
Junebea1,Bad Girls Club (season 7),Kim Kardashian,9633,3,1
Junebea1,Bad Girls Club (season 7),Bad Girls Club (season 8),9739,2,1
Junebea1,Uncanny X-Men,Sheepshead Bay High School,9774,4,0
Yaik9a,Axis & Allies (2004 video game),War,9851,2,1
Yaik9a,War,User:Yaik9a,9852,-1,0
Yaik9a,User:Yaik9a,Cabal (disambiguation),9871,5,0
Yaik9a,User:Yaik9a,Command & Conquer 3: Kane's Wrath,9875,4,0
Yaik9a,User:Yaik9a,Poop deck,9891,4,0
Yaik9a,Poop deck,"Canadian federal election, 2008",9892,3,1
Yaik9a,User:Yaik9a,Elitism,9896,3,1
Yaik9a,Elitism,Nihilism,9897,3,1
Yaik9a,Nihilism,2008 Mumbai attacks,9898,3,1
Yaik9a,User:Yaik9a,User talk:Backslash Forwardslash,9904,-1,0
Yaik9a,User talk:Backslash Forwardslash,Operation Varsity,9905,4,0
Yaik9a,Operation Varsity,Iraq War,9906,2,1
Yaik9a,Iraq War,Counter-insurgency operations during the Second Chechen War,9907,3,1
Yaik9a,Counter-insurgency operations during the Second Chechen War,Western culture,9908,2,1
Yaik9a,Western culture,Red-baiting,9909,3,1
Yaik9a,Red-baiting,Railway gun,9910,2,1
Yaik9a,Railway gun,Pravda,9911,3,1
Yaik9a,Pravda,Israel,9912,3,1
Yaik9a,User talk:Backslash Forwardslash,Project Reality,9919,5,0
Yaik9a,Project Reality,The Game (mind game),9920,4,0
Yaik9a,The Game (mind game),Milice,9921,4,0
Yaik9a,Milice,Pope Benedict XVI and Islam,9922,3,1
Yaik9a,Pope Benedict XVI and Islam,Gaza War (2008–09),9923,2,1
Yaik9a,Gaza War (2008–09),Battle of Karameh,9924,2,1
Yaik9a,Battle of Karameh,Gallic rooster,9925,4,0
Yaik9a,Gallic rooster,LAV-25,9926,3,1
Yaik9a,LAV-25,Al Gore,9927,3,1
Yaik9a,Al Gore,Werwolf,9928,3,1
Yaik9a,Werwolf,War in Peace,9929,-1,0
Yaik9a,War in Peace,Future Weapons,9930,4,0
Yaik9a,Future Weapons,U.S. Army Ordnance Training and Heritage Center,9933,3,1
Yaik9a,U.S. Army Ordnance Training and Heritage Center,Post-communism,9934,3,1
Yaik9a,Post-communism,Moon,9935,2,1
Yaik9a,Moon,Second Battle of Passchendaele,9936,4,0
Yaik9a,Second Battle of Passchendaele,North Korea and weapons of mass destruction,9939,3,1
Yaik9a,Ba'ath Party,Let's Go to Prison,9941,4,0
Yaik9a,War in Peace,Discovery Channel,9943,3,1
Yaik9a,Discovery Channel,Ronald Reagan,9944,3,1
Yaik9a,Invasion of Grenada,Talk:Communist state,9947,-1,0
Yaik9a,Operation Game Warden,Mongrel (disambiguation),9952,5,0
Yaik9a,Mongrel (disambiguation),Grey goo,9953,3,1
Yaik9a,Grey goo,Talk:Command & Conquer 4: Tiberian Twilight,9957,-1,0
Yaik9a,Talk:Command & Conquer 4: Tiberian Twilight,Talk:Vacuum catastrophe,9958,-1,0
Yaik9a,Talk:Vacuum catastrophe,SAGE (game engine),9960,5,0
Yaik9a,SAGE (game engine),Khmer Rouge,9962,4,0
Yaik9a,SKS,Panzerfaust 3,9964,3,1
Yaik9a,Panzerfaust 3,Benelli M3,9965,3,1
Yaik9a,Benelli M3,Freedom fighter,9966,2,1
Yaik9a,Freedom fighter,French Fort Cove,9967,4,0
Yaik9a,User:Yaik9a,Talk:GP-25,9972,-1,0
Yaik9a,Talk:GP-25,The Zombie Survival Guide,9973,-1,0
Yaik9a,Talk:How to Survive a Robot Uprising,Eihi Shiina,9976,-1,0
Yaik9a,Eihi Shiina,Chronology of city-building video games,9977,4,0
Yaik9a,Chronology of city-building video games,Outposts of tyranny,9978,4,0
Yaik9a,Outposts of tyranny,Wolfgang Amadeus Mozart,9979,3,1
Yaik9a,Wolfgang Amadeus Mozart,Talk:World War II,9981,-1,0
Yaik9a,User:Yaik9a,James M. Hill Memorial High School,9985,5,0
Yaik9a,James M. Hill Memorial High School,Chelsea Manning,10008,4,0
Johanaragelono,Phineas and Ferb,Bombax,10010,4,0
Johanaragelono,Quetzal,Forensic science,10018,3,1
Johanaragelono,Forensic science,1,10019,3,1
Johanaragelono,1,Lacrosse,10021,3,1
Barrackollama,User talk:Philip Trueman,Rupert Brooke,178,3,1
SorryIPoopedInYourSalad,User talk:Waacstats,Chazelles-sur-Lavieu,246,4,0
SorryIPoopedInYourSalad,User talk:SamX,User talk:SorryIPoopedInYourSalad,253,-1,0
WikiEditorGuySmileRainbow,John French (musician),User talk:WikiEditorGuySmileRainbow,558,-1,0
কলের সময় 2,Template talk:Ambox,Newspaper,561,-1,0
Scott o15,User talk:Mean as custard,User talk:Jim1138,582,-1,0
Ragnarok.drako,User:Ragnarok.drako,The Rake (cryptid),603,-1,0
Memy9909,Vanishing hitchhiker,Planets beyond Pluto,690,3,1
Memy9909,Planets beyond Pluto,User:Ka of Catherine de Burgh,691,-1,0
Boo ya koo,User:Boo ya koo,Talk:Capcom,694,-1,0
