username1,pagetitle1,pagetitle2,counter,hop,nhop
Dylanhunt53,Agriculture,Horace Mann,5872,3,1
Ellyerin25,Female,Michael Heseltine,5886,4,0
Ellyerin25,Deputy Prime Minister of the United Kingdom,Wikipedia:Teahouse/Questions,5889,-1,0
Baraq Osama,Kai Tak Airport,Richard Nixon,5910,3,1
Baraq Osama,Gerald Ford,Skytrax,5913,3,1
Baraq Osama,Skytrax,Barry White,5918,4,0
ArrowTHK,Barrel,Barrel,5928,1,1
ArrowTHK,Barrel,Messenger bag,5929,3,1
Placejuror,Talk:Extended periodic table,Lithium,5933,2,1
Placejuror,Beryllium,Wikipedia:Sandbox,5935,4,0
Placejuror,Wikipedia:Sandbox,Fourteen Points,5936,-1,0
Placejuror,Wikipedia:Sandbox,173 (number),5941,-1,0
Minecrafterpro1o12,Organisation internationale de la Francophonie,International Francophonie Day,5962,1,1
Powerofawesome,Atlanta Hawks,User talk:Powerofawesome,5972,-1,0
Comfortablebill,Outer space,2008 in the United States,5978,3,1
Comfortablebill,2008 in the United States,1999,5981,2,1
Comfortablebill,1999,2001,5982,2,1
Comfortablebill,Matt Treanor,Bigfoot,5990,4,0
Comfortablebill,History of the Detroit Lions,List of most popular given names,5992,4,0
Cactus pine tree,Key (music),Chocolate ice cream,5997,4,0
Treeyoyo,Dr. Jekyll and Ms. Hyde,Wizards of the Coast,6000,3,1
CrabfLarnec (The Alpaca),Wikipedia:A nice cup of tea and a sit down,Ledebouria grandifolia,6002,5,0
Pgoss2,Mangrove,Trampoline,6039,3,1
Bob calderon,Democratic-Republican Party,Penne,6041,4,0
Jinxaloble,Marcello Trotta,A.F.C. Bournemouth,6358,2,1
Jinxaloble,A.F.C. Bournemouth,Doncaster Rovers F.C.,6359,1,1
Jinxaloble,Sheffield Wednesday F.C.,Barnsley F.C.,6364,2,1
Jinxaloble,Barnsley F.C.,Harry Forrester (footballer),6365,3,1
Jinxaloble,Clayton Donaldson,Lionel Messi,6380,2,1
Mitch1134,Scipio Africanus,Lake Trasimeno,6384,2,1
Mitch1134,Olympus Mons,Vatican City,6387,2,1
Kinghamza14,Son Heung-min,Son Heung-min,6391,1,1
Kinghamza14,Son Heung-min,Serge Gnabry,6394,3,1
Kinghamza14,Bradford City A.F.C.,Shinji Kagawa,6398,3,1
Kinghamza14,Gareth Bale,Santi Cazorla,6402,2,1
Kinghamza14,Arsenal F.C.,Aleksandr Kerzhakov,6405,3,1
Kinghamza14,Aleksandr Kerzhakov,"Roll of Thunder, Hear My Cry",6407,4,0
Kinghamza14,Ronaldinho,Eden Hazard,6410,2,1
Kinghamza14,Ronaldinho,Portsmouth F.C.,6412,2,1
Kinghamza14,Portsmouth F.C.,Shabir Khan,6413,3,1
GOPIRaghunathan,Amala Paul,Hansika Motwani,6426,2,1
Longisland50,Walt Whitman Shops,"North Great River, New York",6437,3,1
Longisland50,"North Great River, New York","Central Islip, New York",6438,2,1
Longisland50,User talk:Yintan,"East Patchogue, New York",6443,-1,0
Longisland50,"North Great River, New York","North Bellport, New York",6453,2,1
Fartboy5464,St. Neots railway station,2012–13 Premier League,6461,3,1
Yitzhockey,Bielski partisans,Fatah,6464,3,1
Yitzhockey,Palestine Liberation Organization,Chabad-Lubavitch related controversies,6468,4,0
Yitzhockey,Chabad-Lubavitch related controversies,Chabad messianism,6474,2,1
King Shawn158,Chief Keef,Help:Edit summary,6480,-1,0
Kew1113,Category:2011 television episodes,Category:2011 television episodes,6485,-1,0
Kew1113,Category:2011 television episodes,List of Scooby-Doo characters,6486,-1,0
Kew1113,List of Scooby-Doo characters,List of Chowder episodes,6487,3,1
Kew1113,List of Regular Show episodes,List of Adventure Time episodes,6491,3,1
Kew1113,List of Scooby-Doo! Mystery Incorporated episodes,"List of What's New, Scooby-Doo? episodes",6493,2,1
Kew1113,"List of What's New, Scooby-Doo? episodes",Baby Looney Tunes,6497,2,1
Sebfamo,Australian Football League,AFL,6510,3,1
Sebfamo,Joke,Technology,6513,2,1
Sebfamo,Technology,Ptolemy,6514,2,1
CommunistCanuck,Montreal,Lake Shore Boulevard,6523,2,1
CommunistCanuck,Lake Shore Boulevard,Dominican Party,6525,4,0
CommunistCanuck,Dominican Party,Capitalism,6526,3,1
CommunistCanuck,Capitalism,Rob Ford,6528,3,1
CommunistCanuck,Rob Ford,Justin Trudeau,6530,2,1
CommunistCanuck,Justin Trudeau,West Fertilizer Company explosion,6532,4,0
CommunistCanuck,West Fertilizer Company explosion,Union Montreal,6533,3,1
CommunistCanuck,Gérald Tremblay,Montreal Casino,6537,2,1
CommunistCanuck,Montreal Casino,Stephen Harper,6538,3,1
CommunistCanuck,South Korea,Lionel Groulx,6544,3,1
CommunistCanuck,Myspace,Toronto,6547,2,1
CommunistCanuck,John A. Macdonald,Rafael Trujillo,6550,3,1
CommunistCanuck,Nicolás Maduro,Afrikaner nationalism,6555,3,1
CommunistCanuck,Canadian Jewish News,Burma,6558,3,1
CommunistCanuck,Burma,Colonel Sanders,6560,3,1
CommunistCanuck,Colonel Sanders,Carlos Latuff,6561,3,1
CommunistCanuck,Carlos Latuff,Israeli new shekel,6562,2,1
Tipu Sultan Rules!!,Abdurrahman Aamir'Dhuubow',Battle of Kathio,6569,4,0
Tipu Sultan Rules!!,Java War (1741–43),Battle of Vertières,6574,4,0
Tipu Sultan Rules!!,Battle of Kathio,Battle of the Monongahela,6580,3,1
Tipu Sultan Rules!!,Battle of the Monongahela,Oman–Zanzibar war,6581,5,0
Tipu Sultan Rules!!,Oman–Zanzibar war,"Watauga County, North Carolina",6583,4,0
Tipu Sultan Rules!!,"Watauga County, North Carolina",Coonass,6584,3,1
Tipu Sultan Rules!!,Siege of Melilla (1774),Mohammed ben Abdallah,6594,1,1
Tipu Sultan Rules!!,Mohammed ben Abdallah,Battle of Ngọc Hồi-Đống Đa,6595,3,1
The biter,Ali Khasif,Republic of Molossia,6611,4,0
Killerboy30,Mount Etna,Trinitrotoluene,6614,3,1
Killerboy30,Trinitrotoluene,Pollution in China,6615,3,1
Coucou64,Lucia,Mario Kart DS,6617,4,0
Coucou64,Mario Kart Wii,Aniplex,6621,2,1
Coucou64,Sonic X,Valkyria Chronicles,6624,3,1
Coucou64,Valkyria Chronicles,Sonic the Hedgehog (character),6625,2,1
Coucou64,Sonic the Hedgehog (character),Kiss & Tell (Selena Gomez & the Scene album),6626,3,1
Coucou64,Round & Round (Selena Gomez & the Scene song),1999 in music,6628,3,1
Coucou64,2000 in music,Koji Kondo,6630,2,1
Coucou64,Koji Kondo,Elements of Life,6631,4,0
Coucou64,Elements of Life,List of Sega software development studios,6632,4,0
Coucou64,List of Sega software development studios,Perfect Dark,6633,3,1
Coucou64,Perfect Dark,Far Cry 3,6634,3,1
Coucou64,Far Cry 3,Shigeru Miyamoto,6636,2,1
Coucou64,Shigeru Miyamoto,Baby (Justin Bieber song),6637,3,1
Coucou64,Baby (Justin Bieber song),Weekly Shōnen Sunday,6638,4,0
Coucou64,Weekly Shōnen Sunday,List of series run in Weekly Shōnen Sunday,6643,1,1
Curkey,Edmund Barton,Edmund Barton,6646,1,1
Curkey,Edmund Barton,Adam Goodes,6650,2,1
Tomoni111,.exe,"James City County, Virginia",6657,4,0
Tomoni111,Sean Williams,Buffalo wing,6662,4,0
Prateikakarsh1,Baadshah (2013 film),Vishwaroopam,6667,2,1
Prateikakarsh1,Vishwaroopam,Chashme Baddoor (2013 film),6668,3,1
Prateikakarsh1,Badrinath (film),Varudu,6670,2,1
Prateikakarsh1,Varudu,Zanjeer (2013 film),6671,3,1
Prateikakarsh1,Racha (film),Iddarammayilatho,6674,2,1
Prateikakarsh1,Iddarammayilatho,Allu Arjun,6675,1,1
Prateikakarsh1,Allu Arjun,Cocktail (2012 film),6681,3,1
Prateikakarsh1,Cocktail (2012 film),Gabbar Singh (film),6683,3,1
Prateikakarsh1,Julai,Himmatwala (2013 film),6688,3,1
Prateikakarsh1,Himmatwala (2013 film),Panjaa,6689,3,1
Prateikakarsh1,Baadshah (2013 film),Kadhalil Sodhappuvadhu Yeppadi,6692,2,1
Prateikakarsh1,Kadhalil Sodhappuvadhu Yeppadi,Businessman (film),6693,2,1
Prateikakarsh1,Businessman (film),Dhamarukam,6694,2,1
Prateikakarsh1,Dhamarukam,Sarocharu,6697,2,1
Prateikakarsh1,Seethamma Vakitlo Sirimalle Chettu,Adhinayakudu,6707,2,1
Prateikakarsh1,Seethamma Vakitlo Sirimalle Chettu,Krishnam Vande Jagadgurum,6713,2,1
Prateikakarsh1,Krishnam Vande Jagadgurum,Tadakha,6715,2,1
Prateikakarsh1,Tadakha,Sudigadu,6716,2,1
Prateikakarsh1,Greeku Veerudu,Life Is Beautiful (2012 film),6722,3,1
Prateikakarsh1,Life Is Beautiful (2012 film),Ongole Githa,6723,3,1
Prateikakarsh1,Naayak,Eega,6727,2,1
Prateikakarsh1,Eega,Indian Institute of Management Calcutta,6728,3,1
Prateikakarsh1,Indian Institute of Management Calcutta,Athadu,6729,4,0
Prateikakarsh1,Athadu,Magadheera,6730,2,1
Prateikakarsh1,Naayak,Don 2,6733,2,1
Prateikakarsh1,Seethamma Vakitlo Sirimalle Chettu,Ek Tha Tiger,6735,3,1
Prateikakarsh1,Ek Tha Tiger,Race Gurram,6736,3,1
Prateikakarsh1,Julai,Blue (2009 film),6740,3,1
Prateikakarsh1,Blue (2009 film),Oye! (film),6741,3,1
Prateikakarsh1,Oye! (film),Romeo (2012 film),6743,3,1
Prateikakarsh1,Romeo (2012 film),Attarintiki Daredi,6744,3,1
Prateikakarsh1,Blue (2009 film),Pirates of the Caribbean: At World's End,6746,3,1
Prateikakarsh1,Pirates of the Caribbean: At World's End,Bhaag Milkha Bhaag,6749,4,0
Newton5183573296,Marsupial,Talk:Isaac Newton,6762,-1,0
Orshal4,Michael J. Fox,GLaDOS,6771,2,1
Dalldamm,Memmingen Airport,Denizli Çardak Airport,6780,3,1
Dalldamm,Dalaman Airport,Esenboğa International Airport,6784,2,1
Dalldamm,Esenboğa International Airport,Leonardo da Vinci–Fiumicino Airport,6787,2,1
Dalldamm,Esenboğa International Airport,Istanbul Atatürk Airport,6794,1,1
Dalldamm,Frankfurt Airport,Cologne Bonn Airport,6798,2,1
Dalldamm,Istanbul Atatürk Airport,Cairo International Airport,6804,2,1
Dalldamm,Esenboğa International Airport,Kuwait International Airport,6806,2,1
Londonstud,Chace Community School,Manchester United F.C.,6842,2,1
Londonstud,Chace Community School,American Samoa national association football team,6844,3,1
Londonstud,American Samoa national association football team,New York Cosmos (1970–85),6846,3,1
Poketmaa,Birger Jarlsgatan,Birger Jarlsgatan,6851,1,1
KomatchiGirl,Something Special (TV series),List of Caillou characters,6863,3,1
KomatchiGirl,Rolie Polie Olie,List of programs broadcast by Nick Jr.,6866,3,1
KomatchiGirl,Rolie Polie Olie,The Doodlebops,6868,2,1
KomatchiGirl,List of programs broadcast by Nick Jr.,Tree Fu Tom,6870,3,1
KomatchiGirl,Something Special (TV series),Kidz Bop 19,6873,5,0
KomatchiGirl,Kidz Bop 17,List of programs broadcast by Sprout,6879,4,0
KomatchiGirl,List of programs broadcast by Sprout,List of Dora the Explorer episodes,6880,3,1
KomatchiGirl,List of Dora the Explorer episodes,Poko (TV series),6882,4,0
KomatchiGirl,List of Dora the Explorer episodes,2012 Kids' Choice Awards,6886,3,1
KomatchiGirl,2013 Kids' Choice Awards,Justin Bieber,6890,1,1
Ascendah,Talk:Zeitgeist: The Movie,User talk:Ascendah,6934,-1,0
TheJabiyan,Mount Sabyinyo,Languages of the Democratic Republic of the Congo,6950,2,1
TheJabiyan,Religion in Rwanda,Democratic Republic of the Congo,6955,2,1
Kingbinsauage90,User talk:Kingbinsauage90,World's largest cities,6958,1,1
Devanday01,Raymond,From A to Z-Z-Z-Z,6964,3,1
Devanday01,From A to Z-Z-Z-Z,Wobble (song),6969,5,0
Devanday01,Wobble (song),Peter Hannan (producer),6971,4,0
Petermusngi,DWEC,DXPS,6974,3,1
Petermusngi,DXPS,DWTL-TV,6975,3,1
Petermusngi,DWTL-TV,DXVD-TV,6976,2,1
Petermusngi,DXVD-TV,DYLY-TV,6977,-1,0
Petermusngi,DYLY-TV,DYXS-TV,6978,-1,0
Petermusngi,DYXS-TV,DXJT-TV,6979,2,1
Petermusngi,DXJT-TV,DWAD-TV,6980,2,1
Petermusngi,DWAD-TV,DZIS-TV,6981,2,1
Monkey3d69,List of Archibald Prize winners,Kardinia International College,6986,3,1
Monkey3d69,Kardinia International College,Australian Football League,6987,2,1
Sabbott15,Tropic Thunder,The Stinky Cheese Man and Other Fairly Stupid Tales,6994,3,1
Sabbott15,The Stinky Cheese Man and Other Fairly Stupid Tales,Toothpick,6995,3,1
Yadavbijay,Sridevi,Snapdeal,7006,2,1
Yadavbijay,Snapdeal,User talk:Yadavbijay,7011,-1,0
Squidthekidrs,User talk:Squidthekidrs,User talk:Squidthekidrs,7022,-1,0
Squidthekidrs,User talk:Squidthekidrs,Ben,7024,1,1
Squidthekidrs,Ben,Soil,7025,3,1
Squidthekidrs,Soil,Island,7026,2,1
Willskywalker16,Pulley,Henry Kelsey,7029,3,1
Willskywalker16,Henry Kelsey,S.T.R.I.K.E.,7038,4,0
Willskywalker16,DC Comics,Louis Riel,7043,3,1
Willskywalker16,Louis Riel,Squid,7049,3,1
Bigbrando98,Window Shopper,Nate Dogg,7055,2,1
Bigbrando98,Nate Dogg,Westside Connection,7056,1,1
Bigbrando98,Mack 10,George Pell,7058,4,0
Bigbrando98,George Pell,Talk:The Game (rapper),7059,-1,0
Bigbrando98,The Game (rapper),Nelson Mandela,7062,2,1
ProDawg5,Denver Broncos,Alka-Seltzer,7068,3,1
ProDawg5,Alka-Seltzer,Democracy,7071,2,1
Pourya saeidian,Ali Kafashian,Ali Kafashian,7074,1,1
Pourya saeidian,Ali Kafashian,Saudi Arabia national football team,7075,2,1
Pourya saeidian,Saudi Arabia national football team,Brazil national football team,7082,2,1
PeterJags,X-Ology: The Best of X-Raided,Tracy Porter,7092,5,0
PeterJags,Tracy Porter,Sen'Derrick Marks,7093,2,1
PeterJags,Jason Spitz,Nnamdi Asomugha,7096,3,1
PeterJags,Nnamdi Asomugha,Anthony Armstrong (American football),7098,3,1
PeterJags,Anthony Armstrong (American football),Jason Hanson,7100,3,1
PeterJags,Jason Hanson,Mohamed Massaquoi,7101,3,1
PeterJags,David Akers,David Nelson (American football),7103,2,1
PeterJags,David Nelson (American football),Brady Quinn,7105,2,1
PeterJags,Brady Quinn,Boston Marathon,7107,3,1
PeterJags,Boston Marathon,Onterio McCalebb,7108,3,1
PeterJags,Onterio McCalebb,Ray Lewis,7111,3,1
PeterJags,Michael Vick,Marques Colston,7122,2,1
PeterJags,Marques Colston,Market manipulation,7123,3,1
PeterJags,Cecil Shorts III,Geothermal electricity,7130,3,1
Samsides13,Western United States,Patrice Evra,7153,3,1
Samsides13,Patrice Evra,Wayne Rooney,7154,1,1
Samsides13,Andy Carroll,Manchester United F.C.,7160,1,1
Samsides13,Manchester United F.C.,Ysgol Bryn Alyn,7162,3,1
Samsides13,Ysgol Bryn Alyn,Andros Townsend,7163,3,1
Samsides13,Andros Townsend,Brad Pitt,7164,3,1
Samsides13,Manchester United F.C.,Coedpoeth United F.C.,7171,3,1
Samsides13,Coedpoeth United F.C.,Alex Oxlade-Chamberlain,7207,4,0
Samsides13,Alex Oxlade-Chamberlain,Thierry Henry,7209,2,1
Rowan128,"List of gay, lesbian or bisexual people: D–E",Patrick McCarthy (politician),7223,4,0
Rowan128,OF,Richard I of England,7231,3,1
Rowan128,Richard I of England,Adolf Hitler,7232,2,1
Rowan128,Adolf Hitler,Loneliness,7233,3,1
Potatoes123,Lucky Charms,Biological classification,7241,3,1
Saad4844,2013 Sistan and Baluchestan earthquake,Canadian Confederation,7244,3,1
Saad4844,Canadian Confederation,Malnutrition,7245,3,1
Saad4844,Malnutrition,Field hockey at the 1988 Summer Olympics,7246,3,1
Saad4844,2018 Winter Olympics,Field hockey at the 1984 Summer Olympics,7264,2,1
FalafelButterfly,Guachochi Municipality,De Brouckère metro station,7273,5,0
Oldthing96,Richard Henry Lee,Vugar Orujov,7292,4,0
Motty98,University Academy Warrington,The Battle of Hastings (play),7300,5,0
Motty98,The Battle of Hastings (play),Wikipedia:Sandbox,7301,5,0
Motty98,The Battle of Hastings (play),EBay,7307,3,1
Motty98,EBay,Saint George,7308,3,1
Urow3nd,Broccoli,Burrito,7322,2,1
JrScholes,Wrong Turn 5: Bloodlines,A Christmas Carol,7329,3,1
JrScholes,A Christmas Carol,The Green Goblin's Last Stand,7330,4,0
JrScholes,The Green Goblin's Last Stand,The Host (2013 film),7331,3,1
JrScholes,The Host (2013 film),Alexander Graham Bell,7333,3,1
JrScholes,Dodo,Pierre Trudeau,7338,3,1
Supson123,Lebanese National Anthem,Justin Tuveri,7348,5,0
Joehill11,Scroll lock,Talk:Loop quantum gravity,7355,-1,0
Joehill11,Talk:Loop quantum gravity,Cerebral cortex,7356,4,0
Joehill11,Cerebral cortex,Transition metal,7357,3,1
Derreberryj,Lightsaber,Dred Scott v. Sandford,7362,3,1
Wilson888,Template:PremiosMTVLatinoamérica,Up All Night (One Direction album),7660,-1,0
Wilson888,Up All Night (One Direction album),FIFA World Cup hosts,7661,3,1
Wilson888,FIFA World Cup hosts,The Way I Are,7662,3,1
Wilson888,Gangnam Style,Record Report,7717,1,1
Wilson888,Record Report,Miley Cyrus discography,7720,5,0
Wilson888,Miley Cyrus discography,Born This Way Ball,7721,2,1
Wilson888,Born This Way Ball,Association of Venezuelan Phonograph Producers,7722,3,1
Wilson888,55th Annual Grammy Awards,Lotus (Christina Aguilera album),7737,2,1
Wilson888,Miley Cyrus discography,Avril Lavigne discography,7780,3,1
Wilson888,Ashlee Simpson discography,Hilary Duff discography,7784,3,1
Wilson888,List of Pop Rock General number-one singles of the 2000s,Demi Lovato discography,7786,3,1
Wilson888,List of Pop Rock General number-one singles of the 2010s,Red (Taylor Swift album),7808,2,1
Wilson888,Avril Lavigne discography,Chino & Nacho,7813,3,1
Wilson888,Chino & Nacho,Michael Jackson singles discography,7814,3,1
Wilson888,Michael Jackson singles discography,Carly Rae Jepsen discography,7815,3,1
Wilson888,Christina Aguilera discography,List of record charts,7817,2,1
Wilson888,List of record charts,Template:Record Charts,7818,2,1
Wilson888,Template:Record Charts,I Could Be the One (Avicii and Nicky Romero song),7819,-1,0
Wilson888,Como Le Gusta a Tu Cuerpo,Wikipedia:Limit the undo function,7862,-1,0
Mrdinosauwr,Cromer Academy,Debt of developing countries,7872,4,0
Danuk1984,Newcastle United F.C.,Hull City A.F.C.,7888,2,1
Danuk1984,Christian Bale,The Witches (1990 film),7894,2,1
Danuk1984,Mark Hateley,Rutger Hauer,7908,3,1
Danuk1984,Rosie and Jim,Bob the Builder,7916,3,1
Danuk1984,Bob the Builder,Apollo 13 (film),7917,3,1
Gaudetster,Bauer Hockey,Eyebrow,7925,4,0
Gaudetster,Porcupine,Clock,7927,3,1
Billy1234567892,Ireland,Fencing,7930,2,1
Billy1234567892,Fencing,Inuit,7931,3,1
Billy1234567892,Inuit,Salt Lake City,7932,2,1
Jame$ pro,So Fresh,Katy Perry,7953,3,1
Jame$ pro,Katy Perry,Dotcom,7955,4,0
Jame$ pro,Dotcom,Nothing but the Beat,7957,4,0
Jame$ pro,Nothing but the Beat,So Fresh: The Hits of Spring 2011,7958,5,0
Jame$ pro,So Fresh: The Hits of Spring 2011,LMFAO,7959,1,1
Jame$ pro,LMFAO,ICarly (season 2),7960,4,0
Jame$ pro,So Fresh,So Fresh: The Hits of Autumn 2012,7964,1,1
Jame$ pro,So Fresh: The Hits of Autumn 2012,List of Eucalyptus species,7966,4,0
Jame$ pro,List of Eucalyptus species,So Fresh: The Hits of Winter 2012,7967,5,0
Jame$ pro,So Fresh: The Hits of Winter 2012,Wild Ones (Flo Rida album),7969,3,1
Jame$ pro,Wild Ones (Flo Rida album),God Save the Queen,7970,3,1
Jame$ pro,God Save the Queen,So Fresh: The Hits of Spring 2012,7972,4,0
Jame$ pro,So Fresh: The Hits of Spring 2012,Ludwig van Beethoven,7973,3,1
Jame$ pro,Ludwig van Beethoven,Red-browed finch,7975,4,0
Jame$ pro,Red-browed finch,Rita Ora,7976,4,0
Jame$ pro,Rita Ora,The Shining (novel),7977,3,1
Jame$ pro,The Shining (novel),Jack Kelly (actor),7978,3,1
Jame$ pro,Jack Kelly (actor),Willpower (will.i.am album),7979,4,0
Jame$ pro,Willpower (will.i.am album),Fred Hollows,7986,4,0
Lfcfinn17,List of Celebrity Juice episodes,Queen mother,7999,3,1
Lfcfinn17,List of Celebrity Juice episodes,List of Coronation Street characters,8002,2,1
Lfcfinn17,Rufus Hound,I'm a Celebrity...Get Me Out of Here! (UK TV series),8005,3,1
Lfcfinn17,I'm a Celebrity...Get Me Out of Here! (UK TV series),Steven Gerrard,8007,2,1
Ritchie15000,Kinetic energy,ZZ Top,8013,4,0
Ritchie15000,Noel Gallagher,Transpiration,8016,3,1
Ritchie15000,Transpiration,Yeast,8019,2,1
Ritchie15000,Yeast,Chlorofluorocarbon,8021,2,1
Aboobinabra,U.S. state,Wilson's School,8023,3,1
Aboobinabra,Wilson's School,Indian Premier League,8024,3,1
Aboobinabra,Indian Premier League,Tyson Fury,8025,3,1
Aboobinabra,Wilson's School,Joleon Lescott,8029,3,1
Aboobinabra,Joleon Lescott,Special Combat Aggressive Reactionary System,8030,4,0
Aboobinabra,Antietam Iron Furnace Site and Antietam Village,Far Cry 3,8035,4,0
Aboobinabra,Far Cry 3,Moro Islamic Liberation Front,8036,3,1
Aboobinabra,Wilson's School,Trinity School of John Whitgift,8043,2,1
Aboobinabra,Trinity School of John Whitgift,Dim sum,8045,3,1
Levistuart,Brookswood Secondary School,Pitbull (rapper),8049,4,0
Lordzinga,Exploration of Mercury,Pademelon,8059,4,0
Gabelee987654321,American Dream,Ekaterina Gordeeva,8063,3,1
Gabelee987654321,Hobbit,Sexuality of Adolf Hitler,8065,3,1
Chocolate020103,Isaac Hempstead Wright,Cleveland Elementary School shooting (San Diego),8071,4,0
Bradtnolan,Wirral Peninsula,Robert H. Goddard,8076,3,1
Bradtnolan,Wirral Peninsula,Leonardo da Vinci,8086,3,1
Bradtnolan,Leonardo da Vinci,Slovakia,8087,3,1
Epicmanofawesome,History of nuclear weapons,History of nuclear weapons,8091,1,1
Epicmanofawesome,History of nuclear weapons,Network-Integrated Multimedia Middleware,8094,4,0
Epicmanofawesome,Original Gangsters (gang),The Cursed Medallion,8097,4,0
Vintik8,Oldřich Nový,Penix,8103,5,0
Boboey123,Political positions of Barack Obama,Polaris,8110,3,1
Boboey123,Polaris,Liver,8111,3,1
Connors37,British Rail Class 47,British Rail Class 37,8115,2,1
Connors37,British Rail Class 37,Martin Parr,8117,3,1
US.USAAF.USA,Operation Barbarossa,Second Battle of Fallujah,8127,3,1
US.USAAF.USA,Second Battle of Fallujah,Battle of Surabaya,8128,3,1
US.USAAF.USA,Battle of Surabaya,Dick Wolf,8129,3,1
US.USAAF.USA,Dick Wolf,Indonesian Army,8131,3,1
Glsillygili,Nintendo 3DS,Dreamcast,8137,2,1
Glsillygili,History of video game consoles (seventh generation),Compact Cassette,8139,2,1
Glsillygili,Compact Cassette,Nicholas II of Russia,8140,3,1
The EthWebster,User:The EthWebster/sandbox,Eclipse,8150,-1,0
The EthWebster,User:The EthWebster,Buildism,8158,-1,0
The EthWebster,Buildism,Ludwig von Schröder,8159,5,0
The EthWebster,Sean Scully (actor),David Wright,8168,4,0
Mattmat34,École Highland Secondary School,Hindu mythology,8191,3,1
Mattmat34,Hindu mythology,Francis Bacon,8194,3,1
Retaz3,Iroquois,Janusz Korczak,8198,3,1
Retaz3,Janusz Korczak,Iroquois,8201,3,1
Googswyant,International waters,Castilla-La Mancha,8203,3,1
Ltmsooner,Bentonville High School,Paul von Hindenburg,8211,3,1
DMK33,List of pharmaceutical companies,"United States presidential election, 1972",8216,3,1
Chim02,Portal talk:Contents/Portals/Intro,Superconductivity,8222,-1,0
Stilo99,Forsbrook,Alfie Moon,8243,3,1
Abletonlive05,Louis Armstrong,Jet fuel,8248,3,1
Abletonlive05,Jet fuel,Rob Zombie,8249,3,1
Abletonlive05,Rob Zombie,"Huffman, Texas",8250,3,1
Abletonlive05,"Huffman, Texas",Tom Clancy,8251,3,1
Abletonlive05,Tom Clancy,Philippe Cataldo,8252,4,0
Abletonlive05,Philippe Cataldo,Parker Posey,8253,4,0
Abletonlive05,Parker Posey,Harris County Sheriff's Office (Texas),8254,3,1
Abletonlive05,Harris County Sheriff's Office (Texas),Dmailer Backup,8255,5,0
Abletonlive05,Dmailer Backup,Felidae,8256,3,1
Abletonlive05,Felidae,Hilary Swank,8257,3,1
Abletonlive05,Hilary Swank,World in Conflict,8260,3,1
Abletonlive05,World in Conflict,Microsoft Windows,8261,1,1
Abletonlive05,"Huffman, Texas",Ben Taub,8263,3,1
Abletonlive05,Ben Taub,Mark Zuckerberg,8264,3,1
Abletonlive05,"Huffman, Texas",Paramore,8266,3,1
Abletonlive05,Paramore,Cher,8267,3,1
912doctorwho,William the Conqueror,Harald Hardrada,8276,1,1
912doctorwho,William the Conqueror,Mission: 2110,8280,4,0
912doctorwho,Mission: 2110,Stacey Solomon,8282,4,0
912doctorwho,Me and My Monsters,Hannibal,8295,3,1
Ernie8472,Pottery,Conjunction (grammar),8330,2,1
Kc880s,Halo Wars,Pickle,8338,5,0
Zeqee,Greeks,Sahara,8343,2,1
Zeqee,Sahara,Theodor Schwann,8344,3,1
Zeqee,Rudolf Virchow,Osama bin Laden,8352,3,1
Zeqee,Osama bin Laden,Coffee,8353,2,1
Bluehost,Diabolo,Beware the Stranger,8360,-1,0
Bluehost,Beware the Stranger,Java,8362,4,0
Bluehost,Java,Endurance International Group,8364,4,0
Bluehost,Web hosting service,Toaster,8366,3,1
Bluehost,Toaster,1874,8367,4,0
Bluehost,Stefanie Sun,Bluehost,8370,5,0
Bluehost,Bluehost,HostGator,8373,1,1
WangBob,Earmark (politics),Scott Wheeler,8382,-1,0
Pokemonlplayer,Josh Sundquist,Namco,8386,3,1
Puppy7000,Chorlton High School,Chorlton High School,8398,1,1
Puppy7000,One Direction,Russell Brand,8420,2,1
Hater8,Rush (band),Dolly Parton,8426,2,1
Hater8,Dolly Parton,Derek Hough,8427,2,1
Hater8,Keeping Up with the Kardashians,Dog with a Blog,8429,3,1
Shaunk123,Thomas John Barnardo,Confectionery,8431,3,1
Shaunk123,Confectionery,Jocasta,8432,4,0
Shaunk123,Jocasta,Edward VI of England,8435,4,0
Dvsreekar,Student of the Year,Robin Hood: Prince of Thieves,8437,4,0
Lardy123,Roy H. Crosby Public School,Roy H. Crosby Public School,8446,1,1
Lardy123,Roy H. Crosby Public School,Roll Global,8449,4,0
Lardy123,Roll Global,List of 2014 UCI Professional Continental and Continental teams,8453,4,0
Lardy123,Roy H. Crosby Public School,Renewable energy,8456,3,1
Lardy123,Renewable energy,United States,8457,2,1
Globewheel,Dudleston Heath (Criftins),Burlton,8473,3,1
Bk9000,Ape,Orange (colour),8480,3,1
Bk9000,Orange (colour),Steam engine,8482,2,1
Hujgbyu,OMG,Great Pyramid of Giza,8485,3,1
Brookswho2,Spore (2008 video game),Windows 1.0,8498,2,1
Brookswho2,Windows 1.0,Portal:Comics/Anniversaries/All,8499,-1,0
Brookswho2,Portal:Comics/Anniversaries/All,Selma Aliye Kavaf,8500,-1,0
Hieroglyph albert,Fat Albert and the Cosby Kids,History of the Jews in the Roman Empire,8503,3,1
Ozgunner,Natalie Portman,List of Arsenal F.C. players,8506,4,0
Ozgunner,List of Arsenal F.C. players,Krull dimension,8507,4,0
Ozgunner,Isco,Paul Walker,8511,3,1
