username1,pagetitle1,pagetitle2,counter,hop,nhop
Thompsonam23,Courageous (film),Greyson Chance,5607,3,1
Fundun5,Ballpoint pen,Indian removal,5611,3,1
Mchandlee12,Victor Cruz (American football),Wikipedia:Sandbox,5625,4,0
Uranuslover,Mohawk people,New Brunswick,5633,2,1
Uranuslover,New Brunswick,Clock,5636,3,1
Kingofpinkpuppy,X-Men,X-Men,5638,1,1
Kingofpinkpuppy,Adhesive,Wii U,5640,4,0
Kingofpinkpuppy,Wii U,Mississippi River,5642,3,1
Kingofpinkpuppy,Mississippi River,Duck Commander,5643,3,1
Kingofpinkpuppy,Duck Commander,Earth Day,5646,3,1
Fast-TIGER,Northwest Africa 7034,User talk:Fast-TIGER,5657,-1,0
Fast-TIGER,User talk:Fast-TIGER,Ron Roy,5662,5,0
Fast-TIGER,Ron Roy,Jellyfish,5672,4,0
Caldervale99,Pan Am Flight 103,Lockerbie,5682,1,1
Jordan Butler,Scott Rendell,William Regal,5691,4,0
Jordan Butler,William Regal,Gareth Bale,5692,2,1
Augustboland,Zimbabwe,War,5702,2,1
Augustboland,War,Hertz,5704,3,1
Bdog6152,Georgia (U.S. state),Anton Abele,5711,4,0
Bdog6152,Anton Abele,Wisconsin,5712,3,1
Tom244mushroom,Bruce Almighty,Fruit preserves,5714,3,1
Prooktastic,Zombie,Selena Gomez,5721,3,1
Prooktastic,Selena Gomez,Bruno Mars,5722,1,1
Joshlyman27,Merv Hunter,Carlton–Collingwood AFL rivalry,5729,4,0
Joshlyman27,Carlton–Collingwood AFL rivalry,Leigh Matthews,5730,2,1
Joshlyman27,Leigh Matthews,List of NRL records,5731,3,1
Joshlyman27,List of NRL records,Jack Gibson (rugby league),5732,2,1
Joshlyman27,Jack Gibson (rugby league),1997 ARL season,5733,2,1
Joshlyman27,1997 ARL season,2000 NRL season,5734,2,1
Joshlyman27,2000 NRL season,Margaret Thatcher,5735,3,1
Slamdog7214,Bad Girls Club (season 8),Bad Girls Club (season 3),5740,1,1
Slamdog7214,Bad Girls Club (season 2),Bad Girls Club (season 1),5757,2,1
Slamdog7214,Bad Girls Club (season 3),Bad Girls Club (season 10),5807,2,1
Slamdog7214,Bad Girls Club (season 7),Bad Girls Club (season 5),5811,2,1
Slamdog7214,Bad Girls Club (season 10),America's Next Top Model (cycle 4),5934,3,1
Slamdog7214,Bad Girls Club (season 8),Scout Taylor-Compton,6018,4,0
Slamdog7214,Bad Girls Club (season 4),Dance Moms: Miami,6293,3,1
Slamdog7214,Dance Moms: Miami,Scream 4,6294,4,0
Slamdog7214,Scream 4,For the Love of Ray J (season 1),6295,4,0
Slamdog7214,Bad Girls Club (season 7),Mama Drama (TV series),6306,3,1
Slamdog7214,Bad Girls Club (season 6),Kel Mitchell,6338,3,1
Slamdog7214,Bad Girls Club (season 11),Martha Julia,6466,4,0
Slamdog7214,Bad Girls Club (season 4),The Real World: Philadelphia,6533,3,1
Slamdog7214,Bad Girls Club (season 11),Katy Perry,6728,3,1
Maher.salem5,Eric Cartman,Eric Cartman,7019,1,1
Consucker3000,Printer (computing),Alsace,7025,4,0
MaxXster7,Bader Al-Mutawa,Earls High School,7042,4,0
Claymore124,Oomycete,Postal (video game),7054,4,0
Claymore124,Postal (video game),CastleMiner,7055,3,1
Claymore124,CastleMiner,Postal 2,7056,3,1
Moneycashmoney,List of individual dogs,Chris White (politician),7058,4,0
Moneycashmoney,Chris White (politician),Emmanuel Eboué,7059,4,0
Moneycashmoney,Emmanuel Eboué,European Union,7062,2,1
Blo8888,Bomani Jones,Bomani Jones,7065,1,1
Chaz Boehner,University of Toronto Students' Union,John R. Bolton,7091,4,0
Chaz Boehner,John R. Bolton,Andrea Bargnani,7094,3,1
Dallas Carpenter,Attitude Era,New York Red Bulls,7098,3,1
Dallas Carpenter,New York Red Bulls,User talk:Dallas Carpenter,7102,-1,0
Dallas Carpenter,User talk:Dallas Carpenter,List of current Major League Soccer players,7104,2,1
Haloguy1815,Spamalot,Spamalot,7107,1,1
Haloguy1815,Spamalot,The Fish-Slapping Dance,7116,1,1
Haloguy1815,Spamalot,Groin attack,7121,3,1
AbusiveMorrisDancer,Bliss (image),Pesticide,7132,3,1
AbusiveMorrisDancer,List of sheep breeds,Seawater,7135,3,1
AbusiveMorrisDancer,Seawater,Gerry Adams,7137,4,0
AbusiveMorrisDancer,Gerry Adams,Helen Flanagan,7138,3,1
Iopiop123,Bindi Irwin,Flume (musician),7143,3,1
Iopiop123,Flume (musician),Villanova College,7144,4,0
Mitchellriley46,Analogy,Caribbean Sea,7166,3,1
Mitchellriley46,Caribbean Sea,Our Lady of Guadalupe,7167,3,1
Yuyuop1,Wounded Knee Massacre,Crispus Attucks,7175,3,1
Yuyuop1,Crispus Attucks,Jane Addams,7176,2,1
Yuyuop1,Jane Addams,Unrestricted submarine warfare,7180,2,1
Yuyuop1,Article 231 of the Treaty of Versailles,Potato,7187,3,1
Dddash107,OLED,Ultrapure water,7194,3,1
Dddash107,James Chadwick,User talk:Dddash107,7203,-1,0
Yoky8,Peasants' Revolt,Take 5 (band),7206,4,0
Nahtek14,Siege of Detroit,Rembrandt,7209,3,1
Nahtek14,Rembrandt,Jean-Baptiste-Camille Corot,7211,2,1
Eunwoo0530,President of South Korea,An Na,7214,4,0
Kaiwid23,Zambezi,Vertical direction,7216,2,1
Kaiwid23,Vertical direction,Jalsa Salana,7218,4,0
Kaiwid23,Jalsa Salana,WaterAid,7222,3,1
Ballshoes,Tyson Gay,Nerlens Noel,7248,3,1
Ballshoes,Nerlens Noel,Sungha Jung,7249,4,0
Dylancooldude,Prostate cancer,Union (American Civil War),7258,2,1
Twalcott14,Lucas Moura,Loïc Rémy,7263,3,1
Twalcott14,2012–13 Chelsea F.C. season,Mario Götze,7267,2,1
Twalcott14,2012–13 Chelsea F.C. season,Jack Wilshere,7269,2,1
Twalcott14,Jack Wilshere,Julian Draxler,7270,2,1
Twalcott14,Julian Draxler,Gareth Bale,7271,2,1
Twalcott14,Julian Draxler,Tony Parker,7274,3,1
Twalcott14,"Fernando (Brazilian footballer, born 1987)",Sabrina Carpenter,7277,4,0
Twalcott14,Sabrina Carpenter,LeBron James,7278,3,1
F8bg,Damian Lewis,Lily Loveless,7283,3,1
F8bg,Lily Loveless,Christopher Nolan,7287,3,1
F8bg,Christopher Nolan,Kyrie Irving,7293,3,1
F8bg,Kyrie Irving,Terry Gilliam,7294,3,1
F8bg,Terry Gilliam,Earls High School,7295,3,1
F8bg,Christopher Nolan,Bacary Sagna,7298,3,1
Ydoc52,SMS Hildebrand,Chaos theory,7301,3,1
Thespag,MLS Re-Entry Draft,Lutterworth College,7309,4,0
Richard(E) Glover,Labour hire,Procuring (prostitution),7315,4,0
Tainted Ice,Talk:STOPzilla,Talk:STOPzilla,7318,-1,0
Tainted Ice,Talk:STOPzilla,"Langley Academy, Slough",7321,-1,0
Leckmichamarsch101,David McCullough,Garrison Keillor,7334,2,1
Leckmichamarsch101,Garrison Keillor,Savanna High School,7336,4,0
Althemise,The Hobbit: An Unexpected Journey,2 Coelhos,7340,3,1
Althemise,The Hobbit: An Unexpected Journey,Talk:The Hobbit: An Unexpected Journey,7344,-1,0
Althemise,X-Men: First Class,The Hunger Games (film),7357,2,1
Althemise,Heat (1995 film),The Twilight Saga: Breaking Dawn – Part 2,7362,3,1
Althemise,The Hunger Games (film),A View to a Kill,7371,2,1
Althemise,A View to a Kill,Michael Jackson,7372,2,1
Althemise,The Hunger Games (film),Tokusou Sentai Dekaranger,7377,3,1
Althemise,City of Men,Smallville,7385,2,1
Althemise,God of War (video game),Jurassic Park (film),7393,2,1
Althemise,Jurassic Park (film),The Avengers (2012 film),7394,2,1
Althemise,The Hunger Games (film),Lost (TV series),7407,2,1
Althemise,Lost (TV series),User:Althemise,7408,-1,0
Althemise,The Dark Knight (film),Stardust (2007 film),7410,2,1
Althemise,The Godfather,List of adventure films of the 2010s,7415,4,0
Althemise,User:Althemise,The Legend of Zelda: Ocarina of Time,7418,-1,0
Althemise,Ico,The Hunter (2011 Australian film),7420,3,1
Althemise,The Hunger Games (film),Talk:The Hunger Games (film),7423,-1,0
Althemise,Heat (1995 film),The Hunger Games (novel),7432,4,0
Althemise,Heat (1995 film),Super Smash Bros. Brawl,7434,3,1
Althemise,Super Smash Bros. Brawl,A Good Day to Die Hard,7435,3,1
Althemise,Die Hard,Casino Royale (2006 film),7437,2,1
Althemise,The Avengers (2012 film),Mockingjay,7439,2,1
Althemise,Mockingjay,Life Is Beautiful,7440,3,1
Althemise,Talk:The Hunger Games (film),Django Unchained,7444,3,1
Althemise,Mockingjay,Digimon Adventure,7446,3,1
Adadasdsads,1953 Lahore riots,Roman,7477,4,0
Brocam11,Battle of Bosworth Field,Human skeleton,7486,3,1
Brocam11,Skeleton,User:Brocam11/Endel Corndell,7488,-1,0
Bong Hits For Muhamma,Conservatism in the United States,University of Minnesota,7492,2,1
Bong Hits For Muhamma,University of Minnesota,Oklahoma City bombing conspiracy theories,7493,3,1
Nickname97,Departments of France,Flowering plant,7499,3,1
Nickname97,Conservation of mass,Booker T. Washington,7508,3,1
Gabe502,Stagg Field,Enrico Fermi,7517,1,1
Gabe502,Enrico Fermi,Fury,7518,5,0
Gabe502,Max Bodenstein,Chicago Pile-1,7521,2,1
Redfernb,WMMS,Chad Zumock,7523,1,1
M3TAT3RR0R,Ayman al-Zawahiri,That '70s Show,7536,3,1
M3TAT3RR0R,That '70s Show,MCA Inc.,7537,3,1
M3TAT3RR0R,MCA Records,Harry Potter,7548,3,1
M3TAT3RR0R,Harry Potter (film series),NBCUniversal,7550,2,1
M3TAT3RR0R,NBCUniversal,ARK Music Factory,7551,4,0
M3TAT3RR0R,ARK Music Factory,MTV,7552,3,1
M3TAT3RR0R,MTV,ICarly (season 6),7553,3,1
M3TAT3RR0R,ICarly (season 6),One Direction,7557,3,1
M3TAT3RR0R,Snoop Dogg,Harvard University,7560,3,1
M3TAT3RR0R,Harvard University,Universal Music Group,7561,3,1
M3TAT3RR0R,Universal Music Group,Here Comes Honey Boo Boo,7563,3,1
M3TAT3RR0R,One Direction,Eddie Murphy,7569,3,1
M3TAT3RR0R,Eddie Murphy,Chris Hansen,7581,3,1
M3TAT3RR0R,Chris Hansen,Pablo Escobar,7582,2,1
M3TAT3RR0R,Pablo Escobar,Justin Bieber,7583,2,1
Leaf117,User:I dream of horses,Tyler,7590,-1,0
Leaf117,DC Comics,Final Destination 5,7594,3,1
Leaf117,Final Destination 5,Lucius Fox,7595,3,1
Leaf117,God,Clint Eastwood,7600,3,1
Likeaboss4545,Christian Ponder,Stefon,7606,3,1
Coolchaz01,Sporting boycott of South Africa during the Apartheid era,Magnox (alloy),7610,4,0
Coolchaz01,Magnox (alloy),Spirituality,7613,3,1
Coolchaz01,Spirituality,Simon Armitage,7614,3,1
Darthpineapple401,Door,Yoda,7659,3,1
Darthpineapple401,Henry Hoobin,Gremlins,7663,4,0
Darthpineapple401,Ghostbusters (song),Rotten Tomatoes,7665,2,1
Darthpineapple401,Rotten Tomatoes,Jaws (film),7670,3,1
Darthpineapple401,Toy Story 3,List of Internet phenomena,7673,3,1
Darthpineapple401,Jurassic Park (film),Goatman (Maryland),7681,3,1
Darthpineapple401,List of cryptids,Talk:Goatman (Maryland),7685,-1,0
Darthpineapple401,Talk:Goatman (Maryland),Shinichi Sekizawa,7689,5,0
Darthpineapple401,Shinichi Sekizawa,Jason (disambiguation),7690,4,0
Darthpineapple401,Jason (disambiguation),Captain America,7691,3,1
Darthpineapple401,Captain America,Clancy Brown,7692,3,1
Darthpineapple401,Magical creatures in Harry Potter,Death Star,7697,3,1
Darthpineapple401,Death Star,Star Wars (film),7698,1,1
Darthpineapple401,Star Wars (film),Hedge maze,7700,3,1
Darthpineapple401,Hedge maze,That's What I Am,7701,4,0
Darthpineapple401,That's What I Am,Star Trek,7704,3,1
Darthpineapple401,Star Trek,Will-o'-the-wisp,7706,3,1
Darthpineapple401,Will-o'-the-wisp,Velociraptor,7707,3,1
Darthpineapple401,Velociraptor,Predation,7708,1,1
Darthpineapple401,Intertidal zone,Kung Fu Panda 2,7712,3,1
Darthpineapple401,Krusty Krab,Entertainment Software Rating Board,7720,3,1
Darthpineapple401,Entertainment Software Rating Board,Villain,7721,3,1
Darthpineapple401,Villain,Dennis Hopper,7722,2,1
Darthpineapple401,List of cryptids,Frankenstein (1931 film),7726,3,1
Darthpineapple401,Frankenstein (1931 film),Victor Frankenstein,7728,2,1
Darthpineapple401,Frankenstein (1931 film),SM,7733,5,0
Darthpineapple401,SM,Plankton,7734,4,0
Darthpineapple401,Critters (film),Tutenstein,7785,3,1
Darthpineapple401,Time Warp Trio,Octopus's Garden,7788,3,1
Darthpineapple401,Octopus's Garden,James,7789,4,0
Darthpineapple401,James,Never Say Never,7790,6,0
Darthpineapple401,Spacechase,Space War,7797,3,1
Darthpineapple401,Space Invaders,Balloon,7803,3,1
Darthpineapple401,Balloon,Jaws (video game),7805,4,0
Darthpineapple401,Shark Jaws,UFI und sein gefährlicher Einsatz,7807,4,0
Darthpineapple401,Mountain King,Batman & Robin (film),7815,3,1
Darthpineapple401,Batman & Robin (film),List of films considered the worst,7816,1,1
Darthpineapple401,List of films considered the worst,E.T. the Extra-Terrestrial in video games,7817,2,1
Darthpineapple401,E.T. the Extra-Terrestrial in video games,Jaws 3-D,7818,4,0
Darthpineapple401,UFI und sein gefährlicher Einsatz,Intimidation,7824,3,1
Darthpineapple401,Intimidation,Suburban Commando,7828,4,0
Darthpineapple401,Suburban Commando,1992 in film,7830,3,1
Darthpineapple401,1992 in film,Unidentified flying object,7831,3,1
Darthpineapple401,Unidentified flying object,Aztec Rex,7833,3,1
Darthpineapple401,Aztec Rex,Bloons Tower Defense,7839,4,0
Darthpineapple401,UFI und sein gefährlicher Einsatz,A Nightmare on Elm Street (video game),7852,4,0
Darthpineapple401,Jurassic Park Interactive,Earth Hour,7891,4,0
Darthpineapple401,Earth Hour,List of Atari 2600 games,7892,4,0
Darthpineapple401,List of Atari 2600 games,True toad,7893,3,1
Darthpineapple401,True toad,Orange (word),7894,4,0
Darthpineapple401,Purple,Juxtaposition,7897,4,0
Darthpineapple401,Iron Soldier,Rambo (1987 video game),7908,4,0
Darthpineapple401,Jurassic Park Interactive,List of Amalgam Comics publications,7912,4,0
Darthpineapple401,List of Amalgam Comics publications,Looney Tunes: Back in Action,7913,3,1
Darthpineapple401,Looney Tunes: Back in Action,Heater shield,7914,4,0
Darthpineapple401,Almost Got 'Im,Bowser (character),7943,3,1
Darthpineapple401,Bowser (character),Pseudanthias,7944,4,0
Darthpineapple401,Pseudanthias hawaiiensis,Octopus (2000 film),7953,5,0
Darthpineapple401,Octopus (2000 film),Octopus (disambiguation),7958,2,1
Darthpineapple401,Chimpanzee (film),Nuts in May (rhyme),7962,4,0
Darthpineapple401,The Invisible Man (film),The Thing from Another World,7965,2,1
Darthpineapple401,The Thing from Another World,Star Wars Day,7966,3,1
Darthpineapple401,Star Wars Day,Hydraulic press,7968,3,1
Darthpineapple401,Hydraulic press,Story within a story,7969,4,0
Darthpineapple401,Story within a story,Abbott and Costello Meet Frankenstein,7970,3,1
Darthpineapple401,Fictional crossover,Development hell,7973,2,1
Darthpineapple401,Godzilla (1998 film),China (film),7975,3,1
Darthpineapple401,List of Internet phenomena,Cloverfield,7979,1,1
Darthpineapple401,Treasure of the Four Crowns,Tom Holland (director),7983,3,1
Darthpineapple401,Tom Holland (director),Dick Richards,7984,3,1
Darthpineapple401,Dick Richards,Rottweiler (film),7986,4,0
Darthpineapple401,Rottweiler (film),Fiend Without a Face,7988,3,1
Darthpineapple401,The Brain (1988 film),From Hell It Came,7992,3,1
Darthpineapple401,From Hell It Came,Q (film),7994,3,1
Darthpineapple401,Henry Hoobin,Surf Ninjas,7999,4,0
Darthpineapple401,Surf Ninjas,James Rolfe (filmmaker),8001,4,0
Darthpineapple401,James Rolfe (filmmaker),Super Mario Bros.: Peach-Hime Kyushutsu Dai Sakusen!,8002,2,1
Darthpineapple401,Super Mario Bros.: Peach-Hime Kyushutsu Dai Sakusen!,Rocketeer,8003,3,1
Darthpineapple401,Rocketeer,List of YouTube personalities,8006,3,1
Darthpineapple401,Rocketeer,Jalapeño,8009,3,1
Gus Polinski,Daniel Stern (actor),Star Wars Knights of the Old Republic II: The Sith Lords,8016,3,1
Gus Polinski,Star Wars Knights of the Old Republic II: The Sith Lords,Ghetto (Akon song),8017,4,0
Gus Polinski,Ghetto (Akon song),Christie Monteiro,8018,4,0
Gus Polinski,Christie Monteiro,San Marco,8019,4,0
Ben525,Wiki markup,User:Ben525/wiki links,8031,-1,0
Ben525,User:Ben525/lary barker links,Kaleidoscope,8033,-1,0
Ben525,Kaleidoscope,African dance,8034,3,1
Ben525,African dance,Rotation,8036,3,1
Ben525,Rotation,Anonymous (group),8038,4,0
Qwerty3573,Lisa Robin Kelly,Talk:Lizard,8047,-1,0
Qwerty3573,Talk:Lizard,Paintball,8048,4,0
Qwerty3573,Paintball,Lisa Robin Kelly,8049,4,0
Cumbrianlegend,West Lakes Academy,Plymouth Argyle F.C.,8051,3,1
Cumbrianlegend,Plymouth Argyle F.C.,West Lakes Academy,8052,4,0
Monopolydealfan,Monopoly Deal,Suave,8075,4,0
Vraballs,Drew Brees,"John F. Kennedy High School (Taylor, Michigan)",8082,3,1
Vraballs,Sam Gilliam,Bill Snyder,8089,3,1
Philly phillip,"Ridgefield, Washington",Yo,8105,4,0
Philly phillip,Yo,Colby-Jack,8106,4,0
Thnmrks,List of popular music genres,Doolittle Raid,8131,3,1
FarceFan,Audrina,Who Done It? (1949 film),8175,4,0
FarceFan,Chuck Evans (American football),Bernard Pollard,8180,2,1
FarceFan,Monkey Businessmen,Hula-La-La,8182,2,1
FarceFan,Talk:The Glass House (season 1),Don't Throw That Knife,8186,6,0
FarceFan,Juliet (Robin Gibb song),Movie Maniacs,8193,4,0
FarceFan,Movie Maniacs,Talk:Sports bra,8194,-1,0
FarceFan,Maryland Championship Wrestling,Self-Made Maids,8198,4,0
FarceFan,Shirts versus skins,Jesse Sorensen,8202,4,0
FarceFan,Jesse Sorensen,User:Booshakla,8203,-1,0
Buts2k97,Template:Liverpool F.C. squad,Jonjo Shelvey,8214,-1,0
Jax0527,Yahoo!,Yahoo!,8217,1,1
Jax0527,Yahoo!,Fire engine,8219,3,1
Pikminkid10,Blobfish,Summertime (DJ Jazzy Jeff & The Fresh Prince song),8239,4,0
Pikminkid10,Summertime (DJ Jazzy Jeff & The Fresh Prince song),Juan Rodríguez Cabrillo,8240,3,1
Walale12,Zimmermann Telegram,Popeye,8252,3,1
Walale12,Popeye,Gnaeus Julius Agricola,8253,3,1
Prytr,1996 Carolina Panthers season,Macaroni penguin,8270,4,0
Syncro Lord,Red Army,Liberation of Paris,8272,2,1
Jakedabeast,Reindeer,S*P*Y*S,8278,3,1
Jakedabeast,S*P*Y*S,Kentucky,8279,3,1
Sam13611,Jerry Spinelli,Eggs (novel),8282,1,1
Sam13611,Jerry Spinelli,Googolplex,8284,4,0
09westor,Adebayo Akinfenwa,Dan Potts (footballer),8295,3,1
Mitchelldales,"Melville, Saskatchewan",Aly Raisman,8332,3,1
Mitchelldales,Aly Raisman,Tatiana Gutsu,8333,2,1
Mitchelldales,Tatiana Gutsu,Napoleon,8334,3,1
Mitchelldales,Napoleon,Christine 'Peng Peng' Lee,8335,4,0
Mitchelldales,Karen Cockburn,Oksana Chusovitina,8340,3,1
Texas Liberal,Dallas Stars,Bedouin,8349,3,1
Texas Liberal,Bedouin,Canlan Ice Sports – York,8350,4,0
Texas Liberal,Canlan Ice Sports – York,Metrication in Canada,8351,4,0
Texas Liberal,Metrication in Canada,"Regency, Gauteng",8352,4,0
Texas Liberal,Leah Lakshmi Piepzna-Samarasinha,Dale Begg-Smith,8354,4,0
Texas Liberal,Dale Begg-Smith,Rainforest Cafe,8356,4,0
Texas Liberal,Rainforest Cafe,Vandalism,8357,3,1
Texas Liberal,Vandalism,Michel Bastarache,8358,4,0
Texas Liberal,Michel Bastarache,United States Border Patrol,8359,3,1
Death horn 5,Hammerhead shark,Religion in ancient Rome,8361,3,1
Death horn 5,Religion in ancient Rome,Thunderstorm,8362,3,1
Death horn 5,Thunderstorm,Halo (series),8363,3,1
Death horn 5,Halo (series),Edwin Hubble,8365,3,1
Death horn 5,Edwin Hubble,Ralph Klein,8366,4,0
Eatingbaconsince2000,JScript,Six Flags,8372,4,0
Risperidone1234,Risperidone,Cigarette,8380,3,1
Risperidone1234,Cigarette,BlackBerry Messenger,8381,3,1
Risperidone1234,BlackBerry Messenger,BlackBerry,8382,1,1
Risperidone1234,BlackBerry,Mr. Plod,8383,4,0
Risperidone1234,Noddy (character),Currys,8385,3,1
Risperidone1234,Curry,Tickling,8387,4,0
Risperidone1234,Katie Price,Smartphone,8390,3,1
Moayhsn,Limerick City Council,Limerick City Council,8393,1,1
Roosterppr,Talk:George Washington,Christopher B. Duncan,8413,-1,0
16cheungk1,Mao Zedong,Claes Oldenburg,8421,3,1
TenthProfit,BMW,Volkswagen,8425,1,1
TenthProfit,Clydeview Academy,William Morris,8433,4,0
Navyseals1209850,Nile,Net force,8436,3,1
Navyseals1209850,Net force,Fundamental Orders of Connecticut,8438,4,0
Navyseals1209850,Fundamental Orders of Connecticut,Marketing communications,8440,4,0
Yayyyayyayyaya131231,First Love (1977 film),Barry Yandell,8442,4,0
Tr3sLoverofToday,Ken Spears,Williams Street West,8447,3,1
Tr3sLoverofToday,Williams Street,DreamWorks Classics,8449,2,1
Tr3sLoverofToday,DreamWorks Classics,Bravest Warriors,8451,3,1
Tr3sLoverofToday,Bravest Warriors,NBC,8452,2,1
Tr3sLoverofToday,NBC,KaBlam!,8453,2,1
Tr3sLoverofToday,KaBlam!,Mina and the Count,8455,2,1
Tr3sLoverofToday,Mina and the Count,You Can't Do That on Television,8457,3,1
Tr3sLoverofToday,You Can't Do That on Television,Turkey Television,8458,1,1
Tr3sLoverofToday,Mina and the Count,Photo Dojo,8460,4,0
Tr3sLoverofToday,Dan Vs.,The Cow Who Wanted to Be a Hamburger,8464,3,1
Tr3sLoverofToday,The Cow Who Wanted to Be a Hamburger,The Cartoonstitute,8467,3,1
Tr3sLoverofToday,The Cartoonstitute,Nickelodeon Animation Studio,8468,2,1
Tr3sLoverofToday,Nickelodeon Animation Studio,What a Cartoon!,8469,2,1
Tr3sLoverofToday,What a Cartoon!,Robert Alvarez,8470,1,1
Tr3sLoverofToday,Robert Alvarez,Mutant Enemy Productions,8471,3,1
Tr3sLoverofToday,Mutant Enemy Productions,Buffy the Vampire Slayer,8475,1,1
Tr3sLoverofToday,Buffy the Vampire Slayer,"The Heart, She Holler",8476,2,1
Tr3sLoverofToday,"The Heart, She Holler",Nappy Boy Entertainment,8479,3,1
Tr3sLoverofToday,Nappy Boy Entertainment,Animaniacs,8481,3,1
Tr3sLoverofToday,Animaniacs,MTV (UK and Ireland),8482,3,1
Tr3sLoverofToday,MTV (UK and Ireland),List of programs broadcast by Hub Network,8483,2,1
Tr3sLoverofToday,List of programs broadcast by Hub Network,List of Happy Tree Friends characters,8485,3,1
Tr3sLoverofToday,List of Happy Tree Friends characters,Beavis and Butt-head,8488,3,1
Tr3sLoverofToday,Beavis and Butt-head,John Falsey,8489,3,1
Ebz212,Leaf,Redox,8492,2,1
Ebz212,Redox,Kevin Nolan,8496,4,0
Ebz212,Thomas Vermaelen,Cesc Fàbregas,8503,1,1
Gagua,Ground tissue,Inertia,8507,3,1
Gagua,Inertia,Median (geometry),8509,3,1
Gagua,Median (geometry),Bile,8510,4,0
Aknight142,Richard Whiting (abbot),Curitiba,8513,3,1
Wreklss1,Jason Campbell,Jason Campbell,8525,1,1
Terry3439,Civil War (college football game),"Bend, Oregon",8538,2,1
Terry3439,"Bend, Oregon",Gary Cole,8551,3,1
Terry3439,Gary Cole,The Food Wife,8552,3,1
Terry3439,The Food Wife,Gamma Phi Beta,8553,3,1
Terry3439,Gamma Phi Beta,Beta Theta Pi,8554,2,1
Terry3439,Beta Theta Pi,"Hanged, drawn and quartered",8557,3,1
DanielJJ,RockMelt,Chromebook,8597,2,1
DanielJJ,Chromebook,AppLocale,8598,4,0
DanielJJ,AppLocale,Sijil Pelajaran Malaysia,8599,3,1
DanielJJ,Sijil Pelajaran Malaysia,S.M.K Sultan Badlishah,8600,-1,0
BJSelavkaS1996,Bizarro (Six Flags New England),Press Your Luck,8609,3,1
BJSelavkaS1996,Press Your Luck,MC Skat Kat,8610,4,0
BJSelavkaS1996,MC Skat Kat,Maurice LaMarche,8612,3,1
BJSelavkaS1996,Template:Looney Tunes & Merrie Melodies,User talk:76.200.232.138,8615,-1,0
BJSelavkaS1996,User talk:76.200.232.138,The Looney Tunes Show,8617,1,1
BJSelavkaS1996,Nickelodeon Guts,User talk:BJSelavkaS1996,8620,-1,0
Proki,Panthera,Talk:Varanus salvadorii,8629,-1,0
Proki,Wikipedia:Reference desk/Science,Double-nosed Andean tiger hound,8644,5,0
Proki,Hairless dog,List of dog breeds by country,8648,2,1
Proki,List of dog breeds by country,Chinese Crested Dog,8649,1,1
Proki,Telomian,Phu Quoc Ridgeback,8654,2,1
Proki,Phu Quoc Ridgeback,Magyar agár,8655,2,1
Proki,Peruvian Hairless Dog,Bichon Frise,8680,2,1
Proki,Bichon Frise,Chow Chow,8681,2,1
Proki,Hairless dog,Vizsla,8694,3,1
Proki,List of dog breeds by country,Chartreux,8705,3,1
Proki,Donskoy cat,Bambino cat,8709,3,1
Proki,List of dog breeds by country,Irish Wolfhound,8713,1,1
Proki,Irish Wolfhound,Mexican Hairless Dog,8714,3,1
Proki,The Fox and the Hound 2,Saluki,8718,3,1
Proki,Saluki,Pug,8719,2,1
Proki,Pug,Dalmatian (dog),8720,2,1
Proki,Chinese Crested Dog,Cats 101,8727,3,1
Proki,List of dog breeds by country,Italian Greyhound,8741,1,1
Proki,Italian Greyhound,Galgo Español,8742,2,1
Proki,List of dog breeds by country,Rampur Greyhound,8745,1,1
Proki,Rampur Greyhound,Mudi,8746,3,1
Notfinn,Fox Broadcasting Company,Cthulhu Mythos deities,8756,3,1
Notfinn,Cthulhu Mythos deities,"Toledo, Ohio",8757,3,1
Notfinn,"Toledo, Ohio",Saudi Arabia,8759,3,1
4shoogen,The Lord of the Rings,Morgan Freeman,8775,3,1
4shoogen,Romania,Vlad the Impaler,8777,1,1
AMCHLiverpool,Sam Byram,Sam Byram,8780,1,1
Blademaster561,Advanced Configuration and Power Interface,Bruce-Grey Catholic District School Board,8784,5,0
Blademaster561,"Delhi Township, Hamilton County, Ohio",Delhi,8787,1,1
Cheesepary3,Amateur astronomy,Carmody,8791,-1,0
Valcon71,Solar power in the United States,Condominium,8794,2,1
Valcon71,Condominium,Biodiversity,8795,3,1
Suitgroup,Edgar Degas,List of territorial disputes,8807,3,1
Suitgroup,List of territorial disputes,Alfred Sisley,8808,3,1
Suitgroup,Georges Seurat,The Big Bang Theory,8810,3,1
Suitgroup,The Big Bang Theory,James Chadwick,8812,2,1
Qball5000,C.C. DeVille,Ski (soda),8815,3,1
Qball5000,Ski (soda),Dune buggy,8816,4,0
HCHalexfan,Preston North End F.C.,Grenada,8823,3,1
HCHalexfan,Grenada,Christmas carol,8827,3,1
HCHalexfan,Preston North End F.C.,Floor,8829,4,0
HCHalexfan,Floor,Steve Reich,8830,3,1
Sazbxr1,Achilles,Maya calendar,8838,3,1
Sazbxr1,Maya calendar,Triangular number,8839,3,1
Sazbxr1,Triangular number,Continent,8840,3,1
Sazbxr1,Continent,Thomas Becket,8843,3,1
BillyHoldMe,Beringia,Big Show,8845,4,0
BillyHoldMe,Christian Jones,"Tyler, The Creator production discography",8850,5,0
