username1,pagetitle1,pagetitle2,counter,hop,nhop
MattFlynnForPresident,Luke McCown,Brady Quinn,5551,2,1
MattFlynnForPresident,Brady Quinn,Matt Simms,5553,3,1
MattFlynnForPresident,Matt Simms,Jesus,5554,3,1
MattFlynnForPresident,Jesus,Tim Tebow,5555,3,1
MattFlynnForPresident,Wikipedia:Teahouse/Questions,Wikipedia:Requested articles/Sports,5557,-1,0
MattFlynnForPresident,Wikipedia:Teahouse/Questions,Jared Abbrederis,5559,4,0
MattFlynnForPresident,Jared Abbrederis,Wikipedia:Sandbox,5561,4,0
MattFlynnForPresident,Wikipedia:Sandbox,User:MattFlynnForPresident/sandbox,5564,-1,0
MattFlynnForPresident,Tim Tebow,Template:Green Bay Packers roster,5570,2,1
MattFlynnForPresident,Desmond Bishop,Terrell Sinkfield,5572,2,1
MattFlynnForPresident,Terrell Sinkfield,American football positions,5573,2,1
MattFlynnForPresident,American football positions,Sharrif Floyd,5574,3,1
MattFlynnForPresident,User:MattFlynnForPresident/sandbox,Graham Harrell,5594,-1,0
MattFlynnForPresident,Template:Green Bay Packers roster,Matt McGloin,5598,-1,0
MattFlynnForPresident,Matt McGloin,Rodney Smith (American football),5600,2,1
MattFlynnForPresident,Rodney Smith (American football),Denard Robinson,5601,3,1
MattFlynnForPresident,Matt Barkley,Caleb Hanie,5605,3,1
MattFlynnForPresident,Caleb Hanie,Cordarrelle Patterson,5606,2,1
MattFlynnForPresident,Matt Cassel,Eddie Lacy,5610,2,1
MattFlynnForPresident,Eddie Lacy,Chandler Harnish,5612,3,1
MattFlynnForPresident,Chandler Harnish,Josh Freeman,5613,2,1
MattFlynnForPresident,User:MattFlynnForPresident/sandbox,The Jackson 5,5615,-1,0
Yorkie595,Richard McCourt,The Yogscast,5628,3,1
Yorkie595,The Yogscast,Yorkie,5631,4,0
Yorkie595,User talk:Stormmeteo,User talk:Yorkie595,5635,-1,0
Datu Dong,Politics of Malta,Internet in the Philippines,5643,3,1
Datu Dong,Talk:Christian Social Union in Bavaria,Argentina,5645,3,1
Datu Dong,El Escorial,2016,5648,3,1
Datu Dong,2016,Abdul Hamid (politician),5649,3,1
Datu Dong,Abdul Hamid (politician),Headquarters of the United Nations,5650,3,1
Datu Dong,Headquarters of the United Nations,Manalo,5651,-1,0
Datu Dong,Manalo,Poliomyelitis eradication,5652,4,0
Datu Dong,Poliomyelitis eradication,Proportional representation,5653,2,1
Datu Dong,Proportional representation,Indonesian Red Cross Society,5654,3,1
Datu Dong,Talk:Indonesian Red Cross Society,"Malaysian general election, 2013",5656,-1,0
Datu Dong,"Malaysian general election, 2013",Philippines,5657,2,1
Datu Dong,Indonesian Red Cross Society,Abortion,5660,3,1
Datu Dong,Abortion,Talk:Abortion,5661,-1,0
Datu Dong,Talk:Abortion,Osama bin Laden,5665,3,1
Evlekis,Adrian Lulgjuraj,Kosovo student poisoning,5690,5,0
Evlekis,Kosovo student poisoning,Vassilios Skouris,5704,4,0
Evlekis,Vassilios Skouris,Human height,5705,3,1
Evlekis,Peć,Natural resources of Kosovo,5712,2,1
Evlekis,Tourism in Kosovo,Languages of the Philippines,5728,3,1
Evlekis,Tourism in Kosovo,Shemsi Beqiri,5752,3,1
Evlekis,Talk:Prince Abdi,Wikipedia:Administrators' noticeboard/Incidents,5759,5,0
Evlekis,Wikipedia:Administrators' noticeboard/Incidents,On Every Street,5761,4,0
Evlekis,On Every Street,Mižerja,5762,3,1
Evlekis,Organ theft in Kosovo,Borut Pahor,5771,3,1
Evlekis,Plamen Goranov,Islamic monuments in Kosovo,5774,5,0
Evlekis,Lizzie Phelan,Xherdan Shaqiri,5776,4,0
Evlekis,Xherdan Shaqiri,Hana Cakuli,5777,3,1
Evlekis,Hana Cakuli,Monuments of Kosovo,5778,2,1
Evlekis,Wikipedia:Neutral point of view/Noticeboard,Mestizo,5790,3,1
Evlekis,Mestizo,Status quo,5792,2,1
Evlekis,Tonibler,James Biberi,5805,3,1
Evlekis,Miloš Karadaglić,Sinan Hasani,5822,3,1
Evlekis,Bardhyl Çaushi,Wikipedia:Administrators' noticeboard/Edit warring,5927,-1,0
Evlekis,Eshref Ademaj,Talk:Eshref Ademaj,5996,-1,0
Evlekis,Monuments of Kosovo,Council of Ministers of Serbia and Montenegro,6008,3,1
Evlekis,Igor Jovičić,Politics of Serbia and Montenegro,6011,2,1
Evlekis,Template:History of Serbia,International recognition of Kosovo,6038,-1,0
Evlekis,Republic of Montenegro (1992–2006),Nikšić Municipality,6060,2,1
Evlekis,Elvir Muriqi,Kosovo Student Poisoning,6063,4,0
Evlekis,Talk:Bardhyl Çaushi,Besim Kabashi,6069,3,1
Evlekis,Đorđije Pajković,Birmingham City F.C.,6108,4,0
Evlekis,Nikola Pilić,Blažo Igumanović,6122,4,0
Evlekis,Blažo Igumanović,Rrahman Morina,6123,4,0
Evlekis,Rrahman Morina,"Vilusi, Nikšić",6125,4,0
Evlekis,"Talk:Vilusi, Nikšić",Speed limits in Bulgaria,6129,-1,0
Evlekis,Motorways in the Republic of Macedonia,Željko Bebek,6132,3,1
Evlekis,Kolubara District,Mërgim Mavraj,6144,3,1
Evlekis,Debatik Curri,Ana Ivanovic,6147,3,1
Evlekis,Partizan Stadium,Zhegër,6156,4,0
Evlekis,Zhegër,Kelmend region,6167,3,1
Evlekis,Kelmend region,Lazar Koliševski,6170,3,1
Evlekis,Lazar Koliševski,Socialist Autonomous Province of Vojvodina,6171,2,1
Evlekis,Tanya (name),Shkelzen Maliqi,6185,4,0
Evlekis,Ismail Kadare,Nicolas Tiangaye,6187,3,1
Evlekis,Lake Skadar,Faustin-Archange Touadéra,6192,4,0
Evlekis,Mariovo,Talk:François Bozizé,6220,-1,0
Evlekis,Alban Meha,Neven Subotić,6224,3,1
Evlekis,Novak Djokovic,Jeff Monson,6239,3,1
Evlekis,Taulant Xhaka,Brčko,6248,3,1
Evlekis,Majlinda Bregu,Koha Ditore,6252,4,0
Evlekis,Koha Ditore,Oujda,6253,4,0
Evlekis,Oujda,Croatia–Serbia relations,6254,4,0
Evlekis,Talk:NATO bombing of the Radio Television of Serbia headquarters,Bardhyl Ajeti,6260,4,0
Evlekis,Abdyl Frashëri,Meja massacre,6264,4,0
Evlekis,Talk:Meja massacre,Autonomous Province of Kosovo and Metohija,6274,3,1
Evlekis,Eros Ramazzotti,Olja Karleuša,6291,4,0
Evlekis,Olja Karleuša,KF Drita,6292,4,0
Evlekis,Shemsi Beqiri,North Bačka District,6297,3,1
Evlekis,Template:Bosilovo,Gabrovo humour,6300,-1,0
Evlekis,Talk:Meja massacre,User talk:Bobrayner,6330,-1,0
Evlekis,User talk:Bobrayner,Lake Radonjić massacre,6338,3,1
Evlekis,Slobodan Milošević,Socialist Party of Serbia,6346,1,1
Evlekis,Lake Radonjić massacre,Battle of Junik,6350,2,1
Evlekis,Incident at Pristina airport,Talk:Republika Srpska,6376,-1,0
Evlekis,Talk:Republika Srpska,Talk:Kosovo War,6379,-1,0
Evlekis,Air Force of Serbia and Montenegro,List of war films and TV specials,6383,3,1
Evlekis,Wikipedia:Administrators' noticeboard/Edit warring,Keynsham,6429,4,0
Evlekis,Template:Did you know nominations/Meja massacre,Camp Bondsteel,6474,2,1
Evlekis,Dajbabska Gora Tower,Tommy Clufetos,6491,5,0
Evlekis,Wikipedia:Redirects for discussion/Log/2013 April 2,Wikipedia:Sockpuppet investigations/Sinbad Barron,6497,-1,0
Evlekis,August 2010 West Bank shooting attack,Grocka,6501,4,0
Evlekis,Etrit Berisha,Šar Mountains,6550,2,1
Evlekis,User talk:Bobrayner,Antonella Mularoni,6558,5,0
Evlekis,User talk:Zetatrans,Hiking in Kosovo,6729,3,1
Evlekis,Shemsi Beqiri,Agim Ramadani,6741,3,1
Evlekis,North Kosovo crisis,Memli Krasniqi,6772,2,1
Evlekis,Foreign direct investments in Kosovo,Škocjan Caves,6776,3,1
Evlekis,Škocjan Caves,Al-Anfal Campaign,6779,3,1
Evlekis,NATO bombing of Yugoslavia,Nemanja Nedović,6789,3,1
Evlekis,User:Evlekis,List of tallest buildings in Africa,6802,-1,0
Evlekis,Tuzi,Zajas,6809,3,1
Evlekis,Balli Kombëtar,Masoud Barzani,6812,4,0
Evlekis,User:Evlekis,Slavs,6852,-1,0
Evlekis,Slavs,Olja Bećković,6854,3,1
Evlekis,Olja Bećković,Bujar Bukoshi,6855,4,0
Evlekis,Bujar Bukoshi,Darko Dražić,6857,5,0
Evlekis,Spring Shower,Talk:Slavs,6871,4,0
Evlekis,Talk:Slavs,Përparim Hetemaj,6872,5,0
Evlekis,Migjen Basha,Igor Lukšić,6875,3,1
Evlekis,Talk:Slavs,Subotica,6878,4,0
Evlekis,Subotica,Talk:Subotica,6880,-1,0
Evlekis,Talk:Subotica,Zaječar,6883,3,1
Evlekis,Erton Fejzullahu,Choe Yong-rim,6935,4,0
Evlekis,Blerim Destani,Ahmad Tejan Kabbah,6949,4,0
Evlekis,Rupite,List of cities in Kosovo,6953,3,1
Evlekis,Uroš Tripković,Drago Lovrić,6957,4,0
Evlekis,Turks in Kosovo,Dubrava Prison Massacre,6983,3,1
Evlekis,Dubrava Prison Massacre,Cinema of Kosovo,6985,2,1
Evlekis,Petrit Çeku,Maja Livadh,6991,3,1
Evlekis,Cinema of Kosovo,Glogovac,7022,2,1
Evlekis,Glogovac,Danny!,7024,4,0
Evlekis,Danny!,Katarina Josipi,7025,5,0
Evlekis,Katarina Josipi,Kočani,7026,3,1
Evlekis,Kosovo–Serbia relations,Stephen,7104,3,1
Evlekis,Talk:Cinema of Kosovo,Rona Nishliu,7119,3,1
Evlekis,Vesa Luma,User talk:King of Hearts,7126,-1,0
Evlekis,Marko Đurić,Neda Ukraden,7140,3,1
Evlekis,The Frog's Legacy,Universiteti i Prishtinës,7155,4,0
Evlekis,Storm Thorgerson,János Kardos,7170,4,0
Evlekis,Talk:North Kosovo crisis,Serbian Army,7182,2,1
Evlekis,Wikipedia:Arbitration/Requests/Enforcement,Talk:Climate of Kosovo,7219,-1,0
Evlekis,Wikipedia:Arbitration/Requests/Enforcement,Trepča Mines,7243,4,0
Evlekis,Talk:North Kosovo crisis,Common Diagnostic Model,7247,-1,0
Evlekis,United Nations Interim Administration Mission in Kosovo,Geography of Kosovo,7250,2,1
Evlekis,Demographics of Kosovo,Elez Han,7280,1,1
Evlekis,User talk:Sandstein,Poslishtë,7331,7,0
Evlekis,User talk:Bobrayner,"Devin, Bulgaria",7380,4,0
Evlekis,Emil Gargorov,Gloria (singer),7415,6,0
Evlekis,Gloria (singer),Alaska boundary dispute,7416,3,1
Evlekis,Alaska boundary dispute,Jaak Aaviksoo,7417,4,0
Evlekis,Jaak Aaviksoo,Scouse,7418,3,1
Evlekis,Wikipedia:Sockpuppet investigations/Evlekis,User talk:WilliamH,7421,-1,0
Evlekis,Wikipedia:Sockpuppet investigations/Evlekis,Born Free (music video),7424,-1,0
TATEEDADEEDA,Abbott Handerson Thayer,Abbott Handerson Thayer,7507,1,1
MyNameIsClifford,1980 ECAC North Men's Basketball Tournament,Lhenice,7513,5,0
MyNameIsClifford,"Le Grand, Iowa",Sherlock Holmes (2009 film),7515,4,0
MyNameIsClifford,4th General Assembly of Nova Scotia,Hippomobile,7517,4,0
MyNameIsClifford,Hippomobile,"Carlisle, Iowa",7518,4,0
MyNameIsClifford,"Le Grand, Iowa",Basilius Besler,7521,5,0
Ikeman947,Danny Granger,Iran and state-sponsored terrorism,7532,3,1
Ikeman947,Iran and state-sponsored terrorism,Iran–Iraq War,7535,2,1
Ikeman947,Iran–Iraq War,Sizdah Be-dar,7536,3,1
Ikeman947,Sizdah Be-dar,"Parkchester, Bronx",7537,4,0
TreCoolGuy,Tré Cool,List of 2012 albums,7573,4,0
TreCoolGuy,List of 2012 albums,Aerosmith,7574,1,1
TreCoolGuy,Aerosmith,99 Revolutions Tour,7575,3,1
TreCoolGuy,99 Revolutions Tour,Injustice: Gods Among Us,7577,3,1
TreCoolGuy,Injustice: Gods Among Us,2014 in film,7578,3,1
TreCoolGuy,Marvel Studios,List of films based on Marvel Comics,7586,1,1
TreCoolGuy,Marvel Studios,Flash in other media,7590,3,1
TreCoolGuy,Marvel Cinematic Universe,Template:Marvel Cinematic Universe,7642,2,1
TreCoolGuy,2013 in film,"Robert Downey, Jr.",7645,1,1
TreCoolGuy,Wikipedia:Articles for deletion/Iron Man franchise,Marvel Comics,7676,2,1
TreCoolGuy,User talk:68.199.153.156,Green Day,7678,3,1
TreCoolGuy,List of Paramount Pictures films,Indiana Jones and the Kingdom of the Crystal Skull,7812,1,1
TreCoolGuy,2014 in film,Star Wars Episode III: Revenge of the Sith,7847,2,1
TreCoolGuy,Iron Man 3,User:TreCoolGuy,7994,-1,0
TreCoolGuy,Marvel Cinematic Universe,Wikipedia talk:Twinkle,8014,-1,0
TreCoolGuy,2015 in film,Anchorman 2: The Legend Continues,8019,2,1
TreCoolGuy,Anchorman 2: The Legend Continues,2011 in film,8020,2,1
TreCoolGuy,DC Cinematic Universe,The Dark Knight Rises,8064,1,1
TreCoolGuy,A Nightmare on Elm Street (franchise),2016 in film,8189,3,1
TreCoolGuy,2016 in film,Avengers Assemble (TV series),8193,2,1
TreCoolGuy,File:Iron Man 3 theatrical poster.jpg,List of American superhero films,8325,-1,0
TreCoolGuy,Marvel Cinematic Universe,Ron Perlman,8436,3,1
TreCoolGuy,Batman: Arkham,Red Hot Chili Peppers,8451,3,1
TreCoolGuy,List of Paramount Pictures films,Spider-Man in other media,8502,3,1
TreCoolGuy,Spider-Man in other media,The Simpsons Movie,8503,3,1
TreCoolGuy,The Simpsons Movie,Lucasfilm,8504,2,1
TreCoolGuy,Benicio del Toro,Miles Teller,8519,3,1
TreCoolGuy,Chris Evans (actor),Vin Diesel,8527,2,1
TreCoolGuy,Vin Diesel,Michael Fassbender,8528,2,1
TreCoolGuy,Michael Fassbender,American Psycho (film),8531,2,1
TreCoolGuy,Marvel Entertainment,21 Jump Street,8538,3,1
TreCoolGuy,Green Day,Pop Disaster Tour,8543,1,1
TreCoolGuy,Green Day,Amber Heard,8551,3,1
TreCoolGuy,Amber Heard,The Wolverine (film),8552,3,1
TreCoolGuy,The Expendables 3,Ted (film),8570,3,1
TreCoolGuy,The Avengers (2012 film),Boulevard of Broken Songs,8577,4,0
TreCoolGuy,Boulevard of Broken Songs,Batman in film,8578,4,0
TreCoolGuy,Batman in film,Template:Family Guy,8579,3,1
TreCoolGuy,Captain America: The Winter Soldier,Carnage (comics),8587,2,1
TreCoolGuy,User:TreCoolGuy,Hulk in film,8622,-1,0
TreCoolGuy,Injustice: Gods Among Us,Arrow (TV series),8649,1,1
TreCoolGuy,Avengers: Age of Ultron,Leatherface,8758,3,1
TreCoolGuy,List of films based on Marvel Comics,Spider-Man,8774,2,1
TreCoolGuy,2015 in film,Bourne (film series),8801,2,1
TreCoolGuy,2015 in film,List of Batman films cast members,8806,3,1
TreCoolGuy,Guardians of the Galaxy (film),Superman/Batman,8813,2,1
TreCoolGuy,Ben Affleck filmography,Ben Affleck,8815,1,1
TreCoolGuy,List of Batman films cast members,Batman,8818,1,1
TreCoolGuy,List of Transformers film series cast and characters,Linkin Park,8836,3,1
TreCoolGuy,2015 in film,Batman v Superman: Dawn of Justice,8842,2,1
TreCoolGuy,Marvel One-Shots,Category:Iron Man films,8873,-1,0
TreCoolGuy,Guardians of the Galaxy (film),Beavis and Butt-head,8923,3,1
TreCoolGuy,2015 in film,Dracula Untold,8947,2,1
TreCoolGuy,Avengers: Age of Ultron,Dumb and Dumber To,8951,3,1
TreCoolGuy,Ghost Rider: Spirit of Vengeance,Nick Fury,8962,2,1
TreCoolGuy,Anchorman 2: The Legend Continues,Talk:Avengers: Age of Ultron,9003,-1,0
TreCoolGuy,Template:Avengers,Paul Rudd,9032,-1,0
TreCoolGuy,Avengers: Age of Ultron,Robert Costanzo,9046,3,1
TreCoolGuy,List of Transformers film series cast and characters,Marvel Television,9082,2,1
TreCoolGuy,Marvel Television,Defenders (comics),9085,1,1
TreCoolGuy,The Defender (TV series),Sony Pictures Entertainment,9089,3,1
TreCoolGuy,Marvel Studios,Daredevil (Marvel Comics),9092,1,1
TreCoolGuy,Jessica Jones,Cobie Smulders,9106,2,1
TreCoolGuy,2014 in film,Nightwing,9108,2,1
TreCoolGuy,Chris Pratt,Nirvana (band),9114,3,1
TreCoolGuy,Nirvana (band),Wasp (comics),9115,4,0
TreCoolGuy,Wasp (comics),Norah Jones,9116,3,1
TreCoolGuy,Ben Affleck filmography,Happy Madison Productions,9139,3,1
TreCoolGuy,Marvel Studios,Sinister Six,9190,2,1
TreCoolGuy,2015 in film,Super Bowl XLVII,9197,3,1
TreCoolGuy,Sinister Six,Disney Infinity,9205,3,1
TreCoolGuy,List of The Avengers: Earth's Mightiest Heroes characters,Punk rock,9249,3,1
TreCoolGuy,2012 in film,Booster Gold,9377,2,1
TreCoolGuy,List of Transformers film series cast and characters,Walt Disney Studios Motion Pictures,9409,3,1
TreCoolGuy,Walt Disney Studios Motion Pictures,Dwayne Johnson,9410,3,1
TreCoolGuy,User talk:68.199.153.156,Doctor Strange,9435,3,1
TreCoolGuy,User:TreCoolGuy/Iron Man trilogy,Jim Carrey filmography,9467,3,1
TreCoolGuy,Jim Carrey filmography,Arnold Schwarzenegger filmography,9469,3,1
TreCoolGuy,Chris Pratt,Avengers Confidential: Black Widow & Punisher,9485,3,1
TreCoolGuy,Happy Madison Productions,Platinum Dunes,9501,2,1
TreCoolGuy,Friday the 13th (franchise),Interstellar (film),9504,1,1
TreCoolGuy,Marvel Cinematic Universe,Star Wars Episode VII,9510,2,1
TreCoolGuy,Kim Soo-hyun,Jack Black,9514,2,1
TreCoolGuy,2015 in film,Super Bowl XLVIII,9528,2,1
TreCoolGuy,Marvel Cinematic Universe,Chloe Bennet,9580,2,1
TreCoolGuy,Clark Gregg,Template:Superman in popular media,9582,3,1
TreCoolGuy,Wikipedia:Administrators' noticeboard,Christopher Nolan,9598,3,1
TreCoolGuy,Marvel Television,Twilight (2008 film),9661,2,1
TreCoolGuy,Talk:List of Paramount Pictures films,Batman: Arkham Knight,9720,4,0
TreCoolGuy,Batman: Arkham,DC Universe Animated Original Movies,9722,2,1
TreCoolGuy,Batman: Assault on Arkham,Predator (franchise),9729,3,1
TreCoolGuy,Paramount Pictures,Template:Fox Animation,9745,2,1
TreCoolGuy,Batman in film,List of Marvel Cinematic Universe films,9780,2,1
TreCoolGuy,List of Batman films cast members,Titanfall,9808,2,1
TreCoolGuy,The Amazing Spider-Man 2,Ronin (Marvel Comics),9813,2,1
TreCoolGuy,Marvel Universe,2 Chainz,9850,3,1
TreCoolGuy,2 Chainz,Fast & Furious 7,9852,2,1
Josigu12,Banknote,Banknote,9857,1,1
Josigu12,Banknote,Doom Bar,9858,3,1
Josigu12,Doom Bar,2014 pro-Russian unrest in Ukraine,9859,3,1
DeppelerSM,So Cute,Perfect (grammar),9864,4,0
DeppelerSM,Perfect (grammar),I Love You,9868,7,0
DeppelerSM,I Love You,Valentine,9870,4,0
DeppelerSM,Valentine,Veganism,9871,3,1
Hasp65,List of Ben 10: Ultimate Alien episodes,List of Ben 10: Ultimate Alien episodes,9874,1,1
Hasp65,List of Ben 10: Ultimate Alien episodes,List of 4 O'Clock Club episodes,9875,5,0
Hasp65,List of 4 O'Clock Club episodes,"City of Preston, Lancashire",9876,3,1
Therealtruth69,Tyler Greene,Adam Wainwright,9885,3,1
Therealtruth69,Adam Wainwright,Matt Schaub,9886,3,1
Therealtruth69,Matt Schaub,Sam Bradford,9887,2,1
Therealtruth69,Sam Bradford,Chris Carpenter,9893,3,1
Therealtruth69,Matt Schaub,Jake Westbrook,9898,3,1
Unholyherget,Chemical element,"Wootton, Bedfordshire",9912,4,0
Chas5499,Agriculture,List of Batman: The Brave and the Bold characters,9923,4,0
Mikmak3000,Wikipedia:Sandbox,Sikh gurus,9933,-1,0
Mikmak3000,Sikh gurus,England national football team,9935,3,1
Mikmak3000,2010 FIFA World Cup,Provisional Irish Republican Army,9940,3,1
Mikmak3000,Provisional Irish Republican Army,Katie Price,9942,3,1
Mikmak3000,Jimmy Savile,Tottenham Hotspur F.C.,9945,2,1
Mikmak3000,Chelsea F.C.,Coggeshall,9950,3,1
Mikmak3000,Coggeshall,Fart,9951,4,0
Der Bosewicht,Catholic Church,House of Cards (U.S. TV series),9953,3,1
Cowboyz89,Gilbert Arenas,Washington Wizards,9968,1,1
Cowboyz89,Washington Wizards,Troy Jackson,9969,3,1
Shaymouse,Steven Tyler,St. Robert Catholic High School,9976,4,0
Joeymank,1976 Tangshan earthquake,Moon landing,9981,3,1
Joeymank,Moon landing,Transistor,9983,3,1
Jimmy Russel,Hatboro-Horsham Senior High School,Nirvikalpa,9989,4,0
Jimmy Russel,Hatboro-Horsham Senior High School,Bill Cook,9995,3,1
DanielStanworth,Virtue ethics,Doctrine of the Mean,10001,2,1
DanielStanworth,Doctrine of the Mean,Allen Ginsberg,10003,2,1
DanielStanworth,Allen Ginsberg,Theatre of Cruelty,10004,2,1
DanielStanworth,Theatre of Cruelty,Yorkshire County Cricket Club,10005,3,1
Ariat,Paris,Edmund Pevensie,10023,3,1
Ariat,Edmund Pevensie,Alex Field,10024,-1,0
Ariat,Alex Field,Motocycle,10025,4,0
Ariat,Motocycle,School of Economic Science,10026,4,0
Mackdaddyphresh,Bloomington High School North,Bloomington High School South,10032,1,1
Mackdaddyphresh,Bloomington High School South,Nitrogen,10041,3,1
TubbyElf,User:TubbyElf/sandbox,Vermin Supreme,10052,-1,0
Chelsealad21,Portsmouth F.C.,Sebastian Vettel,10058,3,1
Chelsealad21,Sebastian Vettel,Greenshaw High School,10059,3,1
Chelsealad21,Greenshaw High School,Crimes against humanity,10060,4,0
Chelsealad21,Crimes against humanity,Anal bleaching,10061,3,1
Chelsealad21,Anal bleaching,BSC Young Boys,10062,4,0
Muhaha289,Willy Russell,Buzz Aldrin,10072,3,1
Muhaha289,Buzz Aldrin,The Transformers: The Movie,10073,2,1
Muhaha289,The Transformers: The Movie,The Transformers (TV series),10075,1,1
Muhaha289,The Transformers (TV series),List of The Transformers episodes,10076,2,1
Muhaha289,The Transformers (TV series),Dred Scott,10078,4,0
Muhaha289,List of The Transformers episodes,Transformers: Fall of Cybertron,10080,2,1
Muhaha289,The Transformers (TV series),Jack Angel,10089,2,1
Muhaha289,Transformers: Fall of Cybertron,Autobot,10098,1,1
Muhaha289,Autobot,Frenzy (Transformers),10102,2,1
Muhaha289,Transformers: Fall of Cybertron,Bluestreak (Transformers),10105,2,1
Muhaha289,Bluestreak (Transformers),Nev the Bear,10106,3,1
Muhaha289,Nev the Bear,Andes,10107,2,1
Muhaha289,Andes,Mount Vesuvius,10110,2,1
Muhaha289,Mount Vesuvius,Batman,10111,3,1
Muhaha289,Batman,Chinese cuisine,10113,3,1
Dandanshanshan,Transport in Pakistan,Normanhurst School,10115,4,0
Dandanshanshan,Normanhurst School,Transport in Pakistan,10117,3,1
Dandanshanshan,Normanhurst School,Prostitution in Pakistan,10123,3,1
Dandanshanshan,Prostitution in Sri Lanka,Sri Lankan Tamils,10125,-1,0
Dandanshanshan,Sri Lankan Tamils,Sinhalese people,10127,1,1
Dandanshanshan,Sinhalese people,List of goalscoring goalkeepers,10128,4,0
Dandanshanshan,List of goalscoring goalkeepers,Joseph Goebbels,10129,3,1
Dandanshanshan,Joseph Goebbels,LeBron James,10130,3,1
Deryckpr,Russell Howard,Derek,10134,4,0
Deryckpr,Derek,Joe Pesci,10135,3,1
Deryckpr,Joe Pesci,Thomas Logan,10139,3,1
Eddieparma,Gun control,Mount Vernon,10141,2,1
Eddieparma,Mount Vernon,Anthony Burns,10146,3,1
Jellyman331,The Land Before Time III: The Time of the Great Giving,The Brave Little Toaster (film),10159,3,1
Jellyman331,The Brave Little Toaster (film),Once Upon a Forest,10165,2,1
Jellyman331,Once Upon a Forest,List of Nostalgia Critic episodes,10168,3,1
Jellyman331,List of Nostalgia Critic episodes,Quest for Camelot,10169,2,1
Jellyman331,Quest for Camelot,Space Jam,10170,2,1
Jellyman331,Cats Don't Dance,Cars (film),10173,2,1
Jellyman331,Cars (film),ParaNorman,10175,2,1
Jellyman331,ParaNorman,List of people who disappeared mysteriously,10178,3,1
Jellyman331,List of people who disappeared mysteriously,Last Days of Coney Island,10182,4,0
Jellyman331,Last Days of Coney Island,Aaliyah,10183,3,1
Ziploc Baggie ZZZ,The Streak,Sleeper hit,10190,3,1
Ziploc Baggie ZZZ,Sleeper hit,Ziploc,10191,3,1
Petererer9854,MS Liberty of the Seas,MS Liberty of the Seas,10199,1,1
Petererer9854,Freedom-class cruise ship,Tom Lister,10205,4,0
Petererer9854,Tom Lister,MS Express Samina,10206,4,0
Petererer9854,MS Express Samina,René Cogny,10207,-1,0
Petererer9854,René Cogny,The X Factor (UK series 8),10209,-1,0
Petererer9854,The X Factor (UK series 8),James Arthur (singer),10210,2,1
Ruke50,Jay Treaty,Neil Young,10222,3,1
Missile kid,Potato,Cabbage,10230,2,1
Missile kid,Cabbage,The Umbrella Academy: Apocalypse Suite,10231,4,0
Missile kid,The Umbrella Academy: Apocalypse Suite,American Landrace,10232,5,0
Missile kid,American and British English spelling differences,Hetalia: Axis Powers,10236,3,1
Heechunlee,Government,Kevin Joseph (baseball),10244,5,0
GCMutant,Arctic,Iraqis in Norway,10247,2,1
12boshoffd,User:12boshoffd/sandbox,Unix,10260,-1,0
Andrew Prado,Trans Europ Express,Ralf and Florian,10264,2,1
Andrew Prado,Ralf and Florian,A Distant Thunder (1978 film),10266,4,0
Andrew Prado,A Distant Thunder (1978 film),The Mix (Kraftwerk album),10268,4,0
Andrew Prado,The Mix (Kraftwerk album),Phaedra (album),10270,3,1
Andrew Prado,Phaedra (album),Holes (film),10271,3,1
Cmdprompt,List of nuclear holocaust fiction,"Salem, Virginia",10298,3,1
Cmdprompt,Michael Bay,File:Tielogo2012.jpg,10303,-1,0
Cmdprompt,File:Tielogo2012.jpg,Eminem,10304,-1,0
Elliechops,Stratovolcano,Side valley,10317,3,1
Elliechops,Side valley,Tributary,10318,1,1
Jstimmel,Shiloh Christian School,Billy Mays,10344,4,0
JordanW1,Rolls-Royce Merlin,Language (song),10348,4,0
JordanW1,Language (song),Dimebag Darrell,10349,3,1
Claytoncat,Mutualism (biology),Ice cap,10361,3,1
Claytoncat,Ice cap,H,10363,3,1
Cocacola125802,Harbor Square,"Atlantic City, New Jersey",10365,2,1
Cocacola125802,Showboat Atlantic City,Saint-Martin (Paris Métro),10368,-1,0
Cocacola125802,"Atlantic City, New Jersey",Pleasantville Public Schools,10373,2,1
Cocacola125802,Pleasantville Public Schools,1997,10374,5,0
Cocacola125802,"Atlantic City, New Jersey",United States,10377,2,1
Cocacola125802,United States,Bradlees,10378,3,1
Cocacola125802,Bradlees,Vehicle registration plates of the United States,10380,-1,0
Cocacola125802,Vehicle registration plates of the United States,List of tallest buildings in New York City,10381,2,1
Cocacola125802,List of tallest buildings in New York City,Template:NYC Metro sports,10385,3,1
Cocacola125802,Template:NYC Metro sports,Baseball park,10386,-1,0
Cocacola125802,Baseball park,Template:Philadelphia Sports,10387,2,1
Cocacola125802,Template:Philadelphia Sports,Template:New York Sports,10388,-1,0
Cocacola125802,Template:New York Sports,List of tallest buildings in Philadelphia,10389,-1,0
Cocacola125802,List of tallest buildings in Jersey City,Talk:Millennials,10396,-1,0
Cocacola125802,Talk:Millennials,Pacific coast,10397,4,0
Cocacola125802,Pacific coast,Bugs Bunny,10398,3,1
Cocacola125802,Bugs Bunny,Area code 609,10400,3,1
Cocacola125802,Area code 609,New York,10401,3,1
Cocacola125802,United States,Anglo-America,10404,2,1
