username1,pagetitle1,pagetitle2,counter,hop,nhop
IPhonehurricane95,Typhoon Flo (1990),1990 Pacific typhoon season,3855,2,1
IPhonehurricane95,1997 Pacific typhoon season,Typhoon Lynn (1987),3863,3,1
IPhonehurricane95,Typhoon Bess (1982),Typhoon Judy (1982),3880,2,1
IPhonehurricane95,Typhoon Judy (1982),Typhoon Angela,3882,3,1
IPhonehurricane95,Hurricane Katrina,Typhoon Ida (1958),3885,3,1
IPhonehurricane95,Typhoon Bart (1999),Typhoon Thelma (1987),3889,3,1
IPhonehurricane95,1987 Pacific typhoon season,2000 Atlantic hurricane season,3891,4,0
IPhonehurricane95,Typhoon Isa,Typhoon Peggy (1986),3893,3,1
IPhonehurricane95,Talk:Typhoon Peggy (1986),Typhoon Doug (1994),3900,-1,0
IPhonehurricane95,Typhoon Bart (1999),Talk:Typhoon Bart (1999),3911,-1,0
IPhonehurricane95,Talk:Typhoon Bart (1999),Tropical cyclone,3912,-1,0
IPhonehurricane95,User:IPhonehurricane95,File:HERNAN LANDFALL MEXICO.gif,3935,-1,0
IPhonehurricane95,Hurricane Hernan (1996),Template:Infobox hurricane/doc,3945,-1,0
IPhonehurricane95,1990 Pacific hurricane season,Hurricane Nora (1997),3968,2,1
IPhonehurricane95,1979 Atlantic hurricane season,Hurricane Pauline,3995,2,1
IPhonehurricane95,Template:Infobox hurricane/doc,Hurricane Felicia (2009),4026,3,1
IPhonehurricane95,Hurricane Hilary (1993),Tropical Storm Beatriz (1993),4075,4,0
Allhailshadow22,Squid Girl,Call of Duty: Ghosts,4127,3,1
Qweasdfrg,Hampton Court Palace,Hampton Court Palace,4130,1,1
Qweasdfrg,The Faerie Queene,Heusden,4134,4,0
Qweasdfrg,Katie Price,One Direction,4139,2,1
Donttrytoguessmyname,Anandalaya Education Society,Internet censorship in Singapore,4141,4,0
Donttrytoguessmyname,Internet censorship in Singapore,Anandalaya Education Society,4145,-1,0
Donttrytoguessmyname,Anandalaya Education Society,Talk:Rahul Gandhi,4146,-1,0
Donttrytoguessmyname,Talk:Rahul Gandhi,"Anand, Gujarat",4147,-1,0
Donttrytoguessmyname,"Anand, Gujarat",Rahul Gandhi,4148,3,1
Donttrytoguessmyname,Rahul Gandhi,Vietnam,4149,2,1
Donttrytoguessmyname,Chandigarh,Subramanian Swamy,4154,2,1
Bluey56056,William Wentworth,Gregory Blaxland,4160,1,1
Bluey56056,Holey dollar,Coal,4166,3,1
Joncat123,Austria-Hungary,Helwan 51,4169,3,1
Joncat123,Helwan 51,Brad Bird,4170,3,1
Joncat123,Brad Bird,Wikipedia:Sandbox,4174,4,0
Joncat123,Teleportation,Black Death,4179,3,1
Joncat123,Black Death,Age of Empires II: The Age of Kings,4180,2,1
Joncat123,Age of Empires II: The Age of Kings,Illuminati,4181,3,1
Joncat123,Illuminati,List of rocket launchers,4182,4,0
Joncat123,List of rocket launchers,List of Roman gladiator types,4184,4,0
Joncat123,Gangster,Patrick Lin,4195,4,0
Kunal hashmi,User talk:Kunal hashmi,The Darkest Hour (film),4202,1,1
Kunal hashmi,The Darkest Hour (film),Abraham Lincoln: Vampire Hunter,4204,2,1
Kunal hashmi,Abraham Lincoln: Vampire Hunter,Prometheus (2012 film),4205,2,1
Kunal hashmi,Prometheus (2012 film),Project X (2012 film),4206,3,1
Kunal hashmi,Project X (2012 film),Loop Mobile,4208,3,1
Kunal hashmi,Loop Mobile,Warm Bodies,4209,4,0
Kunal hashmi,Warm Bodies,User talk:Kunal hashmi,4210,-1,0
Mattcymru,Foel Grach,List of mountains and hills of the British Isles by height,4218,3,1
Mattcymru,List of mountains and hills of the British Isles by height,Pensarn,4219,3,1
Mattcymru,Gwrych Castle,Moelfre Isaf,4223,2,1
Mattcymru,Abergele,Industrial Light & Magic,4229,3,1
Mattcymru,Category:Fictional ghosts,Ynys Lochtyn,4232,-1,0
Mattcymru,Ynys Lochtyn,Wrexham,4233,2,1
Mattcymru,Wrexham,Great Orme,4234,2,1
Mattcymru,North Wales,Their Law: The Singles 1990–2005,4237,4,0
Mattcymru,Their Law: The Singles 1990–2005,Moelfre Uchaf,4239,5,0
Mattcymru,Moelfre Uchaf,Llanddulas,4241,2,1
Mattcymru,Llanddulas,Snowdon,4242,3,1
Mattcymru,Pegwn Mawr,Mynydd Hiraethog,4252,3,1
Mattcymru,Abergele,Waun Claerddu,4261,3,1
Mattcymru,"Narberth, Pembrokeshire","Penygroes, Gwynedd",4287,3,1
Mattcymru,Eglwysbach,Llanrug,4289,3,1
Mattcymru,"Penygroes, Gwynedd",Ynys Gifftan,4292,2,1
Mattcymru,Ynys Gifftan,Aran Fawddwy,4293,2,1
Mattcymru,Mynydd Perfedd,Waun Rydd,4298,4,0
Mattcymru,Ruthin,Dyffryn Ardudwy,4309,3,1
Mattcymru,Snowdon,Carneddau,4323,2,1
Mattcymru,Wales,Moel Eilio (Carneddau),4325,3,1
Mattcymru,List of mountains and hills of the British Isles by height,Moel y Gamelin,4327,1,1
Mattcymru,List of mountains and hills of the British Isles by height,Llan Ddu Fawr,4329,1,1
Mattcymru,List of mountains and hills of the British Isles by height,"Beacon Hill, Powys",4340,1,1
Mattcymru,Mwdwl-eithin,Pen-y-Pass,4344,3,1
Mattcymru,Abergele,Pen Llithrig y Wrach,4371,3,1
Mattcymru,Moel Hebog,Tarrenhendre,4373,3,1
Mattcymru,Tarrenhendre,Cefn Croes Wind Farm,4374,3,1
Mattcymru,Cefn Croes Wind Farm,Esclusham Mountain,4375,3,1
Mattcymru,Pen-y-Pass,Maesglase,4379,3,1
Mattcymru,Wales,Ynys Llanddwyn,4383,2,1
Mattcymru,Ynys Llanddwyn,Conwy,4384,2,1
Mattcymru,List of ethnic slurs,Wrexham F.C.,4388,3,1
Mattcymru,Wrexham F.C.,Gary Glitter,4389,3,1
Mattcymru,Wales,Bardsey Island,4394,2,1
Mattcymru,Bardsey Island,2 Girls 1 Cup,4395,4,0
Mattcymru,Wales,Ramsey Island,4398,2,1
Mattcymru,Ramsey Island,Bronington,4400,3,1
Mattcymru,Chirk,"Beulah, Ceredigion",4402,3,1
Mattcymru,"Beulah, Ceredigion","Cardigan, Ceredigion",4403,2,1
Mattcymru,Waun Claerddu,East Thrace,4405,4,0
Mattcymru,Great Orme,Clwydian Range,4407,2,1
Mattcymru,Clwydian Range,There's No Other Way,4408,4,0
Mattcymru,There's No Other Way,Experience,4409,3,1
Mattcymru,Experience,Ages of consent in North America,4410,3,1
Mattcymru,Ages of consent in North America,Pedophilia,4411,3,1
Mattcymru,Pedophilia,List of islands of Wales,4414,3,1
Mattcymru,List of islands of Wales,Holyhead,4415,2,1
Mattcymru,Menai Bridge,Gaerwen,4417,1,1
Mattcymru,Gaerwen,Ceredigion,4418,3,1
Mattcymru,Ages of consent in North America,Survival sex,4423,2,1
Mattcymru,Survival sex,Europe,4424,3,1
Mattcymru,Europe,Anglesey,4425,2,1
Mattcymru,Anglesey,List of extinct animals of the British Isles,4427,3,1
Mattcymru,List of mammals of Great Britain,List of birds of Wales,4429,1,1
Mattcymru,Cefn Croes Wind Farm,St Asaph,4436,2,1
Mattcymru,St Asaph,Svalbard,4438,3,1
Mattcymru,Svalbard,Saltney,4439,4,0
Mattcymru,Saltney,Star Wars (film),4440,3,1
Mattcymru,Star Wars (film),Bala Lake,4441,3,1
Mattcymru,Bala Lake,Llŷn Peninsula,4442,2,1
Mattcymru,Llŷn Peninsula,Geography of Wales,4443,2,1
Mattcymru,North Wales,Geology of Great Britain,4449,2,1
Mattcymru,Geology of Great Britain,"Valley, Anglesey",4450,3,1
Mattcymru,Llandudno Junction,List of localities in Wales by population,4456,2,1
Mattcymru,Wrexham,Moel hiraddug,4471,3,1
Mattcymru,Moel Hiraddug,Slaughterhouse,4473,3,1
Mattcymru,Vigevano Cathedral,Wrexham Cathedral,4476,4,0
Mattcymru,Wrexham,Deganwy Castle,4480,3,1
Mattcymru,Volcanic plug,Moel-y-Parc transmitting station,4482,3,1
Mattcymru,Mynydd Hiraethog,Easter Island,4485,3,1
Mattcymru,Easter Island,Flintshire,4488,3,1
Mattcymru,Powys,South Wales,4491,2,1
Mattcymru,Ages of consent in North America,Llangefni,4498,3,1
Mattcymru,Bardsey Island,Llanidloes,4507,2,1
Mattcymru,Llanidloes,Jiroemon Kimura,4508,4,0
Mattcymru,"Holy Island, Anglesey",Welshpool,4511,3,1
Mattcymru,Welshpool,Police state,4512,3,1
Yadferhad,Carmen Suleiman,Rosie Huntington-Whiteley,4529,4,0
Yadferhad,Rosie Huntington-Whiteley,Apple Inc.,4530,3,1
Jordan Chuck,Karise Eden,Sharon Cuneta,4540,3,1
Jordan Chuck,Honorific nicknames in popular music in the Philippines,Scotty McCreery,4547,3,1
Jordan Chuck,Lady Gaga,Beyoncé,4593,1,1
Jordan Chuck,Jessica Mauboy,Regine Velasquez,4597,2,1
Jordan Chuck,Smart Araneta Coliseum,Willow Smith,4600,3,1
Jordan Chuck,Honorific nicknames in popular music,Avril Lavigne,4604,2,1
Jordan Chuck,Avril Lavigne,Fantasy (Regine Velasquez album),4605,3,1
Jordan Chuck,Pops Fernandez,Carly Rae Jepsen,4612,3,1
Jordan Chuck,Ashley Olsen,Christina Grimmie,4629,3,1
Jordan Chuck,Honorific nicknames in popular music in the Philippines,Mutya Buena,4634,3,1
Jordan Chuck,Mutya Buena,Celine Dion,4635,2,1
Jordan Chuck,Believe (Justin Bieber album),Marilyn Monroe,4638,3,1
Jordan Chuck,Marilyn Monroe,Adele,4639,2,1
Jordan Chuck,Jessica Mauboy,Britney Spears,4641,2,1
Jordan Chuck,Britney Spears,Lana Del Rey,4642,1,1
Jordan Chuck,Honorific nicknames in popular music,Trish Stratus,4647,2,1
Jordan Chuck,Demi Lovato,Kesha,4654,2,1
Jordan Chuck,Lady Gaga,T-Pain,4659,2,1
Jordan Chuck,T-Pain,Sydney Super Dome,4660,3,1
Jordan Chuck,Beyoncé,Taylor Lautner,4663,2,1
Jordan Chuck,Taylor Lautner,Psy,4665,3,1
Jordan Chuck,Psy,One Direction,4668,2,1
Jordan Chuck,One Direction,Lily Allen,4669,2,1
Jordan Chuck,Nicki Minaj,List of World Heavyweight Champions (WWE),4677,3,1
Jordan Chuck,Chris Crocker,Greyson Chance,4705,3,1
Jordan Chuck,Jennifer Lopez,Lil Wayne,4709,2,1
Jordan Chuck,Honorific nicknames in popular music,Samantha Jade,4714,2,1
Jordan Chuck,Honorific nicknames in popular music,Gangnam Style,4716,2,1
Jordan Chuck,Honorific nicknames in popular music,Sarah De Bono,4719,3,1
Jordan Chuck,Lily Allen,Cody Simpson,4723,3,1
Jordan Chuck,Lady Gaga,Taylor Swift,4725,2,1
Jordan Chuck,Lady Gaga,Susan Boyle,4727,2,1
Jordan Chuck,Madonna (entertainer),Stacie Orrico,4735,3,1
Jordan Chuck,Carly Rae Jepsen,Ariana Grande,4738,2,1
Jordan Chuck,Katy Perry,Judas (Lady Gaga song),4740,2,1
Jordan Chuck,Kelly Clarkson,I Knew You Were Trouble,4742,2,1
Jordan Chuck,Honorific nicknames in popular music,Bruno Mars,4749,2,1
Jordan Chuck,Jessica Mauboy,Iyaz,4754,2,1
Jordan Chuck,Lady Gaga,Azealia Banks,4762,2,1
Jordan Chuck,Azealia Banks,Gwen Stefani,4763,2,1
Jordan Chuck,Rihanna,Will.i.am,4780,1,1
Jordan Chuck,Jessica Mauboy,Rita Ora,4785,2,1
Jordan Chuck,Rita Ora,Jessie J,4787,1,1
Jordan Chuck,Nicki Minaj,Redfoo,4790,2,1
Irandisk,User talk:Irandisk,User talk:Irandisk,0,-1,0
Nizam655,User talk:Nizam655,User:Nizam655/sandbox,57,-1,0
Nizam655,User:Nizam655/sandbox,Information and media literacy,58,4,0
Plsstahp,User talk:Plsstahp,Worm (disambiguation),304,-1,0
Plsstahp,User talk:Plsstahp,User:Plsstahp/sandbox,313,-1,0
Kerri Pomo,Talk:My Little Pony,User talk:Kerri Pomo,571,-1,0
Manisgv,User talk:Dawnseeker2000,Portal:Science/Featured article/1,601,-1,0
Henryjin2001,User talk:173.180.25.240,User:Henryjin2001,789,-1,0
Nepalibharath32,Khiladi 786,User talk:Nepalibharath32,859,-1,0
Youcancallmecoop,User talk:WadeSimMiser,November,1071,4,0
Youcancallmecoop,November,User talk:Youcancallmecoop,1072,-1,0
Kkkaaaiii,Gross domestic product,Real SPAL,1312,4,0
Mclabid007,Geo News,User talk:Mclabid007,1413,-1,0
Mike legend yes,Jane Hill,User:Mike legend yes/EditCounterOptIn.js,1515,-1,0
Gree Guy,USA Today,User talk:Gree Guy,1532,-1,0
LittleBritain1,User:LittleBritain1,Total War: Rome II,1609,-1,0
LittleBritain1,Total War: Rome II,User talk:LittleBritain1,1610,-1,0
LittleBritain1,User talk:LittleBritain1,Boomerang (UK & Ireland),1611,3,1
LittleBritain1,User talk:LittleBritain1,Transformers: Age of Extinction,1620,4,0
Rosing the bow,University of Portsmouth,North East Derbyshire,1651,3,1
Amaya Wilkie,Jack Douglass,User talk:Amaya Wilkie,1760,-1,0
Mksah324,User talk:Mksah324,Library classification,1762,-1,0
Crazytrain047,Blink-182,User:Mrcolgate1/Cobus Potgieter,1871,-1,0
Crazytrain047,User:Mrcolgate1/Cobus Potgieter,"Tamworth, New South Wales",1872,4,0
Monorail du Plessis,"North Great River, New York",User talk:Monorail du Plessis,1935,-1,0
Rec133,"United States presidential election, 2016",User:Rec133,1984,-1,0
Pitt1212,The Specials,User talk:WadeSimMiser,2074,-1,0
An iPhone 5 and a hurricane,2013 Pacific hurricane season,User talk:An iPhone 5 and a hurricane,2206,-1,0
Mattyburridge123456,2000 AFL season,User:Mattyburridge123456/sandbox,2233,-1,0
Mattyburridge123456,User:Mattyburridge123456/sandbox,2008 AFL season,2234,-1,0
Raninghai,User talk:EuroCarGT,User talk:Doncram,2492,-1,0
Raninghai,User talk:Doncram,User talk:Raninghai,2494,-1,0
Raninghai,User talk:Raninghai,Sawan,2495,-1,0
Raninghai,Sawan,User talk:SpacemanSpiff,2496,-1,0
Raninghai,User talk:SpacemanSpiff,User:Raninghai,2497,-1,0
Sinbad the sailor,User:Sinbad the sailor/gallery,Parikshit,2614,-1,0
Sinbad the sailor,File:021015-puck-woodruff.jpg,User:Sinbad the sailor/gallery,2628,-1,0
Glennglog22,Human feces,User:Glennglog22,2642,-1,0
Glennglog22,User:Glennglog22,Sound Blaster,2643,-1,0
Glennglog22,User:Glennglog22,GoodNites,2648,-1,0
Anushka127,Aishwarya Rai Bachchan filmography,User talk:Anushka127,2761,-1,0
Webbesam001,"Union High School (Camas, Washington)",Wikipedia:Edit filter/False positives/Reports,2790,-1,0
I am smarter than a 5th grader,User talk:I am smarter than a 5th grader/sandbox,Summer,2792,-1,0
Barkleyruiz1522s,User:Barkleyruiz1522s,User:Barkleyruiz1522s,3012,-1,0
Applelib,User talk:Xy7,User:Applelib,3090,-1,0
Applelib,Wikipedia:FurMe,User talk:SQL,3098,-1,0
Applelib,User:ClueBot III/Master Detailed Indices/User talk:SQL,User:Applelib/sandbox/,3100,-1,0
Mcarp20,User talk:Mcarp20/sandbox,Belarus,3107,-1,0
Swedigimon,Template:ICarly,Big Time Suprise,3168,-1,0
Swedigimon,Big Time Suprise,List of Disney Channel crossovers,3169,2,1
Swedigimon,List of Pokémon: Black & White: Rival Destinies episodes,Flash Forward (Event),3172,3,1
Swedigimon,Flash Forward (Event),Template:It's a Laugh Productions,3173,2,1
Ekealexa,Jessie (TV series),User talk:Ekealexa,3183,-1,0
14recine,User:14recine,Flipnote Studio,3213,2,1
Drlf,DirecTV,User:Drlf,3375,-1,0
Drlf,User talk:Drlf,Wikipedia talk:Stub,3377,-1,0
Drlf,User talk:Drlf,Hornet (roller coaster),3393,-1,0
Drlf,Hornet (disambiguation),User:Drlf/Texas Tornado (Amarillo Tx Rollercoaster)),3397,-1,0
Drlf,User:Drlf/Texas Tornado (Amarillo Tx Rollercoaster)),Wonderland Park (Texas),3400,-1,0
Drlf,Gollum,File talk:Cloud computing.svg,3451,-1,0
Drlf,File talk:Cloud computing.svg,Talk:O Entertainment,3452,-1,0
Drlf,Wikipedia:Articles for deletion/Paul the monkey,"Talk:Why, Arizona",3460,-1,0
Drlf,Influenza,Talk:Duets (TV series),3468,-1,0
Drlf,Talk:Duets (TV series),Talk:National Lift Tower,3469,-1,0
Drlf,Talk:National Lift Tower,Talk:Syrian Civil War,3470,-1,0
Drlf,Talk:President of the Republic of Texas,File talk:Lebanon (orthographic projection).svg,3478,-1,0
Drlf,File talk:Lebanon (orthographic projection).svg,Talk:Tubule,3479,-1,0
Drlf,Talk:Tubule,Talk:Texas secession movements,3480,-1,0
Drlf,American Civil War,File talk:Syrian Civil War.svg,3487,-1,0
Drlf,File talk:Syrian Civil War.svg,John Lennon,3488,-1,0
Robbieranger,User talk:Robbieranger,ECW (WWE),3507,3,1
Robbieranger,Talk:St James' Park,User talk:Leaky caldron,3514,-1,0
Robbieranger,User talk:Leaky caldron,Liberty Professionals F.C.,3515,3,1
Triplejdawg3000,Ryse: Son of Rome,User:DavidLeighEllis/TalkPageArchiveOne,3599,-1,0
Solomon Mercado3,Japeth Aguilar,User talk:Solomon Mercado3,3601,-1,0
IPhonehurricane95,Hurricane Marty (2003),Hurricane Philippe (2011),3661,3,1
IPhonehurricane95,Hurricane Ophelia (2011),Hurricane Ignacio (1979),3671,3,1
IPhonehurricane95,User talk:IPhonehurricane95,Typhoon Grace (1959),3750,3,1
IPhonehurricane95,Hurricane Earl (2010),Tropical Storm Ingrid (2007),3765,2,1
IPhonehurricane95,User talk:187.113.88.236,Typhoon Gay (1992),3826,-1,0
IPhonehurricane95,Typhoon Ruby (1988),Typhoon Seth (1994),3831,2,1
IPhonehurricane95,Portal:Tropical cyclones/Selected article/18,1994 PTS,3852,4,0
IPhonehurricane95,1994 PTS,Typhoon Flo (1990),3853,3,1
IPhonehurricane95,Typhoon Bart (1999),User talk:69.14.44.220,3860,-1,0
IPhonehurricane95,Typhoon Lynn (1987),Typhoon Orchid (1994),3874,3,1
IPhonehurricane95,Typhoon Peggy,Hurricane Nate,3897,7,0
IPhonehurricane95,Template:Costliest Pacific typhoons,Typhoon Bart (Pacific 1999),3926,4,0
IPhonehurricane95,Typhoon Bart (1999),Template:Storm Path,3951,-1,0
IPhonehurricane95,Template:Infobox hurricane/doc,1979 Canada Subtropical Storm,3953,3,1
IPhonehurricane95,Typhoon Doug (1994),Talk:Hurricane Cindy (1999),3973,-1,0
IPhonehurricane95,List of storms in the 2001 Atlantic hurricane season,Hurricane Noel (2001),3984,1,1
IPhonehurricane95,Hurricane Pauline,User talk:Thegreatdr,3996,-1,0
IPhonehurricane95,List of Category 4 Atlantic hurricanes,Hurricane Felix (1989),4002,2,1
IPhonehurricane95,Hurricane Ismael,Tropical Depression Nine (1987),4010,3,1
IPhonehurricane95,Hurricane Allen,1984 PTS,4019,2,1
IPhonehurricane95,1984 PTS,Hurricane Gladys (1968),4020,4,0
IPhonehurricane95,Hurricane Felicia (2009),Talk:Tropical Depression Two (1999),4027,-1,0
IPhonehurricane95,Talk:Tropical Depression Two (1999),Tropical Depression Two (1999),4028,-1,0
IPhonehurricane95,User talk:IPhonehurricane95,Hurricane Roxanne,4034,2,1
IPhonehurricane95,User:IPhonehurricane95,User:IPhonehurricane95/Selected picture/8,4040,-1,0
IPhonehurricane95,User:IPhonehurricane95/Selected picture/11,User:IPhonehurricane95/Picture of the day/Hurricane Katrina,4054,-1,0
IPhonehurricane95,2004 Atlantic hurricane season,Effects of Hurricane Felix in Nicaragua,4061,2,1
IPhonehurricane95,Preparations for Hurricane Katrina,Hurricane Charley (1992),4064,2,1
IPhonehurricane95,Hurricane Charley (1992),1991 Pacific hurricane season,4065,2,1
IPhonehurricane95,Hurricane Orlene (1992),Hurricane Allison (1995),4079,3,1
IPhonehurricane95,User talk:IPhonehurricane95,Hurricane Roslyn (1986),4103,4,0
Acook1996,Hull F.C.,Oblivion (2012 novel),4117,3,1
Acook1996,Oblivion (2012 novel),Hiccup,4118,4,0
Qweasdfrg,Long jump,User talk:Qweasdfrg,4136,-1,0
Qweasdfrg,User talk:Qweasdfrg,Katie Price,4137,4,0
Donttrytoguessmyname,User:Donttrytoguessmyname,Chandigarh,4152,-1,0
Bluey56056,User:Bluey56056,William Wentworth,4158,-1,0
Joncat123,Wikipedia:Accuracy dispute,Dwarf (Norse mythology),4176,-1,0
Joncat123,Dwarf (Norse mythology),Teleportation,4177,3,1
Joncat123,User:Joncat123,User talk:Joncat123,4199,-1,0
Mattcymru,1 E+10 m²,Castell Cawr,4247,5,0
Mattcymru,Castell Cawr,Kimnel Bay,4248,2,1
Mattcymru,Kimnel Bay,Pegwn Mawr,4251,3,1
Mattcymru,Waun Claerddu,Waen Claerddu,4262,2,1
Mattcymru,Waen Claerddu,Llansannan,4263,3,1
Mattcymru,Dyffryn Ardudwy,Mynydd bodran,4312,3,1
Mattcymru,List of mountains and hills of the British Isles by height,Siamber trawsfynydd,4360,1,1
Mattcymru,Wales,User talk:Brianann MacAmhlaidh,4522,-1,0
Mattcymru,"Holy Island, Anglesey",User talk:Mattcymru,4526,-1,0
Jordan Chuck,Beyond (Chris Crocker album),Karise Eden,4537,3,1
Jordan Chuck,Lady Starlight,List of highest-grossing concerts,4618,2,1
Dhdfdfhfdhfdhfd,Eric Harris and Dylan Klebold,User talk:Dhdfdfhfdhfdhfd,4792,-1,0
Dhdfdfhfdhfdhfd,User talk:Dhdfdfhfdhfdhfd,Boston Marathon bombing,4794,3,1
Mblaqcnp,Thunder (singer),Seung ho,4822,3,1
Mblaqcnp,Mirue,Smash (Indonesian band),4828,3,1
