username1,pagetitle1,pagetitle2,counter,hop,nhop
Serpinium,Descent 3,Talk:Descent 3,7479,-1,0
Serpinium,Descent 3,Descent II,7484,1,1
Serpinium,Descent II,Talk:Need for Speed (film),7508,-1,0
Serpinium,Talk:Need for Speed (film),Holographic data storage,7510,5,0
Serpinium,Holographic data storage,Dissolution (Forgotten Realms novel),7511,5,0
Serpinium,Dissolution (Forgotten Realms novel),Homebuilt computer,7512,4,0
Serpinium,Talk:Descent 3,The More We Get Together,7517,5,0
Serpinium,The More We Get Together,3D camcorder,7518,4,0
Serpinium,3D camcorder,Talk:TV tuner card,7519,-1,0
Serpinium,Talk:Need for Speed (film),Exoplanet,7521,4,0
Serpinium,Exoplanet,Argentinosaurus,7522,3,1
Serpinium,Argentinosaurus,Maximum Ride,7523,4,0
Serpinium,Maximum Ride,Talk:Dracula Untold,7524,-1,0
Serpinium,Talk:Dracula Untold,Talk:Signs (film),7525,-1,0
Serpinium,Talk:Signs (film),Bacteriophage,7526,3,1
Serpinium,Bacteriophage,Ocean,7527,2,1
Serpinium,Ocean,Talk:Deaths in 2014,7528,-1,0
Serpinium,Talk:Signs (film),The Andromeda Strain (film),7531,3,1
Serpinium,The Andromeda Strain (film),2001 Mars Odyssey,7534,3,1
Serpinium,Talk:Brickfilm,Comet,7537,4,0
Serpinium,Comet,Comet West,7538,1,1
Serpinium,Dell Precision,Rafael Trujillo,7540,4,0
Serpinium,Rafael Trujillo,Backslash,7542,3,1
Serpinium,Backslash,Classificatory disputes about art,7543,4,0
Serpinium,Classificatory disputes about art,Moon (video game),7544,4,0
Serpinium,Moon (video game),Talk:Moon (video game),7545,-1,0
Serpinium,Talk:Moon (video game),Lord Howe Island,7546,4,0
Serpinium,Lord Howe Island,Positive pressure personnel suit,7547,4,0
Serpinium,Talk:Timeline of computer animation in film and television,The Neptune Factor,7554,3,1
Serpinium,Talk:Timeline of computer animation in film and television,Colonization of Mars,7557,3,1
Serpinium,Colonization of Mars,The Terror (novel),7558,3,1
Serpinium,Colonization of Mars,Colonization of the Moon,7560,2,1
Serpinium,Colonization of the Moon,Southern Celestial Hemisphere,7568,3,1
Serpinium,Star lore,Rancid Aluminium,7570,4,0
Serpinium,Rancid Aluminium,Glasgow smile,7571,4,0
Serpinium,Glasgow smile,Precipitation (chemistry),7572,3,1
Serpinium,Precipitation (chemistry),Flowering plant,7573,3,1
Serpinium,Flowering plant,Talk:Grey goo,7574,-1,0
Serpinium,Talk:Grey goo,Stars and planetary systems in fiction,7575,-1,0
Serpinium,Stars and planetary systems in fiction,Liopleurodon,7576,3,1
Serpinium,Liopleurodon,Sarcosuchus,7578,3,1
Serpinium,Purussaurus,Eurasian magpie,7581,4,0
Serpinium,Eurasian magpie,Evolution of dinosaurs,7582,3,1
Serpinium,Evolution of dinosaurs,Sideshow Bob,7583,4,0
Serpinium,Sideshow Bob,Esperanto,7584,2,1
Serpinium,Esperanto,Geology,7585,2,1
Serpinium,Geology,Midnight sun,7586,2,1
Serpinium,Midnight sun,Lemuria in popular culture,7587,4,0
Serpinium,Lemuria in popular culture,Cabin Fever (2002 film),7589,3,1
Serpinium,Cabin Fever (2002 film),Wing Commander III: Heart of the Tiger,7590,3,1
Serpinium,Wing Commander III: Heart of the Tiger,Maternal insult,7591,4,0
ParadiseNinja,Immortality,Scooby-Doo! Mystery Incorporated,7595,3,1
MileschollyVEVO,User:MileschollyVEVO/sandbox,Talk:James Arthur (singer),7606,-1,0
Jduden,Talk:Participation (decision making),Media activism,7668,-1,0
Jduden,User:Jduden/sandbox,Social media,7735,1,1
Xabratin,Magdalena Solís,"List of universities, colleges, and research institutions in Berlin",7757,4,0
Ss1486,List of numbers in Hindu scriptures,List of numbers in Hindu scriptures,7761,1,1
Sciencio,Dummies Theatre,Kaivara,7770,5,0
Sciencio,Kaivara,Christian literature,7771,3,1
Sciencio,Christian literature,Ronald Fair,7772,5,0
Sciencio,Vemana,Ant & Dec's Saturday Night Takeaway,7779,4,0
Sciencio,User:Sciencio,Language interpretation,7783,-1,0
Sciencio,Language interpretation,Self-actualization,7784,3,1
Sciencio,Self-actualization,Malayali,7785,4,0
Sciencio,Malayali,POUM,7786,3,1
Sciencio,POUM,The Twilight Saga: Breaking Dawn – Part 2,7787,4,0
Sciencio,The Twilight Saga: Breaking Dawn – Part 2,TBS (TV channel),7788,3,1
Itsellie,Doncaster,Doncaster,7794,1,1
Itsellie,Doncaster,The Armthorpe Academy,7799,2,1
Itsellie,"Graham Kirkham, Baron Kirkham",Cantley Hall,7804,1,1
Itsellie,Cantley Hall,Burial places of British royalty,7805,3,1
Johnnytecmo,The Art of Fielding,List of fiction set in Chicago,7810,3,1
Johnnytecmo,List of fiction set in Chicago,Frank Zeidler,7812,3,1
Johnnytecmo,Frank Zeidler,Darrelle Revis,7819,4,0
Johnnytecmo,Darrelle Revis,Ron Dayne,7821,2,1
Johnnytecmo,University of Wisconsin–Milwaukee,Wikipedia:School of Open course/Round 2/Teams,7832,-1,0
Johnnytecmo,Wikipedia:School of Open course/Round 2/Teams,Talk:Coursera,7833,-1,0
Johnnytecmo,Thomas D. Walker,List of NFL starting quarterbacks,7854,4,0
Ryanfarrelly25,Jack Wilshere,Jack Wilshere,7881,1,1
BenjaminVerm,List of martial arts,Pencak Silat,7915,1,1
JJHW17,List of Amtrak rolling stock,List of Amtrak rolling stock,7919,1,1
JJHW17,List of Amtrak rolling stock,Template:BART Lines,7924,3,1
JJHW17,Template:BART Lines,Template:Caltrain route,7926,-1,0
JJHW17,Template:Caltrain route,Template:Caltrain,7940,-1,0
JJHW17,Template:BART Lines,Template:BART Red Line,7944,-1,0
JJHW17,List of Bay Area Rapid Transit stations,Bay Area Rapid Transit,7980,1,1
JJHW17,List of Amtrak rolling stock,Template:Sonoma-Marin Area Rail Transit,8004,3,1
JJHW17,Template:Sonoma-Marin Area Rail Transit,Sonoma-Marin Area Rail Transit,8005,-1,0
JJHW17,List of Amtrak rolling stock,GE Genesis,8034,1,1
JJHW17,List of Amtrak rolling stock,Template:Amtrak rollingstock,8037,2,1
JJHW17,Template:Amtrak rollingstock,Caltrain,8041,-1,0
JJHW17,Template:BART Lines,Template:K Ingleside,8070,-1,0
JJHW17,Template:N Judah,Template:L Taraval,8073,-1,0
JJHW17,Template:L Taraval,Judah and 48th Avenue,8074,-1,0
JJHW17,Carl and Willard,Taraval and 15th Avenue,8076,3,1
JJHW17,Template:K Ingleside,Template:S Castro Shuttle,8093,-1,0
JJHW17,Template:S Castro Shuttle,J Church,8118,-1,0
JJHW17,Template:BART Blue Line,Template:Ohlone/Chynoweth–Almaden,8138,-1,0
JJHW17,Template:Mountain View–Winchester,List of Santa Clara VTA Light Rail stations,8151,-1,0
JJHW17,List of Santa Clara VTA Light Rail stations,Template:Santa Clara VTA,8156,2,1
JJHW17,Template:S Castro Shuttle,Template:Central Subway,8187,-1,0
JJHW17,Template:S Castro Shuttle,Template:AirTrain (SFO),8218,-1,0
JJHW17,Template:T Third Street,Santa Clara Valley Transportation Authority light rail,8254,-1,0
JJHW17,Template:Muni,List of Muni Metro stations,8259,-1,0
JJHW17,List of Caltrain stations,Template:Capitol Corridor,8335,3,1
JJHW17,Bay Area Rapid Transit,Altamont Corridor Express,8354,2,1
JJHW17,List of Amtrak rolling stock,2012–13 Golden State Warriors season,8393,4,0
JJHW17,N Judah,Template:Rail-interchange,8403,5,0
Medicine72,Dana–Farber Cancer Institute,Robert C. Green,8434,4,0
Rachel L Fisher,User:Rachel L Fisher,File:Personal Logo for Rachel L Fisher.jpg,8482,-1,0
The Troubadour,Kimmarie Johnson,Shea butter,8498,3,1
The Troubadour,Kimmarie Johnson,Wikipedia talk:Articles for creation/Obagi,8506,-1,0
The Troubadour,Kimmarie Johnson,Eastern Orphean warbler,8516,5,0
The Troubadour,Kimmarie Johnson,Miss Pennsylvania USA,8522,1,1
The Troubadour,Diary of a Tired Black Man,User:The Troubadour/Aileen Getty,8526,-1,0
The Troubadour,User:The Troubadour/Aileen Getty,Chaz Guest,8528,4,0
The Troubadour,Kimmarie Johnson,Patrick Kilpatrick,8543,4,0
The Troubadour,User talk:LFaraone,Natalie Gal,8578,5,0
The Troubadour,Kimmarie Johnson,The Summer of Massacre,8594,1,1
The Troubadour,Patrick Kilpatrick,"Blessed Sacrament Catholic Church, Hollywood",8625,4,0
The Troubadour,Kunta Kinteh Island,Yahya Jammeh,8770,1,1
The Troubadour,Chaz Guest,Lance Spearman,8778,4,0
Thegiantswamprabbit,User:Thegiantswamprabbit/sandbox,Index of politics articles,9019,2,1
Sneekypat,Albany Law School,Albany Law Review,9031,1,1
Sneekypat,Albany Law Review,Albany Government Law Review,9048,1,1
Sneekypat,Albany Law School,List of law schools attended by United States Supreme Court Justices,9053,1,1
Sneekypat,List of law schools attended by United States Supreme Court Justices,Greene C. Bronson,9054,2,1
Sneekypat,Albany Law School,Warren M. Anderson,9066,2,1
Sneekypat,Albany Law Review,Penelope Andrews,9074,2,1
Sneekypat,Albany Law School,William Freeman Vilas,9079,3,1
Sneekypat,Albany Law School,David D. Siegel,9085,1,1
Sneekypat,David D. Siegel,James Gibson (judge),9089,3,1
Sneekypat,David D. Siegel,List of Albany Law School alumni,9100,3,1
Sneekypat,Albany Law School,John L. Sampson,9107,3,1
Sneekypat,List of Albany Law School alumni,Sheila Abdus-Salaam,9114,2,1
Sneekypat,Penelope Andrews,User:Sneekypat/sandbox,9122,-1,0
Sneekypat,User:Sneekypat/sandbox,St. John's University School of Law,9144,2,1
Sneekypat,User:Sneekypat/sandbox,Legal ethics,9148,4,0
Sneekypat,User:Sneekypat/sandbox,Government Law Center,9195,2,1
Sneekypat,Albany Law School,"New York Supreme Court, Appellate Division",9215,2,1
Sneekypat,User:Sneekypat/sandbox,Ingrid Michaelson,9232,4,0
Sneekypat,Ingrid Michaelson,Cheerios,9233,2,1
Sneekypat,User:Sneekypat/sandbox,Sutterella,9238,5,0
Sneekypat,Jenny Rivera (judge),User talk:Wgalison,9242,-1,0
Sneekypat,Jonathan Lippman,Wikipedia:Biographies of living persons/Noticeboard,9245,-1,0
Sneekypat,Paul Finkelman,Richard K. Eaton,9253,3,1
Sneekypat,Richard K. Eaton,The End of Time,9254,5,0
Sneekypat,List of Albany Law School alumni,Jacob Reider,9272,4,0
Sneekypat,Jacob Reider,The Song That Never Ends,9273,4,0
Sneekypat,The Song That Never Ends,Harmonized System,9274,4,0
Sneekypat,Harmonized System,Colum McCann,9275,4,0
Sneekypat,Colum McCann,Lovely A. Warren,9276,3,1
Sneekypat,Jenny Owen Youngs,Talk:New York Court of Appeals,9285,-1,0
Justanaccountnothingmore,Mayra Gómez Kemp,Gladiator (2000 film),9299,3,1
Justanaccountnothingmore,Mayra Gómez Kemp,Talk:Primate,9301,-1,0
Justanaccountnothingmore,Talk:Primate,Nissan Leaf,9302,5,0
Justanaccountnothingmore,Nissan Leaf,Giancarlo Esposito,9303,3,1
Justanaccountnothingmore,Giancarlo Esposito,List of modern production plug-in electric vehicles,9304,4,0
Justanaccountnothingmore,List of modern production plug-in electric vehicles,Talk:Catalan language,9305,-1,0
Justanaccountnothingmore,Talk:Catalan language,Suicide in Japan,9307,4,0
Justanaccountnothingmore,Suicide in Japan,Talk:Vulcan (mythology),9308,4,0
Justanaccountnothingmore,Talk:Vulcan (mythology),Alcántara Bridge,9309,4,0
Justanaccountnothingmore,Alcántara Bridge,Francisco de Aguilar (conquistador),9310,4,0
Justanaccountnothingmore,Francisco de Aguilar (conquistador),Relación breve de la conquista de la Nueva España,9311,1,1
Justanaccountnothingmore,Talk:Relación breve de la conquista de la Nueva España,Historia general de las Indias,9315,-1,0
Arikabu,User:Arikabu/Robin Padilla,User:I'm Tony Ahn/The Chelsea Residences,9493,-1,0
Kmelt676,Katherine Ramsland,Michigan murders,9521,4,0
Hydra88,User:Hydra88,2012–13 Boston Bruins season,9532,-1,0
Hydra88,Rhode Island Route 10,Carey Price,9535,4,0
Hydra88,2010–11 Boston Bruins season,Mount Saint Charles Academy,9541,3,1
Hydra88,Mount Saint Charles Academy,High school football,9542,3,1
Hydra88,Mount Saint Charles Academy,2008–09 Penn State Nittany Lions basketball team,9544,3,1
Hydra88,2008–09 Penn State Nittany Lions basketball team,Penn State Nittany Lions basketball,9548,2,1
Hydra88,Penn State Nittany Lions basketball,Template:2012–13 NHL Eastern Conference standings,9549,-1,0
Hydra88,2012–13 Boston Bruins season,2011–12 Boston Bruins season,9554,-1,0
Hydra88,2012–13 Boston Bruins season,List of Boston Bruins seasons,9569,-1,0
Hydra88,2012–13 Boston Bruins season,Template:2010–11 NHL Northeast Division standings,9573,-1,0
Hydra88,2010–11 Boston Bruins season,2007–08 Boston Bruins season,9578,2,1
Hydra88,2012–13 Boston Bruins season,Template:2011–12 NHL Eastern Conference standings,9586,-1,0
Hydra88,Template:2008–09 NHL Pacific Division standings,Template:2007–08 NHL Eastern Conference standings,9595,-1,0
Hydra88,2012–13 Boston Bruins season,Boston Bruins,9653,-1,0
Hydra88,2012–13 Boston Bruins season,Boeing 737 rudder issues,9667,-1,0
Hydra88,Boeing 737 rudder issues,2013 CONCACAF Gold Cup knockout stage,9668,5,0
Hydra88,2013 CONCACAF Gold Cup knockout stage,Matt McGloin,9671,4,0
Hydra88,Matt McGloin,2013 Penn State Nittany Lions football team,9672,2,1
Hydra88,2013 Penn State Nittany Lions football team,United States men's national soccer team,9673,3,1
Hydra88,United States men's national soccer team,Heroes of Might and Magic III,9675,3,1
Hydra88,Boeing 737 rudder issues,2013–14 Boston Bruins season,9678,4,0
Hydra88,2013 Penn State Nittany Lions football team,Clarkson Golden Knights men's ice hockey,9687,2,1
Hydra88,Clarkson Golden Knights men's ice hockey,2011–12 NHL season,9688,2,1
Hydra88,2013–14 Boston Bruins season,2013 Michigan State Spartans football team,9690,4,0
Hydra88,2013–14 Boston Bruins season,1971–72 Boston Bruins season,9695,2,1
Hydra88,Template:2007–08 NHL Western Conference standings,Interstate 87,9700,4,0
Hydra88,2008–09 Penn State Nittany Lions basketball team,2013–14 Penn State Nittany Lions basketball team,9702,2,1
Hydra88,2013–14 Penn State Nittany Lions basketball team,2009–10 Penn State Nittany Lions basketball team,9716,2,1
Hydra88,2013–14 Penn State Nittany Lions basketball team,New England Revolution,9721,3,1
Hydra88,New England Revolution,Clarkson Golden Knights women's ice hockey,9722,3,1
Hydra88,Clarkson Golden Knights women's ice hockey,2014 NCAA National Collegiate Women's Ice Hockey Tournament,9724,2,1
Hydra88,2014 NCAA National Collegiate Women's Ice Hockey Tournament,ECAC Hockey,9749,1,1
Hydra88,ECAC Hockey,User:Hydra88/sandbox,9750,-1,0
Hydra88,Template:Clarkson Golden Knights men's ice hockey navbox,2014 College Basketball Invitational,9765,-1,0
Hydra88,2014 College Basketball Invitational,Clarkson University,9805,3,1
Hydra88,2014 NCAA National Collegiate Women's Ice Hockey Tournament,Template:2013–14 NHL Atlantic Division standings,9817,-1,0
Hydra88,2013–14 Boston Bruins season,State University of New York at Potsdam,9820,4,0
Hydra88,Clarkson Golden Knights men's ice hockey,Interstate 787,9836,3,1
Hydra88,Clarkson Golden Knights men's ice hockey,File:2014 Women's Frozen Four Logo.jpg,9844,-1,0
Hydra88,Clarkson Golden Knights women's ice hockey,2012 NCAA National Collegiate Women's Ice Hockey Tournament,9863,2,1
Hydra88,Template:2013–14 NHL Pacific Division standings,2013–14 Clarkson Golden Knights women's ice hockey season,9874,6,0
Hydra88,Template:2013–14 NHL Central Division standings,Template:2013–14 NHL Metropolitan Division standings,9890,-1,0
Hydra88,2013–14 Boston Bruins season,Steubenville High School rape case,9905,4,0
Hydra88,Steubenville High School rape case,Claude Julien (ice hockey),9906,3,1
Hydra88,2013–14 Clarkson Golden Knights women's ice hockey season,2012–13 Clarkson Golden Knights women's ice hockey season,9912,2,1
Hydra88,2009–10 Clarkson Golden Knights women's ice hockey season,Toronto Pearson International Airport,9956,3,1
Hydra88,Clarkson University,2007 ECAC Hockey Men's Ice Hockey Tournament,9960,1,1
Hydra88,2007 ECAC Hockey Men's Ice Hockey Tournament,Chris Herren,9961,3,1
Hydra88,2013–14 Boston Bruins season,Game seven,9966,3,1
Hydra88,Game seven,Crystal Palace F.C.,9968,3,1
Hydra88,2013–14 Boston Bruins season,American Airlines Group,9990,3,1
Hydra88,2013–14 Clarkson Golden Knights women's ice hockey season,1999 ECAC Hockey Men's Ice Hockey Tournament,9998,2,1
Hydra88,Jamie Lee Rattray,2010 IIHF World Women's U18 Championship,10001,1,1
Hydra88,NCAA Division I Women's Hockey Tournament all-time team records,NCAA Division I Women's Hockey Tournament appearances by school,10007,2,1
Hydra88,2003 NCAA National Collegiate Women's Ice Hockey Tournament,2005 NCAA National Collegiate Women's Ice Hockey Tournament,10014,3,1
Hydra88,2006 NCAA National Collegiate Women's Ice Hockey Tournament,2007 NCAA National Collegiate Women's Ice Hockey Tournament,10024,3,1
Cazzza,Ronan Parke,User:Cazzza/sandbox,10032,-1,0
Cazzza,User:Cazzza/sandbox,Woolooware High School,10033,4,0
Chaz1607,Australian Football Hall of Fame,List of NBA All-Stars,10048,4,0
Madradish,Plying,Edith Thompson and Frederick Bywaters,10052,5,0
Madradish,Edith Thompson and Frederick Bywaters,Bowraville murders,10053,2,1
Madradish,Bowraville murders,Talk:List of serial killers by country,10054,-1,0
Madradish,Talk:List of serial killers by country,User:Madradish,10055,-1,0
Madradish,User:Madradish,User:Madradish/Userboxes,10084,-1,0
Madradish,User:Madradish/Userboxes,Talk:Plying,10104,-1,0
Usagitsukino8,User:Usagitsukino8,User:Usagitsukino8,10118,-1,0
Usagitsukino8,User:Usagitsukino8,Les Misérables: Shōjo Cosette,10126,-1,0
Joan Bailey,User:Joan Bailey/sandbox,Turnover,10343,1,1
Elcid.ruderico,St. Louis Cardinals,St. Louis Cardinals,10385,1,1
Elcid.ruderico,St. Louis Cardinals,2013 St. Louis Cardinals season,10387,2,1
Elcid.ruderico,St. Louis Cardinals,Hugh Nicol,10406,2,1
Elcid.ruderico,St. Louis Cardinals,Fred Saigh,10412,2,1
Elcid.ruderico,St. Louis Cardinals,John Mozeliak,10453,1,1
Elcid.ruderico,St. Louis Cardinals,2011 St. Louis Cardinals season,10554,2,1
Elcid.ruderico,St. Louis Cardinals,1999 St. Louis Cardinals season,10694,2,1
Elcid.ruderico,St. Louis Cardinals,List of St. Louis Cardinals owners and executives,10715,1,1
Elcid.ruderico,2013 St. Louis Cardinals season,St. Louis Cardinals minor league players,10741,2,1
Elcid.ruderico,St. Louis Cardinals minor league players,Talk:St. Louis Cardinals minor league players,10744,-1,0
Elcid.ruderico,Talk:St. Louis Cardinals minor league players,St. Louis Cardinals award winners and league leaders,10748,1,1
Elcid.ruderico,St. Louis Cardinals,Talk:List of St. Louis Cardinals team records,10783,-1,0
Elcid.ruderico,Talk:List of St. Louis Cardinals team records,Busch Stadium,10785,3,1
Elcid.ruderico,2013 St. Louis Cardinals season,Talk:2013 St. Louis Cardinals season,10818,-1,0
Elcid.ruderico,Talk:2013 St. Louis Cardinals season,Talk:2012 St. Louis Cardinals season,10819,-1,0
Elcid.ruderico,St. Louis Cardinals,Talk:St. Louis Cardinals,10826,-1,0
Elcid.ruderico,History of the St. Louis Cardinals (1990–present),Talk:History of the St. Louis Cardinals (1990–present),10881,-1,0
Anna Zhdanova,User:Anna Zhdanova,Wikipedia:WikiProject Public art/EVolunteerPlan/ROM,10887,-1,0
ShugSty,Chris Sutton,Ross Wallace,10920,3,1
ShugSty,Ross Wallace,"David Provan (footballer, born 1956)",10932,2,1
ShugSty,"David Provan (footballer, born 1956)",Danny McGrain,10935,2,1
ShugSty,Danny McGrain,File:Davie Provan - squad photo (Celtic) 1984.jpg,10936,-1,0
ShugSty,"David Provan (footballer, born 1956)",Packie Bonner,10942,2,1
ShugSty,Packie Bonner,Brian McClair,10945,2,1
ShugSty,Brian McClair,"Barry Smith (footballer, born 1974)",10959,3,1
ShugSty,1990 Scottish Cup Final,Frank McAvennie,10964,2,1
ShugSty,Frank McAvennie,Owen Archdeacon,10973,3,1
ShugSty,Danny McGrain,Pierre van Hooijdonk,10976,2,1
ShugSty,Dugald McCarrison,Paul Chalmers,10980,3,1
ShugSty,Paul Chalmers,Bobby Petta,10984,3,1
ShugSty,Bobby Petta,Allen McKnight,10986,3,1
ShugSty,Allen McKnight,Alan Stubbs,10996,3,1
ShugSty,Peter Latchford,Mark McNally (footballer),11019,3,1
ShugSty,Alan Stubbs,Regi Blinker,11044,3,1
ShugSty,Regi Blinker,Artur Boruc,11054,2,1
ShugSty,Artur Boruc,David Narey,11075,2,1
ShugSty,David Narey,Joe Ledley,11076,3,1
ShugSty,Artur Boruc,Paul Lambert,11089,2,1
ShugSty,Paul Lambert,Jonathan Gould,11091,1,1
ShugSty,Jonathan Gould,Paul McGugan,11105,4,0
ShugSty,Paul McGugan,Lex Baillie,11128,-1,0
ShugSty,Peter Latchford,Patsy Gallacher,11137,3,1
ShugSty,"David Provan (footballer, born 1956)",Alan McInally,11140,2,1
ShugSty,Artur Boruc,Vanessa Warwick,11150,-1,0
ShugSty,Ricky Warwick,"Alan Thompson (footballer, born 1973)",11159,4,0
ShugSty,Artur Boruc,Johnny Doyle,11187,3,1
ShugSty,Peter Latchford,Sandy Jardine,11200,2,1
ShugSty,Sandy Jardine,Belfast Confetti (album),11201,5,0
ShugSty,Belfast Confetti (album),1986 Scottish League Cup Final,11207,3,1
ShugSty,1986 Scottish League Cup Final,Anton Rogan,11208,3,1
ShugSty,Anton Rogan,Chic Charnley,11216,3,1
ShugSty,Ian Crocker (commentator),Graeme Souness,11220,3,1
ShugSty,Chris Sutton,Caledonian F.C.,11223,2,1
ShugSty,Caledonian F.C.,Talk:Caledonian F.C.,11224,-1,0
ShugSty,"David Provan (footballer, born 1956)",Aiden McGeady,11230,3,1
ShugSty,Frank McAvennie,Denis Connaghan,11247,-1,0
ShugSty,Ian Young (footballer),Ian Young (athlete),11269,-1,0
ShugSty,Artur Boruc,Lisbon Lions,11271,2,1
ShugSty,Ian Young (footballer),1999 Scottish Cup Final,11274,2,1
ShugSty,2001 Scottish Cup Final,Colin O'Neill,11276,4,0
ShugSty,Owen Archdeacon,Robert Fleck,11286,2,1
ShugSty,Robert Fleck,Jim Griffin (footballer),11291,5,0
ShugSty,Jim Griffin (footballer),"Brian O'Neil (footballer, born 1972)",11293,4,0
ShugSty,Allen McKnight,Talk:Chris Sutton,11298,-1,0
ShugSty,Jim Griffin (footballer),Steve McCahill,11300,3,1
ShugSty,Steve McCahill,"Scott Brown (footballer, born June 1985)",11305,2,1
ShugSty,Paul Chalmers,Don Kitchenbrand,11308,3,1
ShugSty,"Brian O'Neil (footballer, born 1972)",Ralph Milne,11327,3,1
ShugSty,Artur Boruc,Dion Dublin,11356,2,1
ShugSty,Brian McClair,Henrik Larsson,11370,2,1
Hm us,Religious Procession in Kursk Province,Moscow Kremlin,11420,2,1
Hm us,Chinese painting,Berlin University of the Arts,11429,3,1
Hm us,Berlin University of the Arts,Takashi Murakami,11430,3,1
Hm us,Takashi Murakami,Ballet,11431,3,1
Hm us,Soyol Erdene,Asashōryū Akinori,11433,2,1
Hm us,Asashōryū Akinori,Mongolia,11434,2,1
Liberty Pedia,User:Liberty Pedia,2013 Shahbag protests,11442,-1,0
Liberty Pedia,2013 Shahbag protests,Biman Bangladesh Airlines,11458,2,1
Liberty Pedia,2013 Shahbag protests,Talk:2013 Shahbag protests,11471,-1,0
Liberty Pedia,Biman Bangladesh Airlines,List of Holocaust films,11494,4,0
Liberty Pedia,List of Holocaust films,Rohingya people,11495,3,1
Liberty Pedia,Rohingya people,The Apprentice Asia,11496,3,1
Liberty Pedia,The Apprentice Asia,Mad Men (season 6),11497,3,1
Liberty Pedia,Biman Bangladesh Airlines,Bangabandhu Sheikh Mujibur Rahman Novo Theatre,11501,3,1
Em8197,"Gaini, Uttar Pradesh",Charles W. van Rensselaer,11537,5,0
Mraleksrs,User:Mraleksrs/sandbox,Wikipedia:Teahouse/Questions,11553,-1,0
Mraleksrs,Wikipedia:Teahouse/Questions,Mark D. Griffiths,11554,4,0
Mraleksrs,User:Mraleksrs/sandbox,Kyustendil,11582,4,0
Ghofran Ali Abdalalim,Coat of arms of Egypt,Flag of Egypt,11594,1,1
Ghofran Ali Abdalalim,Flag of Egypt,Egyptian vulture,11595,3,1
Ghofran Ali Abdalalim,Coat of arms of Egypt,Egyptians,11599,3,1
Ghofran Ali Abdalalim,Egyptians,User talk:Ronhjones,11605,-1,0
Abdinour,User talk:Abdinour,Mareeg,11612,-1,0
Hendrik Biebouw,Gert Sibande District Municipality,Gert Sibande District Municipality,11624,1,1
Hendrik Biebouw,Gert Sibande District Municipality,White Africans of European ancestry,11625,2,1
Hendrik Biebouw,White Africans of European ancestry,Guy Scott,11626,1,1
Hendrik Biebouw,White Africans of European ancestry,Afrikaner,11628,2,1
Hendrik Biebouw,Afrikaner,Ethnic groups in Africa,11629,2,1
Hendrik Biebouw,White Africans of European ancestry,Elizabeth II,11636,2,1
Hendrik Biebouw,Elizabeth II,Perth,11637,2,1
Hendrik Biebouw,White Africans of European ancestry,User:Hendrik Biebouw,11646,-1,0
Hendrik Biebouw,Afrikaner,Talk:Afrikaner,11648,-1,0
Hendrik Biebouw,Talk:Afrikaner,Wikipedia:WikiProject South Africa/Participants,11660,-1,0
Hendrik Biebouw,User:Hendrik Biebouw,Talk:Africanization,11663,-1,0
Hendrik Biebouw,User:Hendrik Biebouw,Talk:White South African,11691,-1,0
Hendrik Biebouw,Talk:List of placename renaming in South Africa,Mozambique,11713,3,1
Hendrik Biebouw,Talk:List of placename renaming in South Africa,Boer,11720,3,1
Hendrik Biebouw,Boer,Portal:African American/Intro,11721,-1,0
Hendrik Biebouw,User:Hendrik Biebouw,South Africa,11725,3,1
Hendrik Biebouw,Mozambique,Zulu people,11735,1,1
Hendrik Biebouw,Xhosa people,Fraserburg,11738,3,1
Hendrik Biebouw,Fraserburg,Postma,11739,-1,0
Hendrik Biebouw,Talk:White Africans of European ancestry,Khoisan,11744,3,1
Hendrik Biebouw,Khoisan,Bantu expansion,11745,2,1
Hendrik Biebouw,Bantu expansion,Talk:San people,11748,-1,0
Hendrik Biebouw,Talk:San people,"Irene, Gauteng",11752,4,0
Hendrik Biebouw,Talk:White Africans of European ancestry,Hendrik Verwoerd,11756,2,1
Hendrik Biebouw,Hendrik Verwoerd,Dutch people,11757,2,1
Hendrik Biebouw,Talk:Afrikaner,Anthony Bourdain,11787,4,0
Hendrik Biebouw,Anthony Bourdain,Talk:Bantu expansion,11789,-1,0
Hendrik Biebouw,Talk:Bantu expansion,Ndlambe Local Municipality,11792,4,0
Hendrik Biebouw,Wikipedia talk:WikiProject South Africa,Northern Cape,11798,2,1
Hendrik Biebouw,Northern Cape,Talk:South Africa,11801,-1,0
Hendrik Biebouw,Talk:South Africa,List of active separatist movements in Africa,11807,4,0
Hendrik Biebouw,Afrikaner,Francistown,11820,3,1
Hendrik Biebouw,Francistown,Rhodesia,11821,2,1
Hendrik Biebouw,Rhodesia,Talk:Rhodesia,11823,-1,0
Hendrik Biebouw,Afrikaner,Swazi people,11838,2,1
Hendrik Biebouw,White people in Botswana,Separatism,11843,3,1
Hendrik Biebouw,South Africa,Rustenburg,11846,1,1
XFEM Skier,Lindsey Vonn,Stanford University,11853,3,1
XFEM Skier,Stanford University,Lindsey Vonn,11854,3,1
XFEM Skier,Lindsey Vonn,Guster,11856,3,1
XFEM Skier,Talk:Lindsey Vonn,"Poland, Maine",11860,4,0
XFEM Skier,"Poland, Maine",Dropkick Murphys,11861,3,1
XFEM Skier,Lindsey Vonn,David O'Leary (priest),11865,4,0
