username1,pagetitle1,pagetitle2,counter,hop,nhop
Sint Maarten,"Moscow, Idaho",User:John from Idegon,6868,-1,0
Tess.kern,Tess,Tess,6896,-1,0
Tess.kern,Tess,Carter,6897,4,0
Tess.kern,Tess,Abigail,6900,3,1
Tess.kern,Cameron,Alex,6902,4,0
FrankChunn,Discrimination,Sonic hedgehog,6912,3,1
Penaaaz,Loïc Rémy,Hatem Ben Arfa,6924,1,1
Penaaaz,Rory Patterson,Mario Balotelli,6927,3,1
Penaaaz,Paul Tobey,Taj Gibson,6930,4,0
Penaaaz,D. J. Mbenga,Karim Benzema,6932,3,1
Pegma,Just cause,Western Force,6939,4,0
Crazed404,FPSRussia,FPSRussia,6952,1,1
Crazed404,Taconic High School,Conway High School (South Carolina),6960,5,0
Cadkane1,Echidna,List of Red vs. Blue characters,6992,4,0
Cadkane1,Ash Ketchum,Pedare Christian College,6995,4,0
Themineiverse,User:Themineiverse/sandbox,Terrorism,7003,-1,0
Themineiverse,Terrorism,Doge,7004,3,1
Themineiverse,Doge,Vinland,7005,3,1
Sumdawg,Whyalla,South Australia Police,7007,2,1
Sumdawg,South Australia Police,Whyalla,7010,2,1
Sumdawg,Whyalla,Tusshar Kapoor,7011,4,0
Sumdawg,Tusshar Kapoor,Ramdas Athawale,7013,4,0
Sumdawg,Whyalla,T.S. Kalyanaraman,7015,5,0
Sumdawg,T.S. Kalyanaraman,Sandeep Kumar (wrestler),7016,6,0
Sumdawg,"Bordertown, South Australia",Indian Australian,7020,2,1
Sumdawg,Indian Australian,Raj Kiran (Bollywood actor),7021,4,0
Sumdawg,Whyalla,Yatin Karyekar,7023,5,0
Sumdawg,Whyalla,Harry Graham Haig,7035,5,0
JoBrLa,Revised Standard Version,Old Dan Tucker,7041,4,0
JoBrLa,Forever Red,The Beach Boys,7045,3,1
JoBrLa,Press Your Luck,Day of the Dumpster,7060,4,0
JoBrLa,Press Your Luck,Rolf Benirschke,7068,2,1
JoBrLa,Rolf Benirschke,Revised Standard Version Catholic Edition,7069,4,0
JoBrLa,Revised Standard Version Catholic Edition,Big 12 Conference,7070,3,1
JoBrLa,Kansas Jayhawks football,2007 Michigan Wolverines football team,7077,3,1
JoBrLa,Press Your Luck,Kansas Jayhawks men's basketball,7107,3,1
JoBrLa,Wikipedia:Media copyright questions,New Revised Standard Version,7152,4,0
JoBrLa,Big 12 Conference,File:RSV-SCE.jpg,7167,-1,0
JoBrLa,Revised Standard Version Catholic Edition,American Standard Version,7170,1,1
JoBrLa,Big 12 Conference,Michigan State–Notre Dame football rivalry,7228,2,1
JoBrLa,Big 12 Conference,WNBC,7234,3,1
JoBrLa,Big 12 Conference,Adrian Plass,7255,4,0
JoBrLa,American Standard Version,Wheel of Fortune (1952),7257,4,0
JoBrLa,American Standard Version,Calvary Bible College,7267,4,0
JoBrLa,Oxford Annotated Bible,NOAA Weather Radio,7270,3,1
JoBrLa,NOAA Weather Radio,Sunflower Showdown,7271,3,1
JoBrLa,Sunflower Showdown,Go Tell It on the Mountain (song),7272,4,0
JoBrLa,Press Your Luck,File:NRSV Bible & Apocrypha.gif,7283,-1,0
JoBrLa,Mark Mangino,File:Title Page to RSV.jpg,7292,-1,0
JoBrLa,Mark Mangino,International versions of Wheel of Fortune,7334,4,0
JoBrLa,Nebraska Cornhuskers men's basketball,Joe Cipriano (basketball),7398,1,1
JoBrLa,Death penalty (NCAA),User talk:75.47.144.225,7410,-1,0
JoBrLa,Ray Combs,Good News Bible,7440,3,1
JoBrLa,Kansas Jayhawks men's basketball,Wikipedia:Requests for page protection,7455,3,1
JoBrLa,Revised Standard Version Catholic Edition,The Twelve Days of Christmas (song),7466,4,0
JoBrLa,Kansas Jayhawks men's basketball,File:PYL Publicity Shot.jpg,7472,-1,0
JoBrLa,Kansas Jayhawks men's basketball,PBS logos,7482,3,1
JoBrLa,Revised Standard Version,White Christmas (album),7489,5,0
JoBrLa,Kansas Jayhawks men's basketball,Attempted assassination of Ronald Reagan,7509,3,1
JoBrLa,Kansas Jayhawks men's basketball,Baylor University basketball scandal,7527,3,1
JoBrLa,Baylor University basketball scandal,2007–08 Kansas Jayhawks men's basketball team,7528,2,1
Dalmatinac12345,Marko Babić (footballer),User talk:Lukeno94,114,-1,0
Catboxx12,User talk:Catboxx12,User talk:Jim1138,195,-1,0
Clayton K.D.,Wikipedia talk:File Upload Wizard,Wikipedia talk:File Upload Wizard,277,-1,0
Chiglick,Shampoo,User talk:Chiglick,343,-1,0
I AM NO TAX BOY,User talk:I AM NO TAX BOY,Paloma Bernardi,433,-1,0
Kids Network,User:Hmr,User talk:Kids Network,762,-1,0
Ultimate cosmic evil,Karnataka,User:ClueBot NG/AngryOptin,849,-1,0
Lexi1231fresh,User:Lexi1231fresh/sandbox,User:Lexi1231fresh/sandbox,1038,-1,0
Lexi1231fresh,User:Lexi1231fresh/sandbox,"Potter Township, Beaver County, Pennsylvania",1041,-1,0
Lexi1231fresh,Lev Navrozov,User talk:Lexi1231fresh,1057,-1,0
Bowel plus Movement,Talk:Scott Bacon,User talk:Bowel plus Movement,1091,-1,0
Bowel plus Movement,User:Bowel plus Movement,Talk:Lara Giddings,1093,-1,0
Jackgrizzly,User:Jackgrizzly,Talk:World War II,1280,-1,0
Lieingfaker6969,User talk:Andyjsmith,UFO Club,1368,5,0
DDT Fair Trade,Eighth Army (United Kingdom),User talk:Jim Sweeney,1573,-1,0
DDT Fair Trade,Acts of Union 1707,User talk:James500,1584,-1,0
Dkopwit,American International Group,User talk:Dkopwit,1654,-1,0
Himan155,User:Himan155,User:Himan155/sandbox,1919,-1,0
Pongal raj,Australia national cricket team,User talk:DVdm,1932,-1,0
S4w2a0g,User talk:S4w2a0g,Template:Flagdeco,2047,-1,0
Sweggedish,Tennessee State Route 32,User:Sweggedish,2250,-1,0
Coolestguy420,User talk:Coolestguy420,Template:Citation needed span,2410,-1,0
JimmyScissorDick,Jan Navrátil,User:Zscout370,2485,-1,0
Adamstony33,User:Adamstony33/sandbox,User talk:Adamstony33,2570,-1,0
Adamstony33,User talk:Adamstony33,Apple ISO 9660 Extensions,2571,4,0
Jamesgarver1,James Garver,User talk:Jamesgarver1,2905,-1,0
Bigting68,User:None,User:Omaha321,3097,-1,0
Bigting68,User:Omaha321,Wikipedia:Changing username/Simple,3099,-1,0
Gkrsoft,User:Gkrsoft,Wikipedia:Help desk,3237,-1,0
Gkrsoft,Wikipedia:Help desk,User talk:Gkrsoft,3238,-1,0
Superwillbert,List of U.S. states and territories by area,User talk:Superwillbert,3429,-1,0
Joshuamiles99,User talk:Gogo Dodo,User talk:WikiDan61/Archive20080910,3542,-1,0
Tom220299,User talk:Gogo Dodo,User talk:Tom220299,3549,-1,0
Fuzzypickle14,You Raise Me Up,User talk:Fuzzypickle14,3683,-1,0
Luiscolon480,Kamioka Liquid Scintillator Antineutrino Detector,User:Luiscolon480,3863,-1,0
Andrea Larteza,User talk:Andrea Larteza,Going Bulilit,3908,5,0
Andrea Larteza,The Conjuring (Horror Film),Princess and I,3911,4,0
"Mondo Films, Inc.",Galaxian,"User talk:Mondo Films, Inc.",4334,-1,0
11nazimm,Tunbridge Wells Grammar School for Boys,User:11nazimm,4662,-1,0
11nazimm,User:11nazimm,Limestone,4663,-1,0
로벤타,Cup Noodles,User talk:로벤타,4773,-1,0
Katedid,User:Katedid,User talk:Petrb/Archive,4865,-1,0
Nickiroo8345,Archaeology,Archeologist,4927,1,1
AdamleoHandsomeguy,User talk:Mean as custard,User talk:Mean as custard,5016,-1,0
Assoson,Tianzi Mountain,User:Assoson,5036,-1,0
Assoson,Tianzi Mountain,Armadillo,5038,3,1
Joshdhbszbsbsbsbz,User:Joshdhbszbsbsbsbz,User:Llama wizard,5257,-1,0
Ramdomedit,Armadillo,Wikipedia:Sandbox,5262,4,0
DexMarine,User talk:DexMarine,User:DexMarine/sandbox,5305,-1,0
IPlayMRatedGames,Common toad,User talk:IPlayMRatedGames,5321,-1,0
No more of the donation banners,Carbon-fiber-reinforced polymer,User talk:Some jerk on the Internet,5352,-1,0
No more of the donation banners,User talk:Some jerk on the Internet,Wikipedia:Administrators' noticeboard/Incidents,5353,5,0
Mynigguhmynigguh(;,User:Mynigguhmynigguh(;,"Jones County, North Carolina",5395,-1,0
Shuffy10,Trousers,Wooden spoon (award),5782,3,1
CaptainFluffykinz,National Hockey League,User talk:CaptainFluffykinz,5946,-1,0
Kaylarosered,Rudy Ivan,Schisms (Star Trek: The Next Generation),5988,4,0
DHUSHENRAJ,User:DHUSHENRAJ/sandbox,User:DHUSHENRAJ/sandbox,6050,-1,0
DHUSHENRAJ,User:DHUSHENRAJ/sandbox,Biriyani (film),6051,-1,0
Depeszy Morda,The World We Live In and Live in Hamburg,Halo (Depeche Mode song),6130,2,1
Depeszy Morda,Halo (Depeche Mode song),I Feel You,6131,2,1
Depeszy Morda,She Wants Revenge (album),Miles Away / The Truth Is,6230,3,1
Hallovan,User talk:58.165.69.108,Disney Channel (Scandinavia),6247,2,1
Griffinchico,Alberto Santos-Dumont,User talk:Griffinchico,6280,-1,0
Wanda claire,Zdeněk Dítě,User talk:Wanda claire,6341,-1,0
Davesmithdave,Bilbo Baggins,Matthew Hammond,6385,4,0
WackyPhysicist,Wikipedia:Administrator intervention against vandalism,User talk:RBlackmore69,6397,-1,0
WackyPhysicist,User talk:RBlackmore69,Alan Turing,6398,-1,0
WackyPhysicist,User talk:Acroterion,William Shakespeare,6407,3,1
Nisandosan,User:Nisandosan,Free Syrian Army,6423,-1,0
Sayan Basu,Bagdogra,Jalpaiguri City,6470,2,1
Zark84010,User:Zark84010,Aurangzeb,6539,-1,0
Zark84010,Aurangzeb,User talk:Zark84010,6540,-1,0
Zark84010,User talk:Zark84010,User:Zark84010,6541,-1,0
Zark84010,User talk:Zark84010,User talk:Amit rsystems,6543,-1,0
Surfacerhelloyou,User:Surfacerhelloyou,James Eagan Holmes,6586,-1,0
MusicPersonxx,User:MusicPersonxx,The Truth About Love Tour,6638,-1,0
Aidanwillking,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,User talk:Aidanwillking,6749,-1,0
Sint Maarten,Wikipedia:Teahouse/Host landing,User talk:Charlesdrakew,6793,-1,0
Sint Maarten,Wikipedia:Teahouse/Guests/Right column,User:Sint Maarten,6795,-1,0
Aqibarif74,User:Aqibarif74,User:Aqibarif74/sandbox,6905,-1,0
Ritaqueenofspeed,Rita (roller coaster),User talk:Mr Stephen,6970,-1,0
Cadkane1,Samurai Shodown V Special,User talk:Jinkinson,6982,-1,0
Cadkane1,Wikipedia:Articles for deletion/Blue Beaked Cockatoo,Echidna,6991,4,0
Sumdawg,Whyalla,User:Jpenhall46,7032,-1,0
Sumdawg,Harry Graham Haig,User talk:Nthep,7036,-1,0
JoBrLa,Old Dan Tucker,Wheel of Fortune (U.S. syndicated game show),7042,3,1
JoBrLa,Wheel of Fortune (U.S. network game show),Forever Red,7044,3,1
JoBrLa,Green Ranger,Emergency Broadcast System,7084,4,0
JoBrLa,Emergency Broadcast System,User talk:Ryulong,7088,-1,0
JoBrLa,2007 Michigan Wolverines football team,User:JoBrLa,7096,-1,0
JoBrLa,Bill Self,User talk:FamicomJL,7119,-1,0
JoBrLa,User talk:The Evil Spartan,Mark Mangino,7129,-1,0
JoBrLa,Wheel of Fortune (U.S. network game show),Bob Goen,7149,1,1
JoBrLa,User talk:Butseriouslyfolks,Wikipedia:Possibly unfree files/2007 September 15,7156,-1,0
JoBrLa,User talk:Butseriouslyfolks,File:RSV CE large version.jpg,7159,-1,0
JoBrLa,Wheel of Fortune (U.S. syndicated game show),Level crossing,7216,3,1
JoBrLa,Wheel of Fortune (U.S. network game show),Focus on the Family,7259,3,1
JoBrLa,Wheel of Fortune (U.S. network game show),Revised Version,7262,3,1
JoBrLa,Wheel of Fortune (U.S. syndicated game show),User talk:68.60.42.57,7315,-1,0
JoBrLa,Wheel of Fortune (U.S. network game show),File:Hit Man.jpg,7341,-1,0
JoBrLa,Hit Man (U.S. game show),User talk:BetacommandBot,7343,-1,0
JoBrLa,User talk:JoBrLa,Jon Sundvold,7345,4,0
JoBrLa,Wheel of Fortune (U.S. syndicated game show),User talk:Malevious,7357,-1,0
JoBrLa,Wheel of Fortune (U.S. syndicated game show),User talk:Betacommand,7371,-1,0
JoBrLa,Wheel of Fortune (U.S. network game show),2007 Nebraska Cornhuskers football team,7385,4,0
JoBrLa,User talk:JoBrLa,2007 Kansas Jayhawks football team,7388,4,0
JoBrLa,Joe Cipriano,Talk:Wheel of Fortune (U.S. network game show),7406,-1,0
JoBrLa,Talk:Wheel of Fortune (U.S. network game show),Death penalty (NCAA),7409,4,0
JoBrLa,User talk:75.47.144.225,User talk:Ashmm2,7411,-1,0
JoBrLa,Wheel of Fortune (U.S. syndicated game show),ESPN Events,7433,3,1
JoBrLa,User talk:69.230.19.143,Ray Combs,7439,3,1
JoBrLa,Wheel of Fortune (U.S. network game show),Bill Callahan (American football),7479,3,1
JoBrLa,Wheel of Fortune (U.S. syndicated game show),Knicks–Nuggets brawl,7492,3,1
JoBrLa,Wheel of Fortune (U.S. network game show),Pacers–Pistons brawl,7502,3,1
