username1,pagetitle1,pagetitle2,counter,hop,nhop
Calvinst,Enzo Ferrari (automobile),Nexian,5024,4,0
Calvinst,Nexian,Samsung Galaxy Pocket,5029,2,1
Calvinst,Samsung Galaxy Pocket,Top Gear (2002 TV series),5032,3,1
Calvinst,Top Gear (2002 TV series),Samsung Galaxy Y,5033,3,1
Calvinst,Samsung Galaxy Y,Rolls-Royce Motor Cars,5036,4,0
Calvinst,Ferrari,Crohn's disease,5053,3,1
Calvinst,BMW M3,Ferrari FXX,5056,2,1
Calvinst,Ferrari FXX,Ferrari 599 GTB Fiorano,5062,2,1
Calvinst,Ferrari 599 GTB Fiorano,Paresthesia,5070,3,1
Calvinst,Ferrari 599 GTB Fiorano,Lamborghini Murciélago,5093,2,1
Calvinst,Lamborghini Aventador,Enzo Ferrari (automobile),5112,1,1
Calvinst,Ferrari F12berlinetta,Android (operating system),5142,3,1
Calvinst,Android (operating system),Chevrolet Camaro (fifth generation),5143,3,1
Khus2001,India Gate,Orange (fruit),5147,3,1
Cessna177,Fitchburg Municipal Airport,"Fitchburg, Massachusetts",5184,1,1
Cessna177,User talk:Cessna177,"Kevin, Montana",5197,-1,0
Robobaby41,Ben McDonald,Galago,5200,4,0
Robobaby41,Ben McDonald,Face,5202,3,1
Zapbang,Willian (footballer),Bella Swan,5207,4,0
Zapbang,Bella Swan,Jeremy Kyle,5210,4,0
Zapbang,Jeremy Kyle,Digvijaya Singh,5211,4,0
Browcart,"Alma, Nebraska",Mashed potato,5219,3,1
Steveaccordion,It's a Long Way to Tipperary,Friends Reunited,5222,3,1
Steveaccordion,Friends Reunited,"J. Arthur Rank, 1st Baron Rank",5223,3,1
Steveaccordion,"J. Arthur Rank, 1st Baron Rank",Ruby Murray,5224,3,1
Aman80180,Inertia,Earned run average,5231,3,1
Aman80180,5 Seconds of Summer,User talk:Aman80180,5244,-1,0
Khdtx13,Republican,Hoot (novel),5249,4,0
18guy3,Broccoli,Spinach,5251,2,1
Hogwild13,User talk:Hogwild13,Genetic disorder,5263,1,1
Hogwild13,User talk:Hogwild13,World War II,5272,4,0
Freemankevin15,Dorothy Parker,Dog,5274,3,1
Eddiehowesbarmyarmy,Brian McDermott (footballer),Nathan Ellington,5285,2,1
Eddiehowesbarmyarmy,Nathan Ellington,Grimsby Town F.C.,5292,2,1
Cvpvc10,Eduard Khil,Archaea,5300,3,1
Cvpvc10,Archaea,Area 11 (band),5304,5,0
Manea217,Bad Girls Club (season 8),Bad Girls Club (season 10),5318,1,1
Manea217,Bad Girls Club (season 7),Bad Girls Club (season 4),5326,2,1
Manea217,Bad Girls Club (season 4),Bad Girls Club (season 6),5327,2,1
Manea217,Bad Girls Club (season 3),Bad Girls Club (season 11),5341,2,1
Manea217,Tanisha Thomas,Nicki Minaj,5364,3,1
Tigz10,Bristol Rovers F.C.,Colin Cramb,5547,2,1
Tigz10,Colin Cramb,Sean O'Driscoll,5549,2,1
Tigz10,Sean O'Driscoll,Nemanja Matić,5552,3,1
Tigz10,Nemanja Matić,Emile Heskey,5556,2,1
Tigz10,Emile Heskey,Bedminster Down School,5558,4,0
Tigz10,Joey Barton,Juan Mata,5562,2,1
Tigz10,Juan Mata,Osama bin Laden,5564,3,1
Bold12,Nick Marone,Thorne Forrester,5569,2,1
Bold12,Thorne Forrester,Deacon Sharpe,5575,2,1
Bold12,Amber Moore,List of previous The Young and the Restless cast members,5577,2,1
Bold12,List of The Bold and the Beautiful cast members,Joanna Johnson,5579,2,1
Bold12,Caroline Spencer,Taylor Hayes (The Bold and the Beautiful),5588,2,1
Bold12,Steffy Forrester,Karla Cheatham Mosley,5602,2,1
Bold12,Rena Sofer,Rick Forrester,5615,2,1
Bold12,Caroline Spencer,Thomas Forrester,5668,1,1
Bold12,List of The Bold and the Beautiful cast members,Dayzee Leigh,5726,1,1
Dragomirche,TeslaTeam,TeslaTeam,5774,3,1
Dragomirche,TeslaTeam,User talk:Dragomirche,5800,-1,0
Dragomirche,TeslaTeam,List of hacker groups,5816,3,1
Dragomirche,TeslaTeam,File:TeslaTeam1Logo.jpg,5824,-1,0
Nickhall263,Believe (The Bravery song),List of most consecutive starts by a National Football League quarterback,5852,3,1
Nickhall263,List of most consecutive starts by a National Football League quarterback,Fred Cox,5854,2,1
Nickhall263,Fred Cox,User talk:Nickhall263,5855,-1,0
Razzat99,Alkane,Ossett Academy,5858,4,0
Razzat99,Ossett Academy,Flea,5859,3,1
Razzat99,Flea,World war,5860,3,1
Razzat99,Scientific opinion on climate change,Carbon neutrality,5865,2,1
Razzat99,Carbon neutrality,History of the periodic table,5866,3,1
Gooooop111,Anthropology,Topographic map,5872,2,1
Gooooop111,User:Gooooop111/sandbox,Ulm,5874,-1,0
VirtualRash,Mudflap girl,Combarbalá,5880,4,0
VirtualRash,Combarbalá,File:Freedom From Want.jpg,5881,-1,0
VirtualRash,File:Freedom From Want.jpg,Raggs,5882,-1,0
VirtualRash,Raggs,List of portmanteaus,5883,4,0
VirtualRash,Raggs,2×2 (TV channel),5885,3,1
VirtualRash,2×2 (TV channel),Salat,5886,3,1
VirtualRash,Snidely Whiplash,Mister Ed,5889,2,1
VirtualRash,Mister Ed,User talk:VirtualRash,5890,-1,0
VirtualRash,User talk:VirtualRash,Deadly Towers,5891,4,0
VirtualRash,Deadly Towers,Watara Supervision,5893,3,1
VirtualRash,Watara Supervision,Shinzō Abe,5895,3,1
VirtualRash,Shinzō Abe,Giuseppe Guarneri,5896,3,1
VirtualRash,Antonio Stradivari,"List of people from Topeka, Kansas",5907,4,0
VirtualRash,"List of people from Topeka, Kansas",.biz,5908,4,0
VirtualRash,.biz,Kim Jong-il,5909,4,0
Zamyat ii,Kohl (cosmetics),Hajji Firuz,5923,4,0
Zamyat ii,Hajji Firuz,Nowruz,5924,1,1
Zamyat ii,Nowruz,List of French loanwords in Persian,5925,2,1
Zamyat ii,List of French loanwords in Persian,Jack Straw,5926,3,1
Dean Ambross,Melathikkan,Mastermind School,5929,6,0
Dean Ambross,Mastermind School,Ricardo Rodriguez (wrestler),5932,4,0
Dean Ambross,Mastermind School,Dean Ambrose,5934,4,0
Dean Ambross,Dean Ambrose,Alberto Del Rio,5935,1,1
Dean Ambross,Dolph Ziggler,Ryback,5940,1,1
Dean Ambross,John Cena,Randy Orton,5974,1,1
Dean Ambross,Randy Orton,User talk:Soham,5975,-1,0
Dean Ambross,User talk:Soham,Heath Slater,5976,3,1
Dean Ambross,Mastermind School,Too Cool,5989,4,0
Dean Ambross,Sohag Gazi,File:Deal Twodd.jpg,6011,-1,0
Sonicmario22,Nothing,Ian Jenkins (politician),6028,5,0
HashtagHEEL,Juninho Pernambucano,Newcastle United F.C.,6036,2,1
HashtagHEEL,Newcastle United F.C.,Laurent Robert,6037,2,1
HashtagHEEL,Denis Leary,Mike Williamson (footballer),6045,4,0
Dragondevil 22,Dani's Castle,House of Anubis,6052,3,1
Dragondevil 22,House of Anubis,List of Dani's House episodes,6055,3,1
Dragondevil 22,Dani's House,Sam & Cat,6065,3,1
Dragondevil 22,Sam & Cat,List of Dani's Castle episodes,6066,4,0
Dragondevil 22,List of Dani's Castle episodes,List of films broadcast by Nickelodeon,6072,4,0
Dragondevil 22,Dani's House,Big Brother 10 (Australia),6080,4,0
Dragondevil 22,Big Brother 10 (Australia),Dani's Castle,6082,3,1
Dragondevil 22,List of Dani's Castle episodes,User talk:Cartman810,6093,-1,0
Dragondevil 22,List of Dani's Castle episodes,Burkely Duffield,6123,4,0
Dragondevil 22,Dani's Castle,User talk:Davey2010,6144,-1,0
Dragondevil 22,List of Dani's Castle episodes,Richard Wisker,6150,1,1
Dragondevil 22,Richard Wisker,Tracy Beaker Returns,6151,1,1
Dragondevil 22,List of Dani's Castle episodes,ICarly (season 5),6216,5,0
Dragondevil 22,Dani's Castle (series 1),Dani's Castle (series 2),6332,2,1
Humblegnome,Toronto Student Film Festival,Toronto Student Film Festival,6387,1,1
Humblegnome,Toronto Student Film Festival,PrankvsPrank,6388,4,0
Mtcgold,User talk:Mtcgold,Oil spill,6393,1,1
Daawsome12,Adaptation to climate change in Jordan,Skiff,6397,4,0
Daawsome12,Adaptation to climate change in Jordan,Jordan,6401,1,1
Jimmyhoward9654,WPXI,C.J. Garrison,6404,3,1
Jimmyhoward9654,C.J. Garrison,Marlena Evans,6405,3,1
Jimmyhoward9654,1991 in American television,Minor characters of Days of Our Lives,6409,2,1
Jimmyhoward9654,List of current Days of our Lives characters,Days of Our Lives,6412,-1,0
Jimmyhoward9654,Lucas Roberts,Meredith Scott Lynn,6416,3,1
Jimmyhoward9654,Minor characters of Days of Our Lives,Kimberly Brady,6420,1,1
Jimmyhoward9654,Kimberly Brady,WTAE-TV,6423,3,1
Jimmyhoward9654,WTAE-TV,Santa Barbara (TV series),6424,2,1
Jimmyhoward9654,Santa Barbara (TV series),The Greg Behrendt Show,6425,3,1
Jimmyhoward9654,KDKA-TV,Sunset Beach (TV series),6427,2,1
Jimmyhoward9654,Sunset Beach (TV series),Paul Johansson,6428,2,1
Jimmyhoward9654,Kristen Meadows,Megan Hathaway,6432,2,1
Jimmyhoward9654,Megan Hathaway,Miguel Lopez-Fitzgerald,6433,3,1
Jimmyhoward9654,Miguel Lopez-Fitzgerald,List of The Bold and the Beautiful cast members,6434,3,1
Jimmyhoward9654,List of The Bold and the Beautiful cast members,List of General Hospital cast members,6435,2,1
Jimmyhoward9654,List of General Hospital cast members,Mitch Laurence,6438,2,1
Jimmyhoward9654,Mitch Laurence,Frank Sinatra,6439,3,1
Jimmyhoward9654,2002–03 United States network television schedule (weekday),Sheila Carter,6452,2,1
Jimmyhoward9654,Sheila Carter,Lisa Vultaggio,6453,3,1
Jimmyhoward9654,List of General Hospital cast members,List of General Hospital characters (1990s),6456,2,1
Jimmyhoward9654,Marlena Evans,Jocelyn Seagrave,6459,3,1
Jimmyhoward9654,Jocelyn Seagrave,2014 in American television,6461,3,1
Jimmyhoward9654,Nickelodeon Guts,List of programs broadcast by MTV,6466,3,1
Jimmyhoward9654,Jennifer Horton,Christopher Hanke,6478,4,0
Jimmyhoward9654,Christian Borle,James Stenbeck,6482,3,1
Jimmyhoward9654,List of Days of Our Lives cast members,Mary Kay Adams,6485,3,1
Jimmyhoward9654,Mary Kay Adams,Guiding Light,6486,1,1
Jimmyhoward9654,NBC Daytime,Beth Raines,6494,2,1
Jimmyhoward9654,Beth Chamberlin,Shawn-Douglas Brady,6497,2,1
Jimmyhoward9654,List of Days of Our Lives cast members,Jesse Metcalfe,6501,3,1
Jimmyhoward9654,Miguel Lopez-Fitzgerald,Cassie Layne Winslow,6506,4,0
Jimmyhoward9654,Cassie Layne Winslow,User talk:Jimmyhoward9654,6508,-1,0
Jodell 09,Demi Lovato discography,Demi (album),6521,1,1
Marioking555,"George Calvert, 1st Baron Baltimore",Resident Evil 4,6529,4,0
Marioking555,Mitt Romney,"Fort Defiance, Arizona",6533,3,1
Marioking555,Mitt Romney,Lincoln County War,6536,2,1
Marioking555,Lincoln County War,Bugs Bunny,6540,3,1
Jitendrajks,Saini,Bhagirathi Mali,6546,1,1
Tobz644,Ancient Greek medicine,Hadrian's Wall,6551,2,1
Tobz644,Joke,King Alfred's Academy,6553,4,0
BigTony41099,Asma al-Assad,Liam Neeson,6561,3,1
Kaitlyncranston,Galaxy,Midwestern United States,6568,3,1
Kaitlyncranston,Midwestern United States,Southeastern United States,6569,2,1
Kaitlyncranston,Southeastern United States,Super Why!,6573,3,1
PixelSeven,Burris Laboratory School,Wikipedia:Sandbox,6575,4,0
PixelSeven,Gerry Sharpe,Deaths in 2013,6590,4,0
PixelSeven,Deaths in 2013,Burris Laboratory School,6592,-1,0
PixelSeven,Stop Online Piracy Act,Chicken,6596,3,1
PixelSeven,Chicken,Twitch Plays Pokémon,6597,4,0
PixelSeven,Twitch Plays Pokémon,Bit Boy!! Arcade,6598,3,1
Hck24,String theory,1992 Los Angeles riots,6604,4,0
Hck24,1992 Los Angeles riots,Portal:World War II,6608,3,1
0thatguy,Trams in Brno,Earth analog,6614,4,0
0thatguy,Earth analog,Joseph McCoy,6615,4,0
0thatguy,Oliver Loving,Sioux,6629,2,1
0thatguy,Sioux,Military chaplain,6635,3,1
0thatguy,Military chaplain,George Armstrong Custer,6641,3,1
Blacksabbathfan1998,13 (Black Sabbath album),¡Tré!,6652,3,1
Blacksabbathfan1998,Some Nights,Under Cover,6656,3,1
Cesar benitez,Windows-1252,Ford (disambiguation),6683,4,0
Cesar benitez,Talk:Ford (disambiguation),Wikipedia:Policies and guidelines,6685,5,0
Cesar benitez,Encyclopedia,Address (geography),6688,3,1
Cesar benitez,Address (geography),Wikipedia:Signatures,6689,3,1
Evie7377,"Layton, Blackpool",Rami Malek,6692,4,0
Evie7377,Rami Malek,"Layton, Blackpool",6693,4,0
Evie7377,"Layton, Blackpool",Sapphire Battersea,6696,4,0
Evie7377,Sapphire Battersea,Matilda (novel),6697,3,1
Evie7377,Matilda (novel),Riker Lynch,6698,4,0
Evie7377,Riker Lynch,Dreamtime,6699,4,0
Megamurg,"Northwest High School (Canal Fulton, Ohio)","Canal Fulton, Ohio",6703,2,1
Megamurg,"Canal Fulton, Ohio",Our Song (Taylor Swift song),6704,5,0
Sox2225,Cultural Revolution,Hotel California,6707,3,1
Sox2225,Hotel California,Halloween (wrestler),6709,4,0
Sox2225,Halloween (wrestler),George Watsky,6713,4,0
Willy Twisted into Painful shapes,Mitsubishi A6M Zero,Wheel (disambiguation),6720,4,0
REBELSROCK99,Pac-Man,Pac-Man (character),6725,2,1
REBELSROCK99,List of My Little Pony characters,Epic of Gilgamesh,6728,2,1
Pinklaces19,Hoof glue,Nail (anatomy),6735,2,1
Pinklaces19,Nail (anatomy),John McFee,6736,4,0
Wakinget,Latin,Taiwan,6739,2,1
J341933,Space medicine,Human spaceflight,6743,1,1
J341933,Human spaceflight,List of astronauts educated at the United States Military Academy,6744,4,0
J341933,Robert S. Kimbrough,Conjoined twins,6747,3,1
J341933,Conjoined twins,United States Armed Forces,6749,2,1
J341933,Conjoined twins,User talk:J341933,6753,-1,0
J341933,Conjoined twins,Near-death experience,6755,3,1
J341933,Near-death experience,Tomb of the Unknown Soldier,6756,3,1
J341933,Tomb of the Unknown Soldier,Abraham Chill,6757,3,1
J341933,United States Armed Forces,Talk:United States Armed Forces,6760,-1,0
J341933,United States Armed Forces,Anti-psychiatry,6763,3,1
J341933,Anti-psychiatry,Redemption (theology),6764,3,1
J341933,Redemption (theology),HIV/AIDS,6765,3,1
J341933,HIV/AIDS,Psychosis,6768,3,1
J341933,Brief reactive psychosis,Peugeot 207,6770,4,0
J341933,Datsun 510,Hall (surname),6773,3,1
J341933,Hall (surname),Gene Frankel,6775,3,1
J341933,Paliperidone,Mood stabilizer,6782,2,1
J341933,Paliperidone,Psychiatry,6787,2,1
J341933,Paliperidone,List of people with bipolar disorder,6793,2,1
J341933,List of people with bipolar disorder,Historical Jesus,6795,3,1
J341933,Historical Jesus,Rehavam Ze'evi,6796,2,1
J341933,United States Military Academy,Sacha Baron Cohen,6802,3,1
J341933,User talk:J341933,Fredric N. Busch,6808,6,0
J341933,United States Military Academy,Courtland High School,6821,4,0
J341933,Historical Jesus,Efraim Halevy,6826,3,1
J341933,Abraham Chill,DARPA,6851,3,1
J341933,Paliperidone,Gibraltar,6853,3,1
J341933,Cub Scouting (Boy Scouts of America),Zenith Data Systems,6857,4,0
J341933,Zenith Data Systems,Douglas Hall,6859,5,0
J341933,Conjoined twins,Psychogenic non-epileptic seizures,6876,3,1
Candyland251,Need for Speed,Buddhism in Canada,6928,3,1
Candyland251,Buddhism in Canada,Distillation,6929,3,1
Candyland251,Distillation,James Prescott Joule,6931,3,1
Williamb4,William the Conqueror,Fireman Sam,6941,3,1
Williamb4,Fireman Sam,Bayeux Tapestry,6945,3,1
Williamb4,Bayeux Tapestry,Moors murders,6947,3,1
Williamb4,Moors murders,Newark-on-Trent,6948,3,1
Williamb4,Newark-on-Trent,Extended periodic table,6955,3,1
Williamb4,Extended periodic table,Flash memory,6956,2,1
Ernestolynch,Urban75,Furry fandom,6987,3,1
Ernestolynch,Urban75,Libertarianism,6990,3,1
Ernestolynch,Urban75,Effects of Hurricane Katrina in New Orleans,6998,3,1
Ernestolynch,Black billionaires,Darren Shan,7037,4,0
Ernestolynch,Addleshaw Goddard,HD DVD,7043,4,0
Ernestolynch,HD DVD,North Korea,7044,3,1
Ernestolynch,North Korea,Jack the Ripper suspects,7045,4,0
Otisfrog,User:Otisfrog,Schindler Elevator Corporation,7047,-1,0
Otisfrog,Schindler Elevator Corporation,Palm Beach Outlets,7048,5,0
Otisfrog,Palm Beach Outlets,John A. MacNaughton,7050,4,0
Otisfrog,John A. MacNaughton,Mr. Brown (album),7051,5,0
Otisfrog,Mr. Brown (album),Sears,7052,3,1
Otisfrog,Sears,Margaret Brennan,7053,3,1
Otisfrog,Margaret Brennan,Otis Elevator Company,7054,3,1
Otisfrog,Montgomery Elevator,Margaret Peterson Haddix,7059,4,0
Otisfrog,Margaret Peterson Haddix,Never Gonna Give You Up,7060,4,0
Otisfrog,OfficeMax,Robin Gibb,7068,4,0
Otisfrog,Robin Gibb,Gotye,7069,2,1
Otisfrog,Gotye,Justin Bieber,7070,2,1
Otisfrog,John (given name),We Got This,7074,5,0
Otisfrog,Edward Lampert,Barbara Ninde Byfield,7088,5,0
Otisfrog,Julian C. Day,User:Otisfrog,7093,-1,0
Otisfrog,User:Otisfrog,Kane,7094,-1,0
Otisfrog,Kane,Christina Hendricks,7095,3,1
Otisfrog,Christina Hendricks,Cross County Mall,7096,4,0
Otisfrog,Kmart,Margaret L. Anderson,7105,3,1
Otisfrog,Kmart,Richway,7110,2,1
Otisfrog,Richway,Clifford Smith,7111,5,0
Otisfrog,Clifford Smith,Big N' Tasty,7121,4,0
Otisfrog,Big N' Tasty,Rio (2011 film),7122,3,1
Otisfrog,Rio (2011 film),Oakwood Plaza,7124,4,0
Otisfrog,Template:Broward County Malls,K-Rob,7130,-1,0
Otisfrog,K-Rob,Kathy Ireland,7131,4,0
Otisfrog,Kathy Ireland,List of Squidbillies episodes,7132,3,1
Otisfrog,List of Squidbillies episodes,List of hospitals in Florida,7133,4,0
Otisfrog,Mack Bernard,Mindflayer (band),7144,5,0
Otisfrog,Mindflayer (band),Target Corporation,7145,3,1
Otisfrog,Target Corporation,Wisin & Yandel,7146,3,1
Otisfrog,Wisin & Yandel,Margaret Anderson Kelliher,7147,4,0
Otisfrog,Margaret Anderson Kelliher,Margaret George,7148,5,0
Otisfrog,"Good Samaritan Medical Center (West Palm Beach, Florida)",Total Recall (2012 film),7157,4,0
Otisfrog,Total Recall (2012 film),KM,7158,4,0
Otisfrog,Kmart,Chapter V (Trey Songz album),7162,4,0
Otisfrog,Chapter V (Trey Songz album),World Trade Center,7163,4,0
Otisfrog,User:Otisfrog,Gangnam Style,7175,-1,0
Otisfrog,Gangnam Style,Myspace,7176,2,1
Otisfrog,User:Otisfrog,Radio (2003 film),7196,-1,0
Otisfrog,Radio (2003 film),Here Comes the Boom,7197,2,1
Otisfrog,Here Comes the Boom,Westlife,7198,3,1
Otisfrog,Westlife,Maytag,7200,3,1
Otisfrog,Maytag,Cisco Systems,7201,3,1
Otisfrog,Cisco Systems,Richard Parsons (businessman),7203,2,1
Otisfrog,Richard Parsons (businessman),File:KissOnMyListHall&Oates.jpg,7204,-1,0
Otisfrog,Kmart,File:Guap - Big Sean.jpg,7212,-1,0
Otisfrog,Guap,Makro,7214,4,0
Otisfrog,Makro,Old HB,7215,4,0
Otisfrog,Old HB,Parental Advisory,7216,3,1
Otisfrog,Parental Advisory,Kevin Victor Anderson,7218,4,0
Otisfrog,Talk:George Gray (Pennsylvanian),File:Humanalogo.jpg,7221,-1,0
Otisfrog,File:Humanalogo.jpg,File:Bee Gees' wordmark logo (1975-1981).gif,7222,-1,0
Otisfrog,File:Bee Gees' wordmark logo (1975-1981).gif,Mario Winans,7223,-1,0
Otisfrog,Mario Winans,Bob Saget,7225,3,1
Otisfrog,Ja Rule,Poetic Justice (song),7238,2,1
Otisfrog,Poetic Justice (song),List of public corporations by market capitalization,7239,3,1
Otisfrog,List of public corporations by market capitalization,Maxwell (musician),7240,4,0
Otisfrog,Maxwell (musician),Walmart Neighborhood Market,7241,3,1
Otisfrog,Walmart Neighborhood Market,Tupac,7243,4,0
Otisfrog,Tupac,Mark Dayton,7244,4,0
Otisfrog,Target Corporation,Muslim,7246,2,1
Otisfrog,User:Otisfrog,Movie 43,7258,-1,0
Otisfrog,Charles Conaway,Black (disambiguation),7260,5,0
Otisfrog,Black (disambiguation),Rick Ross,7261,3,1
Otisfrog,Rick Ross,Walmart,7262,2,1
Otisfrog,User:Otisfrog,File:Yazoo-Upstairs-At-Erics.jpg,7270,-1,0
Otisfrog,Target Corporation,Gregg Steinhafel,7276,2,1
Otisfrog,Target Corporation,Margaret Chung,7313,4,0
Otisfrog,File:The Road Home (Heart album) coverart.jpg,Dell,7316,-1,0
Otisfrog,Richway,Nigger,7333,3,1
Otisfrog,Nigger,Jodie Marsh,7334,3,1
Otisfrog,Jodie Marsh,Systemax,7340,4,0
Otisfrog,Systemax,Tricia Marwick,7341,4,0
Otisfrog,Tricia Marwick,Old Navy,7342,4,0
Otisfrog,Old Navy,Schuylkill Mall,7343,4,0
Otisfrog,Tricia Marwick,Some Nights,7345,4,0
Otisfrog,Some Nights,Hanzala Malik,7346,4,0
Otisfrog,Hanzala Malik,Heart (band),7347,4,0
Otisfrog,Target Corporation,Roger Ebert,7350,3,1
Otisfrog,Roger Ebert,Open Letter (Jay-Z song),7353,3,1
Otisfrog,Lori Berman,Margaret McCulloch,7369,4,0
Otisfrog,Open Letter (Jay-Z song),Bieber (disambiguation),7380,3,1
Otisfrog,Bieber (disambiguation),Talk:Joe Francis,7382,-1,0
Otisfrog,Ja Rule,Magic Johnson,7384,2,1
Otisfrog,Magic Johnson,Assa Abloy,7386,3,1
Otisfrog,Assa Abloy,Broward,7387,-1,0
Otisfrog,Broward,Zeke Mowatt,7389,4,0
Otisfrog,Ghetts,African American,7392,3,1
Otisfrog,User:Otisfrog/Usrboxes,CVS (disambiguation),7402,-1,0
Lukecjp,David Mitchell (comedian),Louis Walsh,7430,2,1
Cubanboy321,Criss Angel Mindfreak,Wikipedia:Sandbox,7458,4,0
Cubanboy321,Thor,Mother's Day,7462,3,1
Cubanboy321,Thor,Cuba,7465,3,1
IzraAcorb,Japanese sword,The Lord of the Rings,7470,3,1
IzraAcorb,The Lord of the Rings,Waffle,7471,3,1
IzraAcorb,Japanese swordsmithing,Sheldon Cooper,7473,4,0
IzraAcorb,Sheldon Cooper,The Elder Scrolls,7475,3,1
IzraAcorb,The Elder Scrolls,Mi'kmaq,7476,3,1
Stjohnny,St. John's Orphanage,"Chifley, Australian Capital Territory",7495,4,0
Stjohnny,"Chifley, Australian Capital Territory",Woden Valley,7500,1,1
Stjohnny,Woden Valley,Demographics of the Czech Republic,7501,3,1
Stjohnny,Demographics of the Czech Republic,Demographics of California,7502,3,1
Stjohnny,Demographics of California,Demographic history of Kosovo,7503,3,1
Stjohnny,Demographic history of Kosovo,Demographics of Latvia,7504,2,1
Stjohnny,Demographics of Latvia,Demographics of Europe,7505,2,1
Stjohnny,Demographics of Europe,Demographics of Russia,7506,2,1
Stjohnny,Demographics of Russia,Demographics of Romania,7507,1,1
Stjohnny,Demographics of Romania,Demographics of Australia,7508,2,1
Stjohnny,Demographics of Australia,Demographics of Lithuania,7511,2,1
Stjohnny,Demographics of Australia,Demographics of Canberra,7513,1,1
Stjohnny,St. John's Orphanage,Demographics of Armenia,7517,3,1
Stjohnny,Demographics of Armenia,Demographics of Slovenia,7518,1,1
Stjohnny,St. John's Orphanage,Demographics of Finland,7521,3,1
Stjohnny,Demographics of Finland,Hurricane Sandy,7522,3,1
Stjohnny,Hurricane Sandy,Norfolk kaka,7523,3,1
Stjohnny,Norfolk kaka,1950 United States Census,7524,2,1
Stjohnny,1950 United States Census,List of federal agencies in the United States,7525,2,1
Stjohnny,List of federal agencies in the United States,Till Lindemann,7526,4,0
Stjohnny,Till Lindemann,Wikipedia:Miscellany for deletion/User:Burkenburg,7527,-1,0
Stjohnny,Wikipedia:Miscellany for deletion/User:Burkenburg,A Current Affair,7529,-1,0
Stjohnny,Myrmecia vindex,Myrmecia rowlandi,7545,2,1
Stjohnny,Myrmecia acuta,Myrmecia brevinoda,7548,2,1
Donghyuncoconut,User:Ultraexactzz,Swamp,7563,3,1
Donghyuncoconut,Swamp,South Korea,7565,2,1
Donghyuncoconut,South Korea,Neil Armstrong,7567,3,1
Donghyuncoconut,Neil Armstrong,Flight controller,7568,2,1
Donghyuncoconut,Flight controller,Apollo 11,7569,1,1
Donghyuncoconut,Apollo 11,NASA,7570,1,1
Donghyuncoconut,Neil Armstrong,Gene Kranz,7575,1,1
Coolmarioruiz1,Dick Figures,Little Bill (TV series),7600,3,1
Coolman2577,Waterfall,Intolerable Acts,7609,3,1
Joebunkeo,Conceptual art,Whitney Biennial,7613,2,1
Joebunkeo,Whitney Biennial,Hugo Boss Prize,7615,2,1
Joebunkeo,Hugo Boss Prize,David Horvitz,7619,3,1
JohnEPB,The Mask (film),T. D. Mischke,7656,4,0
JohnEPB,T. D. Mischke,Ted Thompson,7657,3,1
JohnEPB,"Roberts, Wisconsin",The Mask (film),7664,4,0
99spiderboy5,"René-Robert Cavelier, Sieur de La Salle",Quebec Winter Carnival,7675,2,1
99spiderboy5,Quebec Winter Carnival,"Latin Quarter, Paris",7676,3,1
99spiderboy5,"Latin Quarter, Paris",Élysée Palace,7678,2,1
Shadesrhea,"Cedarville, Arkansas","Mountainburg, Arkansas",7731,2,1
Willy Wonka on Wheels!,Waterfront Station (Vancouver),Grady McWhiney,7752,4,0
Themrpip22,Peter Crouch,Lucas Moura,7808,2,1
Themrpip22,Lucas Moura,Danny Graham (footballer),7814,3,1
Themrpip22,Romelu Lukaku,FC Seoul,7820,3,1
Themrpip22,Stéphane Sessègnon,Charlie Adam,7823,2,1
Themrpip22,Charlie Adam,Cristian Tello,7824,3,1
Themrpip22,Cristian Tello,Christian Eriksen,7829,3,1
Themrpip22,Christian Eriksen,James McCarthy (footballer),7830,2,1
Themrpip22,James McCarthy (footballer),Victor Anichebe,7832,3,1
Billy On Bannana Peels,Warcraft III: Reign of Chaos,Weinstein,7840,4,0
Billy On Bannana Peels,Benjamin Disraeli,Java (programming language),7843,3,1
Ryeband,Mad at Gravity,Chris Leavins,7851,4,0
Ryeband,Frank Bell,Ben Affleck,7857,4,0
Adilsayeed,Singapore Changi Airport,São Paulo–Guarulhos International Airport,7867,2,1
Adilsayeed,São Paulo–Guarulhos International Airport,Phuket International Airport,7871,2,1
Adilsayeed,Phuket International Airport,Sana'a International Airport,7879,2,1
Adilsayeed,Clark International Airport,Brunei International Airport,7890,2,1
Adilsayeed,Phuket International Airport,Heydar Aliyev International Airport,7893,2,1
Adilsayeed,Heydar Aliyev International Airport,Ninoy Aquino International Airport,7895,3,1
Adilsayeed,Ninoy Aquino International Airport,Kuwait International Airport,7900,2,1
Chrisrtait,Busan,Mao Zedong,7915,2,1
Chrisrtait,Mao Zedong,Davidian Seventh-day Adventist,7916,3,1
Chrisrtait,Seventh-day Adventist Church,Tait (surname),7918,4,0
Chrisrtait,Tait (surname),Oregon,7919,3,1
Chrisrtait,Oregon,Governor of Oregon,7922,1,1
Chrisrtait,Governor of Oregon,2008–09 Keynesian resurgence,7923,3,1
Chrisrtait,2008–09 Keynesian resurgence,List of Seventh-day Adventist secondary schools,7925,4,0
Jamesneilander,User:Timtrent,User talk:Jamesneilander,167,-1,0
MooreNo1,User talk:SuperMarioMan,Trial of Michael Jackson,184,3,1
