username1,pagetitle1,pagetitle2,counter,hop,nhop
Godhulii 1985,Wikipedia:Featured picture candidates/Barack Obama with artistic gymnastic McKayla Maroney,Wikipedia:Featured picture candidates/Ruddy Kingfisher,11988,-1,0
Godhulii 1985,Djurgårdsbrunnskanalen,Wikipedia:Featured picture candidates/Koch – Mayor of the City of New York,11990,-1,0
Godhulii 1985,Wikipedia:Featured picture candidates/Koch – Mayor of the City of New York,Wikipedia:Templates for discussion/Log/2014 February 2,11991,-1,0
Godhulii 1985,Wikipedia:Templates for discussion/Log/2014 February 2,Wikipedia:Featured picture candidates/File:Howrah-elevation.svg,11992,-1,0
Godhulii 1985,Wikipedia:Featured picture candidates/Koch – Mayor of the City of New York,"Wikipedia:Featured picture candidates/File:Nils Torvalds MEP, Strasbourg - Diliff.jpg",11994,-1,0
Godhulii 1985,Wikipedia:Featured picture candidates/Carduelis carduelis,Monschau,11996,4,0
Godhulii 1985,Monschau,Wikipedia:Featured picture candidates/Fernanda Lima,11997,-1,0
Godhulii 1985,User:Godhulii 1985,Wikipedia:Featured picture candidates/US Marshals with Young Ruby Bridges on School Steps.jpg,12000,-1,0
Godhulii 1985,Wikipedia:Featured picture candidates/US Marshals with Young Ruby Bridges on School Steps.jpg,Gunday,12004,5,0
Godhulii 1985,Gunday,Wikipedia:Featured picture candidates/Bucket-wheel excavator,12009,-1,0
Godhulii 1985,"Wikipedia:Featured picture candidates/Graffiti in Olinda, Pernambuco, Brazil",Wikipedia:Featured picture candidates/Frankfurt (Main) Hauptbahnhof,12012,-1,0
Godhulii 1985,Wikipedia:Featured picture candidates/Frankfurt (Main) Hauptbahnhof,Wikipedia:Featured picture candidates/Wiesen Viaduct,12013,-1,0
Godhulii 1985,Wikipedia:Featured picture candidates/Wiesen Viaduct,Nautanki Saala!,12014,6,0
Godhulii 1985,Nautanki Saala!,Wikipedia:Featured picture candidates/Albatross and plastic marine debris,12015,-1,0
Godhulii 1985,Wikipedia:Featured picture candidates/Albatross and plastic marine debris,Wikipedia:Featured picture candidates/Westfaelischer Friede in Muenster (Gerard Terborch 1648).jpg,12016,-1,0
Godhulii 1985,Wikipedia:Featured picture candidates,Wikipedia:Featured picture candidates/Françoise Arnoul,12018,-1,0
Godhulii 1985,Wikipedia:Featured picture candidates/Françoise Arnoul,"Wikipedia:Featured picture candidates/Immaculate Conception Church, Farm Street, London",12019,-1,0
Godhulii 1985,"Wikipedia:Featured picture candidates/Immaculate Conception Church, Farm Street, London",MTV Roadies (season 11),12020,5,0
Godhulii 1985,MTV Roadies (season 11),Wikipedia:Featured picture candidates/Burchell's zebra,12021,-1,0
Godhulii 1985,MTV Roadies (season 11),Wikipedia:Featured picture candidates/Set:Estonian beauty,12025,-1,0
Godhulii 1985,Wikipedia:Featured picture candidates/Charlie Murder,Wikipedia:Featured picture candidates/Pumps at Dunball February 2014,12028,-1,0
Godhulii 1985,Wikipedia:Featured picture candidates/Pumps at Dunball February 2014,Alupka,12029,4,0
Godhulii 1985,Wikipedia:Featured picture candidates/American robin perching,"Wikipedia:Featured picture candidates/File:Waddesdon Manor North Façade, UK - Diliff.jpg",12033,-1,0
Godhulii 1985,Wikipedia:Featured picture candidates/Verinag Mughal Garden,Wikipedia:Featured picture candidates/The Art of Painting,12035,-1,0
Godhulii 1985,Wikipedia:Featured picture candidates/The Art of Painting,Wikipedia:Featured picture candidates/Nice tramway,12036,-1,0
Godhulii 1985,Wikipedia:Featured picture candidates/Nice tramway,Telephone numbers in Bangladesh,12037,4,0
Haggai Siahaan,Carlo Mauri,Wisran Hadi,12061,4,0
Haggai Siahaan,Wisran Hadi,Mochammad Sanoesi,12063,4,0
Haggai Siahaan,Mochammad Sanoesi,J. B. Sumarlin,12066,4,0
Haggai Siahaan,Gombloh,Said Djauharsjah Jeine,12072,4,0
GetDaFacts,User:GetDaFacts/sandbox,User:GetDaFacts/sandbox,12075,-1,0
GetDaFacts,User:GetDaFacts/sandbox,User:GetDaFacts/Erik La Prade,12076,-1,0
GetDaFacts,User:GetDaFacts/Erik La Prade,Erik La Prade,12149,2,1
GetDaFacts,Erik La Prade,Susan Weil,12155,3,1
GetDaFacts,Erik La Prade,George Wallace (poet),12160,5,0
GetDaFacts,Mike Watt,Wikipedia:WikiProject Articles for creation/Help desk,12165,-1,0
GetDaFacts,Wikipedia:WikiProject Articles for creation/Help desk,User talk:GetDaFacts,12166,-1,0
GetDaFacts,User talk:GetDaFacts,User:GetDaFacts,12173,-1,0
GetDaFacts,Erik La Prade,User:GetDaFacts/Jeffrey Perkins (filmmaker),12388,-1,0
GetDaFacts,Talk:Seth Hoffman (artist),User:GetDaFacts/Paul D'Agostino,12467,-1,0
Jwm353s,Deborah Read,Black swan theory,12582,4,0
Jwm353s,Black swan theory,2007 Boston bomb scare,12583,4,0
Jwm353s,2007 Boston bomb scare,User:Jwm353s,12584,-1,0
Jwm353s,User:Jwm353s,Hypersonic Technology Vehicle 2,12604,-1,0
Jwm353s,User:Jwm353s,Nuclear reactor accidents in the United States,12607,-1,0
Daniel Gadsby,Pepperoni,Restaurant,12659,3,1
Daniel Gadsby,Talk:Restaurant,Space Copenhagen,12663,-1,0
Daniel Gadsby,Space Copenhagen,Noma (restaurant),12664,1,1
Daniel Gadsby,Wikipedia:Administrators' noticeboard/Incidents,Melvin Bliss,12717,4,0
Daniel Gadsby,Wikipedia:Administrator intervention against vandalism,Simlish,12785,4,0
Daniel Gadsby,Simlish,Talk:Publix,12790,-1,0
Daniel Gadsby,Wikipedia talk:AutoWikiBrowser/CheckPage,A.J. Rathbun,12792,-1,0
Daniel Gadsby,Noma (restaurant),Restaurant Gordon Ramsay,12798,2,1
Daniel Gadsby,Restaurant Gordon Ramsay,Talk:Barbecue in the United States,12801,-1,0
Daniel Gadsby,Talk:Global cuisine,Wikipedia:Village pump (technical),13117,-1,0
Daniel Gadsby,Template:Meals,Template talk:Meals,13131,-1,0
Daniel Gadsby,Talk:Bubble tea,Wikipedia:Requests for adminship/Bilby,13142,-1,0
Daniel Gadsby,Wikipedia:Village pump (technical),Wikipedia:Village pump (idea lab),13144,-1,0
Daniel Gadsby,Wikipedia:Village pump (idea lab),Wikipedia:Miscellany for deletion/Wikipedia:WikiProject Food and drink/tli archive,13145,-1,0
Carolina212,Origin of the name Kven,Kvenland,13293,1,1
Frei sein,Florinda Meza,Rosalind Wiseman,13311,4,0
Frei sein,Microsoft SQL Server,MuchMusic,13316,4,0
Frei sein,Claes Oldenburg,Talk:Jack Russell Terrier,13318,-1,0
Frei sein,Talk:Jack Russell Terrier,Bohemian Shepherd,13321,3,1
Frei sein,Bohemian Shepherd,List of dog breeds,13322,2,1
Frei sein,List of dog breeds,Maltese (dog),13323,1,1
Frei sein,Maltese (dog),Border Collie,13324,2,1
Frei sein,Border Collie,Wolfdog,13325,5,0
Frei sein,Wolfdog,Spitz,13326,2,1
Frei sein,Spitz,Wetterhoun,13328,2,1
Frei sein,Maltese (dog),Puppy face,13333,5,0
Frei sein,Puppy face,Dog food,13334,2,1
Frei sein,Spitz,Australian Silky Terrier,13338,2,1
Frei sein,Australian Silky Terrier,Doberman Pinscher,13339,2,1
Frei sein,Doberman Pinscher,Wikipedia:Administrators' noticeboard,13340,5,0
Mr RD,Secondary Education Board of Assam,Chhattisgarh,13358,2,1
Mr RD,Chhattisgarh,Kathryn Eisman,13360,5,0
Mr RD,Kathryn Eisman,File:Kathryn Eisman.jpg,13364,-1,0
Mr RD,File:Kathryn Eisman.jpg,Mathur Vaishya,13365,-1,0
Mr RD,Mathur Vaishya,Bengali Kayastha,13366,3,1
Mr RD,Cromā,Wikipedia:Help desk,13373,4,0
Mr RD,Wikipedia:Help desk,Indian School of Mines,13379,4,0
Mr RD,Indian School of Mines,Florian Henckel von Donnersmarck,13380,3,1
Mr RD,Indian School of Mines,The Lives of Others,13386,3,1
Mr RD,The Lives of Others,User:Mr RD,13387,-1,0
Mr RD,Tanvi Hegde,The Tourist (2010 film),13400,4,0
Mr RD,User:Mr RD,Redbox Movie Awards,13408,5,0
Mr RD,User:Mr RD,Chal Chalein,13421,5,0
Mr RD,User:Mr RD,Alka Balram Kshatriya,13427,5,0
Mr RD,Alka Balram Kshatriya,Olivier Courson,13428,6,0
Mr RD,User:Mr RD,Paul Billings,13435,5,0
Mr RD,Paul Billings,Paul Bettany,13436,4,0
Mr RD,Paul Bettany,Christopher McQuarrie,13437,3,1
Mr RD,John Seale,Joe Hutshing,13441,3,1
Mr RD,Timothy Headington,Roger Birnbaum,13443,4,0
Mr RD,John Seale,Angelina Jolie,13450,3,1
Mr RD,Roger Birnbaum,Johnny Depp,13454,3,1
Mr RD,Olivier Courson,StudioCanal,13459,1,1
Mr RD,The Tourist (2010 film),DealDash,13497,6,0
Mr RD,User:Mr RD,"Meetings, incentives, conferencing, exhibitions",13505,4,0
Mr RD,User:Mr RD,Arijit Singh,13514,4,0
Mr RD,Arijit Singh,Talk:Arijit Singh,13515,-1,0
Mr RD,User:Mr RD,Sachin Pilot,13520,3,1
Mr RD,"Meetings, incentives, conferencing, exhibitions",Srijan,13526,5,0
Mr RD,Srijan,Thailand Convention and Exhibition Bureau,13527,5,0
Mr RD,Gajendra Verma,Chiang Mai,13541,4,0
Mr RD,Chiang Mai,Windshield,13542,3,1
Mr RD,Windshield,Phuket Province,13548,3,1
Mr RD,Phuket Province,Search engine results page,13549,3,1
Mr RD,Search engine results page,Wikipedia:Requests for page protection,13550,3,1
Mr RD,Gary M. Burge,Registrar of Copyrights (India),13555,5,0
Mr RD,User:Mr RD,Puja Gupta (actress),13558,5,0
Mr RD,Sally Bazely,Pugili,13564,5,0
Mr RD,Pugili,We Are Knuckle Dragger,13565,5,0
Mr RD,We Are Knuckle Dragger,Steve Albini discography,13570,2,1
Mr RD,Arijit Singh,Rajat Barmecha,13589,3,1
Mr RD,Wikipedia:Help desk,Talk:3G Capital,13594,-1,0
Mr RD,Talk:3G Capital,User talk:Sodhaaltamash,13597,-1,0
Mr RD,Adrian Ettlinger,File:We are knuckle dragger live in Brighton UK 2012.jpg,13603,-1,0
Mr RD,Gachsaran Airport,User talk:GeoLewis,13629,-1,0
Mr RD,"Talk:United States presidential election in New Jersey, 1988",Taur Mittran Di,13635,-1,0
Mr RD,Talk:John Maverick,Key Club Recording Company,13649,-1,0
Mr RD,Wikipedia:Help desk,Thomas Cooke (mayor),13665,4,0
Mr RD,Talk:Jordan Christopher,Rahul Bhatia,13712,-1,0
Mr RD,Old Harbour Museum,Cecil John Rhodes Statue,13738,4,0
Mr RD,Latin Grammy Award for Best Urban Performance,Dominic Soong,13754,6,0
Mr RD,Communist Party of Social Justice,Margarita Mercado Echegaray,13798,6,0
Mr RD,GRO J1719-24,Primetime Emmy Award for Outstanding Stunt Coordination,13800,5,0
Mr RD,Primetime Emmy Award for Outstanding Stunt Coordination,Sonorama 2013,13801,5,0
Mr RD,Alia Bhatt,20th Screen Awards,13823,2,1
Mr RD,HSMP LSP,User talk:MichaelBBC,13832,-1,0
Mr RD,User talk:MichaelBBC,Bellary Naga,13833,6,0
Mr RD,Bellary Naga,The Journey: Tumultuous Times,13834,4,0
Mr RD,The Journey: Tumultuous Times,Asia MotorWorks,13835,4,0
Mr RD,Asia MotorWorks,ULE Alliance,13836,7,0
Mr RD,Groundwater banking,Kgalagadi Breweries Limited,13839,4,0
Mr RD,Prince Kudakwashe Musarurwa,Freak City Soundtrack,13844,5,0
Mr RD,Freak City Soundtrack,C. Narayanaswamy,13845,5,0
Jaretchagnon,Vermont,"Winooski, Vermont",13863,2,1
Roopa521,"Navitaire Inc v Easyjet Airline Co. and BulletProof Technologies, Inc.",Mahabharat (2013 TV series),13946,4,0
Roopa521,Mahabharat (2013 TV series),Navin Kundra,13947,4,0
Nafiz27me,Ball possession,Antihero,13965,4,0
Nafiz27me,Action film,List of Assassin's Creed characters,13968,3,1
Nafiz27me,List of Assassin's Creed characters,Football strength,13969,-1,0
Nafiz27me,Football strength,Forty hadith,13970,5,0
Nafiz27me,Forty hadith,Renewable energy in China,13972,4,0
Nafiz27me,Aerospike,Aerospike (company),13981,1,1
Blacksnow666,Apache CXF,SonarQube,13984,3,1
Caisse Phung,Garou,Vietnamese alphabet,13988,4,0
Caisse Phung,Voiced palatal stop,Open back rounded vowel,13993,2,1
Caisse Phung,Voiceless bilabial nasal,Voiced velar fricative,13996,2,1
Caisse Phung,Voiced velar fricative,California English,13998,2,1
Caisse Phung,Cockney,New Zealand English,14000,2,1
Caisse Phung,User:Caisse Phung,Vietnamese phonology,14007,-1,0
Caisse Phung,Vietnamese phonology,Pie-IX (Montreal Metro),14009,4,0
AaronJWright 93,User:AaronJWright 93/sandbox,Talk:Pebble (watch),14024,-1,0
Xfkbg,The Voice of Germany,Samsung Galaxy Mini 2,14044,4,0
Mklimin,Bashkir State University,Bashkir State University,14055,1,1
Faskal,Wikipedia:Changing username/Usurpations,Polyacrylamide gel electrophoresis,14070,-1,0
Faskal,Polyacrylamide gel electrophoresis,Saccharomyces cerevisiae,14071,2,1
Faskal,Saccharomyces cerevisiae,Ethidium bromide,14072,2,1
Faskal,User:Faskal,Gel electrophoresis,14077,-1,0
Faskal,Gel electrophoresis,Protein methods,14078,1,1
Faskal,Ethidium bromide,Dithiothreitol,14081,2,1
Faskal,Dithiothreitol,Wikipedia talk:WikiProject Molecular and Cellular Biology,14084,-1,0
Faskal,Wikipedia talk:WikiProject Molecular and Cellular Biology,History of alcoholic beverages,14088,3,1
Faskal,Gel electrophoresis,DNA extraction,14091,2,1
Faskal,DNA extraction,Plasmid,14094,1,1
Faskal,Wikipedia talk:WikiProject Molecular and Cellular Biology,Template talk:Nucleic acids,14098,2,1
Faskal,Gel electrophoresis,Talk:Gel electrophoresis,14100,-1,0
Faskal,Talk:Gel electrophoresis,Agarose,14101,1,1
Faskal,Talk:Gel electrophoresis,Non-proteinogenic amino acids,14103,3,1
Faskal,Non-proteinogenic amino acids,Imino acid,14105,1,1
Faskal,Imino acid,Green fluorescent protein,14106,3,1
Faskal,RNA,Hox gene,14110,2,1
Faskal,Hox gene,Trichostatin A,14111,3,1
Faskal,Trichostatin A,DAPI,14112,3,1
Faskal,DAPI,RNA editing,14113,3,1
Faskal,RNA editing,Interleukin 1 family,14114,3,1
Faskal,Talk:Interleukin 1 family,Metabotropic glutamate receptor 4,14116,-1,0
Faskal,Metabotropic glutamate receptor 4,Non-receptor tyrosine kinase,14117,3,1
Faskal,Non-receptor tyrosine kinase,Lactose,14118,2,1
Faskal,Lactose,Talk:Severe acute respiratory syndrome,14119,-1,0
Faskal,Talk:Severe acute respiratory syndrome,Boron,14120,4,0
Faskal,Boron,RNA-binding protein,14121,3,1
Tedsanders,Electromagnetic field,Lanthanum aluminate-strontium titanate interface,14132,3,1
Tedsanders,Lanthanum aluminate-strontium titanate interface,School No.1 of Ulaanbaatar,14166,-1,0
Tedsanders,School No.1 of Ulaanbaatar,Fiji Water,14167,5,0
Tedsanders,Lanthanum aluminate-strontium titanate interface,User:Tedsanders,14189,-1,0
Tedsanders,Pulsed laser deposition,Talk:Fibonacci number,14193,-1,0
Tedsanders,Lanthanum aluminate-strontium titanate interface,Condensed matter physics,14200,1,1
Tedsanders,Lanthanum aluminate-strontium titanate interface,2DEG,14204,2,1
Tedsanders,Lanthanum aluminate-strontium titanate interface,Wikipedia:WikiProject Physics/Members,14212,-1,0
Tedsanders,Lanthanum aluminate-strontium titanate interface,Compressed sensing,14225,4,0
Tedsanders,User:Tedsanders,Talk:Lanthanum aluminate-strontium titanate interface,14235,-1,0
Tedsanders,Compressed sensing,Talk:Strained silicon,14242,-1,0
Tedsanders,Lanthanum aluminate-strontium titanate interface,File:LAOSTO Below Critical Thickness.png,14267,-1,0
Tedsanders,Lanthanum aluminate-strontium titanate interface,File:LAOSTO Interface.png,14277,-1,0
Tedsanders,Lanthanum aluminate-strontium titanate interface,Wikipedia talk:Articles for creation/Linear magnetoresistance,14292,-1,0
Tedsanders,Lanthanum aluminate-strontium titanate interface,Talk:Rashba effect,14299,-1,0
Tedsanders,Lanthanum aluminate-strontium titanate interface,Wikipedia talk:WikiProject Physics,14335,-1,0
Tedsanders,Wikipedia talk:WikiProject Physics,Rashba effect,14336,4,0
Tedsanders,Lanthanum aluminate-strontium titanate interface,Bridge probabilities,14354,4,0
Tedsanders,User:Tedsanders,Malaysia Airlines Flight 370,14371,-1,0
Tedsanders,Lanthanum aluminate-strontium titanate interface,Tilikum Crossing,14382,4,0
Tedsanders,Wikipedia talk:Articles for creation/Linear magnetoresistance,Iliotibial band syndrome,14394,5,0
Tedsanders,Compressed sensing,Politics and the English Language,14396,4,0
Tedsanders,Politics and the English Language,Topological insulator,14397,4,0
Tedsanders,Wikipedia talk:Articles for creation/Linear magnetoresistance,Lanthanum aluminate,14399,4,0
Tedsanders,User:Tedsanders,Talk:Industry,14402,-1,0
Tedsanders,Industry,Talk:Economic sector,14405,-1,0
Tedsanders,Template:Economic sectors,Category:WikiProject Economics participants,14407,-1,0
Tedsanders,Lao,Pioneer anomaly,14412,4,0
Tedsanders,Pioneer anomaly,Talk:Pioneer anomaly,14413,1,1
Tedsanders,Talk:Pioneer anomaly,Landauer's principle,14415,-1,0
Tedsanders,Lanthanum aluminate-strontium titanate interface,Eigenface,14426,4,0
Marta.pucciarelli,List of Cameroonian artists,Douala,14447,2,1
TheMeq,User:TheMeq,DJMax Portable 2,14449,-1,0
TheMeq,DJMax Portable 2,IBM,14456,3,1
TheMeq,IBM,Help:Installing Japanese character sets,14457,2,1
TheMeq,Help:Installing Japanese character sets,Movember,14458,4,0
TheMeq,Movember,DarkBASIC Professional,14459,4,0
TheMeq,DarkBASIC Professional,Universal Media Disc,14460,3,1
TheMeq,Universal Media Disc,User:TheMeq,14461,-1,0
TheMeq,Victor French,Education Maintenance Allowance,14465,4,0
TheMeq,Education Maintenance Allowance,Device Firmware Upgrade,14466,4,0
TheMeq,Device Firmware Upgrade,Dawn of the Planet of the Apes,14467,4,0
Deisciobal,Danny McGrain,TimeGate Studios,14470,4,0
Deisciobal,Stipulatio,Killarney,14476,4,0
Deisciobal,Killarney,University of Edinburgh,14477,3,1
NoahFrobeson,Lincoln Northeast High School,Lincoln Haymakers,14518,3,1
NoahFrobeson,2013 Nebraska Cornhuskers football team,Fumblerooski,14521,2,1
NoahFrobeson,Nebraska Cornhuskers men's basketball,21st century,14528,4,0
NoahFrobeson,Concerns and controversies related to UEFA Euro 2012,Rudy (film),14531,4,0
NoahFrobeson,Rudy (film),Goal-line technology,14532,4,0
NoahFrobeson,Goal-line technology,Gary Andersen,14533,4,0
NoahFrobeson,2013 Nebraska Cornhuskers football team,Bob Devaney Sports Center,14539,2,1
NoahFrobeson,Bob Devaney Sports Center,Controversy and criticism of Big Brother (U.S.),14540,4,0
NoahFrobeson,Big Brother 15 (U.S.),E. Gordon Gee,14542,4,0
NoahFrobeson,1962 Nebraska Cornhuskers football team,Anthony Weiner,14545,4,0
NoahFrobeson,Anthony Weiner,2013–14 Nebraska Cornhuskers men's basketball team,14546,4,0
NoahFrobeson,2013–14 Nebraska Cornhuskers men's basketball team,TD Ameritrade Park Omaha,14551,2,1
NoahFrobeson,2013–14 Florida Gulf Coast Eagles men's basketball team,David Ortiz,14561,3,1
NoahFrobeson,Big Brother 15 (U.S.),List of Big Brother 15 HouseGuests (U.S.),14565,1,1
NoahFrobeson,List of Big Brother 15 HouseGuests (U.S.),1972 in baseball,14567,3,1
NoahFrobeson,2005 in baseball,List of music considered the worst,14569,4,0
NoahFrobeson,Bob Devaney Sports Center,1998 Major League Baseball season,14576,3,1
NoahFrobeson,NCAA Men's Division I Basketball Championship,Jeff Tuel,14582,3,1
NoahFrobeson,2013–14 Nebraska Cornhuskers men's basketball team,Bo Pelini,14586,3,1
NoahFrobeson,Bo Pelini,List of Hail Mary passes in American football,14587,3,1
NoahFrobeson,Pinnacle Bank Arena,2014 NCAA Men's Division I Basketball Tournament,14595,2,1
NoahFrobeson,2013–14 Nebraska Cornhuskers men's basketball team,Yuichi Nishimura,14597,4,0
NoahFrobeson,Yuichi Nishimura,2014 FIFA World Cup Group B,14598,2,1
NoahFrobeson,2014 FIFA World Cup Group B,List of 2014 FIFA World Cup controversies,14599,3,1
NoahFrobeson,List of 2014 FIFA World Cup controversies,Michael Umaña,14603,2,1
NoahFrobeson,List of 2014 FIFA World Cup controversies,Tiki-taka,14605,2,1
NoahFrobeson,Tiki-taka,2014–15 Nebraska Cornhuskers men's basketball team,14606,4,0
NoahFrobeson,2014–15 Nebraska Cornhuskers men's basketball team,2014 NCAA Division I FBS football season,14610,3,1
NoahFrobeson,2014 NCAA Division I FBS football season,Kansas Jayhawks football,14611,1,1
NoahFrobeson,Kansas Jayhawks football,Mike Moustakas,14612,3,1
TheKetola,Graham-Kapowsin High School,Naval Academy Preparatory School,14628,3,1
Myra McCollum,Talk:University of Texas Medical Branch,University of Texas Medical Branch,14663,2,1
Myra McCollum,User:Myra McCollum/sandbox,User:Myra McCollum/University of Texas Medical Branch / UTMB Health,14686,-1,0
Myra McCollum,Talk:University of Texas Medical Branch,Wikipedia:WikiProject Cooperation/Paid editor help,14698,-1,0
Asymboli,NY SAFE Act,Google Fiber,14767,3,1
Asymboli,Google Fiber,2003 invasion of Iraq,14769,2,1
Asymboli,Ingress (game),Talk:Comcast Cable,14775,-1,0
Asymboli,Comcast Cable,Utah,14777,3,1
Peggydru,Frozen (2013 film),Frozen (2013 film),14787,1,1
Peggydru,Frozen (2013 film),List of Walt Disney Pictures films,14789,2,1
Peggydru,The Good Dinosaur,List of Pixar films,14843,2,1
Peggydru,Planes (film),Carlos Grangel,14868,3,1
Peggydru,Happy Tree Friends,Bambi,14906,3,1
Peggydru,Bambi,Finding Dory,14907,3,1
Peggydru,Pinocchio (1940 film),List of animated feature films of 2000,14914,3,1
Peggydru,List of animated feature films of 2000,Jack Angel,14915,2,1
Peggydru,List of Walt Disney Pictures films,Derek Jacobi,14920,3,1
Thierry Le Provost,Context-sensitive grammar,Talk:Lakshmi Mittal,14948,-1,0
Thierry Le Provost,Talk:Florange,WordPad,14952,4,0
Thierry Le Provost,WordPad,Model theory,14953,4,0
Thierry Le Provost,Non-deterministic Turing machine,École centrale de Lyon,14955,4,0
Thierry Le Provost,École centrale de Lyon,Logic programming,14960,3,1
Thierry Le Provost,Logic programming,Oz (programming language),14961,1,1
Thierry Le Provost,Oz (programming language),Generative grammar,14962,3,1
Thierry Le Provost,Generative grammar,Rewrite rule,14963,2,1
Thierry Le Provost,Rewrite rule,Talk:Production system,14964,-1,0
Thierry Le Provost,Context-sensitive language,Niklaus Wirth,14971,3,1
Thierry Le Provost,Encyclopædia Britannica,Encyclopædia Britannica Online,14988,1,1
Thierry Le Provost,Hobbes (Calvin and Hobbes),Shapeshifting,14998,2,1
Thierry Le Provost,Shapeshifting,Comfort object,14999,3,1
Thierry Le Provost,Comfort object,Calvin's alter egos (Calvin and Hobbes),15001,3,1
Thierry Le Provost,Calvin's alter egos (Calvin and Hobbes),Talk:Hobbes (Calvin and Hobbes),15004,-1,0
Thierry Le Provost,Amélie Nothomb,Benzodiazepine withdrawal syndrome,15007,4,0
Thierry Le Provost,Benzodiazepine withdrawal syndrome,Typographical error,15012,3,1
Thierry Le Provost,Typographical error,Darkness Visible (novel),15013,4,0
Thierry Le Provost,Darkness Visible (novel),Down and Dirty (film),15014,4,0
Thierry Le Provost,Down and Dirty (film),Tinnitus,15015,4,0
Thierry Le Provost,Tinnitus,Matthew Boulton,15016,3,1
Thierry Le Provost,Matthew Boulton,Hubert-Félix Thiéfaine,15017,4,0
Thierry Le Provost,Hubert-Félix Thiéfaine,Namespace,15019,4,0
Thierry Le Provost,Namespace,Talk:Namespace,15021,-1,0
Thierry Le Provost,Talk:Namespace,Alien (film),15022,4,0
Thierry Le Provost,Alien (film),Marc Riboud,15023,3,1
Thierry Le Provost,Marc Riboud,Arte,15025,2,1
Thierry Le Provost,Arte,The Crying of Lot 49,15026,4,0
Thierry Le Provost,The Crying of Lot 49,Alternate reality game,15027,2,1
Thierry Le Provost,Alternate reality game,Palindrome,15028,3,1
Thierry Le Provost,Palindrome,Being John Malkovich,15029,4,0
Shana Feng,"Fuyang, Zhejiang",User:Shana Feng/sandbox,15047,-1,0
Abbazorkzog,Talk:Syrian Civil War,Talk:Presidency of Barack Obama,15066,-1,0
Thompson.grog.819,User:Thompson.grog.819/sandbox,Talk:Mac OS,15075,-1,0
Hilsteadman,Adolfas Mekas,Hallelujah the Hills (film),15134,1,1
Hilsteadman,Adolfas Mekas,Category:Bard College alumni,15182,-1,0
Hilsteadman,Adolfas Mekas,Bibliography of works on Adolfas Mekas,15259,1,1
Jessie.duan,Yu Bin (go player),Yu Bin (painter),15268,3,1
Ndenise,Talk:David Coleman (education),College Board,15312,1,1
Jorjluis,User:Jorjluis,User:Jorjluis,15322,-1,0
1990XtoZ,Talk:Annotations to Records of the Three Kingdoms,Annotations to Records of the Three Kingdoms,15335,-1,0
Kesmicke2013,Gakushuin University,Duncan's Creek Presbyterian Church,15341,5,0
Kesmicke2013,Duncan's Creek Presbyterian Church,John Smith (explorer),15342,3,1
Nmunoz26,User talk:HannahSims,Anti-Flirt Club,15350,-1,0
Nmunoz26,Anti-Flirt Club,User:Nmunoz26/sandbox,15352,-1,0
Nmunoz26,User:Nmunoz26/sandbox,Talk:Anti-rape device,15359,-1,0
Arunakarm,Seetharampuram,Talk:Seetharampuram,15416,1,1
LitmusCycle,Anthony Weiner,Ashley Judd,15436,3,1
LitmusCycle,Ashley Judd,North Korea–United States relations,15437,3,1
LitmusCycle,North Korea–United States relations,Terry McAuliffe,15438,2,1
LitmusCycle,Terry McAuliffe,Jeb Bush,15440,2,1
LitmusCycle,North Korea–United States relations,Ernest Moniz,15442,2,1
LitmusCycle,Terry McAuliffe,Max Baucus,15444,3,1
LitmusCycle,North Korea–United States relations,Talk:Terry McAuliffe,15447,-1,0
LitmusCycle,Terry McAuliffe,Joe Manchin,15460,2,1
LitmusCycle,Joe Manchin,Howard Kurtz,15465,2,1
LitmusCycle,Steve Cohen,Whitey Bulger,15472,3,1
LitmusCycle,Whitey Bulger,Quin Hillyer,15473,3,1
LitmusCycle,Quin Hillyer,Mike Huckabee,15474,1,1
LitmusCycle,Mike Huckabee,Alejandro Mayorkas,15476,3,1
Isluce,Suzy Lake,Cindy Sherman,15478,1,1
Isluce,Cindy Sherman,Shary Boyle,15479,2,1
Isluce,Shary Boyle,Ingrid Baxter,15480,3,1
Isluce,Ingrid Baxter,Laura Muntz Lyall,15485,2,1
Isluce,Laura Muntz Lyall,Helen McNicoll,15486,4,0
Isluce,Suzy Lake,User:Isluce/sandbox,15495,-1,0
Reggie Thistleton,Phil Palmesano,Tom O'Mara,15521,2,1
Reggie Thistleton,Tom O'Mara,Bill Nojay,15524,2,1
Reggie Thistleton,Bill Nojay,Marquise Goodwin,15529,4,0
Reggie Thistleton,Marquise Goodwin,Horseheads High School,15530,4,0
MBohra26,Custom software,Jasuben Pizza,15565,-1,0
MBohra26,Jasuben Pizza,User:MBohra26,15568,-1,0
MBohra26,User:MBohra26,Open-source software,15572,4,0
MBohra26,Open-source software,Custom software,15573,3,1
MBohra26,Custom software,Shopping cart software,15575,3,1
MBohra26,Shopping cart software,Syntel,15577,3,1
DdragoonMaster,Marvel Cinematic Universe,Thor: The Dark World,15697,2,1
DdragoonMaster,Thor: The Dark World,List of Marvel Cinematic Universe films,15698,1,1
DdragoonMaster,List of Marvel Cinematic Universe films,Amy Acker,15703,2,1
DdragoonMaster,List of Marvel Cinematic Universe films,Agents of S.H.I.E.L.D.,15708,1,1
DdragoonMaster,List of Marvel Cinematic Universe films,Brian Tyler (composer),15713,2,1
