username1,pagetitle1,pagetitle2,counter,hop,nhop
Hypnopompus,America the Beautiful Silver Bullion Coins,Kilamuwa Stela,7244,4,0
Hypnopompus,Proserpina,Transformus,7246,4,0
Hypnopompus,Transformus,Al-Walid I,7248,4,0
Hypnopompus,Al-Walid I,Nabonidus,7249,3,1
Hypnopompus,Foundation deposit,Ouagadougou,7253,3,1
Hypnopompus,Ouagadougou,ISO 4217,7254,2,1
Hypnopompus,ISO 4217,Third-party grading,7255,3,1
Hypnopompus,Third-party grading,Quarter Eagle,7257,2,1
Hypnopompus,Quarter Eagle,Joseph McMoneagle,7258,4,0
Hypnopompus,Joseph McMoneagle,Bitcoin,7259,3,1
Hypnopompus,Bitcoin,Indian Head eagle,7261,3,1
Hypnopompus,Bitcoin,User talk:Wuerzele,7263,-1,0
Hypnopompus,Leilah Mahi,Perth Mint,7279,4,0
Hypnopompus,Perth Mint,Fed Shreds,7280,3,1
Hypnopompus,Chinese Silver Panda,Krugerrand,7284,3,1
Hypnopompus,South Africa,Mercantilism,7288,2,1
Hypnopompus,Talk:Mercantilism,List of portmanteaus,7291,4,0
Hypnopompus,List of portmanteaus,Apartheid,7292,3,1
Hypnopompus,Apartheid,Confusopoly,7293,4,0
Hypnopompus,List of portmanteaus,Shien Biau Woo,7296,3,1
Hypnopompus,Shien Biau Woo,Ghulat,7297,3,1
Hypnopompus,Demonology,Angelos Sikelianos,7299,3,1
Hypnopompus,Angelos Sikelianos,Bohdan Khmelnytsky,7300,3,1
Hypnopompus,Bohdan Khmelnytsky,Cretan owl,7301,3,1
Hypnopompus,Crete,Kri-kri,7303,1,1
Hypnopompus,Cretan shrew,The Right to Privacy (article),7306,4,0
Hypnopompus,The Right to Privacy (article),Vegoia,7309,4,0
Hypnopompus,Vegoia,Church Hill Tunnel,7311,4,0
Hypnopompus,Richmond Vampire,Susan B. Anthony dollar,7313,4,0
Hypnopompus,Susan B. Anthony dollar,Rhoeo,7314,4,0
Hypnopompus,Rhoeo,William Barber (engraver),7315,4,0
Hypnopompus,Bohdan Khmelnytsky,James B. Longacre,7317,4,0
Hypnopompus,James B. Longacre,Charon's obol,7318,3,1
Shashank Janardan,User:Shashank Janardan,Ghasidas,7320,-1,0
Johnnyboyfresshh,User:Johnnyboyfresshh,List of Kickin' It episodes,7323,5,0
Johnnyboyfresshh,User:Johnnyboyfresshh,Wikipedia:Articles for deletion/Revosiete,7360,-1,0
Johnnyboyfresshh,User:Johnnyboyfresshh,List of Drake & Josh episodes,7363,3,1
Johnnyboyfresshh,User:Johnnyboyfresshh,List of Victorious episodes,7399,2,1
Johnnyboyfresshh,User:Johnnyboyfresshh,Zoey 101: Season 4,7401,2,1
Johnnyboyfresshh,User:Johnnyboyfresshh,Star Wars Rebels,7423,4,0
Johnnyboyfresshh,Barranquilla,List of Lab Rats episodes,7428,3,1
Johnnyboyfresshh,User:Johnnyboyfresshh,User talk:162.156.77.23,7440,-1,0
Johnnyboyfresshh,User:Johnnyboyfresshh,List of Fish Hooks episodes,7442,5,0
Johnnyboyfresshh,List of Fish Hooks episodes,List of The Thundermans episodes,7443,4,0
Johnnyboyfresshh,User:Johnnyboyfresshh,User talk:Peridon,7447,-1,0
Johnnyboyfresshh,User:Johnnyboyfresshh,List of Sam & Cat episodes,7451,2,1
Johnnyboyfresshh,User:Johnnyboyfresshh,Jessie (TV series),7470,4,0
Johnnyboyfresshh,User:Johnnyboyfresshh,Lab Rats (TV series),7473,6,0
Johnnyboyfresshh,AwesomenessTV,The Legend of Korra,7478,2,1
Johnnyboyfresshh,The Legend of Korra,Alien Dawn,7479,3,1
Johnnyboyfresshh,User:Johnnyboyfresshh,David Henrie,7484,4,0
Judgejoker,Enfield Poltergeist,User:Judgejoker,7487,-1,0
Judgejoker,Enfield Poltergeist,User talk:Ruby Murray,7499,-1,0
Judgejoker,Wikipedia:Neutral point of view/Noticeboard,User talk:Ghughesarch,7502,-1,0
Judgejoker,User talk:Ruby Murray,Wikipedia:Administrators' noticeboard/Edit warring,7510,-1,0
Judgejoker,User:Judgejoker,User talk:Judgejoker/TWA,7516,-1,0
Judgejoker,Wikipedia:Administrators' noticeboard/Edit warring,User talk:EdJohnston,7526,-1,0
Judgejoker,User talk:EdJohnston,User talk:86.6.111.196,7527,-1,0
Judgejoker,User talk:86.6.111.196,Wikipedia:Articles for creation/Redirects,7528,-1,0
Yokefor,Liu Wanchuan,The Dream of the Mad Monkey,7566,5,0
Yokefor,The Dream of the Mad Monkey,Vincent G. Apple,7567,-1,0
Yokefor,Vincent G. Apple,User talk:Yokefor,7568,-1,0
Yokefor,User:Yokefor,List of awards and honours received by Imran Khan,7615,5,0
Yokefor,Hinganghat,List of Xbox 360 exclusive titles,7618,5,0
Mellivora capensis,User:Mellivora capensis,User talk:Mellivora capensis,7689,-1,0
127845gqou,Duke of Medinaceli,9th Mechanized Corps (Soviet Union),7691,4,0
127845gqou,George Augustus Wetherall,Sharon Corr,7703,3,1
127845gqou,Sharon Corr,"Amethyst, Princess of Gemworld",7706,4,0
127845gqou,"Amethyst, Princess of Gemworld",Family Forensics UK,7716,5,0
127845gqou,Yemmiganur,Sampo Waeran,7725,5,0
127845gqou,Sampo Waeran,User talk:127845gqou,7726,-1,0
127845gqou,User talk:127845gqou/TWA,Arunthathiyar,7738,-1,0
127845gqou,Arunthathiyar,Trams in Brno,7740,4,0
127845gqou,Boxing in Liverpool,Birdsedge,7782,4,0
127845gqou,Birdsedge,The Second Life of Dr. Mirage,7783,5,0
127845gqou,The Second Life of Dr. Mirage,Mike Tyson vs. Andrew Golota,7794,4,0
127845gqou,Mike Tyson vs. Andrew Golota,"Kincardine O'Neil Hospital, Aberdeenshire",7795,5,0
127845gqou,"Kincardine O'Neil Hospital, Aberdeenshire",AbdulRahman Magdy,7803,-1,0
127845gqou,AbdulRahman Magdy,Andrea Pallaoro,7809,5,0
127845gqou,Biloxi Dragway,Bacterial fruit blotch,7814,6,0
127845gqou,Bacterial fruit blotch,Gloria Montealegre,7821,-1,0
127845gqou,Gloria Montealegre,American National Ballet,7826,5,0
127845gqou,American National Ballet,Charles Schnabel,7856,5,0
127845gqou,Charles Schnabel,Frederick Charles Frey,7857,6,0
127845gqou,Doe v. Borough of Barrington,Goped,7867,-1,0
127845gqou,Goped,David Goldblatt (writer),7869,-1,0
127845gqou,William Edward Kettler,Whatcom Parks and Recreation Foundation,7906,-1,0
127845gqou,Fighting Fiction,Mobile Transactions Zambia,7939,5,0
127845gqou,List of tallest observation towers in the United States,Mary Miller (soprano),7960,6,0
127845gqou,Mary Miller (soprano),Donna Paola Baronchelli Grosson,7963,-1,0
127845gqou,Italian propaganda during World War I,Jacques E. Chelly,7971,-1,0
127845gqou,Jacques E. Chelly,Cecil John Rhodes Statue,7973,4,0
Rj99,Russell Simmons,Scarface discography,7980,3,1
Rj99,Michael Jackson albums discography,User talk:Rj99,7982,-1,0
Rj99,User:Rj99,Get Like Me (Nelly song),7987,-1,0
Rj99,Get Like Me (Nelly song),Uncle Charlie,7988,3,1
Tekbahadurkhulal,User:Tekbahadurkhulal,User talk:Tekbahadurkhulal,7993,-1,0
NiranjanNawada,Nawada,User talk:NiranjanNawada,7996,-1,0
NiranjanNawada,Nawada,Wikipedia:Requests for permissions/Confirmed,8007,-1,0
NiranjanNawada,Wikipedia:Requests for permissions/Confirmed,User:NiranjanNawada,8008,-1,0
Derp4002,Natalie Jones,User:Derp4002/sandbox,8018,-1,0
Billym2k,User:Billym2k,ISO 4217,8022,-1,0
Billym2k,ISO 4217,Dogecoin,8023,2,1
KickStarRabbit,User:KickStarRabbit/sandbox,User:KickStarRabbit,8030,-1,0
KickStarRabbit,User:KickStarRabbit,User talk:KickStarRabbit,8031,-1,0
Vinnyboy08,User talk:MrScorch6200,User talk:Vinnyboy08,8036,-1,0
Vinnyboy08,User:Vinnyboy08,List of Zoey 101 episodes,8075,-1,0
Vinnyboy08,List of Zoey 101 episodes,List of Jessie episodes,8079,4,0
Vinnyboy08,List of Jessie episodes,User:MrScorch6200,8080,-1,0
Vinnyboy08,Zoey 101,List of Good Luck Charlie episodes,8086,3,1
Vinnyboy08,List of Zoey 101 episodes,Good Luck Charlie,8102,4,0
Vinnyboy08,User:Vinnyboy08,List of Sam & Cat episodes,8119,-1,0
Vinnyboy08,Split Decisions,ICarly (season 1),8123,4,0
Vinnyboy08,List of Good Luck Charlie episodes,Sam & Cat,8131,2,1
Vinnyboy08,Sam & Cat,Drake Bell,8132,2,1
MINEDUTYMax,User:MINEDUTYMax,User talk:MINEDUTYMax,8141,-1,0
Mangacomicswiki,User:Mangacomicswiki,Los Angeles City College,8144,-1,0
PERFECTIONALIST,User:PERFECTIONALIST,User:PERFECTIONALIST/Books/PHYSICS-1,8146,-1,0
PERFECTIONALIST,User:PERFECTIONALIST/Books/PHYSICS-1,User:PERFECTIONALIST/Books/VIDHAAN,8147,-1,0
Pratik Mandlik,User:Pratik Mandlik,User talk:Pratik Mandlik,8156,-1,0
Bidesh pal,Portal:Current events/2013 December 28,User:Bidesh pal,8158,-1,0
Carapanan,User:Carapanan,User:Carapanan/sandbox,8162,-1,0
Carapanan,User:Carapanan/sandbox,User talk:Malik Shabazz,8164,-1,0
SpringheelForever,User talk:SpringheelForever,User:SpringheelForever/sandbox,8169,-1,0
SpringheelForever,User:SpringheelForever/sandbox,Spring-heeled Jack,8172,-1,0
SpringheelForever,Spring-heeled Jack,Wireless Theatre Company,8173,1,1
SpringheelForever,Wireless Theatre Company,James Malcolm Rymer,8187,3,1
SpringheelForever,Wireless Theatre Company,An Adventure in Space and Time,8197,3,1
SpringheelForever,Sylvester McCoy,"Henry Beresford, 3rd Marquess of Waterford",8205,4,0
SpringheelForever,"Henry Beresford, 3rd Marquess of Waterford",Blue Harvest,8207,4,0
SpringheelForever,Blue Harvest,List of Doctor Who parodies,8208,2,1
SpringheelForever,List of Doctor Who parodies,Dan Starkey (actor),8212,2,1
SpringheelForever,Dan Starkey (actor),The Day of the Doctor,8213,2,1
SpringheelForever,The Time of the Doctor,List of unmade Doctor Who serials and films,8216,2,1
SpringheelForever,List of unmade Doctor Who serials and films,The Hitchhiker's Guide to the Galaxy (film),8217,2,1
SpringheelForever,Bartholomew Fair,Charles IV of Spain,8220,4,0
SpringheelForever,Charles IV of Spain,X-Men: Destiny,8222,4,0
SpringheelForever,Wireless Theatre Company,Red Barn Murder,8224,2,1
FranSisPac,Talk:Peter O'Toole,User:FranSisPac,8245,-1,0
FranSisPac,User:FranSisPac,Peter O'Toole,8246,1,1
FranSisPac,Peter O'Toole,Elvira Quintillá,8247,3,1
FranSisPac,Elvira Quintillá,Wikipedia:Catalan culture challenge/Participants,8248,-1,0
FranSisPac,User:FranSisPac,Leap year (disambiguation),8250,5,0
FranSisPac,Wikipedia:Catalan culture challenge/Participants,Año bisiesto,8254,5,0
FranSisPac,Año bisiesto,File:Año bisiesto (Leap Year) Mexican Film promotional picture.jpg,8255,-1,0
Djf166,User:Jhcitron,User:Jhcitron,8261,-1,0
Djf166,User:Jhcitron,User:Djf166,8275,-1,0
Jimgerbig,Romper Room,Academy of Motion Picture Arts and Sciences,8282,3,1
Jimgerbig,Academy of Motion Picture Arts and Sciences,B. B. Kahane,8285,1,1
Jimgerbig,B. B. Kahane,User talk:Jimgerbig,8301,-1,0
Jimgerbig,B. B. Kahane,Columbia Pictures,8303,1,1
Jimgerbig,Columbia Pictures,Aircraft warning lights,8308,3,1
Jimgerbig,User talk:Jimgerbig,BCI,8328,6,0
Jimgerbig,B. B. Kahane,Jake Bugg,8331,4,0
Jimgerbig,Jake Bugg,Gene Hackman,8360,3,1
Jimgerbig,Gene Hackman,Chief Administrative Officer of the United States House of Representatives,8361,3,1
Jimgerbig,Chief Administrative Officer of the United States House of Representatives,Boeing P-8 Poseidon,8362,3,1
Jimgerbig,Chief Administrative Officer of the United States House of Representatives,Cynthia McFadden,8404,3,1
Jimgerbig,Cynthia McFadden,Frankie Knuckles,8408,3,1
Jimgerbig,Frankie Knuckles,Lowell McAdam,8418,3,1
Jimgerbig,Lowell McAdam,Luis D. Ortiz,8434,4,0
Jimgerbig,Luis D. Ortiz,Charlie Hunnam,8435,4,0
Jimgerbig,Charlie Hunnam,Dolours Price,8436,3,1
Jimgerbig,Dolours Price,James Tuller,8441,4,0
Jimgerbig,James Tuller,Jeffrey Banks,8452,4,0
Jimgerbig,User talk:Jimgerbig,"Harold Baer, Jr.",8456,4,0
Jimgerbig,"Harold Baer, Jr.",Robert Wussler,8459,4,0
Jimgerbig,Tom Brookshier,Mike Erwin,8463,4,0
Jimgerbig,Mike Erwin,Tracy Morgan,8465,3,1
Jimgerbig,Tracy Morgan,James McNair,8469,1,1
Jimgerbig,James McNair,User talk:Masterknighted,8510,-1,0
Jimgerbig,James McNair,Wikipedia:Articles for deletion/William van Cutsem,8548,-1,0
Jimgerbig,The Florent,Shia LaBeouf,8613,2,1
Jimgerbig,Shia LaBeouf,Gio Black Peter,8620,5,0
Jimgerbig,Gio Black Peter,Val Emmich,8623,4,0
Jimgerbig,Val Emmich,TWA Flight 800,8632,3,1
Jimgerbig,TWA Flight 800,Maureen O'Hara,8633,3,1
Jimgerbig,User:Jimgerbig,Being There,8659,1,1
Jimgerbig,Being There,James Broderick,8662,3,1
Jimgerbig,User:Jimgerbig,Charles Farthing,8676,1,1
Jimgerbig,User talk:Jimgerbig,Newhall massacre,8679,4,0
Jimgerbig,Newhall massacre,USS Oriskany (CV-34),8681,3,1
Jimgerbig,USS Oriskany (CV-34),Eemshaven,8682,4,0
Jimgerbig,Eemshaven,TMZ on TV,8688,4,0
Jimgerbig,TMZ on TV,Rudimental,8689,4,0
Jimgerbig,Spark: A Burning Man Story,The Streets of San Francisco,8744,4,0
Jimgerbig,Spark: A Burning Man Story,Cissy Houston,8770,3,1
Kathykrill1947,Larry Klayman,User:Kathykrill1947,8781,-1,0
ColRad85,Strings (band),Cavedogs,8799,4,0
ColRad85,Cavedogs,Danny Invincibile,8800,5,0
ColRad85,Danny Invincibile,Židikai,8803,5,0
ColRad85,Židikai,Yassa,8804,3,1
ColRad85,Yassa,Bradford Park Avenue A.F.C.,8805,4,0
ColRad85,Bradford Park Avenue A.F.C.,"Zhuliangqiao, Ningxiang",8807,5,0
ColRad85,Yugoslavia in War 1941–1945,Alex Kurzem,8817,5,0
ColRad85,Alex Kurzem,List of Australian Leaders of the Opposition,8819,3,1
ColRad85,2011 Ladies Tour of Qatar,Sexy Beach Zero,8847,5,0
ColRad85,Sexy Beach Zero,Red Hood and the Outlaws,8848,4,0
ColRad85,Red Hood and the Outlaws,Eldorado (band),8850,6,0
ColRad85,2012–13 Al Nassr FC season,1907 International Cross Country Championships,8871,5,0
ColRad85,1907 International Cross Country Championships,1984 Gran Premio dell’Adriatico,8873,-1,0
ColRad85,User talk:ColRad85,China Zorrilla,8884,4,0
ColRad85,China Zorrilla,Zen Circus,8887,-1,0
ColRad85,Zhu Quan,2012 NASCAR Toyota Series season,8900,5,0
ColRad85,2012 NASCAR Toyota Series season,List of Bangladeshi television and radio channels,8906,4,0
ColRad85,List of Bangladeshi television and radio channels,List of mottos,8907,4,0
ColRad85,3LAU,2013 FIA WTCC Race of Russia,8918,4,0
ColRad85,1907 International Cross Country Championships,2013 CR Vasco da Gama season,8926,5,0
ColRad85,2012 Sun Belt Conference football season,List of heritage sites in Victoria West,8935,5,0
ColRad85,List of heritage sites in Victoria West,Marrakech International Film Festival,8936,5,0
ColRad85,2012–13 Zamalek SC season,DVTK Stadion,8971,4,0
ColRad85,DVTK Stadion,Gryf Wejherowo,8977,3,1
ColRad85,List of Bangladeshi television and radio channels,Wikipedia:To-do list,9053,6,0
ColRad85,List of Most Shocking episodes,Bandarawela Central College,9078,6,0
ColRad85,Li Zhe (tennis),Woodroffe High School (Ottawa),9087,4,0
ColRad85,Woodroffe High School (Ottawa),2004 Cincinnati Bengals season,9089,4,0
ColRad85,1907 International Cross Country Championships,List of awards and honours received by Imran Khan,9091,4,0
ColRad85,Amnesty International UK Media Awards 1995,List of heritage places in Fremantle,9121,5,0
ColRad85,List of heritage places in Fremantle,Landmarks in Curitiba,9124,4,0
ColRad85,Richelieu Levoyer,List of Halloweentown characters,9129,5,0
ColRad85,List of Halloweentown characters,"Colchester Borough Council election, 2006",9130,4,0
ColRad85,"Colchester Borough Council election, 2006",Anand Bakshi filmography,9131,5,0
ColRad85,National Police Agency (South Korea),FK Partizan,9142,3,1
ColRad85,List of religious films,2012 NBA draft,9150,4,0
ColRad85,List of driving/racing style video games,Nolan North,9158,2,1
ColRad85,Nolan North,Patrick Flatley,9159,4,0
ColRad85,Patrick Flatley,Cogenhoe Cricket Club,9160,-1,0
ColRad85,Cogenhoe Cricket Club,"Stevenson High School (Lincolnshire, Illinois)",9163,-1,0
ColRad85,Patrick Flatley,Caff Records,9165,5,0
ColRad85,Caff Records,Stuart Price,9166,3,1
ColRad85,Stuart Price,Big Bear Records,9225,4,0
ColRad85,Big Bear Records,Diane Swanson,9226,5,0
ColRad85,Diane Swanson,Krypton (band),9232,5,0
ColRad85,Krypton (band),Twenty Years (song),9235,4,0
ColRad85,Live at the BBC (Status Quo album),Queen of the South F.C.,9241,4,0
ColRad85,"Colchester Borough Council election, 2006",Stephen Gause,9258,-1,0
ColRad85,Stephen Gause,Palackattumala,9261,-1,0
ColRad85,Palackattumala,Álex Ubago,9262,4,0
ColRad85,Khawaja Khurshid Anwar,Gene Simmons (album),9265,4,0
ColRad85,"Colchester Borough Council election, 2006",List of Don't Wait Up Episodes,9267,5,0
ColRad85,Kentucky Wesleyan Panthers football,List of people from Karnataka,9286,4,0
Mohammad Neshar Uddin,User talk:Mohammad Neshar Uddin,Talk:Main Page,9297,-1,0
CarnivorousBunny,User talk:Gabdoyle,Ticknor and Fields,9304,4,0
CarnivorousBunny,Ticknor and Fields,Gulf of Riga,9305,4,0
CarnivorousBunny,Wikipedia:WikiProject Geography/Project volunteers,User talk:CarnivorousBunny,9309,-1,0
CarnivorousBunny,User talk:CarnivorousBunny,Completing the square,9314,4,0
CarnivorousBunny,Completing the square,Matrix (mathematics),9315,2,1
CarnivorousBunny,Wikipedia:Articles for deletion/Log/2013 December 12,User talk:Sarada14,9324,-1,0
CarnivorousBunny,Wikipedia:Sockpuppet investigations/Sarada14,Wikipedia:Articles for deletion/GoodHire,9331,-1,0
CarnivorousBunny,Wikipedia:Articles for deletion/GoodHire,User talk:Changingeverythingbecauseidk,9332,-1,0
CarnivorousBunny,User talk:Declangi,Keratin,9336,3,1
CarnivorousBunny,Azadithiolate cofactor,Thirunavalur,9347,3,1
CarnivorousBunny,User talk:CarnivorousBunny,User talk:CarnivorousBunny/Editnotice,9352,-1,0
CarnivorousBunny,User:CarnivorousBunny,CECO Environmental,9354,-1,0
CarnivorousBunny,User:Nawazg4u/sandbox,Talk:Political platforms of the Democratic Party of the United States,9364,-1,0
CarnivorousBunny,Talk:Political platforms of the Democratic Party of the United States,User talk:Atocian,9365,-1,0
CarnivorousBunny,User talk:CarnivorousBunny/Editnotice,Education Program talk:Example University/Example Course (2013 Q1),9367,-1,0
CarnivorousBunny,User talk:CarnivorousBunny,User talk:Aleex.brown1,9370,-1,0
CarnivorousBunny,User talk:Aleex.brown1,Matricies,9371,5,0
CarnivorousBunny,Matrix,Wikipedia:WikiProject Good articles/Recruitment Centre/Recruitee Central,9373,-1,0
CarnivorousBunny,User talk:Nikkiorchard,Wikipedia talk:Your first article,9375,-1,0
CarnivorousBunny,User talk:Jjohndrow,Wikipedia:Articles for deletion/Midnight Escape (band),9377,-1,0
CarnivorousBunny,Wikipedia:Articles for deletion/Midnight Escape (band),César Montiglio,9378,-1,0
CarnivorousBunny,Template:Not English,User talk:Acassinova,9382,-1,0
CarnivorousBunny,User talk:Acassinova,User talk:1971news,9386,-1,0
CarnivorousBunny,User talk:Elcarvalho,User talk:Bbb23,9393,-1,0
CarnivorousBunny,"User talk:""Like Malcolm X""",User talk:Gabe.einhorn,9398,-1,0
CarnivorousBunny,User talk:Gabe.einhorn,User talk:TaraLawall720,9409,-1,0
CarnivorousBunny,User talk:Philosopher,User talk:Parvezsazzad,9412,-1,0
CarnivorousBunny,User:CarnivorousBunny,Talk:Standard deviation,9419,-1,0
CarnivorousBunny,User:CarnivorousBunny,User talk:Cfs5403,9422,-1,0
CarnivorousBunny,Christian de Villeneuve-Esclapon,Talk:Change of variables,9427,5,0
CarnivorousBunny,User talk:Jldevictoria,Wikipedia:WikiProject Education/Participants,9435,-1,0
CarnivorousBunny,User:CarnivorousBunny,Tierra del Fuego,9439,-1,0
CarnivorousBunny,User talk:Matt19811981,Wikipedia:Requests for permissions/Pending changes reviewer,9464,-1,0
CarnivorousBunny,Wikipedia:Requests for permissions/Pending changes reviewer,Pollution of Lake Karachay,9465,-1,0
CarnivorousBunny,User talk:CarnivorousBunny,Kinstellar,9474,3,1
CarnivorousBunny,Curvve Recordings,User talk:Ronnywaleed,9479,-1,0
CarnivorousBunny,User talk:CarnivorousBunny,Wikipedia:Bot requests,9483,-1,0
CarnivorousBunny,Wikipedia:Requests for page protection,User:CarnivorousBot,9485,-1,0
CarnivorousBunny,User:CarnivorousBot/Requests,Wikipedia:Requests for permissions/Confirmed,9497,-1,0
CarnivorousBunny,User:CarnivorousBot/Requests,Wikipedia:Bots/Requests for approval/CarnivorousBot,9513,-1,0
CarnivorousBunny,User:CarnivorousBot,User:CarnivorousBot/Requests/Newspapers,9567,-1,0
CarnivorousBunny,Talk:Union of South Africa,User:CarnivorousBot/shutoff-template,9580,-1,0
CarnivorousBunny,Wikipedia:Bots/Requests for approval/CarnivorousBot,EFront Financial Solutions,9601,-1,0
CarnivorousBunny,EFront Financial Solutions,User talk:CatchMyWorld,9602,-1,0
CarnivorousBunny,User talk:CatchMyWorld,Wikipedia:WikiProject Cryptography,9603,-1,0
CarnivorousBunny,User:CarnivorousBunny,"Mooljee Jetha College, Jalgaon",9614,-1,0
CarnivorousBunny,Wikipedia:Bot requests,User:CarnivorousBunny/monobook.js,9616,-1,0
CarnivorousBunny,User:CarnivorousBunny/monobook.js,Wikipedia:Creating a bot,9617,-1,0
CarnivorousBunny,User:CarnivorousBunny,Dark Mail Alliance,9621,-1,0
CarnivorousBunny,User:CarnivorousBot,1951 Masters Tournament,9631,-1,0
CarnivorousBunny,User:CarnivorousBunny,Talk:RealClimate,9644,-1,0
CarnivorousBunny,Talk:RealClimate,User:CarnivorousBunny/common.js,9646,-1,0
CarnivorousBunny,User:CarnivorousBunny/sandbox,User:CarnivorousBunny/userpage,9656,-1,0
CarnivorousBunny,Varagunavarman II,Nuclear power,9671,4,0
CarnivorousBunny,User:CarnivorousBunny/userpage,Talk:McDonald's,9677,-1,0
CarnivorousBunny,Gulf of Riga,Woodrow Wilson,9680,3,1
CarnivorousBunny,Talk:Woodrow Wilson,Wikipedia talk:Changing username,9682,-1,0
CarnivorousBunny,Talk:Social democracy,User:CarnivorousBunny/insane,9685,-1,0
CarnivorousBunny,User:CarnivorousBunny/userpage,User talk:Gryllida/Archives/2014/1,9687,-1,0
CarnivorousBunny,User talk:CarnivorousBunny,"Wikipedia:Requested articles/Social sciences/Geography, cities, regions and named places",9693,-1,0
CarnivorousBunny,Electrical conduction system of the heart,SCAMP (boat),9698,-1,0
CarnivorousBunny,"Spearfish, South Dakota",User talk:Greg723,9722,-1,0
CarnivorousBunny,Who Framed Roger Rabbit 2,The Smurfs 3,9738,2,1
CarnivorousBunny,Who Framed Roger Rabbit 2,Chile,9740,3,1
CarnivorousBunny,Hotel Transylvania,User:CarnivorousBunny/box,9751,-1,0
CarnivorousBunny,User:CarnivorousBunny/userpage,Remember the Alamo (song),9768,-1,0
CarnivorousBunny,User talk:89.241.21.110,User:CarnivorousBunny/Drafts/The condemned prisoners and the boxes,9774,-1,0
CarnivorousBunny,User:CarnivorousBunny/Drafts/The condemned prisoners and the boxes,Battle of Trenton,9777,4,0
CarnivorousBunny,Battle of Trenton,Ella Fitzgerald,9779,3,1
CarnivorousBunny,User talk:24.237.244.129,User:CarnivorousBunny/Drafts/Main Page,9783,-1,0
CarnivorousBunny,User:CarnivorousBunny/Drafts/The condemned prisoners and the boxes,Wikipedia:Dispute resolution noticeboard/Volunteers,9796,-1,0
Csherbert,Redshift (software),User:Csherbert,9801,-1,0
Prophetakeju,User:Prophetakeju,User:Prophetakeju,9810,-1,0
Marc.andre.f,Pharmacology,User:Marc.andre.f,9816,-1,0
Japorterhthma,User:Japorterhthma,User:Japorterhthma/sandbox,9821,-1,0
Japorterhthma,User:Japorterhthma,Pink and Say,9833,-1,0
Haydnkeung,User:Haydnkeung,User:Haydnkeung,9837,-1,0
Luky360,Light-year,Catharanthus roseus,9840,4,0
Luky360,Catharanthus roseus,User:Luky360,9841,-1,0
Luky360,User:Luky360,Hecate,9845,-1,0
RETheUgly,User:RETheUgly,User talk:RETheUgly,9850,-1,0
RETheUgly,User:RETheUgly/sandbox,Scale (map),9898,-1,0
RETheUgly,Scale (map),Talk:Scale (map),9899,1,1
RETheUgly,User:RETheUgly,User:RETheUgly/Badges,9909,-1,0
RETheUgly,User:RETheUgly/Badges,Talk:Castle doctrine,9918,-1,0
RETheUgly,Talk:Castle doctrine,Talk:Perilymph,9920,-1,0
RETheUgly,Talk:Perilymph,Orthonym,9921,-1,0
Brewer Bob,Marienetta Jirkowsky,Marienetta Jirkowsky,9927,1,1
Brewer Bob,Marienetta Jirkowsky,Hildegard Trabant,9929,2,1
Brewer Bob,Hildegard Trabant,Ida Siekmann,9930,2,1
Brewer Bob,Hildegard Trabant,Wikipedia:Articles for deletion/Hildegard Trabant,9935,-1,0
Brewer Bob,Hildegard Trabant,List of deaths at the Berlin Wall,9939,2,1
Brewer Bob,List of deaths at the Berlin Wall,Template:Berlin Wall,9940,2,1
Brewer Bob,Marienetta Jirkowsky,File:Hildegard Trabant.jpg,9944,-1,0
Brewer Bob,Marienetta Jirkowsky,Erna Kelm,9969,3,1
Brewer Bob,Marienetta Jirkowsky,Chris Gueffroy,9978,2,1
Brewer Bob,Ida Siekmann,Jeffrey Carney,9984,5,0
Brewer Bob,Jeffrey Carney,User talk:DragonflySixtyseven,9985,-1,0
Brewer Bob,Ida Siekmann,Talk:Ida Siekmann,9994,-1,0
Brewer Bob,Talk:Hildegard Trabant,Talk:Marienetta Jirkowsky,9996,-1,0
Brewer Bob,Chris Gueffroy,Egon Schultz,10008,3,1
Ephraim Chambers,Penny Cyclopaedia,User:Ephraim Chambers,10019,-1,0
Tutiniwini,User:Tutiniwini,Wikipedia:Teahouse/Questions,10039,-1,0
Tutiniwini,User:Tutiniwini,Wikipedia:Changing username/Simple,10060,-1,0
Tutiniwini,Wikipedia:Changing username/Simple,Silliman University,10061,-1,0
Tigerkingdom101213,User:Tigerkingdom101213,User:Tigerkingdom101213,10064,-1,0
Oliviajordan1998,Pretty Little Liars,User:Oliviajordan1998,10072,-1,0
Gill Tree,User:Gill Tree,User:Gill Tree,10076,-1,0
Mohammad Amir Malik,User:Mohammad Amir Malik/sandbox,User:Mohammad Amir Malik/sandbox,10081,-1,0
Haval Sindy,User:Haval Sindy,User:Haval Sindy,10116,-1,0
Jns4evaalt,User:Jns4evaalt,User talk:Jns4eva,10120,-1,0
Jns4evaalt,User talk:Contactfluxradio,User talk:Jns4evaalt,10122,-1,0
Chamod142,User:Chamod142,User:Chamod142/sandbox,10126,-1,0
INetpedia,User:INetpedia,Byron Mann,10130,2,1
Wikitruth32,Tom Felton,David Walliams,10171,2,1
Joen223,Adhesive,Casino,10197,3,1
Joen223,Casino hotel,Funeral home,10208,3,1
Joen223,Funeral home,User:Joen223,10210,-1,0
Joen223,Breakfast cereal,Temporary work,10213,3,1
