username1,pagetitle1,meta1,counter,pagetitle2,meta2,timedifference,commoncategories
Fatchick107,Northern Mali conflict,0,3517,Northern Mali conflict,0,0 days 00:01:22.000000000,63
Fatchick107,Northern Mali conflict,0,3518,Robert Folz,0,0 days 00:01:27.000000000,0
Fatchick107,Robert Folz,0,3519,White Fang,0,0 days 00:10:23.000000000,0
Fatchick107,White Fang,0,3520,White Fang,0,0 days 00:03:54.000000000,18
Fatchick107,White Fang,0,3521,Number,0,0 days 00:07:06.000000000,0
Fatchick107,Number,0,3522,Number,0,0 days 00:03:43.000000000,11
Colton3456,Invasion of Normandy,0,3524,Invasion of Normandy,0,0 days 00:03:48.000000000,30
Colton3456,Invasion of Normandy,0,3525,Invasion of Normandy,0,0 days 00:03:33.000000000,30
Colton3456,Invasion of Normandy,0,3526,Invasion of Normandy,0,0 days 00:05:13.000000000,30
Colton3456,Invasion of Normandy,0,3527,Invasion of Normandy,0,0 days 00:06:40.000000000,30
Jm0814,Chris Andersen,0,3529,Moldova,0,0 days 00:11:10.000000000,0
Jm0814,Moldova,0,3530,Moldova,0,0 days 00:02:30.000000000,37
Parker746,Saw,0,3532,Saw,0,0 days 00:02:57.000000000,5
Parker746,Saw,0,3533,Saw (2004 film),0,0 days 00:07:05.000000000,0
Jared48281,Moby-Dick,0,3535,Moby-Dick,0,0 days 00:02:24.000000000,22
Redbatsandpower,Apple juice,0,3537,Apple juice,0,0 days 00:00:55.000000000,7
Redbatsandpower,Apple juice,0,3538,Bionicle,0,0 days 00:02:25.000000000,1
Redbatsandpower,Bionicle,0,3539,Bionicle,0,0 days 00:00:16.000000000,8
AnirbanWikiUpdate,Hidetada Yamagishi,0,3541,Hidetada Yamagishi,0,0 days 00:01:34.000000000,6
AnirbanWikiUpdate,Hidetada Yamagishi,0,3542,Hidetada Yamagishi,0,0 days 00:00:26.000000000,6
AnirbanWikiUpdate,Hidetada Yamagishi,0,3543,Haradhan Bandopadhyay,0,0 days 00:01:33.000000000,1
AnirbanWikiUpdate,Haradhan Bandopadhyay,0,3544,Haradhan Bandopadhyay,0,0 days 00:01:16.000000000,12
AnirbanWikiUpdate,Haradhan Bandopadhyay,0,3545,Johnnie O. Jackson,0,0 days 00:01:18.000000000,0
AnirbanWikiUpdate,Johnnie O. Jackson,0,3546,Johnnie O. Jackson,0,0 days 00:00:44.000000000,7
AnirbanWikiUpdate,Johnnie O. Jackson,0,3547,Phil Heath,0,0 days 00:02:22.000000000,4
AnirbanWikiUpdate,Phil Heath,0,3548,Phil Heath,0,0 days 00:01:28.000000000,18
AnirbanWikiUpdate,Phil Heath,0,3549,Anirban,0,0 days 01:18:43.000000000,0
AnirbanWikiUpdate,Anirban,0,3550,Anirban,0,0 days 00:03:20.000000000,8
AnirbanWikiUpdate,Anirban,0,3551,Anirban,0,0 days 00:01:54.000000000,8
AnirbanWikiUpdate,Anirban,0,3552,Anirban,0,0 days 00:07:41.000000000,8
AnirbanWikiUpdate,Anirban,0,3553,Anirban,0,0 days 00:00:19.000000000,8
AnirbanWikiUpdate,Anirban,0,3554,Anirban,0,0 days 00:01:06.000000000,8
AnirbanWikiUpdate,Anirban,0,3555,Big E Langston,0,0 days 23:30:42.000000000,0
AnirbanWikiUpdate,Big E Langston,0,3556,Ryback,0,0 days 00:03:28.000000000,4
AnirbanWikiUpdate,Ryback,0,3557,Haradhan Bandopadhyay,0,0 days 00:01:40.000000000,1
Jonphipps97,Bishopsgarth,0,3559,Bishopsgarth,0,0 days 00:02:39.000000000,6
Jonphipps97,Bishopsgarth,0,3560,Bishopsgarth,0,0 days 00:02:27.000000000,6
Jonphipps97,Bishopsgarth,0,3561,Bishopsgarth,0,0 days 00:00:41.000000000,6
Jonphipps97,Bishopsgarth,0,3562,Bishopsgarth,0,0 days 00:02:08.000000000,6
Jonphipps97,Bishopsgarth,0,3563,Al-Qaeda in the Islamic Maghreb,0,3 days 01:03:26.000000000,0
Jonphipps97,Al-Qaeda in the Islamic Maghreb,0,3564,2010 Northumbria Police manhunt,0,0 days 00:08:37.000000000,0
Jonphipps97,2010 Northumbria Police manhunt,0,3565,2010 Northumbria Police manhunt,0,0 days 00:00:33.000000000,14
Jonphipps97,2010 Northumbria Police manhunt,0,3566,2010 Northumbria Police manhunt,0,0 days 00:01:15.000000000,14
Jonphipps97,2010 Northumbria Police manhunt,0,3567,2010 Northumbria Police manhunt,0,0 days 00:02:31.000000000,14
Jonphipps97,2010 Northumbria Police manhunt,0,3568,2010 Northumbria Police manhunt,0,0 days 00:04:13.000000000,14
Dora de Explora,Jeff Westbrook,0,3570,Echo Bridge,0,0 days 00:05:47.000000000,0
Dora de Explora,Echo Bridge,0,3571,Adebayo Akinfenwa,0,0 days 00:06:51.000000000,0
Fugmo,Conservation of mass,0,3575,Conservation of mass,0,0 days 00:04:17.000000000,3
Fugmo,Conservation of mass,0,3576,Conservation of mass,0,0 days 00:16:18.000000000,3
Fugmo,Conservation of mass,0,3577,Conservation of mass,0,0 days 00:01:44.000000000,3
Fugmo,Conservation of mass,0,3578,Conservation of mass,0,0 days 00:01:21.000000000,3
Wargodspirit,Godzilla,0,3580,Godzilla,0,0 days 00:12:12.000000000,18
Wargodspirit,Godzilla,0,3581,Godzilla,0,0 days 00:05:19.000000000,18
Wargodspirit,Godzilla,0,3582,Godzilla,0,0 days 00:01:51.000000000,18
Wargodspirit,Godzilla,0,3583,Godzilla,0,0 days 00:04:52.000000000,18
Wargodspirit,Godzilla,0,3584,Godzilla,0,0 days 00:01:07.000000000,18
Dacooldude123,Stuff (cloth),0,3586,Chicago,0,0 days 00:03:43.000000000,0
Hampusthetripfag,User:Lugnuts/List of albums considered the best,1,3588,User:Lugnuts/List of albums considered the best,1,0 days 00:05:47.000000000,1
Hampusthetripfag,User:Lugnuts/List of albums considered the best,1,3589,User:Lugnuts/List of albums considered the best,1,0 days 00:03:48.000000000,1
Lahme4ever,Smile,0,3591,Chris Lilley (comedian),0,0 days 00:06:51.000000000,0
Lahme4ever,Chris Lilley (comedian),0,3592,Grape,0,0 days 00:04:04.000000000,1
18HI`,Nick Novak,0,3594,David Stremme,0,0 days 00:01:34.000000000,1
18HI`,David Stremme,0,3595,2012 NFL draft,0,0 days 00:30:19.000000000,0
18HI`,2012 NFL draft,0,3596,2012 NFL draft,0,0 days 00:05:26.000000000,5
18HI`,2012 NFL draft,0,3597,2012 NFL draft,0,0 days 00:03:33.000000000,5
18HI`,2012 NFL draft,0,3598,2009 NFL draft,0,0 days 20:24:32.000000000,2
18HI`,2009 NFL draft,0,3599,2011 NFL draft,0,0 days 00:08:59.000000000,2
18HI`,2011 NFL draft,0,3600,2011 NFL draft,0,0 days 00:03:06.000000000,5
18HI`,2011 NFL draft,0,3601,2011 NFL draft,0,0 days 00:01:58.000000000,5
18johnsonz,List of cities in Iowa,0,3604,List of cities in Iowa,0,0 days 00:11:42.000000000,3
18johnsonz,List of cities in Iowa,0,3605,List of cities in Iowa,0,0 days 04:14:01.000000000,3
18johnsonz,List of cities in Iowa,0,3606,List of cities in Iowa,0,0 days 00:04:15.000000000,3
Joekingirish,Domestic violence,0,3610,User talk:069952497a,1,0 days 00:28:55.000000000,-1
Joekingirish,User talk:069952497a,1,3611,User talk:069952497a,1,0 days 00:01:30.000000000,-1
Hanscat,Geyre,0,3613,Geyre,0,0 days 00:00:49.000000000,9
Alsjekhga;oiserjzdjkha;iorfhd,French toast,0,3615,Believe Tour,0,0 days 00:00:59.000000000,0
Alsjekhga;oiserjzdjkha;iorfhd,Believe Tour,0,3616,Raspberry,0,0 days 00:07:43.000000000,0
Alsjekhga;oiserjzdjkha;iorfhd,Raspberry,0,3617,Chinese,0,0 days 00:01:44.000000000,0
Ihatelife2,French toast,0,3619,Blueberry,0,0 days 00:01:44.000000000,1
Relykk,Marcus Williams (footballer),0,3621,Marcus Williams (footballer),0,0 days 00:05:35.000000000,10
Relykk,Marcus Williams (footballer),0,3622,Marcus Williams (footballer),0,0 days 00:01:25.000000000,10
Relykk,Marcus Williams (footballer),0,3623,Marcus Williams (footballer),0,0 days 00:11:33.000000000,10
Relykk,Marcus Williams (footballer),0,3624,Chinese people,0,1 days 22:19:12.000000000,0
Relykk,Chinese people,0,3625,Chinese people,0,0 days 00:04:52.000000000,5
Relykk,Chinese people,0,3626,Gatorade,0,0 days 00:05:13.000000000,0
Poopdoop9,List of American sabre fencers,0,3628,Clancy Brown,0,0 days 00:03:42.000000000,0
Poopdoop9,Clancy Brown,0,3629,Slender Man,0,0 days 00:03:25.000000000,0
Poopdoop9,Slender Man,0,3630,Slender Man,0,0 days 00:00:26.000000000,6
Poopdoop9,Slender Man,0,3631,Slender Man,0,0 days 00:00:31.000000000,6
Spadafora21,Karim Benzema,0,3633,Franck Ribéry,0,0 days 00:08:19.000000000,15
Farty p marty,Baltimore Ravens,0,3635,Baltimore Ravens,0,0 days 00:01:08.000000000,7
Farty p marty,Baltimore Ravens,0,3636,Baltimore Ravens,0,0 days 00:01:27.000000000,7
Farty p marty,Baltimore Ravens,0,3637,Hamburger,0,0 days 00:01:52.000000000,0
Farty p marty,Hamburger,0,3638,Hamburger,0,0 days 13:33:48.000000000,18
Farty p marty,Hamburger,0,3639,Hamburger,0,0 days 00:00:48.000000000,18
Farty p marty,Hamburger,0,3640,Hamburger,0,0 days 00:00:20.000000000,18
Paulmalkin,Mark Speight,0,3644,Mark Speight,0,0 days 00:01:29.000000000,14
Paulmalkin,Mark Speight,0,3645,Stratford-upon-Avon,0,0 days 00:02:40.000000000,0
Tigerrag96,Giant anteater,0,3648,Giant anteater,0,0 days 00:03:13.000000000,15
Tigerrag96,Giant anteater,0,3649,Giant anteater,0,0 days 00:03:22.000000000,15
Tigerrag96,Giant anteater,0,3650,Giant anteater,0,0 days 00:00:37.000000000,15
Tigerrag96,Giant anteater,0,3651,Giant anteater,0,0 days 00:02:11.000000000,15
JohnMarston999,Midsummer,0,3653,"Glenburn, Maine",0,0 days 00:02:44.000000000,0
JohnMarston999,"Glenburn, Maine",0,3654,"Glenburn, Maine",0,0 days 00:03:24.000000000,2
JohnMarston999,"Glenburn, Maine",0,3655,Delonte West,0,0 days 00:00:53.000000000,0
APTeacher13,User:APTeacher13,1,3658,User talk:APTeacher13,1,0 days 00:02:26.000000000,-1
APTeacher13,User talk:APTeacher13,1,3659,User:APTeacher13,1,0 days 00:00:18.000000000,-1
APTeacher13,User:APTeacher13,1,3660,User talk:APTeacher13,1,0 days 00:01:07.000000000,-1
APTeacher13,User talk:APTeacher13,1,3661,User talk:APTeacher13,1,0 days 00:03:03.000000000,-1
APTeacher13,User talk:APTeacher13,1,3662,User talk:Daalfabet,1,0 days 00:05:32.000000000,-1
APTeacher13,User talk:Daalfabet,1,3663,User talk:Daalfabet,1,0 days 00:00:46.000000000,-1
APTeacher13,User talk:Daalfabet,1,3664,User talk:Daalfabet,1,0 days 00:00:40.000000000,-1
APTeacher13,User talk:Daalfabet,1,3665,User talk:Daalfabet,1,0 days 00:01:06.000000000,-1
WikiEditorAustralia2013,David,0,3667,David,0,0 days 00:01:09.000000000,28
WikiEditorAustralia2013,David,0,3668,Noah,0,0 days 00:03:20.000000000,6
WikiEditorAustralia2013,Noah,0,3669,Noah,0,0 days 00:00:37.000000000,15
WikiEditorAustralia2013,Noah,0,3670,Noah,0,0 days 00:00:24.000000000,15
BaldyRussRuss,Iain Dowie,0,3672,Svante Arrhenius,0,0 days 00:04:14.000000000,1
BaldyRussRuss,Svante Arrhenius,0,3673,Svante Arrhenius,0,0 days 00:02:08.000000000,30
BaldyRussRuss,Svante Arrhenius,0,3674,Svante Arrhenius,0,0 days 00:00:28.000000000,30
BaldyRussRuss,Svante Arrhenius,0,3675,Svante Arrhenius,0,0 days 00:03:08.000000000,30
BaldyRussRuss,Svante Arrhenius,0,3676,Russell Henderson,0,0 days 00:02:59.000000000,0
BaldyRussRuss,Russell Henderson,0,3677,Shildon A.F.C.,0,0 days 00:03:33.000000000,0
Crystal Milk,Ty Pennington,0,3679,Dolly Parton,0,0 days 00:00:24.000000000,5
Crystal Milk,Dolly Parton,0,3680,User talk:Crystal Milk,1,0 days 00:21:15.000000000,0
Gary and Waterhouse,1980 eruption of Mount St. Helens,0,3682,1980 eruption of Mount St. Helens,0,0 days 00:03:32.000000000,22
Gary and Waterhouse,1980 eruption of Mount St. Helens,0,3683,1980 eruption of Mount St. Helens,0,0 days 00:00:23.000000000,22
Gary and Waterhouse,1980 eruption of Mount St. Helens,0,3684,1980 eruption of Mount St. Helens,0,0 days 00:00:23.000000000,22
Gary and Waterhouse,1980 eruption of Mount St. Helens,0,3685,1980 eruption of Mount St. Helens,0,0 days 00:00:29.000000000,22
Gary and Waterhouse,1980 eruption of Mount St. Helens,0,3686,1980 eruption of Mount St. Helens,0,0 days 00:03:25.000000000,22
Gary and Waterhouse,1980 eruption of Mount St. Helens,0,3687,1980 eruption of Mount St. Helens,0,0 days 00:02:59.000000000,22
Gary and Waterhouse,1980 eruption of Mount St. Helens,0,3688,1980 eruption of Mount St. Helens,0,0 days 00:00:32.000000000,22
Gary and Waterhouse,1980 eruption of Mount St. Helens,0,3689,1980 eruption of Mount St. Helens,0,0 days 00:02:30.000000000,22
Gary and Waterhouse,1980 eruption of Mount St. Helens,0,3690,Wikipedia:Sandbox,1,0 days 00:01:21.000000000,0
Gary and Waterhouse,Wikipedia:Sandbox,1,3691,Wikipedia:Sandbox,1,0 days 00:01:07.000000000,1
Gary and Waterhouse,Wikipedia:Sandbox,1,3692,Wikipedia:Sandbox,1,0 days 00:01:25.000000000,1
Gary and Waterhouse,Wikipedia:Sandbox,1,3693,User:Gary and Waterhouse/sandbox,1,0 days 00:01:13.000000000,-1
Gary and Waterhouse,User:Gary and Waterhouse/sandbox,1,3694,User:Gary and Waterhouse/sandbox,1,0 days 00:01:33.000000000,-1
Gary and Waterhouse,User:Gary and Waterhouse/sandbox,1,3695,User:Gary and Waterhouse/sandbox,1,0 days 00:02:25.000000000,-1
Gary and Waterhouse,User:Gary and Waterhouse/sandbox,1,3696,Nestlé,0,0 days 00:00:02.000000000,-1
Bennnnnn11111charlie11111234,The Statesman,0,3698,The Statesman,0,0 days 00:00:51.000000000,8
Bennnnnn11111charlie11111234,The Statesman,0,3699,User:Bennnnnn11111charlie11111234,1,0 days 00:01:11.000000000,-1
Bennnnnn11111charlie11111234,User:Bennnnnn11111charlie11111234,1,3700,Dele Alli,0,0 days 00:01:13.000000000,-1
Bennnnnn11111charlie11111234,Dele Alli,0,3701,Dele Alli,0,0 days 00:00:49.000000000,9
Bennnnnn11111charlie11111234,Dele Alli,0,3702,Dele Alli,0,0 days 00:12:54.000000000,9
Masterblaster200,Uranium ore,0,3704,Flat top,0,0 days 00:03:18.000000000,0
Masterblaster200,Flat top,0,3705,Flat top,0,0 days 00:00:30.000000000,4
Masterblaster200,Flat top,0,3706,Bong,0,0 days 00:01:23.000000000,0
Hibernated Panda,William Blake,0,3708,William Blake,0,0 days 00:12:18.000000000,54
Hibernated Panda,William Blake,0,3709,Hitman (video game series),0,0 days 00:19:10.000000000,1
Jpace1998,Vaccine,0,3711,Vaccine,0,0 days 00:01:33.000000000,13
Jpace1998,Vaccine,0,3712,Vaccine,0,0 days 00:07:25.000000000,13
Jpace1998,Vaccine,0,3713,LollyPop,0,0 days 00:06:21.000000000,0
Jpace1998,LollyPop,0,3714,Vaccine,0,1 days 23:55:14.000000000,0
Kyle bumhole,Elastic collision,0,3717,Elastic collision,0,0 days 00:04:13.000000000,4
Kyle bumhole,Elastic collision,0,3718,Elastic collision,0,0 days 00:00:56.000000000,4
Lenlenkoben,85th Academy Awards,0,3720,85th Academy Awards,0,0 days 00:01:42.000000000,8
Lenlenkoben,85th Academy Awards,0,3721,85th Academy Awards,0,0 days 00:04:29.000000000,8
$ammy$prinkler,Devil's Club,0,3723,Devil's Club,0,0 days 00:02:05.000000000,8
$ammy$prinkler,Devil's Club,0,3724,Devil's Club,0,0 days 00:02:00.000000000,8
$ammy$prinkler,Devil's Club,0,3725,Wisconsin,0,0 days 00:03:22.000000000,1
$ammy$prinkler,Wisconsin,0,3726,Wisconsin,0,0 days 00:01:07.000000000,17
$ammy$prinkler,Wisconsin,0,3727,Wisconsin,0,0 days 00:01:37.000000000,17
Fwakface,City High-Middle School,0,3729,City High-Middle School,0,0 days 00:02:09.000000000,12
Fwakface,City High-Middle School,0,3730,City High-Middle School,0,0 days 00:02:00.000000000,12
Fwakface,City High-Middle School,0,3731,City High-Middle School,0,0 days 00:03:31.000000000,12
Fwakface,City High-Middle School,0,3732,City High-Middle School,0,0 days 00:01:31.000000000,12
Alentine,City High-Middle School,0,3734,City High-Middle School,0,0 days 00:01:28.000000000,12
Alentine,City High-Middle School,0,3735,City High-Middle School,0,0 days 00:01:05.000000000,12
Alentine,City High-Middle School,0,3736,City High-Middle School,0,0 days 00:02:30.000000000,12
Alentine,City High-Middle School,0,3737,City High-Middle School,0,0 days 00:01:44.000000000,12
Alentine,City High-Middle School,0,3738,City High-Middle School,0,0 days 00:01:35.000000000,12
Alentine,City High-Middle School,0,3739,City High-Middle School,0,0 days 00:00:59.000000000,12
Alentine,City High-Middle School,0,3740,City High-Middle School,0,0 days 00:02:12.000000000,12
Alentine,City High-Middle School,0,3741,City High-Middle School,0,0 days 00:01:32.000000000,12
Alentine,City High-Middle School,0,3742,City High-Middle School,0,0 days 00:01:25.000000000,12
Bruce Lee The Kid,Slave ship,0,3744,Treatment of slaves in the United States,0,0 days 14:56:59.000000000,1
Bruce Lee The Kid,Treatment of slaves in the United States,0,3745,Treatment of slaves in the United States,0,0 days 00:01:59.000000000,20
Bruce Lee The Kid,Treatment of slaves in the United States,0,3746,Waltzing Matilda,0,2 days 07:28:56.000000000,1
Tchubb51,Jan Janský,0,3748,Gunhouse Wharf railway station,0,0 days 00:02:53.000000000,0
Tchubb51,Gunhouse Wharf railway station,0,3749,List of Torchwood characters,0,0 days 00:09:48.000000000,0
Tchubb51,List of Torchwood characters,0,3750,List of Torchwood characters,0,0 days 00:01:19.000000000,7
Tchubb51,List of Torchwood characters,0,3751,User talk:Tchubb51,1,0 days 00:01:19.000000000,-1
Tchubb51,User talk:Tchubb51,1,3752,Fun! fun! fun!,0,0 days 00:05:26.000000000,-1
Dfghjufgby,Tendon,0,3754,Tendon,0,0 days 00:00:23.000000000,11
Dfghjufgby,Tendon,0,3755,Tendon,0,0 days 00:02:07.000000000,11
Dfghjufgby,Tendon,0,3756,Tendon,0,0 days 00:09:10.000000000,11
Osnaprox123,Dhamtari,0,3758,Dhamtari,0,0 days 00:02:02.000000000,10
Osnaprox123,Dhamtari,0,3759,Dhamtari,0,0 days 00:03:19.000000000,10
Osnaprox123,Dhamtari,0,3760,FAO Schwarz,0,0 days 00:08:52.000000000,1
Osnaprox123,FAO Schwarz,0,3761,FAO Schwarz,0,0 days 00:00:34.000000000,7
Wesley bullwinkle,Vinegar,0,3763,Vinegar,0,0 days 00:01:03.000000000,21
Fizzle1996,Vinegar,0,3765,Vacuum packing,0,0 days 00:03:31.000000000,1
Fizzle1996,Vacuum packing,0,3766,Vinegar,0,0 days 00:05:21.000000000,1
Fizzle1996,Vinegar,0,3767,Vinegar,0,0 days 00:05:51.000000000,21
Fizzle1996,Vinegar,0,3768,Vinegar,0,0 days 00:01:13.000000000,21
Fizzle1996,Vinegar,0,3769,Vinegar,0,0 days 00:00:39.000000000,21
Overlord Wiki,List of Hetalia: Axis Powers characters,1,3771,List of Hetalia: Axis Powers characters,1,0 days 00:07:53.000000000,9
Overlord Wiki,List of Hetalia: Axis Powers characters,1,3772,List of Hetalia: Axis Powers characters,1,0 days 00:03:14.000000000,9
DieRise,Lunex Project,0,3774,Lunex Project,0,0 days 00:01:30.000000000,2
Ryanman411,Bobby Jindal,0,3776,Bobby Jindal,0,0 days 00:02:46.000000000,50
Ryanman411,Bobby Jindal,0,3777,Bobby Jindal,0,0 days 00:01:20.000000000,50
Pousti12,Confidence trick,0,3779,Consumer confusion,0,0 days 00:01:43.000000000,0
Pousti12,Consumer confusion,0,3780,K-pop,0,0 days 00:09:11.000000000,1
Pousti12,K-pop,0,3781,K-pop,0,0 days 00:01:09.000000000,24
Freelancer820,Rooster Teeth,0,3783,Rooster Teeth,0,0 days 00:03:04.000000000,17
Freelancer820,Rooster Teeth,0,3784,Rooster Teeth,0,0 days 00:01:50.000000000,17
Freelancer820,Rooster Teeth,0,3785,Rooster Teeth,0,0 days 00:01:59.000000000,17
Willywonkawhynot,Hetalia: Axis Powers,1,3787,Hetalia: Axis Powers,1,0 days 00:01:29.000000000,32
Trisha-baby,Hefa Leone Tuita,0,3789,Hefa Leone Tuita,0,0 days 00:05:24.000000000,7
Trisha-baby,Hefa Leone Tuita,0,3790,Hefa Leone Tuita,0,0 days 00:06:30.000000000,7
Kontraobaveštajac,Dragan Đurić,0,3792,Dragan Đurić,0,0 days 00:03:25.000000000,10
Kontraobaveštajac,Dragan Đurić,0,3793,Dragan Đurić,0,0 days 00:00:34.000000000,10
Kontraobaveštajac,Dragan Đurić,0,3794,Dragan Đurić,0,0 days 00:00:43.000000000,10
Kontraobaveštajac,Dragan Đurić,0,3795,Dragan Đurić,0,0 days 00:05:19.000000000,10
Kontraobaveštajac,Dragan Đurić,0,3796,Dragan Đurić,0,0 days 00:02:15.000000000,10
Kontraobaveštajac,Dragan Đurić,0,3797,Dragan Đurić,0,0 days 16:33:14.000000000,10
Kontraobaveštajac,Dragan Đurić,0,3798,Dragan Đurić,0,0 days 00:06:10.000000000,10
Kontraobaveštajac,Dragan Đurić,0,3799,Dragan Đurić,0,0 days 06:06:46.000000000,10
Kontraobaveštajac,Dragan Đurić,0,3800,Dragan Đurić,0,0 days 00:06:07.000000000,10
Kontraobaveštajac,Dragan Đurić,0,3801,Dragan Đurić,0,0 days 00:00:56.000000000,10
Liammu31,Akshay Kumar,0,3803,China men's national basketball team,0,0 days 00:01:59.000000000,0
Liammu31,China men's national basketball team,0,3804,Liam,0,0 days 00:02:12.000000000,0
Bobby Hope Jr,Self-publishing,0,3806,User talk:Bobby Hope Jr,1,0 days 00:02:22.000000000,-1
Bobby Hope Jr,User talk:Bobby Hope Jr,1,3807,Self-publishing,0,0 days 00:01:16.000000000,-1
12mondays,Project MKUltra,0,3809,Project MKUltra,0,0 days 00:01:48.000000000,31
12mondays,Project MKUltra,0,3810,Project MKUltra,0,0 days 00:02:54.000000000,31
12mondays,Project MKUltra,0,3811,Project MKUltra,0,0 days 00:02:31.000000000,31
Noahboa12 12,Muckraker,0,3813,Muckraker,0,0 days 00:04:54.000000000,10
Likesoswavey,History of the papacy,0,3815,User talk:Likesoswavey,1,0 days 00:02:38.000000000,-1
Likesoswavey,User talk:Likesoswavey,1,3816,History of the papacy,0,0 days 00:02:31.000000000,-1
Likesoswavey,History of the papacy,0,3817,History of the papacy,0,0 days 00:00:59.000000000,4
Likesoswavey,History of the papacy,0,3818,History of the papacy,0,0 days 00:01:21.000000000,4
Likesoswavey,History of the papacy,0,3819,User talk:Likesoswavey,1,0 days 00:01:50.000000000,-1
Likesoswavey,User talk:Likesoswavey,1,3820,History of the papacy,0,0 days 00:01:15.000000000,-1
Likesoswavey,History of the papacy,0,3821,History of the papacy,0,0 days 00:00:44.000000000,4
Likesoswavey,History of the papacy,0,3822,History of the papacy,0,0 days 00:01:39.000000000,4
YA BOY PHILIP GINGERICH,Philip D. Gingerich,0,3824,Philip D. Gingerich,0,0 days 00:02:11.000000000,10
Nofro1997,Triple Alliance (1882),0,3826,Mandate,0,0 days 00:04:11.000000000,0
Nofro1997,Mandate,0,3827,Mandate,0,0 days 00:02:57.000000000,3
Nofro1997,Mandate,0,3828,Mandate,0,0 days 00:01:52.000000000,3
Nofro1997,Mandate,0,3829,Mandate,0,0 days 00:01:17.000000000,3
Simpsonojsim,Higgs boson,0,3831,Virginia Tech Hokies,0,0 days 00:01:45.000000000,1
Simpsonojsim,Virginia Tech Hokies,0,3832,Virginia Tech Hokies,0,0 days 00:01:48.000000000,3
Penguin8997,Rural area,0,3834,"English, Indiana",0,0 days 00:07:07.000000000,0
Penguin8997,"English, Indiana",0,3835,"English, Indiana",0,0 days 00:01:43.000000000,6
Penguin8997,"English, Indiana",0,3836,"English, Indiana",0,0 days 00:01:46.000000000,6
Penguin8997,"English, Indiana",0,3837,LeTua Cycling Team,0,0 days 00:21:10.000000000,0
Penguin8997,LeTua Cycling Team,0,3838,LeTua Cycling Team,0,0 days 00:01:14.000000000,5
Penguin8997,LeTua Cycling Team,0,3839,List of cities in South America,0,1 days 12:50:19.000000000,0
Penguin8997,List of cities in South America,0,3840,List of cities in South America,0,0 days 00:00:37.000000000,4
Penguin8997,List of cities in South America,0,3841,List of cities in South America,0,0 days 00:00:28.000000000,4
Penguin8997,List of cities in South America,0,3842,List of cities in South America,0,0 days 00:00:42.000000000,4
Penguin8997,List of cities in South America,0,3843,User talk:Penguin8997,1,0 days 00:00:55.000000000,-1
Penguin8997,User talk:Penguin8997,1,3844,List of cities in South America,0,0 days 00:00:51.000000000,-1
XFNz,Boyfriend (Justin Bieber song),0,3846,The Big Bang Theory,0,0 days 00:03:45.000000000,1
XFNz,The Big Bang Theory,0,3847,Gok Wan,0,0 days 00:07:24.000000000,2
XFNz,Gok Wan,0,3848,The Big Bang Theory,0,0 days 00:04:56.000000000,2
Prettyprincessponyman,George R. R. Martin,0,3850,Rick Riordan,0,0 days 00:03:37.000000000,10
Chillidog98,Samantha Ryan,0,3853,Kayden Kross,0,0 days 00:06:19.000000000,4
Ghtyswe12,Dinner,0,3855,Dinner,0,0 days 00:02:39.000000000,2
Ghtyswe12,Dinner,0,3856,Dinner,0,0 days 00:02:39.000000000,2
Ghtyswe12,Dinner,0,3857,Dinner,0,0 days 00:01:12.000000000,2
Ghtyswe12,Dinner,0,3858,Dinner,0,0 days 00:02:37.000000000,2
Ghtyswe12,Dinner,0,3859,User talk:Ghtyswe12,1,0 days 00:02:16.000000000,-1
Ghtyswe12,User talk:Ghtyswe12,1,3860,Dinner,0,0 days 00:00:37.000000000,-1
TheEd955,The Last Exorcism Part II,0,3863,The Last Exorcism Part II,0,0 days 00:00:51.000000000,11
TheEd955,The Last Exorcism Part II,0,3864,The Last Exorcism Part II,0,0 days 00:04:43.000000000,11
TheEd955,The Last Exorcism Part II,0,3865,The Last Exorcism Part II,0,0 days 00:00:30.000000000,11
TheEd955,The Last Exorcism Part II,0,3866,Goosebumps Series 2000,0,0 days 00:03:13.000000000,0
TheEd955,Goosebumps Series 2000,0,3867,Goosebumps Series 2000,0,0 days 00:02:03.000000000,1
TheEd955,Goosebumps Series 2000,0,3868,Goosebumps Series 2000,0,0 days 00:10:02.000000000,1
TheEd955,Goosebumps Series 2000,0,3869,Goosebumps Series 2000,0,0 days 00:00:43.000000000,1
TheEd955,Goosebumps Series 2000,0,3870,Goosebumps Series 2000,0,0 days 00:04:07.000000000,1
TheEd955,Goosebumps Series 2000,0,3871,User talk:TheEd955,1,0 days 00:04:59.000000000,-1
TheEd955,User talk:TheEd955,1,3872,User talk:TheEd955,1,0 days 00:00:09.000000000,-1
TheEd955,User talk:TheEd955,1,3873,American Girl,0,0 days 00:19:00.000000000,-1
TheEd955,American Girl,0,3874,American Girl,0,0 days 00:02:53.000000000,7
TheEd955,American Girl,0,3875,American Girl,0,0 days 00:01:39.000000000,7
TheEd955,American Girl,0,3876,American Girl,0,0 days 00:01:01.000000000,7
Vumbreee,Cuisine,0,3878,Cuisine,0,0 days 00:01:22.000000000,1
Vumbreee,Cuisine,0,3879,Cuisine,0,0 days 00:00:25.000000000,1
Vumbreee,Cuisine,0,3880,Cuisine,0,0 days 00:00:33.000000000,1
