username1,pagetitle1,meta1,counter,pagetitle2,meta2,timedifference,commoncategories
Maradox466,List of cyberpunk works,0,12072,New-adult fiction,0,5 days 14:58:28.000000000,1
Maradox466,New-adult fiction,0,12073,Dal bhat,0,3 days 21:56:31.000000000,0
Maradox466,Dal bhat,0,12074,Marici (Buddhism),0,5 days 10:48:57.000000000,0
Maradox466,Marici (Buddhism),0,12075,Knockout game,0,12 days 02:29:36.000000000,0
Maradox466,Knockout game,0,12076,Angelic Pretty,0,19 days 19:09:39.000000000,0
Maradox466,Angelic Pretty,0,12077,Angelic Pretty,0,0 days 00:00:31.000000000,9
Maradox466,Angelic Pretty,0,12078,Michael Bertiaux,0,11 days 15:14:40.000000000,0
Maradox466,Michael Bertiaux,0,12079,Michael Bertiaux,0,0 days 00:01:32.000000000,10
Maradox466,Michael Bertiaux,0,12080,Michael Bertiaux,0,0 days 00:03:15.000000000,10
Maradox466,Michael Bertiaux,0,12081,Michael Bertiaux,0,0 days 00:00:27.000000000,10
Maradox466,Michael Bertiaux,0,12082,Michael Bertiaux,0,0 days 00:00:21.000000000,10
Maradox466,Michael Bertiaux,0,12083,Michael Bertiaux,0,0 days 00:07:26.000000000,10
Maradox466,Michael Bertiaux,0,12084,Ethnic issues in China,0,0 days 14:04:10.000000000,0
Maradox466,Ethnic issues in China,0,12085,Talk:Hui people,1,15 days 22:08:44.000000000,0
Maradox466,Talk:Hui people,1,12086,Hui people,0,0 days 00:01:51.000000000,0
Maradox466,Hui people,0,12087,Central Plain (China),0,30 days 19:58:27.000000000,2
Maradox466,Central Plain (China),0,12088,Nai lao,0,1 days 18:17:40.000000000,2
Maradox466,Nai lao,0,12089,Chinese language,0,0 days 01:04:52.000000000,1
Maradox466,Chinese language,0,12090,Varieties of Chinese,0,0 days 00:03:21.000000000,2
Maradox466,Varieties of Chinese,0,12091,Varieties of Chinese,0,0 days 00:03:57.000000000,12
Maradox466,Varieties of Chinese,0,12092,Varieties of Chinese,0,0 days 01:20:12.000000000,12
Maradox466,Varieties of Chinese,0,12093,Languages of China,0,0 days 01:24:31.000000000,2
Maradox466,Languages of China,0,12094,Liangfen,0,0 days 00:30:31.000000000,3
Maradox466,Liangfen,0,12095,Muk (food),0,0 days 00:03:57.000000000,0
Maradox466,Muk (food),0,12096,Laping,0,0 days 00:00:05.000000000,0
Maradox466,Laping,0,12097,Baphia nitida,0,35 days 05:08:53.000000000,0
Maradox466,Baphia nitida,0,12098,Mayonnaise,0,0 days 19:33:08.000000000,0
Maradox466,Mayonnaise,0,12099,Mayonnaise,0,0 days 00:11:38.000000000,18
Maradox466,Mayonnaise,0,12100,Bakarkhani,0,19 days 22:35:31.000000000,0
Maradox466,Bakarkhani,0,12101,Xing ren cha,0,6 days 05:14:24.000000000,0
Maradox466,Xing ren cha,0,12102,Xing ren cha,0,0 days 00:00:29.000000000,6
Maradox466,Xing ren cha,0,12103,Xing ren cha,0,0 days 00:00:27.000000000,6
Maradox466,Xing ren cha,0,12104,Almond milk,0,0 days 00:06:17.000000000,0
Maradox466,Almond milk,0,12105,Almond milk,0,0 days 00:04:32.000000000,6
Maradox466,Almond milk,0,12106,Vitasoy,0,0 days 00:05:46.000000000,1
Maradox466,Vitasoy,0,12107,Ethnic issues in Japan,0,20 days 18:53:14.000000000,0
Maradox466,Ethnic issues in Japan,0,12108,Chinese people in Japan,0,0 days 00:01:18.000000000,3
Maradox466,Chinese people in Japan,0,12109,Neopaganism in Latin Europe,0,8 days 03:34:13.000000000,0
Maradox466,Neopaganism in Latin Europe,0,12110,List of folk metal bands,0,1 days 23:09:38.000000000,0
Maradox466,List of folk metal bands,0,12111,Koreans in France,0,10 days 01:44:08.000000000,0
Maradox466,Koreans in France,0,12112,Demographics of Japan,0,3 days 17:20:07.000000000,0
Maradox466,Demographics of Japan,0,12113,Demographics of Japan,0,0 days 00:09:28.000000000,17
Maradox466,Demographics of Japan,0,12114,Light skin in Japanese culture,0,14 days 06:49:14.000000000,1
Maradox466,Light skin in Japanese culture,0,12115,Whiteness in Japanese culture,0,0 days 00:00:00.000000000,0
Maradox466,Whiteness in Japanese culture,0,12116,Talk:Light skin in Japanese culture,1,0 days 00:00:01.000000000,0
Maradox466,Talk:Light skin in Japanese culture,1,12117,Talk:Whiteness in Japanese culture,1,0 days 00:00:02.000000000,0
Maradox466,Talk:Whiteness in Japanese culture,1,12118,Talk:Light skin in Japanese culture,1,0 days 00:13:33.000000000,0
Maradox466,Talk:Light skin in Japanese culture,1,12119,Talk:Light skin in Japanese culture,1,0 days 00:00:21.000000000,8
Maradox466,Talk:Light skin in Japanese culture,1,12120,Talk:Light skin in Japanese culture,1,0 days 00:07:22.000000000,8
Maradox466,Talk:Light skin in Japanese culture,1,12121,Talk:Light skin in Japanese culture,1,0 days 00:03:10.000000000,8
Maradox466,Talk:Light skin in Japanese culture,1,12122,Relaxer,0,4 days 13:57:25.000000000,0
Maradox466,Relaxer,0,12123,Relaxer,0,0 days 00:02:50.000000000,2
Maradox466,Relaxer,0,12124,Arctium,0,0 days 00:25:28.000000000,0
Maradox466,Arctium,0,12125,Neofolk,0,6 days 09:12:46.000000000,1
Maradox466,Neofolk,0,12126,Albino (disambiguation),0,0 days 23:40:25.000000000,0
Maradox466,Albino (disambiguation),0,12127,Tornatrás,0,0 days 00:01:02.000000000,0
Maradox466,Tornatrás,0,12128,Quadroon,0,0 days 00:00:45.000000000,1
Maradox466,Quadroon,0,12129,Quadroon,0,0 days 00:04:04.000000000,7
Maradox466,Quadroon,0,12130,Filipino mestizo,0,0 days 00:08:12.000000000,0
Maradox466,Filipino mestizo,0,12131,Pagan metal,0,0 days 10:20:52.000000000,0
Maradox466,Pagan metal,0,12132,Pagan metal,0,0 days 00:03:30.000000000,3
Maradox466,Pagan metal,0,12133,Pagan metal,0,0 days 00:00:32.000000000,3
Maradox466,Pagan metal,0,12134,Table of correspondences,0,5 days 13:45:42.000000000,0
Maradox466,Table of correspondences,0,12135,Ogboni,0,11 days 19:02:17.000000000,0
Maradox466,Ogboni,0,12136,Testing cosmetics on animals,0,1 days 01:44:25.000000000,0
Maradox466,Testing cosmetics on animals,0,12137,BB cream,0,1 days 04:05:46.000000000,0
Maradox466,BB cream,0,12138,BB cream,0,0 days 00:01:09.000000000,3
Maradox466,BB cream,0,12139,Dungan people,0,1 days 10:28:45.000000000,0
Maradox466,Dungan people,0,12140,Drinking in public,0,50 days 08:03:42.000000000,3
Maradox466,Drinking in public,0,12141,Drinking in public,0,0 days 00:02:14.000000000,11
Maradox466,Drinking in public,0,12142,History of vegetarianism,0,11 days 15:26:52.000000000,2
Maradox466,History of vegetarianism,0,12143,History of vegetarianism,0,0 days 00:01:29.000000000,11
Maradox466,History of vegetarianism,0,12144,History of vegetarianism,0,0 days 00:05:44.000000000,11
Maradox466,History of vegetarianism,0,12145,History of vegetarianism,0,0 days 00:09:32.000000000,11
Maradox466,History of vegetarianism,0,12146,History of vegetarianism,0,0 days 00:04:07.000000000,11
Maradox466,History of vegetarianism,0,12147,Tapai,0,3 days 08:54:35.000000000,0
Maradox466,Tapai,0,12148,Chinese numerals,0,38 days 02:45:51.000000000,2
Maradox466,Chinese numerals,0,12149,Chinese numerals,0,0 days 00:03:20.000000000,16
JimHarperDC,User:JimHarperDC,1,12151,Wikipedia:Meetup/DC/Legislative Data Workshop,1,0 days 00:02:28.000000000,-1
JimHarperDC,Wikipedia:Meetup/DC/Legislative Data Workshop,1,12152,User:JimHarperDC,1,8 days 00:31:38.000000000,-1
JimHarperDC,User:JimHarperDC,1,12153,"Portola Valley, California",0,0 days 00:39:03.000000000,-1
JimHarperDC,"Portola Valley, California",0,12154,"Portola Valley, California",0,0 days 00:05:25.000000000,6
JimHarperDC,"Portola Valley, California",0,12155,"Portola Valley, California",0,0 days 00:18:07.000000000,6
JimHarperDC,"Portola Valley, California",0,12156,Snehamante Idera,0,0 days 14:38:24.000000000,0
JimHarperDC,Snehamante Idera,0,12157,Ludwigshafen University of Applied Sciences,0,0 days 00:00:59.000000000,1
JimHarperDC,Ludwigshafen University of Applied Sciences,0,12158,Mike Howe,0,0 days 05:52:00.000000000,1
JimHarperDC,Mike Howe,0,12159,User talk:Cryptic C62,1,0 days 00:29:00.000000000,-1
JimHarperDC,User talk:Cryptic C62,1,12160,113th United States Congress,0,0 days 00:40:10.000000000,-1
JimHarperDC,113th United States Congress,0,12161,Wikipedia:WikiProject United States Federal Government Legislative Data,1,0 days 00:11:48.000000000,0
JimHarperDC,Wikipedia:WikiProject United States Federal Government Legislative Data,1,12162,Wikipedia:WikiProject United States Federal Government Legislative Data,1,0 days 01:47:00.000000000,1
JimHarperDC,Wikipedia:WikiProject United States Federal Government Legislative Data,1,12163,List of crossings of the Housatonic River,0,2 days 03:12:52.000000000,0
JimHarperDC,List of crossings of the Housatonic River,0,12164,Wikipedia:WikiProject United States Federal Government Legislative Data/Proposed layout,1,1 days 16:00:43.000000000,0
JimHarperDC,Wikipedia:WikiProject United States Federal Government Legislative Data/Proposed layout,1,12165,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,0 days 00:15:32.000000000,-1
JimHarperDC,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,12166,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,0 days 00:08:27.000000000,-1
JimHarperDC,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,12167,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,0 days 00:10:35.000000000,-1
JimHarperDC,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,12168,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,0 days 09:21:32.000000000,-1
JimHarperDC,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,12169,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,0 days 00:08:48.000000000,-1
JimHarperDC,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,12170,Wikipedia:WikiProject United States Federal Government Legislative Data,1,0 days 00:00:44.000000000,-1
JimHarperDC,Wikipedia:WikiProject United States Federal Government Legislative Data,1,12171,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,0 days 00:34:21.000000000,-1
JimHarperDC,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,12172,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,0 days 10:39:33.000000000,-1
JimHarperDC,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,12173,Talk:Patient Protection and Affordable Care Act,1,1 days 23:04:14.000000000,-1
JimHarperDC,Talk:Patient Protection and Affordable Care Act,1,12174,Wikipedia:Meetup/DC/Legislative Data Workshop,1,0 days 01:07:52.000000000,-1
JimHarperDC,Wikipedia:Meetup/DC/Legislative Data Workshop,1,12175,Wikipedia:Meetup/DC/Legislative Data Workshop,1,0 days 00:01:34.000000000,-1
JimHarperDC,Wikipedia:Meetup/DC/Legislative Data Workshop,1,12176,David W. Stewart,0,0 days 22:23:42.000000000,-1
JimHarperDC,David W. Stewart,0,12177,2014 FIFA World Cup qualification (CONCACAF),0,0 days 00:55:44.000000000,0
JimHarperDC,2014 FIFA World Cup qualification (CONCACAF),0,12178,United States House of Representatives fiscal year 2014 budget (H. Con. Res. 25),0,1 days 06:03:50.000000000,-1
JimHarperDC,United States House of Representatives fiscal year 2014 budget (H. Con. Res. 25),0,12179,United States House of Representatives fiscal year 2014 budget (H. Con. Res. 25),0,0 days 00:21:51.000000000,-1
JimHarperDC,United States House of Representatives fiscal year 2014 budget (H. Con. Res. 25),0,12180,United States House of Representatives fiscal year 2014 budget (H. Con. Res. 25),0,0 days 00:03:37.000000000,-1
JimHarperDC,United States House of Representatives fiscal year 2014 budget (H. Con. Res. 25),0,12181,United States House of Representatives fiscal year 2014 budget (H. Con. Res. 25),0,0 days 00:02:09.000000000,-1
JimHarperDC,United States House of Representatives fiscal year 2014 budget (H. Con. Res. 25),0,12182,United States House of Representatives fiscal year 2014 budget (H. Con. Res. 25),0,0 days 21:36:37.000000000,-1
JimHarperDC,United States House of Representatives fiscal year 2014 budget (H. Con. Res. 25),0,12183,Talk:United States House of Representatives fiscal year 2014 budget (H. Con. Res. 25),1,0 days 00:03:15.000000000,-1
JimHarperDC,Talk:United States House of Representatives fiscal year 2014 budget (H. Con. Res. 25),1,12184,United States Senate fiscal year 2014 budget (S. Con. Res. 8),0,2 days 01:41:59.000000000,-1
JimHarperDC,United States Senate fiscal year 2014 budget (S. Con. Res. 8),0,12185,Hurricane Sandy relief bill,0,0 days 18:20:22.000000000,-1
JimHarperDC,Hurricane Sandy relief bill,0,12186,Talk:United States House of Representatives fiscal year 2014 budget (H. Con. Res. 25),1,0 days 03:07:13.000000000,-1
JimHarperDC,Talk:United States House of Representatives fiscal year 2014 budget (H. Con. Res. 25),1,12187,User talk:GoldRingChip,1,0 days 02:47:15.000000000,-1
JimHarperDC,User talk:GoldRingChip,1,12188,National Pediatric Research Network Act of 2013,0,0 days 02:11:49.000000000,-1
JimHarperDC,National Pediatric Research Network Act of 2013,0,12189,Wikipedia:WikiProject United States Federal Government Legislative Data,1,0 days 22:13:31.000000000,0
JimHarperDC,Wikipedia:WikiProject United States Federal Government Legislative Data,1,12190,Talk:United States House of Representatives fiscal year 2014 budget (H. Con. Res. 25),1,0 days 21:13:08.000000000,-1
JimHarperDC,Talk:United States House of Representatives fiscal year 2014 budget (H. Con. Res. 25),1,12191,United States House of Representatives fiscal year 2014 budget (H. Con. Res. 25),0,0 days 23:22:02.000000000,-1
JimHarperDC,United States House of Representatives fiscal year 2014 budget (H. Con. Res. 25),0,12192,United States House of Representatives fiscal year 2014 budget (H. Con. Res. 25),0,0 days 00:24:07.000000000,-1
JimHarperDC,United States House of Representatives fiscal year 2014 budget (H. Con. Res. 25),0,12193,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,2 days 20:38:11.000000000,-1
JimHarperDC,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,12194,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,0 days 00:00:22.000000000,-1
JimHarperDC,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,12195,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,1 days 02:50:30.000000000,-1
JimHarperDC,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,12196,Hydropower Regulatory Efficiency Act of 2013,0,0 days 00:21:37.000000000,-1
JimHarperDC,Hydropower Regulatory Efficiency Act of 2013,0,12197,Wikipedia talk:Meetup/DC/Legislative Data Workshop,1,0 days 00:08:56.000000000,-1
JimHarperDC,Wikipedia talk:Meetup/DC/Legislative Data Workshop,1,12198,El Escorpión Park,0,0 days 07:39:59.000000000,-1
JimHarperDC,El Escorpión Park,0,12199,An Act to eliminate the 2013 statutory pay adjustment for Federal employees,0,0 days 20:59:14.000000000,0
JimHarperDC,An Act to eliminate the 2013 statutory pay adjustment for Federal employees,0,12200,Children's Hospital GME Support Reauthorization Act of 2013,0,3 days 16:42:01.000000000,3
JimHarperDC,Children's Hospital GME Support Reauthorization Act of 2013,0,12201,User:JimHarperDC/sandbox,1,0 days 00:59:41.000000000,-1
JimHarperDC,User:JimHarperDC/sandbox,1,12202,Stop and identify statutes,0,0 days 04:03:26.000000000,-1
JimHarperDC,Stop and identify statutes,0,12203,Materials Studio,0,0 days 00:08:41.000000000,0
JimHarperDC,Materials Studio,0,12204,Shawn Jones,0,0 days 00:03:27.000000000,0
JimHarperDC,Shawn Jones,0,12205,Healthcare Systems Bureau,0,0 days 06:14:02.000000000,0
JimHarperDC,Healthcare Systems Bureau,0,12206,2014 United States federal budget,0,0 days 00:17:21.000000000,0
JimHarperDC,2014 United States federal budget,0,12207,United States House of Representatives fiscal year 2014 budget (H. Con. Res. 25),0,0 days 00:11:13.000000000,-1
JimHarperDC,United States House of Representatives fiscal year 2014 budget (H. Con. Res. 25),0,12208,2014 United States federal budget,0,0 days 00:30:06.000000000,-1
JimHarperDC,2014 United States federal budget,0,12209,2014 United States federal budget,0,0 days 00:15:39.000000000,7
JimHarperDC,2014 United States federal budget,0,12210,Philip Milledoler Brett,0,0 days 00:01:38.000000000,1
JimHarperDC,Philip Milledoler Brett,0,12211,User:JimHarperDC/sandbox,1,0 days 12:15:48.000000000,-1
JimHarperDC,User:JimHarperDC/sandbox,1,12212,Template talk:UnitedStatesCode,1,0 days 00:51:02.000000000,-1
JimHarperDC,Template talk:UnitedStatesCode,1,12213,User talk:FoCuSandLeArN,1,1 days 22:42:43.000000000,-1
JimHarperDC,User talk:FoCuSandLeArN,1,12214,User talk:FoCuSandLeArN,1,0 days 00:01:03.000000000,-1
JimHarperDC,User talk:FoCuSandLeArN,1,12215,User talk:FoCuSandLeArN,1,0 days 00:59:52.000000000,-1
JimHarperDC,User talk:FoCuSandLeArN,1,12216,2014 United States federal budget,0,0 days 00:31:24.000000000,-1
JimHarperDC,2014 United States federal budget,0,12217,Richard Jewell,0,3 days 07:33:38.000000000,0
JimHarperDC,Richard Jewell,0,12218,Talk:Richard Jewell,1,0 days 00:00:51.000000000,0
JimHarperDC,Talk:Richard Jewell,1,12219,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,0 days 04:26:51.000000000,-1
JimHarperDC,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,12220,List of bills in the 113th United States Congress,0,0 days 19:19:58.000000000,-1
JimHarperDC,List of bills in the 113th United States Congress,0,12221,List of bills in the 113th United States Congress,0,0 days 14:16:06.000000000,2
JimHarperDC,List of bills in the 113th United States Congress,0,12222,United States–Israel Strategic Partnership Act of 2013,0,0 days 00:10:00.000000000,2
JimHarperDC,United States–Israel Strategic Partnership Act of 2013,0,12223,113th United States Congress,0,0 days 08:04:55.000000000,1
JimHarperDC,113th United States Congress,0,12224,113th United States Congress,0,0 days 03:54:22.000000000,5
JimHarperDC,113th United States Congress,0,12225,Tourism in the United States,0,1 days 13:30:23.000000000,1
JimHarperDC,Tourism in the United States,0,12226,Template talk:Infobox U.S. legislation,1,1 days 04:49:21.000000000,0
JimHarperDC,Template talk:Infobox U.S. legislation,1,12227,Tourism in the United States,0,1 days 23:11:48.000000000,0
JimHarperDC,Tourism in the United States,0,12228,Draft:Manchin Amendment No. 715,1,1 days 09:37:40.000000000,0
JimHarperDC,Draft:Manchin Amendment No. 715,1,12229,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,0 days 00:02:50.000000000,-1
JimHarperDC,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,12230,Wikipedia talk:Article titles,1,0 days 00:11:08.000000000,-1
JimHarperDC,Wikipedia talk:Article titles,1,12231,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,0 days 00:02:39.000000000,-1
JimHarperDC,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,12232,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,0 days 10:51:33.000000000,-1
JimHarperDC,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,12233,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,0 days 23:51:41.000000000,-1
JimHarperDC,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,12234,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,1 days 03:08:59.000000000,-1
JimHarperDC,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,12235,User:JimHarperDC/sandbox,1,0 days 01:39:14.000000000,-1
JimHarperDC,User:JimHarperDC/sandbox,1,12236,Template:USCongRec/doc,1,0 days 00:27:49.000000000,-1
JimHarperDC,Template:USCongRec/doc,1,12237,User:JimHarperDC/sandbox,1,2 days 23:04:54.000000000,-1
JimHarperDC,User:JimHarperDC/sandbox,1,12238,User:JimHarperDC/sandbox,1,0 days 00:01:16.000000000,-1
JimHarperDC,User:JimHarperDC/sandbox,1,12239,Template talk:UnitedStatesCode,1,0 days 00:05:01.000000000,-1
JimHarperDC,Template talk:UnitedStatesCode,1,12240,User:JimHarperDC/sandbox,1,0 days 17:19:54.000000000,-1
JimHarperDC,User:JimHarperDC/sandbox,1,12241,Template talk:United States legal citation templates,1,0 days 00:04:02.000000000,-1
JimHarperDC,Template talk:United States legal citation templates,1,12242,Template talk:Infobox U.S. legislation,1,7 days 13:24:58.000000000,7
JimHarperDC,Template talk:Infobox U.S. legislation,1,12243,List of bills in the 113th United States Congress,0,0 days 14:56:33.000000000,0
JimHarperDC,List of bills in the 113th United States Congress,0,12244,Template talk:Infobox U.S. legislation,1,0 days 19:50:39.000000000,0
JimHarperDC,Template talk:Infobox U.S. legislation,1,12245,Wikipedia:Meetup/DC/37,1,0 days 06:46:36.000000000,0
JimHarperDC,Wikipedia:Meetup/DC/37,1,12246,Wikipedia:Meetup/DC/Legislative Data,1,0 days 15:11:18.000000000,2
JimHarperDC,Wikipedia:Meetup/DC/Legislative Data,1,12247,113th United States Congress,0,0 days 03:44:44.000000000,0
JimHarperDC,113th United States Congress,0,12248,Wikipedia:WikiProject United States Federal Government Legislative Data,1,4 days 21:59:42.000000000,0
JimHarperDC,Wikipedia:WikiProject United States Federal Government Legislative Data,1,12249,Wikipedia:WikiProject United States Federal Government Legislative Data,1,0 days 00:05:02.000000000,1
JimHarperDC,Wikipedia:WikiProject United States Federal Government Legislative Data,1,12250,Wikipedia:Meetup/DC/Legislative Data Workshop,1,0 days 00:01:07.000000000,-1
JimHarperDC,Wikipedia:Meetup/DC/Legislative Data Workshop,1,12251,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,0 days 13:27:58.000000000,-1
JimHarperDC,Wikipedia talk:WikiProject United States Federal Government Legislative Data,1,12252,340B Drug Pricing Program,0,14 days 14:26:22.000000000,-1
JimHarperDC,340B Drug Pricing Program,0,12253,340B Drug Pricing Program,0,0 days 05:48:06.000000000,1
JimHarperDC,340B Drug Pricing Program,0,12254,List of bills in the 113th United States Congress,0,0 days 04:07:20.000000000,0
JimHarperDC,List of bills in the 113th United States Congress,0,12255,Collinsville Renewable Energy Promotion Act,0,1 days 09:52:00.000000000,1
JimHarperDC,Collinsville Renewable Energy Promotion Act,0,12256,National Security Agency,0,7 days 06:58:22.000000000,0
JimHarperDC,National Security Agency,0,12257,User:JimHarperDC/sandbox,1,30 days 20:05:25.000000000,-1
JimHarperDC,User:JimHarperDC/sandbox,1,12258,User:JimHarperDC/sandbox,1,0 days 00:00:20.000000000,-1
JimHarperDC,User:JimHarperDC/sandbox,1,12259,Patient Protection and Affordable Care Act,0,7 days 22:27:49.000000000,-1
JimHarperDC,Patient Protection and Affordable Care Act,0,12260,Authority for Mandate Delay Act (H.R. 2667; 113th Congress),0,0 days 00:05:34.000000000,0
JimHarperDC,Authority for Mandate Delay Act (H.R. 2667; 113th Congress),0,12261,Authority for Mandate Delay Act (H.R. 2667; 113th Congress),0,0 days 00:02:12.000000000,7
JimHarperDC,Authority for Mandate Delay Act (H.R. 2667; 113th Congress),0,12262,Marketplace Fairness Act,0,5 days 21:54:20.000000000,3
JimHarperDC,Marketplace Fairness Act,0,12263,Marketplace Fairness Act,0,0 days 00:06:06.000000000,13
JimHarperDC,Marketplace Fairness Act,0,12264,Marketplace Fairness Act,0,0 days 00:02:52.000000000,13
JimHarperDC,Marketplace Fairness Act,0,12265,Maria Callas,0,23 days 23:36:52.000000000,1
JimHarperDC,Maria Callas,0,12266,The Poznań,0,11 days 14:20:03.000000000,0
JimHarperDC,The Poznań,0,12267,Authorization for the Use of Military Force Against the Government of Syria to Respond to Use of Chemical Weapons,0,12 days 13:41:31.000000000,0
JimHarperDC,Authorization for the Use of Military Force Against the Government of Syria to Respond to Use of Chemical Weapons,0,12268,2014 FIFA World Cup qualification (CONCACAF),0,1 days 10:13:14.000000000,0
JimHarperDC,2014 FIFA World Cup qualification (CONCACAF),0,12269,Toynbee tiles,0,1 days 00:32:57.000000000,0
JimHarperDC,Toynbee tiles,0,12270,Missing Children's Assistance Reauthorization Act of 2013,0,6 days 14:20:10.000000000,0
JimHarperDC,Missing Children's Assistance Reauthorization Act of 2013,0,12271,Community Renewal Tax Relief Act of 2000,0,1 days 01:03:57.000000000,1
JimHarperDC,Community Renewal Tax Relief Act of 2000,0,12272,New Markets Tax Credit Program,0,1 days 01:28:51.000000000,1
JimHarperDC,New Markets Tax Credit Program,0,12273,Jouko Ahola,0,6 days 05:03:16.000000000,0
JimHarperDC,Jouko Ahola,0,12274,United States federal government shutdown of 2013,0,4 days 13:27:09.000000000,0
JimHarperDC,United States federal government shutdown of 2013,0,12275,Talk:United States federal government shutdown of 2013,1,0 days 00:13:45.000000000,0
JimHarperDC,Talk:United States federal government shutdown of 2013,1,12276,United States federal government shutdown of 2013,0,0 days 00:00:27.000000000,0
JimHarperDC,United States federal government shutdown of 2013,0,12277,Talk:United States federal government shutdown of 2013,1,0 days 00:06:45.000000000,0
JimHarperDC,Talk:United States federal government shutdown of 2013,1,12278,United States federal government shutdown of 2013,0,0 days 11:30:55.000000000,0
JimHarperDC,United States federal government shutdown of 2013,0,12279,Talk:United States federal government shutdown of 2013,1,0 days 00:10:42.000000000,0
JimHarperDC,Talk:United States federal government shutdown of 2013,1,12280,Talk:United States federal government shutdown of 2013,1,0 days 00:14:03.000000000,17
JimHarperDC,Talk:United States federal government shutdown of 2013,1,12281,2014 United States federal budget,0,0 days 00:19:16.000000000,0
JimHarperDC,2014 United States federal budget,0,12282,2014 United States federal budget,0,0 days 11:35:56.000000000,7
JimHarperDC,2014 United States federal budget,0,12283,Talk:2014 United States federal budget,1,0 days 00:09:51.000000000,0
JimHarperDC,Talk:2014 United States federal budget,1,12284,United States federal government shutdown of 2013,0,0 days 00:05:57.000000000,0
JimHarperDC,United States federal government shutdown of 2013,0,12285,United States federal government shutdown of 2013,0,0 days 09:10:34.000000000,25
JimHarperDC,United States federal government shutdown of 2013,0,12286,United States federal government shutdown of 2013,0,0 days 00:27:45.000000000,25
JimHarperDC,United States federal government shutdown of 2013,0,12287,"Talk:Continuing Appropriations Resolution, 2014 (H.J.Res 59)",1,0 days 17:19:35.000000000,0
JimHarperDC,"Talk:Continuing Appropriations Resolution, 2014 (H.J.Res 59)",1,12288,"Talk:Continuing Appropriations Resolution, 2014 (H.J.Res 59)",1,0 days 04:15:43.000000000,6
JimHarperDC,"Talk:Continuing Appropriations Resolution, 2014 (H.J.Res 59)",1,12289,Talk:2014 United States federal budget,1,1 days 13:19:41.000000000,1
JimHarperDC,Talk:2014 United States federal budget,1,12290,Pay Our Military Act,0,0 days 00:06:23.000000000,0
JimHarperDC,Pay Our Military Act,0,12291,United States federal government shutdown of 2013,0,0 days 00:16:59.000000000,1
JimHarperDC,United States federal government shutdown of 2013,0,12292,United States federal government shutdown of 2013,0,0 days 00:02:01.000000000,25
JimHarperDC,United States federal government shutdown of 2013,0,12293,Washington Monument Syndrome,0,1 days 03:25:48.000000000,0
JimHarperDC,Washington Monument Syndrome,0,12294,United States federal government shutdown of 2013,0,0 days 06:05:01.000000000,0
JimHarperDC,United States federal government shutdown of 2013,0,12295,User talk:Antony-22,1,0 days 16:26:10.000000000,-1
JimHarperDC,User talk:Antony-22,1,12296,2014 United States federal budget,0,0 days 00:13:15.000000000,-1
JimHarperDC,2014 United States federal budget,0,12297,2014 United States federal budget,0,0 days 00:03:08.000000000,7
JimHarperDC,2014 United States federal budget,0,12298,Talk:2014 United States federal budget,1,0 days 00:05:26.000000000,0
JimHarperDC,Talk:2014 United States federal budget,1,12299,"Veterans Benefits Continuing Appropriations Resolution, 2014",0,0 days 03:36:16.000000000,0
JimHarperDC,"Veterans Benefits Continuing Appropriations Resolution, 2014",0,12300,"Veterans Benefits Continuing Appropriations Resolution, 2014",0,0 days 00:01:16.000000000,1
