username1,pagetitle1,pagetitle2,counter,hop
XXX8906,Kill screen,Wikipedia:WikiProject Video games/Nintendo,5376,-1
XXX8906,User:XXX8906,Teenage Mutant Ninja Turtles (2012 TV series) (season 2),5391,-1
XXX8906,User talk:Cyphoidbomb,Wikipedia talk:WikiProject Television,5627,-1
Mudpuppie,User talk:Kohoutek1138,User:Mudpuppie,5681,-1
Mudpuppie,User talk:Kohoutek1138,User talk:Mudpuppie,5697,-1
Mudpuppie,Gene Clark,User talk:Cullen328,5718,-1
73% Geek,User:73% Geek,Awlad Hassan,5770,-1
Jas Ker,5 Pointz,User:Jas Ker,5772,-1
Jorge Alejandro Luiz,Beatrix of the Netherlands,Bonanza eps,5778,4
Jorge Alejandro Luiz,Bonanza eps,Zounds! What Sounds!,5779,4
Mopodlaha,"Foundation of Trujillo, Peru",User:Mopodlaha,5800,-1
Mopodlaha,User:Mopodlaha,List of computer hardware manufacturers,5801,-1
Aindoo Man,User:Aindoo Man,User:Aindoo Man,5806,-1
Machinehead61,User:Machinehead61,User talk:Ravensfire,5832,-1
Machinehead61,User talk:Ravensfire,Talk:Smoot–Hawley Tariff Act/Comments,5833,-1
Machinehead61,Tariff of 1789,User talk:36hourblock,5864,-1
Machinehead61,User talk:36hourblock,Talk:Tariff of 1789,5870,-1
Hamada.Alshaer,User:Hamada.Alshaer,User:Hamada.Alshaer,5982,-1
Tahammond,User talk:Tahammond,User talk:Crtew,5986,-1
Tahammond,User talk:Crtew,Ali Iman Sharmarke,5988,6
Tahammond,Ali Iman Sharmarke,User talk:Crtew/James Edwin Richards,5998,-1
Jaggu240,User talk:Jaggu240,User talk:Loriendrew,6013,-1
Luko devine,User:Luko devine,User:Luko devine,6016,-1
Aubnd001,Travis Boak,User:Aubnd001,6037,-1
Ludi Wang,User:Ludi Wang,Automatic parking,6052,4
Ilschneerson,User:Ilschneerson/sandbox,User:Ilschneerson,6055,-1
GBEnholm,User talk:GBEnholm,User talk:GBEnholm/sandbox,6059,-1
GBEnholm,User talk:GBEnholm/sandbox,Robert Wiedemer,6060,-1
GBEnholm,Concord Naval Weapons Station,User:GBEnholm/Information dynamics,6063,-1
GBEnholm,User:GBEnholm/Information dynamics,Tom Torlakson,6072,4
GBEnholm,User:GBEnholm/Information dynamics,Orion Academy (California),6079,4
Naser1919,Puttaparthi,User:Naser1919,6099,-1
Naser1919,User:Naser1919,IContact,6100,-1
Stephenrusk,Steve Scott,User:Stephenrusk,6107,-1
Thennicke,Mozilla Sunbird,Talk:Open Source Ecology,6131,-1
Thennicke,Talk:Open Source Ecology,Sombrero Galaxy,6133,4
Thennicke,Mathematical optimization,Rack focusing,6147,3
Thennicke,Rack focusing,Reason,6148,3
Thennicke,User:Thennicke,User:Thennicke/sandbox,6154,-1
Thennicke,User:Thennicke/sandbox,Demographics of Oceania,6157,-1
Thennicke,User:Thennicke/sandbox,Lucid dream,6192,-1
Thennicke,Chile,Wikipedia:Graphics Lab/Photography workshop/Eight Requests,6201,-1
Thennicke,Wikipedia:Graphics Lab/Photography workshop/Eight Requests,Mercury (element),6203,-1
Thennicke,User:Thennicke/Australian Alps,Altitudinal zone,6305,1
Thennicke,User:Thennicke/Australian Alps,User:Thennicke/common.css,6388,-1
Thennicke,Gurupura,User:Thennicke/common.js,6397,-1
Thennicke,Wikipedia talk:WikiProject Accessibility,User:Thennicke/monobook.css,6405,-1
Thennicke,User:Thennicke/monobook.css,User:Thennicke/vector.css,6407,-1
Thennicke,User:Thennicke/Australian Alps,User talk:Thennicke,6425,-1
Thennicke,Truth,User talk:Thennicke/TWA,6430,-1
Thennicke,User:Thennicke/TWA/Earth,Wikipedia:Village pump (technical),6438,-1
Thennicke,User:Thennicke/vector.css,Trans-Pacific Partnership,6486,-1
Gemsandu,User:Gemsandu,User:Gemsandu,6499,-1
KeepWikiNuetral,User talk:KeepWikiNuetral,HMS Nadder (K392),6512,-1
Kelly0327,User:Kelly0327,Child labour in Bangladesh,6522,4
Kelly0327,Child labour in Bangladesh,User talk:AbbeyMaynard,6523,-1
Kelly0327,User:Kelly0327,Education in India,6529,4
Kelly0327,User:Kelly0327,User:Prof.Vandegrift/Global Youth Studies,6535,-1
Kelly0327,User:Prof.Vandegrift/Global Youth Studies,User talk:Kelly0327,6536,-1
Kelly0327,User:Kelly0327/sandbox,User talk:Tapbh/sandbox,6567,-1
Kelly0327,User talk:Tapbh/sandbox,User talk:NSully83/sandbox,6568,-1
Kamalika1912,User:Kamalika1912/sandbox,User:Kamalika1912,6764,-1
Rosevilleblogger,The Funtastic World of Hanna-Barbera,User:Rosevilleblogger,6795,-1
Rosevilleblogger,User:Rosevilleblogger,Green World Ecological Farm,6797,-1
ITeachThem,Wikipedia:Teahouse/Guests/Left column,User talk:Fortdj33,6838,-1
ITeachThem,Stephen Hawking,User talk:Dodger67,6955,-1
ITeachThem,Sheikh Hasina,Wikipedia:Featured Article Help Desk/Requests,6963,-1
ITeachThem,Wikipedia:Featured Article Help Desk/Requests/Albert Einstein,Wikipedia:Featured article candidates/Albert Einstein,6971,-1
ITeachThem,User:Armunalam,Wikipedia:Articles for deletion/Jazz At the Theatre,6976,-1
ITeachThem,Hatirjheel-Begunbari,Udhao,7112,5
ITeachThem,Udhao,Runaway (2013 film),7126,0
ITeachThem,Udhao,User:ITeachThem/About,7134,-1
ITeachThem,Udhao,Hatir Jheel,7153,-1
ITeachThem,User talk:ITeachThem,Template talk:PortalSection,7236,-1
ITeachThem,User:ITeachThem,User:ITeachThem/userboxes/Samsung Galaxy Note 3,7241,-1
ITeachThem,User talk:Armunalam,User:ITeachThem/Usertitle/talk page,7265,-1
ITeachThem,User talk:ITeachThem,User:ITeachThem/notice/talk page,7270,-1
Gholstein13,User talk:Crtew,Javed Naseer Rind,7315,-1
Gholstein13,Javed Naseer Rind,User talk:Kkblondin,7356,-1
Mohtishimzahra,User:Mohtishimzahra,Qasim Khan Suri,7359,-1
Pocketpence,User:Pocketpence,Spread betting,7396,-1
Kickerpicker,User:Kickerpicker,User talk:Kickerpicker,7406,-1
Rasulzade,Araz-Naxçıvan PFK,User talk:Diannaa,7413,-1
Blazingtech,User:Blazingtech,Micromechanical Flying Insect,7453,-1
Munish sharma baijnath,User:Munish sharma baijnath/sandbox,User:Munish sharma baijnath,7459,-1
Mcfete44,User talk:Mishae,Matthias Maute,7485,4
Philippe Soulet,User:Philippe Soulet,United States Bridge Federation,7502,-1
Philippe Soulet,User:Philippe Soulet,User:Cally Patterson,7517,-1
Philippe Soulet,User:Cally Patterson,User:Liviona Tyler,7518,-1
Philippe Soulet,User:Philippe Soulet,User talk:Pierre Saguet,7525,-1
Kaare2105,User:Kaare2105,User:Kaare2105,7538,-1
GoYankeesBaseball,User talk:GoYankeesBaseball,2016 Major League Baseball All-Star Game,7552,-1
Japittma,User:Japittma/sandbox,User talk:Jbuhmann,7558,-1
Japittma,User talk:Jbuhmann,User:Japittma,7559,-1
Ameer saadallah,User:Ameer saadallah,File:Dr. Saadallah AL-ZACKO.jpg,7569,-1
Ameer saadallah,File:Dr. Saadallah AL-ZACKO.jpg,Wikipedia:Articles for deletion/Saadallah Al-Zacko,7570,-1
Asa.zaidman,Wikipedia:Files for upload,User:Asa.zaidman,7576,-1
Asa.zaidman,User:Asa.zaidman,Babylon (software),7577,-1
Asa.zaidman,Wikipedia:Bots/Requests for approval,Wikipedia talk:Bots/Requests for approval,7584,-1
Asa.zaidman,Wikipedia talk:Bots/Requests for approval,Qtrax,7589,-1
Alexnicolejones,User:Alexnicolejones,User talk:Alexnicolejones,7594,-1
Alexnicolejones,User talk:Theseus001,User talk:AristotlesHolidaySweater,7598,-1
Alexnicolejones,User talk:Spaghettiman19,User:Alexnicolejones,7600,-1
Alexnicolejones,User:Alexnicolejones,Talk:University of Padua,7602,-1
Alexnicolejones,User:Alexnicolejones,Talk:History of anatomy,7605,-1
Kevinzehnder,User:Bill Nye OU,Talk:History of anatomy,7652,-1
Kevinzehnder,User:Kevinzehnder/sandbox,Rufaida Al-Aslamia,7663,1
Master Fakhrey,Power (physics),User:Master Fakhrey,7732,-1
Jacob Steven Smith,Modafinil,User:Shedletsky,7770,-1
Jacob Steven Smith,Turbo Builders Club,User:Jacob Steven Smith,7774,-1
Jacob Steven Smith,Talk:Derek Smart,ProAir,7818,4
Jacob Steven Smith,User:Jacob Steven Smith,User talk:Methadose,7838,-1
Jacob Steven Smith,User talk:Methadose,Pomalidomide,7839,-1
Jacob Steven Smith,User:Jacob Steven Smith/sandbox,Lincoln Motor Company,7875,3
Jacob Steven Smith,User:Jacob Steven Smith/sandbox,5S,7896,-1
Jacob Steven Smith,Wikipedia:Articles for deletion/IPhone 5c,Volvo,7919,4
Jacob Steven Smith,United States Holocaust Memorial Museum,Dynablocks,7970,3
Jacob Steven Smith,Dynablocks,Gastroparesis,7971,3
Jacob Steven Smith,Dexketoprofen,Windows Odyssey,7987,3
Jacob Steven Smith,Rick Duncan,Talk:Avast!,8023,-1
MarshF,User:MarshF,MuggleNet,8030,-1
Carlosleiva01,Jordan-Matthews High School,User:Carlosleiva01,8073,-1
Carlosleiva01,User:Carlosleiva01,WWE United States Championship,8074,-1
Nessyhill,User:Nessyhill,Canberra Deep Space Communication Complex,8092,-1
Vanguard Scholar,Reasonable Faith,Reasonable Faith (book),8139,1
Vanguard Scholar,List of Christian apologetic works,User:Vanguard Scholar,8169,-1
Vanguard Scholar,User:Vanguard Scholar,Christian philosophy,8170,-1
Krupal27,User:Krupal27,User:Krupal27/sandbox,8172,-1
Thankyouforbeauty,User talk:A930913,Wikipedia:Training/For students/Training feedback,8204,-1
Thankyouforbeauty,Wikipedia:Training/For students/Training feedback,Pink,8205,-1
Thankyouforbeauty,Pink,User:Thankyouforbeauty,8208,-1
Thankyouforbeauty,User talk:Theredproject,Merchant,8213,3
Thankyouforbeauty,User:Thankyouforbeauty,User talk:Thankyouforbeauty,8216,-1
My name is catbug,User:My name is catbug,List of number-one Billboard Rock Songs,8226,-1
Endlessct9a,List of Closer to Truth episodes,User talk:Mann jess,8344,-1
Endlessct9a,Closer to Truth,User talk:Endlessct9a,8347,-1
Marta Bielak,User:Marta Bielak,User:Marta Bielak,8387,-1
Marta Bielak,User:Marta Bielak,User talk:Marta Bielak,8392,-1
Marta Bielak,User:Marta Bielak,User:Marta Bielak/sandbox,8397,-1
Marta Bielak,User talk:Michaelh.dick,User talk:Dendenn,8424,-1
Darexo,User:Darexo,Wikipedia:Training/For students/Training feedback,8451,-1
Darexo,Wikipedia:Training/For students/Training feedback,User talk:Prof.Vandegrift,8452,-1
Darexo,Adolescence,User:Darexo,8456,-1
Darexo,User:Darexo,User talk:Tapbh,8458,-1
Darexo,Education in India,User talk:Darexo,8462,-1
Darexo,User talk:Darexo,Hip-hop based education,8466,5
Darexo,Hip-hop based education,User talk:Susan2016/sandbox,8478,-1
Darexo,User talk:Susan2016/sandbox,Talk:Youth in Denmark,8480,-1
S90ra,Afshin Esmaeilzadeh,User talk:Koorosh1234,8952,-1
Jdepass,Reverse marketing,User:Jdepass,9063,-1
Bvurt12,User:Bvurt12,Hebrew Wikipedia,9070,-1
Jscott88,User:Jscott88/sandbox,User:Jscott88,9072,-1
Jscott88,User:Jscott88,User:Jscott88/sandbox,9073,-1
Jscott88,User:Jscott88,Polistes metricus,9077,-1
Jscott88,Polistes metricus,Wikipedia:USEP/Courses/Behavioral Ecology (Joan Strassmann)/Study Guides,9088,-1
Jscott88,Wikipedia:USEP/Courses/Behavioral Ecology (Joan Strassmann)/Study Guides,Aledmys Díaz,9089,-1
Meanumol,User:Meanumol,User:Meanumol,9091,-1
Johnsib,User:Anitha shaiq,User:Johnsib/Anitha Shaiq,9097,-1
Johnsib,Anitha Shaiq,User talk:Jimfbleak,9125,-1
Johnsib,User talk:XLinkBot,Revathi,9139,4
Johnsib,User talk:Jimfbleak,User talk:Callanecc,9143,-1
Johnsib,Wikipedia:Teahouse/Questions,User talk:Cullen328,9151,-1
Shawnmattson10,Please Mr. Postman (album),User:Shawnmattson10,9186,-1
Sepiatint,User:Sepiatint,Phillip Officer,9207,-1
Arxquefyga,Harvey Bautista,User:Arxquefyga,9241,-1
Arxquefyga,"Donald McCarthy, 1st Earl of Clancare",User talk:112.205.82.122,9257,-1
Arxquefyga,User talk:112.205.82.122,User talk:Arxquefyga,9259,-1
Arxquefyga,User talk:Arxquefyga,User talk:Dlohcierekim/20120823-20130831,9263,-1
Arxquefyga,Nathaniel Britt,Wikipedia:Articles for deletion/Nathaniel Britt,9283,-1
Arxquefyga,Wikipedia:Articles for deletion/Nathaniel Britt,Annaliza,9284,-1
Wippa,User:Wippa,Talk:Vince Vozzo,9332,-1
Duke Khan,Manirampur Upazila,User:Duke Khan,9400,-1
Pw37581,Pratt & Whitney Canada,User:Pw37581,9559,-1
Moray hillary,User:Moray hillary/Sandbox,User:Moray hillary/Sandbox,9561,-1
Moray hillary,User:Moray hillary/Sandbox,Wikipedia:Help desk,9568,-1
Moray hillary,Wikipedia:Help desk,User:Moray hillary,9569,-1
Pamqnw123,User:Pamqnw123/vector.css,User:Pamqnw123/vector.js,9581,-1
JanZdreantza,User:JanZdreantza,List of villages in Aust-Agder,9606,-1
Mdrehan4all,User:Mdrehan4all/sandbox,User:Mdrehan4all,9627,-1
Harryonradio,QBN FM,2QBN,9631,0
Harryonradio,2QBN,User:Harryonradio,9632,-1
Harryonradio,User:Harryonradio,QBN FM,9635,3
MomoChiba,Karen Gillan,Wikipedia:Deletion review/Log/2013 August 2,9650,-1
MomoChiba,Wikipedia:Deletion review/Log/2013 August 2,User:MomoChiba,9651,-1
Nacho mugica,2014 Copa Libertadores,User:Nacho mugica,9661,-1
Deathsnyper,User:Deathsnyper,User:Deathsnyper,9663,-1
MesKalamDug,Talk:Muawiyah I,User talk:MesKalamDug,9668,-1
MesKalamDug,User talk:MesKalamDug,Talk:Muawiyah I,9669,-1
Ideator 2.0,Lazee,They Sure Don't Make Basketball Shorts Like They Used To (album),9733,4
Ideator 2.0,They Sure Don't Make Basketball Shorts Like They Used To (album),Rasel,9734,5
Tahitilink,Akhenaten,User:Tahitilink,9743,-1
Tahitilink,User:Tahitilink,User talk:INeverCry,9744,-1
Info.pathein1988,Pathein,User:Info.pathein1988,9752,-1
Jairaj thinger,User:Jairaj thinger,User:Jairaj thinger/sandbox,9756,-1
Jairaj thinger,User talk:Jairaj thinger,User:Jairaj thinger,9759,-1
Rhhafiz,Asif Ali,User:Rhhafiz,9768,-1
Ritvikvikasmishra,User:Ritvikvikasmishra,User talk:Ritvikvikasmishra,9770,-1
Ritvikvikasmishra,"File:Dr Prajapati Trivedi,International Workshop.jpg",User talk:Jackson Peebles,9783,-1
Bhagyalogy,User:Bhagyalogy,User:Bhagyalogy,9787,-1
Bhagyalogy,User:Bhagyalogy,Wikipedia:Sandbox,9788,-1
Exiledlad,User:Exiledlad,"Glin, County Limerick",9806,-1
Gchac,User:Gchac,Wikipedia:Teahouse/Questions,9817,-1
WeThePeople94,Skyfall,User:WeThePeople94,9832,-1
Gabbahead.,User:Gabbahead.,Gabber,9841,-1
Gabbahead.,Talk:Mohamed Atta,User talk:Saviour1981,9867,-1
Gabbahead.,User talk:Saviour1981,I Like It Loud,9868,4
Djrico120,Culture of the United States,User talk:Ohnoitsjamie,9876,-1
Djrico120,User talk:Ohnoitsjamie,User:Djrico120,9878,-1
Djrico120,User:Djrico120,Generation Z,9879,-1
Ellygensy,Foxy by Proxy,User:Ellygensy,9884,-1
Ellygensy,User:Ellygensy,Diana Nyad,9885,-1
Sjcyoung,User:Sjcyoung,User talk:Milowent,9907,-1
Vpandrangi,User:Vpandrangi,Wikipedia:USEP/Courses/Behavioral Ecology (Joan Strassmann),9910,-1
Warsameg,User:Warsameg,Jebel al-Zayt oil spill,10188,1
Wamilne,User talk:Pginer-WMF,User talk:Wamilne,10199,-1
Wamilne,User talk:Wamilne,User:Wamilne,10200,-1
Hlrozell,User talk:Crtew,User:Crtew/Daudi Mwangosi,10205,-1
Marcgys,User:Marcgys,User talk:FisherQueen,10267,-1
Marcgys,User:Marcgys/sandbox,User talk:Reddogsix,10305,-1
Marcgys,User:Marcgys/sandbox,User talk:Marcgys,10310,-1
Aldinus,User:Aldinus,File:Chemmanvilai.jpg,10346,-1
Anthonyhallop,User talk:Davidwr,User talk:Davidwr,10376,-1
Anthonyhallop,User talk:Davidwr,Wikipedia:WikiProject Universities/Participants,10379,-1
Anthonyhallop,Wikipedia:WikiProject Universities/Participants,Wikipedia:Tambayan Philippines/Roster,10380,-1
Anthonyhallop,User:Anthonyhallop,Wikipedia:WikiProject Universities,10382,-1
LeroyJGibbs9,One World Trade Center,User:LeroyJGibbs9,10447,-1
LeroyJGibbs9,Bazinga,Life of Brian (Family Guy),10453,4
Dhrupadj,Radeon X800 Series,User:Dhrupadj,10462,-1
Dhrupadj,User:Dhrupadj,User:Dhrupadj/sandbox,10463,-1
Adarsh Ad,User:Adarsh Ad,User:Adarsh Ad,10466,-1
JialeAven9erEX,User:JialeAven9erEX,List of iOS devices,10491,-1
JialeAven9erEX,User:JialeAven9erEX,Mnet Asian Music Awards,10496,-1
JialeAven9erEX,2013 Mnet Asian Music Awards,User talk:JialeAven9erEX,10503,-1
JialeAven9erEX,User talk:Aman329,Samsung Galaxy,10537,-1
JialeAven9erEX,Talk:List of Running Man episodes,User:JialeAven9erEX/Menu,10558,-1
JialeAven9erEX,User:JialeAven9erEX/UserMSG,User:JialeAven9erEX/Nav,10560,-1
JialeAven9erEX,User:JialeAven9erEX/Nav,User:JialeAven9erEX/Info,10563,-1
JialeAven9erEX,User talk:JialeAven9erEX,User talk:Armbrust/Archive 16,10573,-1
JialeAven9erEX,User talk:JialeAven9erEX,Gee (Girls' Generation song),10602,-1
JialeAven9erEX,Ko Woo-ri,Wikipedia:Articles for deletion/Samsung Galaxy S5 (2nd nomination),10636,-1
JialeAven9erEX,Wikipedia:Articles for deletion/Log/2014 January 28,Kawasaki Heavy Industries & CSR Sifang C151A,10640,-1
JialeAven9erEX,User:JialeAven9erEX/Info,User:JialeAven9erEX/monobook.js,10676,-1
JialeAven9erEX,User:JialeAven9erEX/Menu,2014 Mnet Asian Music Awards,10684,-1
Melindaross,User talk:Melindaross,User:Melindaross,10697,-1
HLS Floxis,User:HLS Floxis,Belcan Corporation,10706,-1
Malsawmtluanga molsom,User:Malsawmtluanga molsom,User:Malsawmtluanga molsom,10710,-1
DPRoberts534,ESPRESSO,User talk:DPRoberts534,10735,-1
DPRoberts534,User talk:Peter H. Roussel,File:Yoda Empire Strikes Back.png,10738,-1
DPRoberts534,User talk:182.178.54.82,Bitcoin,10763,-1
DPRoberts534,User:DPRoberts534,User:Daniel Tush,10802,-1
DPRoberts534,User talk:71.9.24.121,League of Nations,10818,-1
DPRoberts534,Wikipedia talk:WikiProject Spam,Wikipedia talk:Article titles,10831,-1
DPRoberts534,User talk:76.237.181.119,Wikipedia:Teahouse/Questions,10851,-1
DPRoberts534,User talk:Abrar786786786,Joe Arpaio,10910,4
DPRoberts534,User talk:Sniffmybutt,User:MaryG6279,10921,-1
DPRoberts534,User talk:DPRoberts534,User:Winnaung/Technolsoft,10927,-1
DPRoberts534,User talk:Mavericstud9,List of WCW World Heavyweight Champions,10995,4
DPRoberts534,User talk:Desert brook,User talk:David Gerard,11040,-1
DPRoberts534,List of University of Missouri alumni,User talk:Bmkd32,11083,-1
DPRoberts534,User talk:Bmkd32,Devol,11084,-1
DPRoberts534,User talk:Eslafter,Mathias E. Mnyampala,11103,4
DPRoberts534,User talk:HAR0066,User talk:Trappist the monk,11124,-1
DPRoberts534,Wikipedia:Arbitration/Requests/Case/Manning naming dispute/Workshop,Wikipedia:Articles for deletion/Valerie Ding,11137,-1
DPRoberts534,Meninatherium,User:DPRoberts534/common.css,11147,-1
DPRoberts534,User talk:Mikihendler,User talk:BostonGirl247,11167,-1
DPRoberts534,List of LM-series integrated circuits,User talk:Lophostrix,11183,-1
DPRoberts534,User talk:RECOhelps,Hamdy Ahmed,11219,6
Zwankie,User:Zwankie,User:Zwankie/sandbox,11228,-1
Rikzzaibi,User:Rikzzaibi,Asfandyar Wali Khan,11247,-1
Ctmathies,User:Ctmathies,Murder of José Luis Cerda Meléndez and Luis Emanuel Ruiz Carrillo,11253,-1
Ctmathies,Murder of José Luis Cerda Meléndez and Luis Emanuel Ruiz Carrillo,User talk:Tahammond,11260,-1
Miss.most.gorgeous.rabia,User talk:Miss.most.gorgeous.rabia,User:Miss.most.gorgeous.rabia,11263,-1
Lord jafar,User:Lord jafar,George Duke,11318,-1
Farhan Mahbub,User:Farhan Mahbub,User:Farhan Mahbub,11327,-1
Malik ali raza,Mandi Bahauddin District,User:Malik ali raza,11335,-1
Meanmom4,User:Meanmom4,Aaron Chandler,11337,-1
Mandivali,Dapoli,User:Mandivali,11343,-1
Thebeastt,User:Thebeastt/sandbox,User:Thebeastt/sandbox,11377,-1
Thebeastt,User:Thebeastt/sandbox,User:Thebeastt,11404,-1
Johan O. Johansen,John O. Johnson,User talk:MatthewVanitas,11421,-1
Jerseyvinyl,User:Jerseyvinyl,Jersey Shore sound,11426,3
Groshi chongroju,User:Groshi chongroju,User:Groshi chongroju,11430,-1
I like corndogs,User:I like corndogs,"Grand Island, Nebraska",11456,3
Phosphers,User:Phosphers,Externality,11462,-1
Irinoa,User talk:Irinoa,Ophrys apifera,11470,-1
Deniselee26,User:Deniselee26,User:Deniselee26/sandbox,11535,-1
Deniselee26,User:Deniselee26/sandbox,Wikipedia:Training/For students/Training feedback,11536,-1
Deniselee26,Wikipedia:Training/For students/Training feedback,Wikipedia:WikiProject China/Participants,11537,-1
Deniselee26,Healthcare reform in China,User:Deniselee26,11561,-1
Deniselee26,Talk:Healthcare reform in China,User talk:LT910001,11564,-1
Deniselee26,User:Deniselee26,Talk:Migration in China,11572,-1
Deniselee26,Healthcare reform in China,User talk:Deniselee26,11576,-1
Deniselee26,User:Deniselee26/sandbox,Education Program talk:Rice University/History of Chinese Women Through Time (Spring 2014)/Course description,11584,-1
Deniselee26,Education Program talk:Rice University/History of Chinese Women Through Time (Spring 2014)/Course description,Wikipedia:WikiProject Cooperatives/participants,11586,-1
Lilyweeds,User:Lilyweeds,User talk:Lilyweeds,11615,-1
Outrageoussocks,Seann Triubhas,User:Outrageoussocks,11682,-1
Asen3000,User talk:Mishae,Iris Barry,11737,4
Marshmallo80,User:Marshmallo80,Telecommunications tariff,11786,-1
Tpfingsten,User talk:Tpfingsten,User:Tpfingsten,11827,-1
Muzaphershah,User:Muzaphershah,User:Muzaphershah,11832,-1
New Philippines,List of political families in the Philippines,User:New Philippines,11841,-1
L.Warren18,User talk:L.Warren18,User:L.Warren18,11874,-1
L.Warren18,User:L.Warren18,User talk:Jboone21,11875,-1
L.Warren18,User talk:Jboone21,User talk:EHerman2015,11876,-1
L.Warren18,User:L.Warren18,Talk:Halo effect,11880,-1
Jlsmith2,User talk:Crtew,User:Jlsmith2,11965,-1
Jlsmith2,User:Jlsmith2,User:Crtew/Décio Sá,11969,-1
Jlsmith2,User talk:Crtew,Christopher Guarin,11972,-1
Jlsmith2,Christopher Guarin,User talk:Sglammela,11998,-1
Vikax,User talk:Vikax,User:Vikax,12004,-1
Cnbroady,User talk:Crtew,User talk:Crtew,12056,-1
Cnbroady,User:Cnbroady,Disappearance and displacement of Mario Segura,12058,-1
Sean.tyl.and,User:Sean.tyl.and,Religion and adolescent sexuality,12097,4
Sean.tyl.and,Religion and adolescent sexuality,User talk:Sean.tyl.and,12103,-1
Sean.tyl.and,User talk:Sean.tyl.and,User talk:Prof.Vandegrift,12105,-1
Sean.tyl.and,Undocumented youth in the United States,User talk:Sean.tyl.and/Archive1,12118,-1
Sean.tyl.and,User talk:Sean.tyl.and,User:Qwertyp23/sandbox,12122,-1
Sean.tyl.and,User talk:Qwertyp23/sandbox,Youth in Denmark,12124,-1
JEKWU EDEH,User:JEKWU EDEH,User talk:JEKWU EDEH,12701,-1
JEKWU EDEH,User talk:JEKWU EDEH,File talk:EarthRender.png,12702,-1
DeathStar1977,User:DeathStar1977,NGC Magazine,12734,-1
Swainindia,User:Swainindia,User talk:Swainindia,12759,-1
ShadowtailedFox,User:ShadowtailedFox,User:ShadowtailedFox,12762,-1
Teamkric,User:BD2412/Tenth dated archive,User:Teamkric,12776,-1
Teamkric,User:Teamkric,Magician (novel),12777,-1
Amir hilmey,User:Amir hilmey,Dera Ismail Khan,12798,-1
Rathore172,User:Rathore172,Sushant Singh Rajput,12807,-1
Adama Melchizedek,User:Adama Melchizedek,Babalu Aye,12827,-1
E Julienn,Talk:International availability of Fanta,User:E Julienn,12856,-1
E Julienn,User:E Julienn,User:E Julienn/Cold Stream Pond,12859,-1
E Julienn,User:E Julienn,Talk:Alexia Massalin,12870,-1
E Julienn,User:E Julienn,Alexia Massalin,12872,5
Kaijones5245,User:Kaijones5245,Nasonia vitripennis,12890,-1
Kaijones5245,Polistes metricus,User talk:Kaijones5245,13000,-1
Mrriazz,User:Mrriazz,User:Mrriazz,13018,-1
4h8s,User:4h8s,Wikipedia:VisualEditor/Feedback,13040,-1
Geevonchi,User:Geevonchi,User:Geevonchi,13070,-1
JoeKunkel,Cultural entomology,User:JoeKunkel,13077,-1
Nescoshaktikarmacharisangha,User:Nescoshaktikarmacharisangha,Balasore,13095,-1
Hague2000,User:Hague2000,Sam Claflin,13101,-1
Hague2000,Sam Claflin,Finnick Odair,13106,2
Shipdew,Rose Media and Entertainment,User:Shipdew,13123,-1
Me at CS,User:Me at CS,User talk:Keepsgames,13133,-1
Dbosleyjr,Template:List of high schools in Manhattan,User:Dbosleyjr,13141,-1
Dbosleyjr,User:Dbosleyjr,The Beekman School,13142,4
Dbosleyjr,The Beekman School,Talk:The Beekman School,13149,-1
Dbosleyjr,Template:List of high schools in Manhattan,User talk:Deb,13164,-1
Jayaguru-Shishya,Arhat,Talk:Encyclopedic dictionary,13205,-1
Jayaguru-Shishya,Talk:Encyclopedic dictionary,Talk:Arhat,13206,-1
Jayaguru-Shishya,Talk:Encyclopedic dictionary,Gorsedd,13208,-1
Jayaguru-Shishya,Talk:18 Wheeler (band),Stoner rock,13213,3
Jayaguru-Shishya,Soundgarden,User talk:Two kinds of pork,13311,-1
Jayaguru-Shishya,Wikipedia:Today's articles for improvement/Nominations,User talk:NickDupree,13318,-1
Jayaguru-Shishya,Wikipedia:Today's articles for improvement/Nominations,User talk:CanadianDude1,13323,-1
Jayaguru-Shishya,User talk:Turn685,Eight-Nation Alliance,13331,3
Jayaguru-Shishya,User talk:Turn685,Gale (publisher),13336,3
Jayaguru-Shishya,User talk:Turn685,Conservapedia,13346,3
Jayaguru-Shishya,The Velvet Underground,Wikipedia:Articles for deletion/Fifth International,13433,-1
Jayaguru-Shishya,User talk:Wtmitchell,User talk:Mann jess,13470,-1
Jayaguru-Shishya,Talk:Chiropractic,User talk:QuackGuru,13529,-1
Jayaguru-Shishya,Acupuncture,User talk:Jayaguru-Shishya/Archive 1,13540,-1
Jayaguru-Shishya,Talk:Sritattvanidhi,Wikipedia talk:Administrators' noticeboard/Edit warring,13596,-1
Jayaguru-Shishya,User talk:QuackGuru,User talk:EdJohnston,13600,-1
Jayaguru-Shishya,Wikipedia talk:Manual of Style/Linking,Jaakko Hintikka,13615,3
Jayaguru-Shishya,Talk:Traditional Chinese medicine,User talk:Tiptoety,13692,-1
Yung kevin,User:Yung kevin/sandbox,User talk:Unburritoble,13742,-1
Tpagrl,Simon's Cat,User:Tpagrl/sandbox,13801,-1
Tpagrl,User:Tpagrl/sandbox,John and Mable Ringling Museum of Art,13805,-1
Tpagrl,Simon's Cat,User:Tpagrl,13809,-1
