username1,pagetitle1,pagetitle2,counter,hop
The Troubadour,User:PageantUpdater/Miss USA 1993,Miss USA 1993,8599,2
The Troubadour,Chaz Guest,User talk:Ironholds,8692,-1
The Troubadour,Chaz Guest,User talk:Jpgordon,8737,-1
The Troubadour,User:The Troubadour,Ogba people,8741,1
The Troubadour,User:The Troubadour,File:This is the scanned image of the cover of African Film No 103.jpg,8814,-1
Ecohen22,User:Ecohen22/sandbox,Talk:Tumblr,8958,-1
Thegiantswamprabbit,Wikipedia:Tutorial/Editing/sandbox,Education Program talk:Pomona College/Introduction to American Politics - POLI 3 (Spring 2013)/Course description,8999,-1
Thegiantswamprabbit,User:Thegiantswamprabbit,User:Thegiantswamprabbit/sandbox,9002,-1
Sneekypat,Albany Law School,User:Sneekypat,9176,-1
Sneekypat,List of Albany Law School alumni,User talk:Sneekypat,9186,-1
Sneekypat,Patrick Connors,Stone fruits,9188,4
Sneekypat,User:Sneekypat,United States v. Mead Corp.,9223,-1
Martian Milo,Self-heating can,User:Martian Milo,9291,-1
Justanaccountnothingmore,Talk:Mayra Gómez Kemp,User:Justanaccountnothingmore,9295,-1
Justanaccountnothingmore,User:Justanaccountnothingmore,Mayra Gómez Kemp,9296,-1
Cratous17,Education Program talk:Millersville University of Pennsylvania/Intercultural Communication (Spring 2013),User:Cratous17,9418,-1
Mataluna,User:Mataluna,User:Mataluna,9426,-1
Arikabu,User:Arikabu/sandbox,User:Arikabu/sandbox,9429,-1
Arikabu,User:Arikabu/sandbox,User:Arikabu/topnav,9436,-1
Arikabu,User:I'm Tony Ahn/The Chelsea Residences,User:Arikabu/Tihe Stratford Residences,9505,-1
Arikabu,User:I'm Tony Ahn/The Chelsea Residences,User:Arikabu/Bruce Lim,9507,-1
Ashaba-ahebwa .mark,User:Ashaba-ahebwa .mark,Wikipedia:WikiProject Articles for creation/Help desk,9519,-1
Hydra88,User:Hydra88,User talk:B2project,9530,-1
Hydra88,User talk:B2project,User:Hydra88,9531,-1
Hydra88,2012–13 Boston Bruins season,User talk:Canuckian89,9539,-1
Hydra88,User talk:Canuckian89,2010–11 Boston Bruins season,9540,4
Hydra88,2012–13 Boston Bruins season,User talk:Hydra88,9661,-1
Cazzza,Ten News at Five,User:Cazzza,10030,-1
Cazzza,User:Cazzza,Ronan Parke,10031,-1
Chaz1607,List of NBA All-Stars,User:Chaz1607,10050,-1
Uhluhtc666,User:Uhluhtc666,User:Uhluhtc666,10106,-1
Uhluhtc666,Alexian Brothers' Novitiate,User talk:RFD,10116,-1
James.greydanus,User:James.greydanus,User:James.greydanus,10135,-1
Bandara Gajanayake,Wayamba University of Sri Lanka,User:Bandara Gajanayake,10160,-1
Bandara Gajanayake,User:Bandara Gajanayake,Black tea,10163,-1
Joan Bailey,User:Joan Bailey,User talk:Joan Bailey,10167,-1
Joan Bailey,User:Joan Bailey,User talk:Xyzbb1253,10171,-1
Joan Bailey,User talk:Xyzbb1253,User talk:PAGETURNER22,10173,-1
Joan Bailey,User:Joan Bailey,User:Joan Bailey/sandbox,10224,-1
Joan Bailey,User:Joan Bailey,User talk:M.Caban,10291,-1
Joan Bailey,User:Joan Bailey,User talk:F.Moshammad,10309,-1
Joan Bailey,User talk:F.Moshammad,User talk:Hmehta0120,10312,-1
Joan Bailey,User talk:Hmehta0120,User talk:Keronica Grant,10313,-1
Joan Bailey,User:Joan Bailey,Talk:Turnover,10340,-1
Joan Bailey,User:Joan Bailey/sandbox,User talk:Smjeanbaptiste/sandbox,10348,-1
Joan Bailey,Turnover,User talk:DL Yang/sandbox,10366,-1
Layaway2waste,User:Layaway2waste,The Bunny the Bear,10376,-1
Elcid.ruderico,St. Louis Cardinals minor league players,User talk:Yankees10,10742,-1
Salyounis,User:Salyounis,User talk:Salyounis,10895,-1
Salyounis,User talk:Alexrexpvt,Wikipedia:Teahouse/Questions,10911,-1
Hm us,Otgonbayar Ershuu,User:Hm us,11414,-1
Mraleksrs,User:Mraleksrs,Template talk:Talkback,11539,-1
Mraleksrs,Template talk:Talkback,User talk:Staceysavage1991,11540,-1
Mraleksrs,User talk:Staceysavage1991,User:Mraleksrs/sandbox,11551,-1
Ghofran Ali Abdalalim,Egyptians,User:Ghofran Ali Abdalalim,11600,-1
Abdinour,Mareeg,User:Abdinour,11610,-1
Hendrik Biebouw,White Africans of European ancestry,User talk:HelenOnline,11644,-1
Hendrik Biebouw,Mozambique,User talk:Bezuidenhout,11732,-1
Hendrik Biebouw,Talk:White Africans of European ancestry,User talk:Hendrik Biebouw,11741,-1
Hendrik Biebouw,User talk:Hendrik Biebouw,San people,11774,3
XFEM Skier,Brown University,User talk:71.252.182.85,11926,-1
XFEM Skier,Finite element method,User talk:115.249.41.19,11928,-1
XFEM Skier,User talk:115.249.41.19,Ken Casey,11930,5
XFEM Skier,Ken Casey,User talk:173.48.85.14,11936,-1
XFEM Skier,User talk:216.15.52.62,Great white shark,11953,5
XFEM Skier,User talk:98.16.102.134,Shear and moment diagram,11974,5
XFEM Skier,"Salem, Tamil Nadu",User talk:203.223.191.2,12011,-1
XFEM Skier,User talk:203.223.191.2,File:UW-Madison logo.svg,12014,-1
XFEM Skier,Wikipedia:Help desk,User talk:SpidErxD,12018,-1
XFEM Skier,American Dream,User talk:TinyTedDanson,12030,-1
XFEM Skier,User talk:TinyTedDanson,Asphalt concrete,12031,4
XFEM Skier,Barber Greene,User talk:NASCARFAN160,12039,-1
XFEM Skier,User talk:24.38.191.224,Template:Cadw listed building row/sandbox,12054,-1
XFEM Skier,Wikipedia:Help desk,User:XFEM Skier/twinkleoptions.js,12058,-1
XFEM Skier,Ventra,User talk:Coolbb,12064,-1
XFEM Skier,Talk:Asphalt concrete,User talk:Ufimych,12073,-1
XFEM Skier,Wikipedia:Help desk,Wikipedia:Articles for deletion/Political messages of Dr. Seuss,12114,-1
XFEM Skier,Bode Miller,User talk:Davidtorbitt,12145,-1
XFEM Skier,User talk:Davidtorbitt,User talk:Charles Edwin Shipp,12146,-1
XFEM Skier,User talk:Charles Edwin Shipp,Eclipse (software),12147,3
XFEM Skier,User talk:96.5.166.25,Sikorsky CH-53E Super Stallion,12181,4
XFEM Skier,Talk:Tufts University,User:XFEM Skier/vector.css,12192,-1
XFEM Skier,User talk:38.105.136.251,Road surface,12198,4
XFEM Skier,User talk:92.98.47.46,Mikaela Shiffrin,12200,5
XFEM Skier,List of countries and dependencies by area,Wikipedia:Articles for deletion/Amr El-Samra,12264,-1
XFEM Skier,User talk:The Stroll,Talk:Slip forming,12293,-1
XFEM Skier,User talk:69.161.113.163,Les Otten,12316,5
XFEM Skier,Dropkick Murphys,Wikipedia talk:WikiProject Aviation,12324,-1
XFEM Skier,Amy Poehler,User talk:Sharklover5555,12333,-1
Ami1927,User talk:Thelmadatter,User:Ami1927,12380,-1
Ami1927,User:Ami1927,User:Ami1927/sandbox,12388,-1
Drewkongs,Kandi Coco,Talk:Kandi Coco,12424,1
MichaelDOwen,Metropolis Video,User talk:Jim.henderson/Archive 11,12470,-1
MichaelDOwen,User talk:Jim.henderson/Archive 11,User talk:Invertzoo,12471,-1
MichaelDOwen,User talk:MichaelDOwen,User talk:Anna Frodesiak,12498,-1
11112rtq345asdfqwerzxcv,French toast,User:11112rtq345asdfqwerzxcv,12505,-1
JmdPL,Peggy Mast,Assistant Majority Leader,12547,3
JmdPL,Assistant Minority Leader,Homestead exemption,12551,3
JmdPL,Homestead exemption,David Crum,12552,-1
JmdPL,User talk:Anthony Bradbury,User:JmdPL,12588,-1
Toadspotted,Wikipedia talk:Article alerts/Subscription list,Category talk:Disney on Ice,12632,-1
Toadspotted,Wikipedia:WikiProject Northern Ireland/Sidebar,Wikipedia:Article alerts/Subscription list,12676,-1
Jessica Savage,Hank & Cupcakes,User:Jessica Savage,12720,-1
Jessica Savage,Hank & Cupcakes,Hank and Cupcakes,12726,-1
Sloankev,User:Sloankev,Physical Internet,12734,-1
Sloankev,Talk:Physical Internet,Foster Hewitt,12741,-1
Cjbolinger,User:Cjbolinger/sandbox,User:Cjbolinger,12746,-1
Cjbolinger,User:Cjbolinger,User:Vmsipe/sandbox,12747,-1
MMS.JC,User talk:RodrigoMG,Gene therapy in Parkinson's disease,12855,4
Bucky2012,Wikipedia:Teahouse/Questions,User:Bucky2012,12874,-1
Maggiecallaway,User:Maggiecallaway,User:Maggiecallaway/sandbox,12902,-1
Warsan Mohamed,User:Warsan Mohamed/sandbox,User:Warsan Mohamed,12908,-1
Warsan Mohamed,User:Warsan Mohamed,User talk:Faadumo omar,12909,-1
Warsan Mohamed,User talk:Nusayba Saeed Askar,Education Program talk:Abaarso School of Science and Technology/Contributing to the World's Knowledge: Editing Wikipedia (Computer Science 11th Grade) (2),12911,-1
Warsan Mohamed,User:Warsan Mohamed,Muhammad Haji Ibrahim Egal,12923,3
Ikseevon,IBM System i,User talk:Michael W Johns,13043,-1
Ikseevon,User talk:Michael W Johns,User talk:Ramkishan950,13044,-1
Ikseevon,User talk:Ramkishan950,User talk:Jagreuben,13045,-1
Ikseevon,User talk:Jagreuben,User talk:SuperRAMO,13047,-1
Ikseevon,User talk:Slaythisway,Seibukan,13049,-1
Ikseevon,User talk:Shaju445,User talk:LinesToThePaper,13051,-1
Ikseevon,User talk:Zerromus,User talk:Frogger007,13059,-1
Ikseevon,User talk:Frogger007,User talk:Tea Sri Lanka,13060,-1
Ikseevon,Joseph Tepper,User talk:Chelseagamble,13065,-1
Ikseevon,User talk:28bot,User talk:Sean360x,13095,-1
Ikseevon,User:Ikseevon,User talk:Blackdoom77,13101,-1
Ikseevon,Polo Park Mall,User talk:Richardbrason,13106,-1
Ikseevon,User talk:Saba Hameed,Wikipedia:Articles for deletion/Peter Bordes,13112,-1
Ikseevon,Wikipedia:Articles for deletion/Peter Bordes,User talk:Girog96,13113,-1
Ikseevon,User talk:Girog96,Wikipedia:Articles for deletion/Extreme Secure Layer,13114,-1
Ikseevon,Wikipedia:Articles for deletion/Suleman Malik,User talk:Jonjon1jon,13116,-1
Ikseevon,User talk:Jonjon1jon,User talk:Destine For Greatness,13117,-1
Ikseevon,User talk:Vertieres,User talk:Zamania123,13124,-1
Ikseevon,User talk:Zamania123,User talk:Shankao,13129,-1
Ikseevon,User talk:Richardbrason,Timeline of official adoptions of Christianity,13135,-1
Ikseevon,Timeline of official adoptions of Christianity,User talk:Stonerfamily,13136,-1
Ikseevon,User talk:Stonerfamily,User talk:Thai pilot a340,13137,-1
Ikseevon,Wikipedia:Articles for deletion/Arin Hanson,Wikipedia:Articles for deletion/Extreme High Definition,13143,-1
Ikseevon,Wikipedia:Signs of sock puppetry,User:Ikseevon/mathjaxdialog.js,13148,-1
Ikseevon,User:Ikseevon/twinkleoptions.js,User talk:Jeneesmith,13152,-1
Ikseevon,User talk:Jeneesmith,User talk:Glehman03,13153,-1
Ikseevon,User talk:Glehman03,User talk:CRBarton,13155,-1
Ikseevon,User talk:CRBarton,User talk:AlanBOT,13156,-1
Ikseevon,User talk:AlanBOT,User talk:Frey222,13162,-1
Ikseevon,User talk:AlanBOT,Le Maléfice de l'améthyste,13168,4
Ikseevon,Le Maléfice de l'améthyste,User talk:Priyanka2013,13169,-1
Ikseevon,User talk:Priyanka2013,User talk:Imhayrenik,13170,-1
Ikseevon,User talk:Imhayrenik,User:AlanBOT,13171,-1
Ikseevon,User talk:Hy54vgf6 mitchell,User:Ikseevon/Disambiguation with red links,13178,-1
Ikseevon,User talk:AlanBOT,User:Ikseevon/sandbox,13180,-1
Ikseevon,User talk:What88,Wikipedia:Deletion review/Log/2013 March 25,13187,-1
Ikseevon,Wikipedia:Deletion review/Log/2013 March 25,Wikipedia:Bot requests,13189,-1
Ikseevon,Wikipedia:Bot requests,User talk:Fernwood1990,13194,-1
Ikseevon,User talk:Fernwood1990,User talk:Timtommy1,13195,-1
Ikseevon,Wikipedia:Bot requests,User talk:CSN13,13206,-1
Ikseevon,User talk:CSN13,User talk:Viralgsojitra,13207,-1
Ikseevon,Mayflower oil spill,Template:ExxonMobil,13236,2
Hanad Mukhtar,User:Hanad Mukhtar/sandbox,User:Hanad Mukhtar,13279,-1
Hanad Mukhtar,User:Hanad Mukhtar,User talk:Muuse 25,13294,-1
Hanad Mukhtar,User:Hanad Mukhtar,User talk:Hanad Mukhtar,13302,-1
Hanad Mukhtar,User talk:Abdirhm,User talk:Dhastingsabaarsotech,13307,-1
Hanad Mukhtar,User:Hanad Mukhtar,User talk:Margade,13314,-1
Hanad Mukhtar,User talk:Margade,User:Margade,13315,-1
Hanad Mukhtar,User:Margade,Wikipedia:Education noticeboard,13328,-1
Hanad Mukhtar,User:Hanad Mukhtar,Education Program talk:Abaarso School of Science and Technology/Contributing to the World's Knowledge: Editing Wikipedia (Computer Science 11th Grade) (2),13337,-1
Hanad Mukhtar,User:Hanad Mukhtar,Wikipedia:Wikipedia Education Program/Surveys/Students,13343,-1
Hanad Mukhtar,User:Hanad Mukhtar,Homelessness in India,13349,4
Hanad Mukhtar,Wikipedia:Education noticeboard,User talk:Biosthmors,13354,-1
GigiBonnet,User:GigiBonnet,User:GigiBonnet,13364,-1
Judith Chatfield,User:Judith Chatfield,User:Judith Chatfield,13381,-1
Judith Chatfield,User:Judith Chatfield,User:Judith Chatfield/sandbox,13383,-1
MarkJames,User:MarkJames,User talk:OlEnglish,13388,-1
MarkJames,User talk:OlEnglish,User:MarkJames/sandbox,13389,-1
MarkJames,User:MarkJames,Wikipedia talk:Sandbox,13391,-1
MarkJames,Wikipedia talk:Sandbox,Template talk:Reader help,13392,-1
MarkJames,Template talk:Reader help,User talk:MarkJames,13393,-1
MarkJames,User talk:MarkJames,Wikipedia talk:A primer for newcomers,13394,-1
Mogzilla91,User:Mogzilla91,Education Program talk:University of Hull/Psychology of Internet Behaviour (Spring 2013)/Course description,13406,-1
Mogzilla91,User:Mogzilla91/sandbox,Wikipedia:Teahouse/Guests/Right column,13415,-1
MOverly,Wikipedia:Changing username/Simple,User:MOverly,13482,-1
MOverly,User:MOverly,User:MOverly/sandbox,13483,-1
Gbengaolisa,List of Nigerians,User:Gbengaolisa,13846,-1
Gbengaolisa,User:Gbengaolisa,User talk:Amsaim,13848,-1
Accypedia,Wikipedia:Tutorial/Editing/sandbox,Wikipedia:Teahouse/Questions,13850,-1
Accypedia,Wikipedia:Teahouse/Questions,User:Accypedia,13855,-1
Pyropes,User:Pyropes,Tokyo Godfathers,13858,-1
Pyropes,User:Pyropes,Cherry Tree High Comedy Club,13862,-1
Languid Scientist,User talk:Languid Scientist,List of active German Navy ships,13879,-1
Languid Scientist,Royal Navy,User talk:Jim Sweeney,13893,-1
Languid Scientist,Italy,List of active Spanish military aircraft,13931,2
Languid Scientist,User talk:Languid Scientist,Wikipedia:Changing username/Simple,13972,-1
Languid Scientist,Eurofighter Typhoon,User talk:Martinevans123,13982,-1
Exemodo,Mental health,User:Exemodo,14012,-1
Exemodo,User:Exemodo,List of transgender characters in film and television,14013,5
Bluefieldview,K-VA-T Food City,User:Bluefieldview,14018,-1
Ribemento,User:Ribemento,User:Ribemento,14020,-1
Iloilo Wanderer,Wikipedia:Tambayan Philippines/Roster,Tanod,14023,-1
Iloilo Wanderer,Talk:2GO,Barangay hall,14035,4
Iloilo Wanderer,Panay Liberation Day,Philippines campaign of 1944–1945,14103,2
Iloilo Wanderer,Zebibah,Tenebrae,14204,4
Iloilo Wanderer,Backboard (basketball),Newberry Caldera,14306,4
Iloilo Wanderer,Podestà,Fort Ord National Monument,14317,4
Iloilo Wanderer,Fort Ord National Monument,Fort Ord,14318,1
Iloilo Wanderer,Local government code of the philippines,"California Park, California",14334,4
Jrenae,User:Jrenae,User:Jrenae/sandbox,14523,-1
Ramkrishna67,User:Ramkrishna67,User talk:Ramkrishna67,14526,-1
Forthebirds1,Scarlet tanager,Wikipedia:Articles for deletion/Movement for Change at Suncoast Seabird Sanctuary,14542,-1
Forthebirds1,User talk:Cullen328,User talk:Dlohcierekim/20120823-20130831,14560,-1
Forthebirds1,User talk:Dlohcierekim/20120823-20130831,Suncoast Seabird Sanctuary,14562,1
LG at LBIC,User:LG at LBIC,Talk:London Bioscience Innovation Centre,14581,-1
I strongly dislike my username.,User talk:I strongly dislike my username.,Johnny the Homicidal Maniac,15099,-1
Spartom007,The Zeitgeist Movement,User:Spartom007,15110,-1
PokeCanada,Halo 4,User:PokeCanada,15166,-1
PokeCanada,User:PokeCanada/draft TGM (Website),User:PokeCanada/draft Infinitude Games,15173,-1
PokeCanada,User:PokeCanada/draft TGM (Website),User:PokeCanada/draft Christian McLeish,15181,-1
PokeCanada,User:PokeCanada/draft Christian McLeish,User:PokeCanada/draft Drew Crosby,15206,-1
Dboos13,User:Dboos13,Art Heist,15260,-1
Ppelletier,User:Ppelletier,User:Ppelletier/ppelletiersandbox,15266,-1
Ppelletier,User:Ppelletier/ppelletiersandbox,User talk:MartinLubell,15270,-1
Ppelletier,User talk:MartinLubell,User talk:Klortho,15271,-1
Ppelletier,User talk:Tisquestra,User talk:Ppelletier,15275,-1
Ppelletier,User talk:Ppelletier,User:Ppelletier/sandbox,15285,-1
Ppelletier,Wikipedia:USEP/Courses/JHU MolBio Ogg 2013/Group 81H,User talk:Ppelletier/sandbox,15303,-1
Ppelletier,User talk:Ppelletier/sandbox,User:MartinLubell/sandbox,15304,-1
Ppelletier,Wikipedia talk:USEP/Courses/JHU MolBio Ogg 2013/Group 81H,Talk:RNA silencing,15315,-1
AnarchistMatt,User:AnarchistMatt,Kevin Cramer,15380,-1
IRockStone,User talk:Glrx,User talk:IRockStone,15393,-1
IRockStone,User talk:Glrx,User talk:Nippashish,15396,-1
IRockStone,User talk:Nippashish,Talk:Kernel method,15398,-1
Mysterioustaj,2013 Shahbag protests,User talk:Mysterioustaj,15403,-1
Mysterioustaj,User talk:Mysterioustaj,User:Mysterioustaj,15405,-1
LamMagWelHar,User:LamMagWelHar,User:LamMagWelHar,15407,-1
LamMagWelHar,User talk:LamMagWelHar,User talk:Anxanum,15412,-1
HolyRabbit,User:HolyRabbit,User:HolyRabbit/sandbox,15419,-1
HolyRabbit,Ærøskøbing,User talk:HolyRabbit,15423,-1
Alejandra Sotres,User:Alejandra Sotres,User talk:Thelmadatter,15426,-1
Alejandra Sotres,User talk:Thelmadatter,User:Alejandra Sotres,15428,-1
Alejandra Sotres,User:Alejandra Sotres,Mesoderm,15429,-1
Kanoog,User:Kanoog/sandbox,User:Kanoog,15608,-1
Kanoog,User:Kanoog,Mobile country code,15609,-1
Pankoroku 3,User:Pankoroku 3,Talk:White people,15613,-1
Opossum52,Straight Faced,User:Opossum52,15634,-1
Travis Bacchus,User:Travis Bacchus,User:Travis Bacchus,15640,-1
RiverHorse1964,Mary Ure,User:RiverHorse1964,15644,-1
Crownch,User:Crownch,Talk:New York City Department of Education,15658,-1
Bruce Garber,User:Bruce Garber,User:Bruce Garber,15675,-1
NicDonalds,Scoops — Ice Cream Fun for Everyone,Wikipedia:WikiProject iOS/Members,15744,-1
Sausboss,User talk:Sausboss,Talk:Grand Theft Auto V,15792,5
Sportsweapon,Ty Watson,User:Sportsweapon,15821,-1
Gomalz,Logovardi Airport,User:Gomalz,15841,-1
PurserSmith,Vaslav Nijinsky,Wrongway Feldman,15892,4
PurserSmith,Wrongway Feldman,Burrel Prison,15893,5
Sanel Mesix Croatia,User:Sanel Mesix Croatia,Demetrius Zvonimir of Croatia,15912,-1
Anandcte13,Social media marketing,User talk:Anandcte13/sandbox,15915,-1
Anandcte13,User talk:Anandcte13/sandbox,User:Anandcte13,15917,-1
Anandcte13,User:Anandcte13,Udaipur,15919,-1
Cb88keys,User:Cb88keys,User:Cb88keys/sandbox2,15928,-1
Gfivos,User:Gfivos,User:Gfivos,15942,-1
Shantonu.hossain,2013 Shahbag protests,User:Shantonu.hossain,15946,-1
Shantonu.hossain,Hefazat-e-Islam Bangladesh,"Wikipedia:Articles for deletion/MASS KILLING in Bangladesh, 5TH MAY 2013",16012,-1
Bharti sharma nsd alumnus 1987,User:Bharti sharma nsd alumnus 1987,Hindi theatre,16024,-1
Maha Loktantar Party,List of political parties in India,User:Maha Loktantar Party,16027,-1
Emceeya,User:Emceeya,User:Emceeya/sandbox,16033,-1
Musikeditor,The Rathskeller,User:Musikeditor,16047,-1
Musikeditor,The Rathskeller,Wikipedia:Teahouse/Guests/Right column,16058,-1
Musikeditor,Wikipedia:Teahouse/Guests/Right column,User talk:Musikeditor,16061,-1
Musikeditor,User talk:Skamecrazy123,Rock 'n' Roll Rumble,16063,4
Ahmed Bile,User:Ahmed Bile,User:Ahmed Bile,16090,-1
Ahmed Bile,User:Ahmed Bile,User:Ahmed Bile/sandbox,16096,-1
Ahmed Bile,User:Ahmed Bile/sandbox,Education Program talk:Abaarso School of Science and Technology/Contributing to the World's Knowledge: Editing Wikipedia (Computer Science 11th Grade) (2),16097,-1
Ahmed Bile,User:Ahmed Bile,User talk:Hanad Mukhtar,16103,-1
Emmanouil Itsios,User:Emmanouil Itsios,Panoramio,16122,-1
Emmanouil Itsios,User:Emmanouil Itsios,User talk:Emmanouil Itsios,16126,-1
Emmanouil Itsios,User:Emmanouil Itsios,"Peristasi, Pieria",16130,-1
Rmfranch,User:Rmfranch,User:Rmfranch,16190,-1
Rmfranch,User:Rmfranch,User:Rmfranch/PsychologicalAspectsOfWorkProductivity,16191,-1
Jepsenq,Mermaid,User:Jepsenq,16261,-1
Jepsenq,User:Jepsenq,The Little Mermaid (statue),16263,-1
CrucitoCafeAmy,User talk:CrucitoCafeAmy,Vidal Francisco Soberón Sanz,16269,4
SignatureBooks,User:SignatureBooks,User:SignatureBooks/sandbox,16275,-1
Paul Borbely,Wiltshire,User:Paul Borbely,16284,-1
Paul Borbely,User:Paul Borbely,Goulburn Weir,16286,1
Aaqib91,User:Aaqib91,Miran (Xinjiang),16305,-1
Mohinibothara,User talk:Mohinibothara,User:Mohinibothara,16321,-1
FSUTesol,User:FSUTesol,User:FSUTesol,16325,-1
NicoSkulls,Tyler Perry Studios,User:NicoSkulls,16388,-1
NicoSkulls,I Know I've Been Changed,Madea Gets a Job,16395,2
NicoSkulls,Madea Gets a Job,Tyler Perry,16397,1
Optimus321,Barisan Nasional,User:Optimus321,16421,-1
RJenna,User:RJenna,"Twin Rivers, New Jersey",16423,-1
Snackathon,2013 Shahbag protests,User:Snackathon,16430,-1
Snackathon,Talk:2013 Shahbag protests,User talk:Snackathon,16461,-1
Bimalaraut,User:Bimalaraut,Culture of Nepal,16480,-1
Shaileshrathod.sr,User:Shaileshrathod.sr,Khambhat,16488,-1
SeaOfSmiles,User:SeaOfSmiles,Dead by April (album),16500,4
SeaOfSmiles,User:SeaOfSmiles,Blessthefall,16507,3
SeaOfSmiles,User:SeaOfSmiles,Dr. Acula (band),16516,4
SeaOfSmiles,User:SeaOfSmiles,I See Stars,16589,3
SeaOfSmiles,Winds of Plague,User talk:Reddogsix,16824,-1
SeaOfSmiles,User:SeaOfSmiles,Resistance (Winds of Plague album),16827,1
SeaOfSmiles,User:SeaOfSmiles,Sleeping with Sirens,16832,3
SeaOfSmiles,User:SeaOfSmiles,Born of Osiris,16855,3
SeaOfSmiles,User talk:Thatemooverthere,The Fantasy Effect,16912,1
SeaOfSmiles,User:SeaOfSmiles,File:BOAMRemastered.jpg,16988,-1
Green-qqq,User:Green-qqq,Bjarke Mogensen,16993,-1
Reydaozaltug,User:Reydaozaltug,Wikipedia talk:Articles for creation/Stefano Rodotà,17004,-1
Kittencat12345,User:Kittencat12345,Fritz Pollard,17107,-1
DavidMAyers,User talk:Asarelah,User talk:DavidMAyers,17116,-1
SDA Creation,User:SDA Creation,User:SDA Creation,17118,-1
Golden.webs,User:Golden.webs,User:Golden.webs/sandbox,17120,-1
Golden.webs,User:Golden.webs/sandbox,User:Golden.webs,17121,-1
LatchWits,User talk:LatchWits,A15 road (England),17130,-1
LatchWits,Queen Elizabeth II Bridge,A282 road,17135,1
LatchWits,A282 road,Talk:A82 road,17138,-1
LatchWits,Talk:A82 road,User:LatchWits,17140,-1
Grampy Louie,Hugo (franchise),User:Grampy Louie,17162,-1
Grampy Louie,User:Grampy Louie,Wikipedia:Changing username/Simple,17164,-1
"Nakai,SZH",Misl Nakai,"User:Nakai,SZH",17169,-1
"Nakai,SZH","User:Nakai,SZH",Nakai Misl,17170,-1
Y4-A1,Wikipedia:WikiProject Anthropology,Wikipedia:WikiProject Anthropology/Participants,17308,-1
Umarramlan,User:Umarramlan,Go World,17366,-1
TODLR,Category:Music sources,User:TODLR,17378,-1
Arusivaraman,User:Arusivaraman/sandbox,Erichi,17399,1
Arusivaraman,Erichi,User:Arusivaraman,17406,-1
Aaronsilber,User talk:85.8.203.83,User:Aaronsilber/common.js,17431,-1
Aaronsilber,User:Aaronsilber/common.js,Donald Brashear,17432,-1
Aaronsilber,User talk:208.103.69.153,Timeline of Israeli history,17448,5
Aaronsilber,User talk:70.118.103.58,Peter Popoff,17451,4
Aaronsilber,User talk:79.88.96.220,Wikipedia:Cleaning up vandalism/Intro,17456,-1
Aaronsilber,User:Aaronsilber/Boxes,Heinrich Kuhl,17465,-1
Gagehen,User:Gagehen/sandbox,Wikipedia:Training/For students/Training feedback,17483,-1
Gagehen,User:Gagehen/sandbox,Education Program talk:Pomona College/Introduction to American Politics - POLI 3 (Spring 2013)/Course description,17485,-1
35mmMonkey,User:35mmMonkey/sandbox,User:35mmMonkey,17508,-1
35mmMonkey,User:35mmMonkey,User:AP EN 4005,17509,-1
35mmMonkey,User:AP EN 4005,User:35mmMonkey/sandbox,17511,-1
35mmMonkey,User:AP EN 4005,User talk:35mmMonkey,17515,-1
Precious clifford,User:Precious clifford,User:Precious clifford,17525,-1
Qanounist,User:Qanounist,User talk:Qanounist,17548,-1
Ghst343,Influenster,Wikipedia:Articles for deletion/Influenster,17608,-1
Mehran chandio,User:Mehran chandio,Jeay sindh mahaz,17629,-1
Pie3141527182,User:Pie3141527182,User:Sj/Archive/Eleventy-billion pool,17673,-1
Makospakos11,User:Makospakos11,Warrior (Kesha album),17692,-1
MicronationGuy,User:MicronationGuy,Micronation,17725,-1
DietBrain,User:DietBrain/sandbox,Terry Rossio,17771,-1
DietBrain,Star Trek: The Original Series,File talk:TheGreatGatsby2012Poster.jpg,17804,-1
Doruntinasadiku1,User:Doruntinasadiku1,User:Doruntinasadiku1/sandbox,17847,-1
Heejomoon,User talk:Heejomoon,User:Heejomoon,17877,-1
Heejomoon,User:Heejomoon,CJ Group,17878,-1
Ananthakumar Selvaraj,Talk:ActiveX Data Objects,User:Ananthakumar Selvaraj,17929,-1
Ananthakumar Selvaraj,User:Ananthakumar Selvaraj,Talk:Batch file,17931,-1
Manish Prasad Singh,User:Manish Prasad Singh,Wikipedia:Mirrors and forks,17941,-1
Manish Prasad Singh,Wikipedia:Mirrors and forks,User:Manish Prasad Singh,17942,-1
Jenniferlever,Talk:On Hold Messaging,Template:Marketing,17951,-1
Jenniferlever,PH Media Group,Talk:PH Media Group,17962,-1
Jenniferlever,Talk:PH Media Group,Wikipedia:Third opinion,17965,-1
Jenniferlever,User talk:Jackmcbarn,User talk:Gilderien,17977,-1
TheLastOfIndependents,User:TheLastOfIndependents/sandbox,Steven J. Schloeder,17997,-1
TheLastOfIndependents,User:TheLastOfIndependents/sandbox,Louis Janmot,18010,-1
Unkwnuser2,User:Unkwnuser2,User:Unkwnuser2,18053,-1
Precision123,Washington Institute for Near East Policy,User talk:Precision123,18184,-1
Precision123,User talk:Precision123,Saban Center for Middle East Policy,18185,3
Precision123,Talk:Heather Paige Kent,The Real Housewives,18235,-1
Precision123,List of territorial entities where English is an official language,Jews/infobox,18349,2
Precision123,Jews/infobox,Nir Barkat,18352,3
Precision123,Jews/infobox,Talk:Jews/infobox,18355,-1
